tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,2,128,32,32,4,4,128,512,512,4.323328018188477,True,0
32,16,256,8,32,4,2,128,16,1024,73.0255355834961,True,2778
4,64,128,64,4,8,64,8,1024,8,398.8951110839844,True,5131
16,16,16,8,16,256,4,2,4,256,86.45426940917969,True,7156
8,8,16,8,64,128,32,16,128,256,3.818495988845825,True,9707
8,1,32,4,16,2,64,1,64,32,199.71481323242188,True,12440
16,2,8,32,128,16,1,256,8,256,167.75885009765625,True,14956
8,1,128,32,8,32,2,4,4,32,337.9783630371094,True,18083
32,1,8,64,256,32,32,4,256,128,20.298751831054688,True,21197
16,256,256,64,16,2,1,128,1024,256,2147483648.0,False,35586
4,64,256,4,32,8,1,8,128,64,2147483648.0,False,47947
16,8,16,64,64,4,16,16,32,16,370.2272033691406,True,50061
16,16,64,32,32,16,32,1,512,1024,14.59404754638672,True,59314
16,4,128,64,64,8,8,16,256,512,65.90054321289062,True,61126
128,2,8,4,1024,2,4,1,64,128,2147483648.0,False,73720
4,4,64,4,8,128,1,8,1,256,66.41766357421875,True,75474
4,8,16,4,8,8,1,16,16,256,9.335807800292969,True,77768
16,32,32,16,32,2,8,1,256,1024,163.54917907714844,True,82809
8,8,8,8,32,32,1,4,1,4,3624.519775390625,True,89041
16,1,32,128,128,32,2,2,512,64,2147483648.0,False,100701
16,2,256,4,32,4,2,4,32,128,104.67737579345705,True,111438
4,2,4,32,8,32,1,1,128,2,68.71040344238281,True,113147
16,4,16,8,512,1,4,8,4,64,181.7999420166016,True,118258
4,1,8,4,16,8,1,512,16,1024,54.34982299804688,True,120227
64,4,8,16,512,2,2,16,2,128,2147483648.0,False,131603
4,1,16,1024,4,256,1,8,2,16,541.8465576171875,True,133488
4,4,8,8,4,32,2,4,128,32,9.415679931640623,True,135837
16,8,32,1024,64,32,1,32,8,128,77.68883514404297,True,140889
8,2,4,128,8,256,64,2,128,512,15.169535636901855,True,143810
16,8,128,128,16,16,16,1,128,8,2147483648.0,False,156247
4,32,128,16,64,1,2,2,128,2,2147483648.0,False,168561
64,2,4,16,512,4,512,2,1024,512,46.30732727050781,True,170161
4,4,32,32,16,128,2,128,8,512,18.605056762695312,True,173430
4,4,128,8,64,2,16,2,32,2,281.6266174316406,True,176164
4,16,512,16,8,1,1,512,512,1024,4.966400146484375,True,179279
64,4,4,4,128,32,16,2,256,2,1550.7353515625,True,183426
4,64,512,16,8,8,32,4,256,32,379.2353210449219,True,188655
32,64,64,4,32,8,1,1024,64,1024,2147483648.0,False,200659
64,1,128,128,64,8,64,16,128,32,759.8561401367188,True,204357
4,1,4,32,8,128,32,1,128,1,3023.047607421875,True,208728
16,32,64,128,64,4,1,1,16,1024,2147483648.0,False,222826
8,1,32,16,16,16,128,4,512,256,14.522368431091309,True,226191
16,8,8,4,32,8,32,32,512,128,117.00736236572266,True,228302
32,8,16,32,64,4,1,4,16,8,228.8107452392578,True,233200
8,128,128,16,64,8,8,128,256,512,2147483648.0,False,244539
8,4,32,8,256,8,32,2,512,16,4.246528148651123,True,246813
4,64,64,8,4,16,1,1,1,32,1403.7279052734375,True,250536
8,4,4,64,16,64,1,4,8,64,33.21958541870117,True,252045
16,1,64,16,128,2,8,32,512,64,6.708223819732666,True,254159
32,4,4,128,128,32,1,1,256,8,117.54291534423828,True,257725
8,32,32,8,8,16,2,32,2,1024,142.83673095703125,True,260033
256,1,32,8,256,4,16,2,32,16,2147483648.0,False,275448
4,8,32,32,32,2,8,4,256,64,0.7423999905586243,True,277495
128,4,16,32,256,16,4,1,1024,128,2147483648.0,False,289923
4,2,16,512,64,128,512,2,1024,16,37.51935958862305,True,291448
8,32,512,128,8,1,4,1,1024,64,2147483648.0,False,305438
8,1,128,16,8,16,2,64,32,128,4.740096092224121,True,307321
128,8,16,8,128,16,32,32,32,32,2147483648.0,False,318718
8,16,32,32,32,4,8,2,32,4,168.9231414794922,True,320542
8,32,256,64,32,4,8,4,64,512,68.39603424072266,True,324915
4,4,16,16,256,8,2,4,16,128,5.104640007019043,True,332103
32,8,8,4,256,32,4,8,8,64,284.0494079589844,True,336952
8,32,128,4,32,2,8,2,1024,8,80.43417358398438,True,341224
4,8,16,64,256,8,2,1,1024,32,2147483648.0,False,353811
32,8,8,16,32,4,2,4,8,4,1306.3218994140625,True,356809
8,512,512,256,16,4,32,1,512,2,2147483648.0,False,372241
128,1,4,4,256,16,8,64,32,64,714.2430419921875,True,375015
