tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
256,1,32,4,256,4,16,64,64,1024,133.0688018798828,True,0
16,1,4,4,16,128,4,1,512,1024,10.81446361541748,True,2512
16,4,256,256,32,4,1,256,512,1024,2.160640001296997,True,4819
4,32,128,32,8,2,4,16,16,256,35.108863830566406,True,6278
4,64,512,4,8,4,4,16,512,16,30.418943405151367,True,8466
4,2,8,32,128,8,16,2,32,128,2.822144031524658,True,10359
8,2,64,64,64,64,2,1,128,128,2147483648.0,False,23052
8,2,16,8,16,4,128,8,512,16,261.180419921875,True,24511
16,16,128,32,16,64,32,8,1024,1024,8.168448448181152,True,26888
4,16,32,32,8,2,16,2,1024,64,18.82521629333496,True,29366
128,1,16,64,128,64,4,4,32,4,420.1123962402344,True,32947
4,8,512,1024,4,2,1,8,1,32,3782.234130859375,True,38588
4,4,4,4,32,64,8,8,8,8,758.1470947265625,True,40355
128,1,8,8,256,2,16,8,512,256,25.030656814575195,True,41987
16,8,32,16,128,4,4,4,128,512,1.4725120067596436,True,44110
16,4,16,64,16,128,2,8,512,1024,1.9394559860229488,True,45791
4,128,1024,8,4,2,8,32,128,64,251.24864196777344,True,48719
4,4,256,512,16,2,8,4,32,16,57.42182540893555,True,51082
128,8,64,512,128,16,16,1,1024,512,2147483648.0,False,69127
8,32,32,4,16,64,128,1,1024,1024,63.35795211791992,True,71729
8,8,32,4,64,16,4,8,512,1024,2.3193600177764893,True,73944
8,1,8,16,256,4,8,4,1024,16,22.51980781555176,True,76819
16,1,16,8,32,128,1,32,1,256,63.278079986572266,True,78048
16,64,512,512,16,1,4,128,8,256,351.7450256347656,True,82957
16,16,32,4,64,1,1,4,512,512,2147483648.0,False,94240
256,1,4,4,256,2,8,32,128,512,83.28294372558594,True,96410
8,16,512,256,16,4,64,1,128,1024,2147483648.0,False,110614
32,2,128,64,64,4,16,4,64,8,93.02118682861328,True,121243
32,2,64,256,128,16,16,8,512,64,48.17203140258789,True,123610
4,8,8,16,16,4,1,2,4,1024,14.437376022338867,True,126313
16,4,16,128,256,16,2,2,16,4,497.944580078125,True,135571
8,1,4,128,8,64,8,1,32,2,1713.244140625,True,138538
4,32,32,256,32,64,1,4,2,512,47.99078369140625,True,148957
4,4,32,128,4,16,8,32,8,256,101.6094741821289,True,150495
8,16,64,256,8,64,4,1,4,2,1673.87548828125,True,156862
8,128,256,16,8,1,1,4,512,8,2147483648.0,False,168134
64,8,64,32,64,4,64,8,128,16,818.6173706054688,True,171366
32,16,32,256,128,8,8,4,64,512,43.7841911315918,True,175694
8,16,256,1024,16,4,32,8,512,8,52.30387115478516,True,177939
32,64,64,32,32,16,4,8,8,32,2147483648.0,False,189941
64,2,16,4,64,2,4,8,16,64,20.43903923034668,True,192813
16,1,16,8,16,256,2,1,128,32,19.354623794555664,True,196542
8,32,256,256,16,4,2,32,8,32,739.030029296875,True,199577
8,8,16,32,64,2,4,256,4,512,1226.244140625,True,202218
32,4,8,128,256,16,8,8,128,1024,5.150720119476318,True,204709
4,32,32,16,32,32,512,2,512,4,1010.2763671875,True,207348
128,16,64,16,128,1,32,1,64,512,2147483648.0,False,225067
16,4,4,4,512,1,4,1,64,8,236.54296875,True,228497
16,1,128,4,32,8,128,2,128,512,2147483648.0,False,240181
4,32,32,16,32,4,1,64,8,1024,35.41708755493164,True,250220
16,32,128,512,16,64,8,1,256,128,2147483648.0,False,262337
64,1,32,8,256,1,8,2,32,128,67.0412826538086,True,273813
8,4,32,16,8,8,1,2,8,2,382.2878723144531,True,275608
64,8,8,32,512,4,2,4,8,256,2147483648.0,False,287709
64,2,8,4,256,2,16,8,1024,16,137.80685424804688,True,289338
64,1,32,64,128,8,1,1,32,16,2147483648.0,False,304573
8,16,64,4,16,64,1,1,16,32,18.29887962341309,True,312538
32,8,128,16,32,1,4,1,8,1024,2147483648.0,False,326448
16,8,16,8,32,4,8,4,1024,512,12.462080001831056,True,328757
8,1,256,128,16,4,16,32,32,128,58.29427337646485,True,330021
128,2,4,64,512,16,4,4,1024,4,1994.3270263671875,True,334285
16,8,32,512,16,64,16,4,32,256,10.94655990600586,True,336552
4,4,256,256,32,4,4,2,16,256,2147483648.0,False,348132
16,8,32,16,16,128,1,4,2,512,17.670143127441406,True,350905
4,1,4,16,128,16,2,64,256,64,153.6901092529297,True,354663
16,2,512,128,16,1,32,2,32,64,2147483648.0,False,369409
4,16,32,512,64,16,1,16,8,16,236.48768615722656,True,380047
4,8,128,256,8,4,2,2,128,4,19.810304641723636,True,384083
32,2,128,64,64,2,32,1,32,4,2147483648.0,False,398848
4,8,16,4,4,128,1,64,256,512,3.3996798992156982,True,400823
4,2,32,4,4,2,16,4,64,4,1719.5919189453125,True,403684
16,64,64,128,128,2,2,2,8,1024,2147483648.0,False,417425
16,8,16,64,128,64,1,1,32,256,2147483648.0,False,429687
16,64,64,128,16,8,2,16,128,128,169.9799041748047,True,434535
16,2,32,32,16,16,4,256,64,512,10.487808227539062,True,436512
4,1,256,4,8,32,1,32,64,32,2.959359884262085,True,438847
4,8,128,16,64,16,16,1,1024,4,28.64127922058105,True,442124
4,1,1024,256,4,1,4,4,1024,8,66.00192260742188,True,448327
8,16,512,256,16,1,16,2,128,16,2147483648.0,False,460509
4,4,64,4,16,1,8,4,128,512,28.26342391967773,True,461917
8,1,8,16,32,64,1,2,1024,4,63.54227066040039,True,463877
512,1,4,4,1024,2,32,4,32,128,581.4395141601562,True,469646
16,8,32,8,16,2,1024,1,1024,1024,1076.26806640625,True,475482
32,2,32,4,256,2,1,16,2,64,277.602294921875,True,480492
