tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,8,128,8,32,8,16,64,16,1024,78.68927764892578,True,0
8,1,16,16,8,128,2,128,128,512,2.284543991088867,True,1686
16,1,8,16,1024,2,4,4,512,8,1396.0172119140625,True,9282
4,8,16,128,64,64,1,8,4,8,880.8755493164062,True,14411
32,4,64,128,32,16,32,4,256,4,823.3389892578125,True,18036
32,2,8,16,64,128,1,2,1,16,870.972412109375,True,20632
128,2,4,8,512,2,2,1,64,2,2370.39306640625,True,30746
4,1,64,512,16,16,8,8,32,512,4.339712142944336,True,33024
64,16,16,8,64,64,8,4,1024,512,200.8729553222656,True,37954
16,2,16,16,128,64,8,1,512,256,5.341184139251709,True,40455
8,8,128,8,32,32,1,2,8,8,2147483648.0,False,52717
8,8,64,256,32,4,1,4,512,64,42.74176025390625,True,56588
16,128,128,4,32,8,128,1,128,1,2147483648.0,False,68716
4,16,64,16,64,8,256,2,256,32,48.484352111816406,True,70283
16,64,64,1024,32,16,32,2,1024,64,2147483648.0,False,81484
16,64,256,8,16,16,4,16,4,16,4184.6044921875,True,90354
4,1,32,256,64,8,4,1,16,256,13.859840393066406,True,97123
4,4,64,4,4,8,4,128,64,1024,4.979712009429932,True,98721
32,1,4,16,32,64,4,8,256,32,13.558783531188965,True,100827
4,256,512,1024,8,2,4,8,8,64,2147483648.0,False,112258
4,2,16,1024,64,128,1,2,256,128,18.35929679870605,True,118966
8,4,4,4,256,16,1,2,512,1024,18.40742492675781,True,131303
16,4,16,32,256,16,8,2,1024,64,4.654079914093018,True,133941
32,2,64,512,64,64,32,16,32,128,53.86547088623047,True,135358
16,8,16,32,64,4,8,4,512,512,17.508352279663086,True,137892
4,1,64,256,16,16,1,1,256,128,2147483648.0,False,149699
16,2,128,4,32,8,64,2,128,64,153.27232360839844,True,160820
4,32,32,512,16,16,1,1,8,4,134.7799072265625,True,164554
4,4,64,16,8,2,16,64,1024,128,16.737279891967773,True,167053
8,1,16,64,128,8,1,128,1,256,292.0325012207031,True,171135
16,4,16,4,32,64,256,4,512,8,799.8760986328125,True,173080
4,32,64,64,64,16,64,2,256,64,7.776256084442139,True,175194
4,4,16,128,16,256,128,4,128,4,808.1356811523438,True,177222
8,8,64,4,16,4,8,64,64,256,16.76697540283203,True,179979
16,64,64,16,16,1,2,256,4,512,2274.017333984375,True,186725
32,8,32,256,64,8,1,8,16,16,109.75949096679688,True,191104
8,32,128,256,64,16,8,1,512,2,36.54451370239258,True,198882
4,1,32,1024,8,128,1,16,32,32,18.20262336730957,True,201221
4,32,32,8,4,2,4,64,128,128,82.661376953125,True,202758
16,1,32,32,256,2,1,1,512,32,2147483648.0,False,222842
16,32,32,16,16,128,8,2,128,512,62.69337463378906,True,225330
16,8,8,32,256,4,2,4,32,64,41.20985412597656,True,236091
16,1,32,8,256,8,16,1,256,64,33.82579040527344,True,240778
256,2,4,64,256,16,2,2,512,32,179.19180297851562,True,243661
4,256,256,32,8,4,1,8,128,128,2147483648.0,False,256034
64,2,16,32,128,64,4,128,16,128,342.2300109863281,True,257879
32,16,32,4,256,8,4,4,16,32,2147483648.0,False,269083
8,16,32,32,64,2,128,2,256,4,355.9977111816406,True,270789
4,128,128,256,16,32,16,8,64,32,318.4742431640625,True,275451
8,8,8,128,16,64,128,8,256,512,60.3873291015625,True,276671
16,16,64,8,16,4,1,1,4,256,149.11488342285156,True,284126
16,4,4,4,16,1,4,8,16,32,876.2880249023438,True,286074
4,1,128,4,4,64,1,4,32,1024,10.773504257202148,True,289411
4,16,256,16,4,16,2,1,2,32,2147483648.0,False,300781
4,1,64,64,32,1,1,256,1024,256,39.02873611450195,True,301940
32,2,16,32,32,16,32,1,64,4,460.6689147949219,True,306464
4,1,1024,256,4,2,4,32,16,256,87.44242858886719,True,308053
256,1,8,8,1024,1,128,1,1024,16,2147483648.0,False,320844
64,1,4,32,512,16,8,2,128,16,69.69241333007812,True,322236
16,32,64,128,128,4,2,1,2,64,2147483648.0,False,336106
4,64,512,32,16,4,16,16,16,32,718.0534057617188,True,339159
4,2,128,16,4,2,4,2,8,16,290.44122314453125,True,341370
8,64,64,256,16,64,2,4,128,256,75.6316146850586,True,345581
4,4,128,16,4,32,1,4,16,16,40.49407958984375,True,347111
8,1,1024,16,8,1,8,2,8,4,2147483648.0,False,363998
16,1,8,32,32,256,1,2,32,4,59.874305725097656,True,365696
32,8,64,1024,64,64,8,1,128,32,2147483648.0,False,377869
4,256,256,512,8,16,1,16,128,16,2147483648.0,False,390305
4,1,32,32,8,2,2,64,16,128,113.83910369873048,True,391369
32,256,256,64,32,2,128,1,128,32,2147483648.0,False,409718
16,1,64,32,64,1,2,1,4,1,2147483648.0,False,422512
4,16,64,1024,8,32,4,2,256,16,3.571712017059326,True,424502
16,32,64,4,16,1,64,16,1024,128,104.84019470214844,True,426964
4,8,64,128,16,64,2,128,128,1024,1.3363200426101685,True,428767
32,8,64,256,64,8,2,8,1024,64,3.854336023330689,True,431142
4,2,32,256,64,8,16,16,32,64,12.868608474731444,True,433395
16,2,32,4,64,32,16,16,1024,64,6.276095867156982,True,435770
8,1,64,128,16,4,1,1,2,64,135.59193420410156,True,445207
4,128,1024,1024,4,4,128,1,128,32,2147483648.0,False,459478
16,16,16,512,32,128,8,64,8,64,8563.6435546875,True,470155
16,4,32,512,128,16,1,2,128,4,2147483648.0,False,482420
8,32,256,128,8,2,1,32,64,256,20.65920066833496,True,486079
4,1,4,256,64,128,2,16,128,256,6.496255874633789,True,488201
8,8,32,64,8,4,16,16,64,32,140.70477294921875,True,489636
4,16,256,32,16,1,4,2,128,512,14.552063941955566,True,494258
4,1,8,8,128,64,2,2,128,16,88.85964965820312,True,498075
64,4,8,8,512,8,1,8,16,64,2147483648.0,False,510201
256,2,16,4,512,4,16,8,32,32,393.9358825683594,True,514803
8,2,8,512,8,128,32,32,64,128,147.2901153564453,True,516154
32,4,32,256,64,8,1,4,8,256,13.48915195465088,True,520248
8,4,16,8,16,4,2,4,8,32,43.16774368286133,True,521347
16,1,4,128,128,32,1,1,8,128,26.90559959411621,True,524971
16,4,128,64,16,4,8,2,256,64,27.33977508544922,True,530515
4,64,256,128,4,32,1,16,32,64,51.38124847412109,True,532650
32,1,16,32,64,128,1,2,32,16,63.53305435180664,True,536295
16,64,64,512,32,64,1,1,4,1024,2147483648.0,False,548447
4,16,128,16,4,64,2,8,32,8,97.06393432617188,True,549737
4,64,64,4,8,16,32,2,64,1024,558.0093383789062,True,552325
8,16,64,32,32,1,2,8,32,256,12.26035213470459,True,555272
32,2,32,32,256,2,4,4,1024,256,9.563136100769045,True,560152
4,4,128,128,8,4,1,8,8,16,62.36057662963867,True,561814
8,8,256,64,32,1,4,4,32,128,29.034496307373047,True,564908
4,1,4,32,16,8,32,8,512,1024,5.133312225341797,True,566579
16,2,4,8,32,32,8,2,1024,1024,2.284543991088867,True,568258
8,1,16,4,32,1,2,4,256,8,26.265600204467773,True,569376
32,32,128,8,32,4,2,8,2,64,741.5377807617188,True,574746
32,4,64,16,64,8,64,1,256,1024,2147483648.0,False,587003
4,4,8,8,8,128,32,8,128,128,30.638080596923828,True,588224
64,16,64,64,64,64,256,4,256,16,2083.219482421875,True,594800
16,2,8,8,64,4,16,1,16,4,402.0797424316406,True,596867
16,4,8,8,32,64,32,1,32,16,224.31642150878903,True,598519
8,8,512,32,8,4,2,4,1024,4,17.548288345336914,True,605172
