tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,16,16,32,32,64,2,1,16,16,16.985088348388672,True,0
4,128,128,64,32,16,8,2,1024,32,29.55366325378418,True,4652
4,4,256,64,4,4,8,4,32,8,285.97760009765625,True,7204
8,8,16,16,64,4,2,8,2,16,471.1106567382813,True,10386
16,32,64,16,16,16,1,1,1,4,2147483648.0,False,21727
8,2,8,32,16,64,8,2,8,32,136.015869140625,True,23286
8,1,64,1024,64,16,4,16,512,128,2.6951680183410645,True,25447
4,16,32,32,4,16,4,256,512,256,73.3276138305664,True,26804
4,4,64,4,64,1,4,4,1024,128,2.778111934661865,True,29736
32,32,32,4,256,1,1,4,32,512,2147483648.0,False,46514
8,128,1024,4,8,2,2,8,512,1024,38.395904541015625,True,52111
16,16,256,128,16,8,16,2,32,128,1373.2413330078125,True,62664
32,2,16,32,32,2,1,32,4,512,29.638656616210938,True,64080
16,2,4,16,64,32,2,4,8,16,109.8598403930664,True,65303
4,4,16,32,4,64,4,256,4,256,1340.5665283203125,True,67766
4,8,32,32,64,32,16,32,1024,256,1.3230079412460327,True,69865
16,1,128,4,16,4,2,2,16,64,96.41881561279295,True,77604
8,4,128,256,16,64,1,1,16,8,2147483648.0,False,90083
32,8,16,4,32,128,2,1,256,128,16.309247970581055,True,95921
4,8,128,64,32,32,1,1,128,256,2147483648.0,False,110720
16,8,256,64,16,4,256,4,512,4,2688.9921875,True,117893
128,1,16,128,256,8,2,2,64,16,283.52716064453125,True,128051
4,2,16,128,16,64,1,1024,512,1024,29.24646377563477,True,129365
32,4,8,4,32,8,4,32,256,128,11.994112014770508,True,132002
4,2,64,16,4,64,2,16,128,1024,2.238464117050171,True,133705
8,128,128,4,32,16,4,16,8,64,2147483648.0,False,145037
4,2,16,64,32,128,128,4,128,64,29.709312438964844,True,146346
16,32,32,8,64,1,2,2,1024,1024,2147483648.0,False,157608
128,1,8,32,512,4,8,2,128,2,700.74365234375,True,162767
16,32,128,128,64,1,8,64,1024,64,90.9486083984375,True,167159
16,4,256,8,32,4,64,16,1024,32,167.60421752929688,True,169742
4,1,128,64,32,2,4,16,4,512,24.96512031555176,True,171014
16,2,16,512,128,64,8,64,8,256,29.631488800048828,True,172338
16,1,4,32,32,128,64,8,1024,512,10.99673557281494,True,174722
8,4,128,64,16,2,32,32,32,64,677.2510986328125,True,176676
32,4,4,128,256,32,2,256,8,256,1959.8612060546875,True,182878
4,16,128,256,32,4,4,2,16,16,40.90470504760742,True,186757
32,4,16,16,256,8,4,2,64,16,143.1900177001953,True,190390
8,2,64,4,64,32,8,1,256,512,9.376768112182615,True,194704
256,16,16,8,512,4,1,16,1024,1024,2147483648.0,False,212157
8,2,32,4,16,8,64,1,64,256,226.13912963867188,True,214839
4,32,64,128,16,4,2,2,64,4,40.99993515014648,True,216997
4,16,16,16,512,1,2,1,512,128,2147483648.0,False,231307
4,1,64,4,4,1,2,1,1024,2,74.33318328857422,True,234038
4,2,512,64,4,8,2,64,512,64,2.6112000942230225,True,236560
8,32,64,32,32,1,1,1,1,1024,2147483648.0,False,248941
16,8,64,128,32,16,128,4,128,4,3446.474853515625,True,254694
64,4,4,4,512,1,1,256,1,256,2147483648.0,False,266837
16,32,64,4,64,32,32,8,1024,16,170.39462280273438,True,271387
16,1,256,1024,16,4,8,32,1024,128,3.978240013122559,True,273994
4,32,256,512,4,8,1,2,2,256,1179.5015869140625,True,278696
64,2,8,4,128,2,256,1,256,512,50.49651336669922,True,282705
4,1,8,8,8,64,256,4,256,16,928.985107421875,True,284898
32,1,8,64,32,256,4,4,512,32,7.152639865875244,True,287620
4,32,32,32,32,16,32,1,32,64,37.0780143737793,True,289518
8,8,32,256,8,32,2,16,4,32,301.89874267578125,True,291459
16,64,256,8,32,4,2,512,4,512,2147483648.0,False,302727
4,4,8,8,64,64,4,32,512,512,4.10316801071167,True,305186
32,8,128,512,32,32,4,2,1024,512,68.27315521240234,True,314515
4,16,128,8,8,4,128,8,512,512,94.58073425292967,True,315827
32,2,16,32,256,8,1,4,16,32,138.94554138183594,True,325386
4,16,256,4,16,16,1,2,2,64,2147483648.0,False,337801
8,16,256,32,8,1,1,8,1024,8,10.907648086547852,True,341139
8,8,16,16,16,1,4,4,512,128,44.21939086914063,True,342651
8,128,512,512,16,1,2,1,16,128,2147483648.0,False,356765
64,8,8,128,128,32,4,128,64,1024,256.04608154296875,True,361219
8,2,4,8,8,4,2,8,64,64,25.92563247680664,True,362651
4,4,64,128,64,4,8,2,256,4,11.685888290405272,True,366190
64,2,32,16,64,16,1024,1,1024,64,2147483648.0,False,378637
8,16,128,64,64,1,1,2,256,64,2147483648.0,False,392719
16,4,16,32,128,4,32,16,512,64,21.8603515625,True,395922
8,4,32,256,8,8,16,64,512,1024,8.062975883483887,True,397866
4,2,512,128,8,2,2,2,1024,2,2147483648.0,False,409523
4,4,256,16,4,8,4,128,512,512,1.2042239904403689,True,411373
4,2,16,32,128,64,64,4,128,256,2.8733439445495605,True,413177
4,1,16,512,4,64,2,64,16,512,66.19852447509766,True,414357
256,1,4,16,1024,4,16,32,256,64,1337.8160400390625,True,418243
8,4,32,64,16,2,2,1,64,512,53.29715347290039,True,420286
64,1,32,16,256,8,1,4,4,4,2147483648.0,False,433121
4,1,16,16,32,32,1,16,128,64,5.056511878967285,True,435407
512,4,8,16,1024,2,2,2,256,8,2147483648.0,False,447884
128,16,16,8,256,2,1,16,128,32,2147483648.0,False,461655
128,8,64,8,128,8,2,64,2,256,683.6111450195312,True,467177
16,4,256,16,16,4,2,8,16,16,73.89900970458984,True,470329
4,32,128,4,64,1,64,8,512,16,161.1304931640625,True,471934
4,8,32,256,4,16,32,2,1024,512,5.907455921173096,True,474304
8,4,16,8,8,4,8,64,16,128,480.0286865234375,True,475969
16,2,8,16,256,4,2,256,64,256,257.23699951171875,True,478560
16,16,16,16,64,64,16,2,256,64,4.8158721923828125,True,481872
64,4,8,8,512,2,1,1,1024,1,2147483648.0,False,496145
16,1,8,8,32,2,128,2,256,256,17.447935104370117,True,498972
16,16,16,64,128,4,4,16,512,32,150.53106689453125,True,503618
128,4,64,8,128,8,8,32,512,32,200.7920684814453,True,506371
8,16,16,256,64,128,16,16,512,32,9.151488304138184,True,508501
32,2,8,4,32,32,1,2,32,4,48.11161422729492,True,510036
4,1,32,64,32,128,2,32,32,32,8.704000473022461,True,512432
16,128,512,256,16,4,32,4,32,64,2147483648.0,False,524520
8,4,128,16,32,8,1,256,1024,1024,1.8954240083694456,True,526395
16,1,8,64,32,128,32,16,512,256,5.91974401473999,True,528089
4,16,32,4,32,32,16,8,128,128,4.963327884674072,True,530307
4,1,64,128,64,2,64,16,512,256,61.97248077392578,True,531417
4,2,512,32,4,16,4,4,128,256,41.6286735534668,True,540772
4,2,256,128,32,8,2,1,64,32,2147483648.0,False,556445
8,1,32,128,16,4,16,4,512,32,6.484992027282715,True,558819
4,8,128,128,4,32,16,64,1024,128,5.409791946411133,True,560692
8,32,128,128,16,1,2,8,64,16,65.94560241699219,True,563179
8,1,4,512,16,128,1,128,16,1024,29.904895782470703,True,564443
4,1,64,1024,16,16,4,4,16,128,22.330368041992188,True,568309
4,2,16,1024,32,64,4,2,16,4,159.60269165039062,True,569784
64,1,8,32,128,32,16,16,256,512,5.448703765869141,True,571615
4,4,16,32,64,16,128,4,512,128,3.992575883865357,True,573488
4,16,64,512,16,128,4,128,32,512,6.270976066589356,True,575386
4,64,128,16,4,32,8,1,1024,128,33.62918472290039,True,579791
16,128,256,64,32,4,16,16,32,64,2147483648.0,False,591886
4,1,16,128,256,16,8,64,128,256,7.0748162269592285,True,594757
4,2,64,64,4,64,32,4,256,16,49.72544097900391,True,596151
4,4,256,1024,32,8,512,1,512,1,2147483648.0,False,607742
32,1,64,128,64,32,1,8,32,512,8.282112121582031,True,612277
8,1,8,16,8,8,4,16,64,128,14.80294418334961,True,614718
8,1,64,32,128,4,4,32,16,512,0.9512959718704224,True,616708
4,8,64,8,8,1,1,8,512,64,2.840575933456421,True,618792
64,8,16,16,128,32,16,2,64,2,957.50244140625,True,624210
8,4,256,32,16,8,1,4,4,128,2147483648.0,False,635672
32,2,32,128,32,64,2,8,512,512,1.4663679599761963,True,637650
4,1,32,512,32,128,2,16,2,512,10.998784065246582,True,640237
4,4,8,256,64,128,4,2,4,1024,7.753727912902832,True,642337
4,128,1024,256,8,2,8,2,32,64,2147483648.0,False,654652
64,4,128,32,64,1,2,128,256,128,21.6125431060791,True,657928
16,16,128,16,64,2,8,16,8,64,225.9814453125,True,660467
4,64,64,16,32,4,32,8,256,256,95.16339111328124,True,662713
8,4,16,4,8,128,64,4,256,64,64.79974365234375,True,663944
64,1,4,8,256,32,2,2,256,256,26.13657569885254,True,666127
16,2,8,128,64,32,1,4,4,32,53.57875061035156,True,667623
4,2,64,16,128,1,256,1,256,128,179.99871826171875,True,670142
128,1,64,8,128,16,2,8,4,1024,136.2329559326172,True,675579
8,8,8,8,32,1,64,4,64,16,1224.0875244140625,True,678258
8,64,512,8,16,4,1,4,8,1024,2147483648.0,False,690446
8,4,8,16,8,64,4,4,256,32,5.9115519523620605,True,692696
8,1,16,8,32,2,8,16,16,1024,14.831616401672363,True,695000
4,2,4,8,16,2,1,8,2,256,154.90150451660156,True,696399
8,8,16,4,256,16,2,2,16,256,43.238399505615234,True,705422
4,64,128,512,64,16,4,1,32,1024,2147483648.0,False,717831
