tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,16,16,16,16,16,8,8,1024,512,10.873855590820312,True,0
4,1,16,32,256,16,8,64,8,1024,6.451200008392334,True,3315
8,16,256,64,16,8,2,16,128,512,1.2595200538635254,True,5315
32,2,4,4,256,32,4,2,128,2,359.86944580078125,True,7137
4,1,128,4,16,64,256,1,512,8,350.9964904785156,True,16214
4,16,32,256,8,16,4,256,16,256,972.3146362304688,True,18445
4,1,32,4,64,64,2,1,64,1,2147483648.0,False,30356
64,8,16,4,256,2,8,2,256,2,1082.4796142578125,True,35811
8,16,16,256,16,64,1,512,1,1024,7074.64208984375,True,44966
4,8,64,32,4,8,1,2,2,512,124.10982513427734,True,46529
4,8,8,32,8,32,1,1,1024,1,81.73772430419922,True,48043
32,4,4,8,64,64,4,1,512,64,8.598527908325195,True,50510
16,8,8,4,1024,1,8,32,64,256,2147483648.0,False,61843
8,8,32,8,64,16,4,8,32,128,2.8620800971984863,True,64116
64,2,64,64,128,8,2,2,512,1024,2147483648.0,False,76621
8,8,32,64,8,128,4,1,32,8,72.84735870361328,True,78963
8,4,64,64,32,2,32,32,64,256,76.1343994140625,True,80415
64,4,32,1024,64,64,1,1,4,2,2147483648.0,False,92838
16,4,8,16,16,64,16,2,32,256,11.94598388671875,True,94960
16,32,256,128,16,8,1,8,32,64,17.655807495117188,True,99724
16,4,16,1024,16,64,8,2,32,512,7.797760009765625,True,102085
4,1,64,512,128,8,1,4,256,128,2147483648.0,False,115332
4,2,64,64,64,8,64,8,512,1024,15.981568336486816,True,118191
4,1,4,4,8,128,8,8,64,256,15.147007942199709,True,120476
8,32,128,8,64,4,8,8,32,8,368.4444274902344,True,122911
64,4,32,32,256,8,64,8,256,8,352.36248779296875,True,125604
32,1,4,128,32,256,2,16,256,32,25.74847984313965,True,126764
8,32,64,64,32,32,32,32,32,32,1809.8585205078125,True,130923
16,16,32,64,64,2,2,8,512,8,172.80409240722656,True,135201
8,16,64,64,128,4,2,256,8,256,2147483648.0,False,146531
32,32,32,4,64,8,2,8,64,32,2147483648.0,False,157785
8,1,32,8,64,1,1,1,256,2,2147483648.0,False,170887
8,32,64,32,32,32,1,32,512,1024,42.62092971801758,True,182130
4,2,4,64,4,256,4,2,1024,128,8.978431701660156,True,184066
16,1,16,32,256,8,1,64,2,64,326.66827392578125,True,187278
16,1,64,512,64,16,2,2,64,16,2147483648.0,False,198997
8,4,32,256,64,8,8,32,32,128,14.648320198059082,True,201135
8,32,64,64,32,32,64,8,128,32,250.4796142578125,True,203792
8,128,128,128,8,8,16,1,16,1024,2147483648.0,False,215193
32,1,8,32,256,32,4,16,8,32,165.00531005859375,True,216514
32,4,128,64,32,1,8,128,1024,512,25.167871475219727,True,217821
16,2,64,4,128,1,8,8,256,512,1.3905919790267944,True,219965
8,1,4,64,16,16,1,1024,32,1024,228.279296875,True,221291
4,32,256,512,4,2,1,4,4,512,571.3828125,True,223984
4,2,256,128,4,16,2,128,1024,1024,2.337791919708252,True,225527
16,2,8,64,16,128,2,4,128,512,2.486272096633911,True,227211
64,64,64,16,128,8,1,4,1,8,2147483648.0,False,244440
4,4,512,4,8,4,2,8,128,512,14.316543579101562,True,248133
4,16,32,32,256,2,256,1,512,4,162.7105255126953,True,249905
4,8,16,32,4,2,8,1,512,1,157.29356384277344,True,251415
32,16,16,512,32,32,4,4,256,256,162.1544952392578,True,254174
512,1,8,4,1024,1,4,2,1024,256,2147483648.0,False,267387
128,8,8,16,256,4,2,2,16,1024,2147483648.0,False,278718
4,4,16,8,8,2,1,1,1,32,392.8197021484375,True,280897
4,2,32,16,64,4,2,1,32,512,32.712703704833984,True,289584
256,8,32,64,256,4,32,32,128,512,2147483648.0,False,301842
16,32,32,32,32,32,256,4,256,256,295.1137390136719,True,306275
32,4,32,128,32,8,32,2,128,512,112.30413055419922,True,309349
4,256,256,256,32,2,16,4,128,16,2147483648.0,False,320889
4,1,128,32,16,4,16,4,64,256,34.493438720703125,True,322867
8,4,4,8,256,4,2,4,128,256,41.73004913330078,True,328018
4,1,32,8,16,8,512,1,1024,4,521.186279296875,True,330725
8,1,8,64,64,128,8,4,64,32,6.891520023345947,True,332861
8,1,4,64,128,32,1024,1,1024,32,38.10611343383789,True,334415
4,8,64,128,32,64,1,128,64,1024,3.6874239444732666,True,337211
4,8,256,256,32,2,256,2,256,512,306.1217346191406,True,342315
4,1,128,4,16,4,16,1,32,8,312.7459716796875,True,348346
8,8,32,8,8,4,8,2,16,64,64.27954864501953,True,349906
4,8,128,64,4,16,512,2,1024,32,578.777099609375,True,352629
256,4,4,4,1024,1,32,2,256,8,2147483648.0,False,364014
32,16,16,32,32,4,4,8,8,16,1902.6114501953125,True,368318
16,2,64,128,32,32,32,4,32,32,72.52889251708984,True,370577
8,4,16,512,8,64,32,2,1024,64,5.86956787109375,True,372479
8,1,8,4,256,2,128,1,128,32,54.97446441650391,True,373837
32,32,128,256,64,8,1,8,16,8,2147483648.0,False,385905
8,2,128,8,64,8,16,8,32,128,17.952768325805664,True,389230
32,8,32,4,64,2,1,512,4,1024,701.9325561523438,True,394241
16,1,32,4,32,16,1,2,8,64,28.793855667114254,True,398469
4,16,16,256,128,32,2,4,256,256,62.40358352661133,True,409270
4,32,32,8,128,32,64,1,1024,4,72.4111328125,True,410903
64,1,64,32,128,2,4,2,16,16,2147483648.0,False,423761
