tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
16,8,4,4,240.6553649902344,True,0
128,128,4,128,7.2038397789001465,True,3161
32,32,1,16,33.16019058227539,True,7434
1024,1,256,1,609.9568481445312,True,9790
32,512,2,256,4.513792037963867,True,12654
1,256,1,64,247.3052215576172,True,14517
8,128,8,4,34.083839416503906,True,18556
256,2,1,2,213.59103393554688,True,20322
8,1024,1,4,5.695487976074219,True,23154
512,8,64,4,97.16326141357422,True,24852
4,4,2,4,1967.451171875,True,28475
128,2,2,1,150.82701110839844,True,30282
64,64,1,1,15.383551597595217,True,33423
4,16,1,4,472.0435180664063,True,35602
64,128,8,4,4.469759941101074,True,38021
8,1024,2,4,5.488639831542969,True,40493
8,32,2,16,138.3679962158203,True,42095
32,512,16,2,2.626559972763061,True,44533
256,512,64,2,2.046976089477539,True,47000
1,1024,1,1024,252.9884185791016,True,48802
1,512,1,64,128.74649047851562,True,50587
256,128,128,1,6.213632106781006,True,53296
128,128,2,8,4.550655841827393,True,55860
1024,1024,1,256,11.288576126098633,True,58603
32,8,1,4,114.29376220703124,True,60265
128,512,64,2,1.903615951538086,True,62457
64,8,8,2,58.248191833496094,True,67751
16,8,1,1,212.3212738037109,True,69388
8,1024,8,64,8.229887962341309,True,72071
128,1024,4,2,2.12992000579834,True,74429
32,8,4,1,107.72684478759766,True,76123
1024,8,4,4,61.35091018676758,True,81521
512,4,64,4,191.09683227539065,True,83213
8,512,4,128,15.70406436920166,True,86316
512,32,2,16,18.396160125732425,True,89431
128,512,16,8,2.056191921234131,True,91716
16,64,8,16,50.26918411254883,True,96544
64,32,32,4,24.376319885253903,True,100019
512,8,256,1,83.67820739746094,True,107144
128,1024,8,1,2.110464096069336,True,109465
1,1024,1,1024,253.15737915039065,True,111308
4,256,2,16,37.72108840942383,True,115922
1024,8,256,2,94.52031707763672,True,117788
4,128,2,128,117.718017578125,True,119289
128,1024,2,4,2.1934080123901367,True,121856
32,8,32,2,166.43276977539062,True,124021
4,32,1,8,250.30963134765625,True,125822
1024,4,1,2,109.65708923339844,True,127505
128,512,2,128,3.0791680812835693,True,129887
1024,8,1024,1,80.32256317138672,True,136436
32,32,2,4,30.260223388671875,True,140316
128,128,4,1,5.294079780578613,True,142880
4,1024,4,4,10.605567932128906,True,145909
1024,16,1,2,29.97964859008789,True,150324
2,512,2,128,63.0568962097168,True,155962
16,2,1,1,833.2779541015625,True,158750
8,512,1,256,19.04947280883789,True,162109
32,512,16,16,3.6024320125579834,True,164518
256,8,8,1,56.48896026611328,True,169707
256,2,128,2,358.90484619140625,True,171473
32,32,2,4,30.255104064941406,True,175143
1024,1024,8,64,1.2451839447021484,True,177583
32,512,1,16,3.4252800941467285,True,180317
64,2,32,1,230.64166259765625,True,182017
64,512,16,64,2.187263965606689,True,184579
1024,256,128,1,3.6116480827331534,True,187226
4,512,4,32,28.51942443847656,True,191163
256,16,32,4,47.39583969116211,True,195885
8,16,2,8,251.07763671875,True,197803
128,4,32,2,163.78163146972656,True,199395
8,64,4,64,108.90035247802734,True,201080
64,512,2,8,1.7080320119857788,True,203704
16,256,8,8,12.908543586730955,True,206589
128,16,2,2,28.815359115600582,True,210423
32,512,2,16,2.820096015930176,True,212992
32,16,16,4,95.37843322753906,True,214568
256,16,128,4,49.364990234375,True,219211
1024,512,1,16,11.74937629699707,True,222430
256,128,16,1,4.5107197761535645,True,224817
1024,32,32,4,24.853504180908203,True,228379
32,512,16,16,3.6034560203552246,True,230760
1,512,1,32,90.00550079345703,True,232541
4,1024,2,128,16.40447998046875,True,235605
64,16,1,2,29.11129570007324,True,239361
16,16,2,16,135.9984588623047,True,241136
16,512,2,8,5.371903896331787,True,243522
512,256,1,16,4.943871974945068,True,246056
256,1024,4,64,1.4735360145568848,True,248714
4,256,2,64,56.80230331420898,True,253778
1024,32,1,16,18.02239990234375,True,257381
64,128,32,4,6.28326416015625,True,259974
16,256,2,32,13.4717435836792,True,263096
512,4,256,1,160.85299682617188,True,264714
1024,512,1,4,3.955712080001831,True,267138
1,1024,1,64,68.13900756835938,True,273175
16,16,8,1,114.84671783447266,True,274911
512,256,2,64,3.76524806022644,True,277385
512,64,4,1,8.966143608093262,True,280123
1024,8,1,2,55.38201522827149,True,285670
4,512,1,256,37.06163024902344,True,290048
128,256,128,1,3.3771519660949707,True,292641
128,256,4,16,3.56659197807312,True,295002
64,1,2,1,284.85528564453125,True,296966
32,32,32,1,30.20697593688965,True,300767
1024,32,32,1,16.252927780151367,True,303974
64,4,2,2,107.91629028320312,True,305593
8,32,1,1,113.1509780883789,True,307132
64,64,2,2,8.18995189666748,True,309661
1024,16,16,16,50.04185485839844,True,314552
16,512,4,256,9.127936363220217,True,317291
1024,4,1,2,109.6069107055664,True,319346
8,256,8,64,29.387775421142575,True,323180
1024,256,16,4,3.535871982574463,True,325967
32,256,8,8,6.622208118438721,True,328551
8,16,4,8,261.0677795410156,True,330397
1024,512,256,1,2.0152320861816406,True,332950
4,8,2,1,906.450927734375,True,335306
512,256,4,64,4.104191780090332,True,337836
16,32,1,8,60.94847869873047,True,343296
1024,128,64,4,6.8730878829956055,True,345941
4,256,1,64,59.99411010742188,True,351234
32,128,1,8,8.655872344970703,True,354169
8,1024,4,256,9.589759826660156,True,357005
1024,64,1,4,9.431039810180664,True,359730
1024,256,1,64,5.7876482009887695,True,362553
16,512,4,32,7.015423774719238,True,365128
64,1024,1,1024,3.9874560832977295,True,367574
64,512,2,16,1.6302080154418943,True,370078
16,512,1,512,15.650815963745115,True,373453
256,4,1,2,108.64332580566406,True,374976
1024,4,16,2,122.27378845214844,True,376624
1024,4,128,4,195.7724151611328,True,378277
512,16,2,8,31.542272567749023,True,382433
32,2,8,2,471.2376403808594,True,384629
64,64,16,16,13.113344192504885,True,387485
256,1024,2,2,3.5532801151275635,True,390598
512,512,2,128,4.40934419631958,True,393069
512,512,4,64,2.314239978790283,True,395480
1024,4,4,2,115.33824157714844,True,397108
256,16,8,8,47.41324615478516,True,401940
256,512,4,2,2.7740159034729004,True,404351
8,16,2,2,230.3283233642578,True,406043
1024,32,128,1,23.380992889404297,True,409440
128,32,4,1,14.941184043884276,True,412666
32,256,1,1,12.35968017578125,True,415901
128,1024,32,32,1.129472017288208,True,418267
1,128,1,64,488.7982177734375,True,420251
256,8,4,8,63.03744125366211,True,425998
1024,128,4,1,6.0641279220581055,True,428614
256,32,4,4,15.935487747192385,True,431690
32,64,32,2,23.302143096923828,True,435055
64,512,32,1,1.4202879667282104,True,437244
1024,128,8,64,7.825407981872559,True,440061
128,256,128,4,3.435519933700561,True,442732
256,32,16,8,24.610815048217773,True,446314
64,2,32,2,318.10662841796875,True,448498
1024,8,256,1,83.72223663330078,True,455294
2,2,2,2,7657.7646484375,True,464485
8,64,2,32,104.53401947021484,True,466105
2,64,2,2,254.58380126953125,True,467792
512,1024,2,16,5.91871976852417,True,470280
1024,512,1,1,11.23635196685791,True,473419
1,16,1,16,2253.53125,True,477151
64,32,4,32,24.937471389770508,True,480930
16,4,4,1,436.7708129882813,True,482883
512,512,256,2,2.012160062789917,True,485106
4,256,1,64,59.9920654296875,True,490334
32,8,4,1,107.69407653808594,True,491855
64,4,32,1,116.66841888427734,True,493407
1024,8,256,4,98.26815795898438,True,495000
512,128,16,2,4.473855972290039,True,497803
512,512,4,64,2.279423952102661,True,500044
1024,64,4,64,14.115839958190918,True,503199
128,4,64,4,191.1593017578125,True,504896
2,256,1,32,85.78457641601562,True,511766
512,512,8,8,1.9845119714736936,True,514245
128,2,128,2,358.8331604003906,True,516054
1024,64,4,2,8.241151809692383,True,518791
64,512,8,2,1.4786560535430908,True,521035
16,16,1,2,112.94924926757812,True,522704
32,1024,2,128,2.5128960609436035,True,525040
8,1024,1,512,15.654911994934082,True,528290
512,1024,2,128,5.961728096008301,True,530970
1024,128,512,2,6.248447895050049,True,533785
64,256,2,1,6.457344055175781,True,536732
32,32,32,32,54.89868927001953,True,542006
1024,1024,1024,1,4.618239879608154,True,544576
32,1,1,1,802.429931640625,True,546772
512,128,256,2,6.790143966674805,True,549477
512,16,256,2,47.80748748779297,True,554534
256,1024,64,2,1.2001279592514038,True,556876
16,1024,2,32,4.277247905731201,True,559602
128,1024,2,256,3.4938879013061523,True,561986
1024,256,256,1,3.512320041656494,True,564145
16,256,2,8,9.469951629638672,True,566762
64,64,1,32,10.147839546203612,True,569733
2,512,2,512,122.6977310180664,True,571455
32,8,2,8,126.4936981201172,True,573152
2,1024,2,1,22.23513603210449,True,576968
64,128,2,128,7.211008071899414,True,579499
512,16,32,8,49.734657287597656,True,584445
1024,256,128,8,3.67411208152771,True,586891
32,2,1,2,441.6194458007813,True,589027
128,256,1,1,11.83027172088623,True,592093
128,256,32,16,3.559423923492432,True,594573
16,16,4,16,194.9132843017578,True,596173
512,512,1,4,3.896320104598999,True,598591
256,2,64,2,354.6460266113281,True,600357
4,4,1,4,1853.9581298828125,True,603636
512,512,16,64,2.174976110458374,True,606153
64,16,32,1,30.131200790405277,True,609910
32,32,4,1,28.92083168029785,True,613807
32,1024,4,16,2.0848639011383057,True,616167
256,1024,16,4,1.201151967048645,True,618432
128,512,32,4,2.0387840270996094,True,620759
64,1024,2,2,3.208192110061645,True,623164
32,512,32,32,3.920896053314209,True,625634
512,16,8,1,28.75801658630371,True,629507
1024,256,16,1,2.628607988357544,True,632036
16,8,2,8,246.3662109375,True,633806
512,64,16,16,12.794879913330078,True,636889
128,512,1,8,6.824960231781006,True,639608
128,256,8,4,2.50163197517395,True,642296
4,2,2,1,3625.998291015625,True,647539
128,4,4,1,91.41248321533205,True,649106
512,1024,512,2,3.9383039474487305,True,651593
2,32,2,2,506.8707885742188,True,653752
256,512,4,32,2.02239990234375,True,656289
16,4,2,1,427.5916748046875,True,658347
256,8,32,1,59.28140640258789,True,663702
64,1024,16,1,1.397760033607483,True,665930
128,128,2,1,9.028608322143556,True,668803
16,64,1,4,30.55820846557617,True,672631
32,64,32,2,23.30009651184082,True,676083
1024,512,2,256,3.980288028717041,True,678624
1024,32,32,2,24.1213436126709,True,682522
4,16,1,8,487.7076416015625,True,684603
512,64,8,1,8.315903663635254,True,687345
512,256,1,256,8.152064323425293,True,690083
16,1024,4,8,2.8590080738067627,True,692606
4,64,2,8,135.1065673828125,True,694407
1024,256,32,1,2.5415680408477783,True,697048
16,512,4,1,5.1220479011535645,True,699927
16,32,16,1,59.39712142944336,True,705477
512,32,16,16,25.374719619750977,True,708948
16,2,16,1,920.7941284179688,True,711425
256,16,4,16,47.99897766113281,True,716156
2,32,1,1,449.15814208984375,True,718229
64,512,2,4,2.642944097518921,True,720715
512,256,2,128,4.212736129760742,True,723271
16,2,2,1,854.98779296875,True,725835
1024,512,32,2,2.027519941329956,True,728224
1024,1024,64,16,1.1284480094909668,True,731059
1,128,1,32,334.59814453125,True,732987
2,64,2,1,233.9358673095703,True,734779
32,1,8,1,849.2349243164062,True,737159
128,1,2,1,284.7989807128906,True,738968
1024,4,4,4,122.4990692138672,True,740685
1024,1024,4,2,2.281471967697144,True,743078
512,128,64,8,6.759424209594727,True,745686
256,128,4,4,4.40831995010376,True,748114
64,512,32,4,1.9240959882736208,True,750621
64,512,2,64,2.2128639221191406,True,753040
512,32,64,8,25.87545585632324,True,756556
16,2,16,1,920.7725830078124,True,758976
1,256,1,256,287.6886901855469,True,760817
16,4,16,2,489.7228698730469,True,762901
128,64,4,2,8.088576316833496,True,765484
256,8,4,4,59.02540969848633,True,770829
64,64,16,8,12.542976379394531,True,773825
16,512,1,64,8.352767944335938,True,776715
256,256,16,2,2.525183916091919,True,779158
1024,512,1,64,8.401920318603516,True,781898
128,64,2,2,8.269824028015137,True,784673
256,512,4,16,1.971199989318848,True,787049
128,512,2,2,3.7406721115112314,True,789477
1024,512,1024,1,4.612095832824707,True,792436
128,512,8,64,2.1616640090942383,True,795014
64,4,1,1,86.65599822998047,True,796627
1024,1024,1,4,3.7457919120788574,True,799128
16,2,2,1,855.0440673828125,True,801388
1024,256,16,4,3.531775951385498,True,803605
128,256,8,32,3.527679920196533,True,806336
1024,32,256,1,23.65132713317871,True,809979
1024,1024,256,2,1.931264042854309,True,812555
32,64,1,32,19.62495994567871,True,816045
64,16,32,4,47.115264892578125,True,820903
1024,128,1,8,5.212160110473633,True,823585
128,512,64,4,1.950719952583313,True,826198
128,1024,16,64,1.2042239904403689,True,828838
512,16,1,1,35.911678314208984,True,832953
64,64,8,16,12.419072151184082,True,835820
1024,1024,64,8,1.1663360595703125,True,838217
8,1024,2,16,6.206463813781738,True,840785
8,512,8,16,14.038016319274902,True,843848
16,256,16,64,15.80134391784668,True,846813
64,4,4,2,112.14643096923828,True,848411
512,16,512,2,47.71635055541992,True,852982
512,128,128,8,7.059455871582031,True,855652
512,512,2,64,2.7453439235687256,True,858032
64,256,4,256,4.413440227508545,True,860691
32,64,16,32,27.51078414916992,True,864686
256,128,1,16,5.0432000160217285,True,867596
1024,64,2,16,9.553919792175291,True,870461
1024,256,512,2,6.165503978729248,True,873235
8,64,4,2,62.666751861572266,True,878737
