tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
8,64,2,2,62.09740829467773,True,0
128,4,1,1,103.37996673583984,True,7972
256,1024,256,1,1.985535979270935,True,10872
512,32,512,2,24.31078338623047,True,14794
512,16,64,1,41.68294525146485,True,19227
32,4,32,1,233.2395477294922,True,20952
16,64,4,8,33.21548843383789,True,25475
512,16,1,4,29.4021110534668,True,30039
128,1024,128,1,1.1571199893951416,True,32407
256,1024,256,1,1.9916800260543823,True,35176
128,1024,64,1,1.1857919692993164,True,37314
128,1024,64,1,1.183743953704834,True,39557
128,256,128,1,3.374079942703247,True,42359
128,1024,128,1,1.1581439971923828,True,45008
8,1024,2,1,9.302016258239746,True,48167
512,1024,128,1,1.2113920450210571,True,50757
128,1024,128,1,1.1581439971923828,True,53860
256,1024,128,1,1.1827199459075928,True,56368
256,1024,128,2,1.1847679615020752,True,59196
64,1024,32,1,0.8939520120620728,True,62200
32,1024,32,1,1.4755840301513672,True,64730
64,512,16,1,1.4766080379486084,True,67362
32,512,16,1,2.6163198947906494,True,70233
64,1024,32,1,0.8939520120620728,True,73527
64,512,32,1,1.4202879667282104,True,76478
64,1024,32,1,0.8939520120620728,True,78933
64,512,32,1,1.4202879667282104,True,81822
64,1024,32,1,0.8939520120620728,True,84498
64,1024,32,1,0.8939520120620728,True,87655
64,1,32,1,449.2973937988281,True,89830
256,1024,32,1,0.9441279768943788,True,92298
256,1024,32,1,0.9461759924888612,True,94657
2,64,2,2,254.9514312744141,True,96573
2,1024,2,64,32.16896057128906,True,100999
1024,512,8,4,1.4960639476776123,True,103820
64,16,64,16,54.575103759765625,True,109184
128,1024,64,1,1.1847679615020752,True,112221
64,1024,32,1,0.8939520120620728,True,114930
64,1024,32,1,0.8939520120620728,True,117394
64,1024,32,1,0.8939520120620728,True,119747
8,1024,2,1,9.30303955078125,True,123311
64,1024,32,32,1.134592056274414,True,125496
64,1024,32,1,0.8939520120620728,True,128474
1024,1024,32,1,0.9922559857368468,True,131669
32,1024,32,1,1.4755840301513672,True,134791
16,1024,8,1,2.9163520336151123,True,137489
64,512,32,1,1.4192639589309692,True,139510
32,512,16,1,2.615295886993408,True,142425
1024,16,16,4,47.57299041748047,True,147691
64,1,64,1,609.8155517578125,True,150180
128,1024,4,32,1.1796480417251587,True,153508
8,32,4,8,129.8831329345703,True,155339
1024,64,1024,1,11.172863960266112,True,159085
64,1024,64,1,1.1386879682540894,True,161161
