tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
256,512,16,8,2.0746240615844727,True,0
512,1024,8,16,1.1776000261306765,True,2802
256,16,1,8,30.865407943725582,True,6960
64,1024,32,1,0.8929280042648315,True,9463
256,1024,32,8,1.2759040594100952,True,12144
64,1024,32,8,1.1509759426116943,True,14752
64,16,32,1,30.213119506835938,True,18842
64,1024,32,16,1.1673599481582642,True,21709
64,32,1,8,16.102399826049805,True,25170
256,4,4,4,118.19519805908205,True,27014
256,64,1,2,12.03711986541748,True,30165
256,512,16,32,2.2118399143218994,True,33031
128,1024,64,1,1.1857919692993164,True,35331
256,512,32,1,1.457152009010315,True,37674
64,512,32,2,1.9107840061187744,True,40638
32,1024,32,1,1.4735360145568848,True,43464
128,16,8,2,30.14041519165039,True,47948
256,1024,32,8,1.2687360048294067,True,50996
256,256,32,4,3.746815919876098,True,53926
512,256,4,256,4.415487766265869,True,57007
64,1024,32,1,0.8939520120620728,True,59644
64,1024,32,1,0.8939520120620728,True,62589
128,1024,32,1,0.9215999841690063,True,65518
64,1024,32,1,0.8939520120620728,True,68002
8,1024,2,256,9.102335929870604,True,71320
512,1024,1,4,3.697664022445679,True,73794
16,32,2,8,63.06201553344727,True,79888
512,512,2,4,3.111936092376709,True,82639
1024,1024,256,4,2.60915207862854,True,85621
64,1024,32,1,0.8929280042648315,True,88939
128,1024,64,1,1.1847679615020752,True,91332
32,1024,8,1,2.567167997360229,True,94156
512,512,64,8,2.0725760459899902,True,96956
64,64,32,1,8.229887962341309,True,100716
64,1,32,1,450.80267333984375,True,102795
32,1024,32,1,1.474560022354126,True,105732
256,1024,16,64,1.20524799823761,True,108422
512,64,32,16,13.222911834716797,True,111664
1024,4,4,4,123.80364990234376,True,113444
32,128,4,2,8.382464408874512,True,116226
256,1024,8,128,1.206272006034851,True,119248
256,1024,128,1,1.1816960573196411,True,122174
64,1024,32,1,0.8939520120620728,True,124918
64,512,16,1,1.4786560535430908,True,127889
512,1024,64,4,1.2175359725952148,True,131159
256,1,32,1,450.7750549316406,True,133754
64,8,32,1,59.72889709472656,True,139929
64,1,32,1,450.7883605957031,True,142365
1024,1024,256,4,2.60915207862854,True,145391
64,16,4,16,48.31948852539063,True,150762
1024,64,2,1,11.977727890014648,True,154558
1024,128,128,4,6.589439868927002,True,157648
256,1024,16,8,1.2288000583648682,True,160362
64,512,16,1,1.4786560535430908,True,163267
64,1024,32,1,0.8929280042648315,True,165832
64,512,32,1,1.4192639589309692,True,168640
256,1024,16,16,1.2861440181732178,True,171090
64,1024,32,4,1.1315200328826904,True,174521
64,1024,32,32,1.134592056274414,True,177211
512,1024,32,1,0.9666560292243958,True,179932
256,1024,32,8,1.2769279479980469,True,182451
16,8,4,1,223.65696716308597,True,184647
128,32,8,32,25.55084800720215,True,188576
1,256,1,256,287.4439697265625,True,190339
512,1024,32,16,1.1827199459075928,True,193080
256,1024,128,1,1.1816960573196411,True,196224
64,1024,16,1,1.398784041404724,True,198522
64,1024,32,1,0.8929280042648315,True,201668
512,1024,64,8,1.1632640361785889,True,205198
64,1024,32,1,0.8929280042648315,True,208709
32,1024,8,1,2.567167997360229,True,211928
256,1024,256,1,1.9937280416488647,True,214851
1024,1024,32,32,1.1274240016937256,True,218162
32,2,16,1,459.6070251464844,True,220474
512,128,64,4,6.915071964263916,True,223300
256,64,8,4,8.626175880432129,True,227206
1024,1024,32,32,1.1274240016937256,True,230385
64,1024,32,1,0.8929280042648315,True,232793
64,512,16,1,1.4796799421310425,True,235533
64,1024,32,1,0.8939520120620728,True,238248
1024,1024,128,8,1.931264042854309,True,240961
32,1024,32,1,1.474560022354126,True,243333
64,1024,16,1,1.398784041404724,True,246478
16,1024,2,1,6.977536201477051,True,249944
512,1024,32,16,1.1827199459075928,True,252438
64,512,16,4,1.9363839626312256,True,255661
512,4,32,2,168.37734985351562,True,258140
1024,8,128,8,105.33785247802734,True,260495
512,1024,8,128,1.206272006034851,True,263932
64,1024,16,1,1.398784041404724,True,266800
128,1024,32,1,0.9205759763717652,True,269540
64,1024,16,2,0.8960000276565552,True,272538
512,1024,16,64,1.2001279592514038,True,275841
64,2,32,1,231.1946258544922,True,278406
64,4,32,1,116.9653778076172,True,280164
1024,1024,32,1,0.9912319779396056,True,283092
1024,512,128,4,2.0828158855438232,True,286371
4,256,2,256,68.08678436279297,True,292496
512,1024,4,8,1.0536960363388062,True,295715
64,64,4,32,12.66585636138916,True,299478
512,1024,16,64,1.2021759748458862,True,302104
64,256,32,1,2.4381439685821533,True,306300
64,1024,32,1,0.8939520120620728,True,309240
64,1024,32,1,0.8939520120620728,True,312238
1024,512,64,8,2.0776960849761963,True,315287
32,1024,32,16,1.9886080026626587,True,318456
64,1024,32,2,1.1325440406799316,True,321452
128,1024,64,1,1.1868159770965576,True,323935
512,1024,32,32,1.1253759860992432,True,327246
4,256,1,8,35.755008697509766,True,331815
1024,128,512,1,6.152192115783691,True,335498
128,32,128,4,25.32966423034668,True,339616
1024,1024,128,4,1.9148800373077397,True,342107
64,1024,32,1,0.8939520120620728,True,345259
64,512,32,1,1.4192639589309692,True,348530
128,1024,64,1,1.1847679615020752,True,351436
512,1024,32,32,1.1263999938964844,True,354691
64,1024,32,8,1.149952054023743,True,357555
64,512,32,1,1.4192639589309692,True,360665
8,1024,1,1,13.692928314208984,True,364176
1024,1024,32,32,1.1274240016937256,True,367448
1024,32,64,8,25.998336791992188,True,372140
1024,32,1,8,15.995903968811035,True,376113
256,1024,4,256,1.2666879892349243,True,378711
512,1024,32,32,1.1263999938964844,True,381609
128,1024,64,1,1.183743953704834,True,384422
128,1024,32,1,0.9195520281791688,True,387210
64,1024,32,1,0.8929280042648315,True,390020
512,1024,8,128,1.2072960138320925,True,392942
64,1024,32,8,1.1489280462265017,True,395860
8,1024,1,2,9.360383987426758,True,399511
32,1024,8,1,2.567167997360229,True,402736
512,1024,64,16,1.1263999938964844,True,405884
256,128,1,32,5.906432151794434,True,409133
64,256,4,256,4.4165120124816895,True,412489
128,256,2,256,4.207615852355957,True,415873
256,512,32,16,2.120703935623169,True,418645
64,512,32,1,1.4192639589309692,True,421646
64,1024,32,1,0.8929280042648315,True,424391
64,1024,32,1,0.8929280042648315,True,426922
512,1024,32,32,1.1253759860992432,True,429806
128,1024,32,1,0.9195520281791688,True,432929
128,1024,32,2,1.1673599481582642,True,436506
128,512,32,1,1.4428160190582275,True,439034
512,1024,16,64,1.2001279592514038,True,441630
512,1024,1,4,3.6966400146484375,True,445113
16,256,2,8,9.310208320617676,True,448513
128,256,16,1,2.5272319316864014,True,451034
512,1024,32,32,1.1253759860992432,True,453993
64,512,32,1,1.4192639589309692,True,456474
64,1024,32,1,0.8929280042648315,True,459521
256,1024,32,1,0.9431040287017822,True,462321
256,1024,16,32,1.3066240549087524,True,465768
256,1024,256,1,1.9916800260543823,True,468850
64,512,32,1,1.4192639589309692,True,471859
64,1024,32,1,0.8939520120620728,True,474781
512,1024,32,32,1.1253759860992432,True,477458
256,32,256,4,25.32761573791504,True,481492
1024,256,1,8,9.400320053100586,True,485170
128,512,4,256,2.31116795539856,True,488239
1024,1024,64,16,1.129472017288208,True,491099
64,32,32,1,15.232000350952148,True,494879
64,1024,32,1,0.8929280042648315,True,497292
1024,1024,32,1,0.9912319779396056,True,500608
512,1024,32,32,1.1253759860992432,True,503266
64,1024,16,1,1.398784041404724,True,506190
256,1024,256,1,1.9916800260543823,True,508876
64,1024,32,2,1.1325440406799316,True,511697
512,1024,32,32,1.1253759860992432,True,514927
1024,16,4,16,49.79302215576172,True,520488
1024,128,2,4,4.929535865783691,True,523154
1024,128,128,4,6.58022403717041,True,526158
512,1024,32,32,1.1253759860992432,True,528571
512,1024,2,1,6.111231803894043,True,531990
64,1024,32,2,1.1325440406799316,True,534834
16,1024,4,1,4.801536083221436,True,538162
512,1024,32,32,1.1253759860992432,True,540495
64,1024,32,1,0.8929280042648315,True,542794
128,1024,64,1,1.1857919692993164,True,545435
512,1024,512,1,2.61734390258789,True,548427
512,1024,32,32,1.1253759860992432,True,551063
1024,1024,4,1,3.7222399711608887,True,554099
256,8,64,8,101.17632293701172,True,555804
1,64,1,16,570.9475708007812,True,558220
512,1024,32,32,1.1253759860992432,True,560782
64,1024,32,1,0.8929280042648315,True,563777
64,1024,32,1,0.8929280042648315,True,567168
64,1024,32,1,0.8929280042648315,True,570592
512,1024,32,32,1.1253759860992432,True,573808
64,1024,32,1,0.8929280042648315,True,576109
64,1024,32,1,0.8929280042648315,True,579263
128,1024,32,1,0.9195520281791688,True,582122
512,1024,32,32,1.1263999938964844,True,584621
256,256,16,1,2.5774080753326416,True,587332
512,128,32,4,6.724607944488525,True,590564
256,64,8,4,8.626175880432129,True,593613
512,1024,32,32,1.1253759860992432,True,596125
64,1024,32,32,1.134592056274414,True,598843
16,1024,2,2,4.848639965057373,True,601943
64,1024,32,2,1.1325440406799316,True,604899
512,1024,32,32,1.1253759860992432,True,607519
64,512,32,1,1.4192639589309692,True,610670
64,1024,32,1,0.8929280042648315,True,613185
64,1024,32,1,0.8929280042648315,True,615778
512,1024,32,32,1.1253759860992432,True,619066
64,512,16,1,1.4786560535430908,True,621916
512,2,32,2,317.75128173828125,True,624319
1024,64,128,8,13.727744102478027,True,628175
512,1024,32,32,1.1263999938964844,True,631428
64,1024,32,4,1.1304960250854492,True,634255
8,1024,1,512,15.657983779907228,True,637965
32,1024,32,1,1.4725120067596436,True,640889
512,1024,32,32,1.124351978302002,True,643517
64,1024,32,1,0.8929280042648315,True,646052
64,1024,32,1,0.8929280042648315,True,648461
64,1024,32,1,0.8929280042648315,True,650795
512,1024,32,32,1.1253759860992432,True,653931
1024,2,1024,1,318.3298645019531,True,656168
256,1024,4,8,0.9983999729156494,True,659165
64,64,4,32,12.66585636138916,True,662060
512,1024,32,32,1.1253759860992432,True,665093
64,32,32,1,15.234047889709473,True,668378
32,1024,32,8,2.0398080348968506,True,671182
64,256,32,1,2.4391679763793945,True,674647
512,1024,32,32,1.1263999938964844,True,677395
64,1024,32,1,0.8939520120620728,True,680616
64,256,32,1,2.4391679763793945,True,683574
64,1024,16,1,1.398784041404724,True,686815
512,1024,32,32,1.1253759860992432,True,689677
4,256,1,1,35.0115852355957,True,693927
1024,128,64,1,6.346752166748047,True,696904
128,1024,128,1,1.1571199893951416,True,699589
512,1024,32,32,1.1253759860992432,True,702288
64,4,32,1,116.99302673339844,True,704166
32,16,32,1,60.32281494140625,True,709717
256,256,32,1,2.589695930480957,True,712885
512,1024,32,32,1.1263999938964844,True,716483
64,1024,32,1,0.8939520120620728,True,719816
256,1024,128,1,1.1827199459075928,True,723159
64,1024,32,1,0.8939520120620728,True,726377
512,1024,32,32,1.1263999938964844,True,729907
512,1024,32,32,1.1263999938964844,True,733125
512,1024,32,32,1.1263999938964844,True,735802
512,1024,32,32,1.1263999938964844,True,738009
512,512,8,4,1.4776320457458496,True,741234
1024,32,1,4,15.613951683044434,True,744841
256,256,4,4,2.604032039642334,True,748025
256,512,1,32,10.185728073120115,True,751437
128,1024,64,1,1.1857919692993164,True,754253
64,1024,32,2,1.1325440406799316,True,757195
