A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,0,1,1,1,2,0,2,1,0,16,1,1,16,1,1,1000,40,1,5,1,5,2048,1,8,1,256,1,507904,True,919
1,1,1,0,0,0,1,2,1,2,0,16,1,2,2,2,2,1000,40,5,5,1,1,2048,1,64,1,8,4,2665472,True,2026
1,0,0,1,1,1,0,2,2,0,1,16,8,2,1,1,1,1000,1000,1,1,1,1,2048,1,128,1,1,16,1309696,True,2857
0,1,0,0,1,1,2,0,1,0,2,16,8,2,1,1,1,1000,1,50,20,1,1,2048,1,1024,1,1,2,15134720,True,3691
0,1,0,0,0,2,0,1,2,1,0,16,1,4,4,1,1,1000,500,2,1,1,1,2048,1,64,1,1,32,2518016,True,4695
0,1,0,1,0,0,1,2,1,0,2,16,4,4,1,1,1,1000,25,8,1,5,1,2048,1,1024,1,1,2,18660352,True,5727
0,1,1,0,1,2,0,1,0,2,1,16,8,1,2,1,1,1000,200,5,1,1,1,2048,1,2048,1,1,1,3433472,True,6503
1,1,0,1,0,0,2,1,2,0,1,16,4,4,1,1,1,1000,10,10,10,1,1,2048,1,4,1,256,2,6404096,True,7295
1,0,1,0,0,1,2,0,0,1,2,16,16,1,1,1,1,1000,20,25,1,1,2,2048,1,16,1,128,1,7658496,True,8132
1,1,0,1,0,1,0,2,0,2,1,16,4,2,1,2,1,1000,1,2,125,4,1,2048,1,8,1,8,32,2462720,True,9041
0,0,1,0,1,1,0,2,2,1,0,16,16,1,1,1,1,1000,5,2,25,2,2,2048,1,1,1,64,32,9223372036854775807,False,9730
0,0,1,1,1,1,0,2,0,2,1,16,2,2,2,2,1,1000,8,1,5,5,5,2048,1,1,1,1,2048,9223372036854775807,False,10854
0,0,1,0,1,1,2,0,2,0,1,16,2,1,2,2,2,1000,10,50,2,1,1,2048,1,128,1,2,8,9122816,True,11935
0,0,0,1,1,2,1,0,1,2,0,16,8,1,1,2,1,1000,500,1,1,2,1,2048,1,2048,1,1,1,616448,True,13098
0,0,0,0,0,1,2,0,2,0,1,16,4,1,4,1,1,1000,5,50,2,1,2,2048,1,16,1,16,8,28464128,True,14484
1,1,1,0,0,2,1,0,2,0,1,16,16,1,1,1,1,1000,10,50,2,1,1,2048,1,64,1,2,16,7307264,True,15286
1,1,0,1,0,0,2,1,0,2,1,16,16,1,1,1,1,1000,125,2,1,4,1,2048,1,2048,1,1,1,6061056,True,16386
0,1,1,0,1,2,1,0,1,2,0,16,2,2,1,1,4,1000,25,5,4,1,2,2048,1,8,1,16,16,5892096,True,17542
0,1,0,1,1,1,0,2,2,1,0,16,4,1,1,4,1,1000,25,8,5,1,1,2048,1,1024,1,2,1,5096448,True,18412
1,0,0,0,1,1,0,2,0,2,1,16,4,1,1,4,1,1000,100,10,1,1,1,2048,1,64,1,16,2,3772416,True,19317
0,0,1,0,0,2,1,0,0,2,1,16,8,1,2,1,1,1000,10,25,1,1,4,2048,1,128,1,16,1,5242880,True,20292
0,0,0,1,0,0,2,1,1,0,2,16,4,4,1,1,1,1000,250,2,2,1,1,2048,1,16,1,64,2,1218560,True,21369
0,0,0,1,1,0,1,2,0,1,2,16,16,1,1,1,1,1000,40,5,1,5,1,2048,1,8,1,4,64,1556480,True,22358
0,0,1,1,1,1,2,0,1,2,0,16,4,4,1,1,1,1000,20,5,2,5,1,2048,1,128,1,2,8,23545856,True,23804
0,0,1,1,1,2,1,0,0,2,1,16,2,8,1,1,1,1000,5,50,2,1,2,2048,1,32,1,1,64,100505600,True,25907
0,0,0,1,1,0,1,2,0,1,2,16,8,1,1,2,1,1000,125,8,1,1,1,2048,1,512,1,1,4,1236992,True,26860
0,1,1,0,0,1,0,2,2,0,1,16,8,2,1,1,1,1000,250,2,2,1,1,2048,1,64,1,8,4,1293312,True,27725
1,1,1,0,1,2,0,1,2,0,1,16,2,4,1,2,1,1000,40,5,5,1,1,2048,1,128,1,8,2,3931136,True,28874
0,1,1,1,0,2,1,0,1,2,0,16,4,1,1,1,4,1000,8,25,1,1,5,2048,1,128,1,16,1,86685696,True,30466
0,0,1,1,1,2,1,0,2,0,1,16,8,2,1,1,1,1000,8,25,5,1,1,2048,1,32,1,1,64,15094784,True,31882
0,0,1,0,0,1,0,2,2,0,1,16,8,1,1,1,2,1000,10,20,1,1,5,2048,1,2048,1,1,1,36880384,True,33004
0,1,1,0,0,1,2,0,2,0,1,16,8,2,1,1,1,1000,125,4,2,1,1,2048,1,4,1,16,32,1551360,True,33894
0,1,1,1,0,1,2,0,0,1,2,16,1,4,2,2,1,1000,5,40,5,1,1,2048,1,16,1,128,1,57507840,True,35207
1,0,1,1,1,1,2,0,2,0,1,16,4,4,1,1,1,1000,2,50,10,1,1,2048,1,4,1,64,8,89292800,True,36779
1,1,1,0,1,0,1,2,2,0,1,16,2,4,1,2,1,1000,1000,1,1,1,1,2048,1,4,1,1,512,5026816,True,37620
0,0,1,1,0,1,0,2,0,1,2,16,4,4,1,1,1,1000,1,25,10,1,4,2048,1,512,1,4,1,42753024,True,38857
1,0,1,0,0,1,0,2,2,1,0,16,8,1,1,1,2,1000,8,5,25,1,1,2048,1,8,1,256,1,3108864,True,39965
