tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,1,512,32,4,2,16,1,1024,32,2147483648.0,0
16,16,32,512,16,128,2,4,512,64,5.857279777526856,2725
16,4,32,16,256,2,4,128,256,128,91.80671691894533,5552
64,1,8,4,256,1,2,8,128,64,51.44780731201172,7162
4,32,32,32,128,16,16,4,64,4,87.44550323486328,9376
4,4,64,64,128,4,16,1,1024,512,41.82527923583984,13441
128,16,16,16,512,1,64,1,256,128,2147483648.0,25552
16,2,32,128,32,8,8,16,8,16,402.629638671875,27301
16,4,64,8,64,4,2,16,16,16,19.501056671142575,30292
4,1,8,256,8,64,1,1,512,128,15.517696380615234,33045
16,2,32,1024,32,64,8,64,128,512,1.6814080476760864,35189
16,4,32,32,16,2,8,32,16,256,59.7125129699707,36695
4,32,128,256,8,4,1,16,32,32,34.93171310424805,38912
4,2,64,4,128,4,2,2,128,64,2147483648.0,51601
16,8,128,8,32,4,1,2,2,128,2147483648.0,63814
64,1,32,64,256,4,8,64,1024,1024,8.750080108642578,66745
16,32,256,1024,16,4,128,1,256,16,2147483648.0,80638
4,4,8,16,16,256,32,8,512,8,62.15987014770508,81726
4,4,8,8,4,128,64,1,128,1024,84.74111938476562,83203
64,4,16,16,256,4,16,8,128,8,544.8786010742188,86116
4,8,128,8,4,4,1,8,1024,256,2.4535040855407715,87930
32,2,4,16,32,16,2,4,512,64,12.17024040222168,90079
4,1,16,128,4,512,16,2,16,256,83.47750091552734,91275
64,1,16,8,512,1,8,4,128,32,31.56991958618164,93309
16,64,512,128,16,2,1,2,64,8,2147483648.0,107143
8,2,16,64,16,64,16,32,512,64,6.780928134918213,109139
4,1,4,32,64,16,512,2,1024,1024,9.886719703674316,111137
32,16,32,4,256,8,64,4,1024,256,98.58354949951172,115509
4,2,8,512,32,64,1,8,1024,16,34.056190490722656,116776
8,16,256,32,8,16,2,1,16,32,2147483648.0,128994
4,8,32,32,32,64,1,32,128,1024,3.535871982574463,132066
16,1,64,64,16,4,16,64,256,1024,6.945792198181152,133769
16,32,32,4,32,16,4,256,16,1024,611.3433837890625,138845
16,4,128,32,32,32,32,16,32,256,38.14604949951172,140368
32,4,64,128,32,32,8,2,512,512,37.357566833496094,144760
32,4,8,32,64,64,2,8,64,1024,2.548736095428467,146930
4,8,8,1024,64,128,64,4,128,16,73.44640350341797,148212
4,8,16,8,32,4,8,16,64,256,8.479743957519531,150912
8,256,256,64,8,2,2,2,32,8,2147483648.0,163185
4,8,32,64,8,64,16,2,64,8,87.09222412109375,164384
4,128,128,512,8,32,16,32,32,256,309.32275390625,168894
4,8,8,64,16,256,256,4,256,16,555.7841796875,170700
16,8,32,4,128,1,1,32,8,32,2147483648.0,182035
4,16,256,256,16,8,2,8,32,128,10.275839805603027,184810
128,1,8,16,128,32,32,1,256,1024,11.163647651672363,197320
8,4,32,128,128,4,4,8,64,64,2.9511680603027344,199348
8,8,16,8,8,32,1,128,64,1024,4.944896221160889,201425
16,8,64,16,32,8,256,4,1024,512,87.48748779296875,203902
4,32,128,128,32,8,1,4,128,16,73.91232299804688,212338
4,1,4,4,16,32,1,64,2,512,172.85939025878906,213825
8,1,16,1024,8,128,8,32,512,512,3.055615901947021,215756
32,4,64,128,128,4,64,1,64,1,2147483648.0,228047
4,1,32,32,8,32,8,16,64,256,4.14412784576416,229852
32,8,16,4,64,16,4,4,64,256,42.63014221191406,232364
64,4,8,128,64,128,2,256,2,256,6194.11962890625,240589
4,4,16,512,8,64,1,1,128,512,8.920063972473145,243280
4,16,128,64,8,4,8,1,64,32,63.40403366088867,246911
8,4,4,32,16,64,1,1,1024,4,40.46233749389648,248140
32,1,16,32,64,128,256,1,512,4,363.0008239746094,252145
4,16,256,1024,8,4,32,4,64,256,109.00889587402344,254812
4,4,8,4,512,2,1,128,4,256,2147483648.0,267349
16,16,32,64,32,2,16,16,256,1024,24.86579132080078,270050
16,16,64,256,32,32,8,2,256,2,38.47577667236328,274195
16,8,8,16,64,64,4,4,4,4,772.885498046875,276333
8,4,32,512,8,32,8,128,16,256,150.1378631591797,277541
4,4,128,8,4,4,8,128,1024,1024,5.607423782348633,279592
8,4,128,16,8,64,256,1,256,512,2147483648.0,291018
16,2,16,8,256,2,16,64,64,1024,14.797823905944824,293190
4,512,512,128,8,4,8,4,128,512,2147483648.0,305849
8,16,64,64,64,1,128,2,256,16,180.93772888183597,308177
8,128,256,64,32,2,2,256,8,256,2147483648.0,320322
4,64,128,128,4,64,64,1,1024,1024,69.48863983154297,325043
4,1,8,64,64,128,8,16,1024,1024,0.7823359966278076,326676
4,512,512,16,4,4,16,4,64,1024,2147483648.0,339346
32,64,64,64,128,4,8,8,128,64,2147483648.0,351396
64,8,16,16,256,2,32,4,128,256,162.34291076660156,356101
8,2,4,4,64,2,2,32,4,128,378.1918640136719,357814
128,16,64,128,128,4,1,8,8,8,2147483648.0,369776
32,1,4,4,32,16,4,32,256,512,5.607423782348633,371689
64,8,64,32,64,8,1,2,128,512,2147483648.0,383810
4,64,256,128,16,4,2,256,4,1024,317.2444152832031,388476
4,2,64,16,32,2,2,16,1024,1024,0.899071991443634,390246
32,2,32,8,256,1,8,4,64,128,2.027519941329956,392627
64,1,128,16,64,1,32,2,128,2,2147483648.0,407505
4,64,256,1024,4,32,1,8,32,64,85.1404800415039,409806
4,4,32,128,4,128,4,128,16,128,109.16761779785156,410912
4,4,8,16,32,128,256,1,1024,32,17.63532829284668,413343
16,1,16,256,32,32,128,2,512,512,8.631296157836914,415966
64,4,128,128,64,1,8,2,128,128,2147483648.0,429915
4,32,32,32,8,16,16,2,128,2,283.8691711425781,432036
32,4,64,128,128,4,64,2,1024,128,38.793216705322266,442294
4,4,4,128,4,32,8,2,1024,4,49.70086288452149,443374
8,8,8,16,32,256,8,64,32,512,20.712448120117188,446202
4,8,8,512,4,512,4,32,128,256,13.212672233581545,448759
32,8,8,128,32,32,64,4,256,8,540.9177856445312,451220
16,64,64,64,32,64,4,32,512,128,2147483648.0,462438
64,16,16,512,64,128,32,16,1024,1024,272.4894714355469,467391
8,16,64,32,128,1,1,4,256,512,2147483648.0,479436
16,128,128,1024,16,64,1,64,16,512,2147483648.0,491615
4,8,64,32,32,4,16,1,32,128,55.72403335571289,494213
64,1,4,64,64,64,8,64,64,128,68.82099151611328,495509
16,4,4,128,32,256,2,64,256,256,15.150079727172852,498326
8,2,64,256,8,32,128,4,1024,8,209.20013427734372,500203
4,16,512,256,16,1,2,4,128,32,27.35308837890625,509264
4,16,64,64,128,2,1,128,2,1024,2147483648.0,521540
4,64,1024,1024,4,2,8,2,512,64,202.75917053222656,531081
32,32,128,8,32,2,16,4,32,8,1404.3074951171875,537539
8,16,16,256,128,32,64,1,256,2,49.386497497558594,539207
4,32,128,32,32,2,1,128,2,256,297.4105529785156,549653
8,1,8,4,128,1,8,32,1024,64,166.8362274169922,551211
64,4,32,16,128,4,2,4,8,4,308.7738952636719,554691
8,8,16,64,128,32,8,2,512,8,8.6364164352417,556854
4,4,4,1024,4,1024,64,4,256,32,225.4950408935547,558405
64,1,16,16,256,8,2,1,2,32,2147483648.0,571160
32,4,32,4,64,32,64,4,64,64,55.14342498779297,573655
8,1,8,4,8,4,4,64,256,64,61.01708984375,574815
4,256,512,64,4,8,32,2,512,16,479.9180908203125,580750
64,1,16,8,64,1,1,64,256,64,167.47314453125,582261
32,4,64,4,32,32,64,8,512,256,43.52102279663086,584310
16,64,128,8,16,8,16,16,256,16,562.4852294921875,589589
16,16,64,32,128,4,4,4,512,128,8.623104095458984,593442
8,8,16,128,64,64,2,16,64,64,12.155903816223145,596409
4,4,16,256,4,128,4,32,512,64,4.841472148895264,598030
8,1,64,8,16,128,2,1,8,2,447.9068298339844,602800
4,1,32,16,32,16,1,256,8,512,17.537023544311523,606419
8,16,32,16,16,32,2,32,128,256,2.27839994430542,608228
4,32,128,8,16,16,1,1,32,64,2147483648.0,620594
32,1,16,4,32,2,16,1,64,64,41.204734802246094,625427
8,32,32,8,16,128,16,16,16,16,2577.879150390625,630342
8,64,256,512,32,2,2,8,64,64,58.93324661254883,641409
16,32,128,4,64,2,1,1,2,32,2147483648.0,659021
4,4,256,1024,16,8,4,32,128,512,3.699712038040161,661107
128,16,16,32,512,4,64,1,1024,32,2147483648.0,673235
8,1,64,128,64,16,1,4,1,64,2147483648.0,684927
16,1,128,64,64,8,8,8,512,512,6.444032192230225,688400
8,1,32,64,8,256,2,8,16,1024,3.854336023330689,690218
16,16,64,1024,128,16,32,1,64,512,37.117950439453125,697856
4,32,32,128,64,16,2,8,2,256,106.31372833251952,707984
32,32,64,32,32,1,8,1,8,16,2147483648.0,720099
16,8,32,16,32,16,1,4,16,256,3.5840001106262207,723327
4,64,128,4,32,4,16,4,128,1024,63.83308792114258,725705
4,4,32,8,128,16,4,4,128,128,6.726655960083008,729570
8,1,4,64,32,256,4,1,64,32,19.090431213378903,732663
128,8,32,8,128,16,4,4,512,1024,76.48358154296875,737358
16,8,128,4,32,32,128,4,128,256,497.6250915527344,742204
16,8,128,128,64,8,16,64,32,1024,43.897857666015625,743677
4,2,32,8,4,32,16,8,256,128,9.414655685424805,746034
4,8,32,4,4,1,128,8,512,16,1072.72705078125,748398
32,8,32,16,128,16,4,32,256,128,90.7663345336914,750634
4,2,64,32,16,64,256,2,512,512,38.91814422607422,752698
64,4,4,8,64,4,128,2,128,64,228.67762756347656,754666
4,8,128,128,4,64,1,4,4,8,233.2456970214844,756806
32,2,128,32,32,1,2,32,32,256,2.347007989883423,759301
16,32,32,4,16,32,8,1,256,16,132.1379852294922,763793
4,4,8,4,32,64,32,8,128,32,45.39596939086914,764865
4,2,32,16,8,4,2,2,8,256,27.004928588867188,766082
4,1,4,64,16,128,4,16,32,64,24.559616088867188,767280
8,32,64,32,64,2,4,128,256,1024,91.5230712890625,771828
4,32,256,8,4,2,1,64,32,64,33.22777557373047,773427
4,64,128,256,4,4,4,32,32,64,309.9627380371094,775388
32,32,32,32,32,32,16,4,512,32,275.947509765625,780711
8,1,8,16,64,16,4,16,64,64,6.546432018280029,782837
64,8,64,8,128,4,8,2,16,16,2147483648.0,794945
8,128,128,64,8,64,16,32,512,32,735.662109375,801068
8,2,512,16,8,4,128,4,128,128,1466.2677001953125,809400
16,8,16,16,64,32,2,256,1024,1024,80.96051025390625,811742
4,2,256,512,4,32,16,1,32,512,2147483648.0,823412
4,2,32,8,4,1,2,4,32,8,184.0199737548828,824767
64,1,32,8,256,4,2,1,256,32,2147483648.0,839958
16,1,64,8,128,1,4,8,8,64,14.287872314453123,843144
8,16,16,32,32,8,512,1,512,32,91.78112030029295,844996
64,8,32,4,64,32,1,8,8,32,126.57357025146484,849276
4,16,16,4,8,64,2,1,1024,128,6.789120197296143,851216
8,128,128,32,32,1,2,512,64,512,2147483648.0,863305
4,128,256,256,32,8,1,1,4,16,2147483648.0,882100
16,8,8,8,16,8,1,16,16,128,27.40838432312012,883516
4,256,512,32,8,2,1,2,128,2,2147483648.0,895899
4,2,64,128,32,8,1,16,1,1024,26.60044860839844,898349
8,4,32,64,64,8,1,128,2,512,74.08946990966797,901000
16,4,256,256,32,4,4,8,8,1024,73.97478485107422,905560
4,4,128,8,64,8,1,1,128,64,2147483648.0,925072
4,1,64,64,16,16,8,2,16,2,403.1016845703125,929121
4,1,512,16,8,1,4,8,64,1024,45.0621452331543,931621
4,64,512,128,16,1,2,2,4,128,2147483648.0,943885
4,1,64,128,16,2,4,1,128,2,36.38476943969727,946467
4,128,512,16,16,4,4,8,128,8,58.41817474365234,951055
16,8,64,512,64,16,1,2,4,4,2147483648.0,963280
8,2,16,64,8,8,2,2,64,2,62.50086212158203,964793
8,16,32,32,8,128,4,8,8,512,22.31500816345215,968017
8,8,8,512,32,128,32,4,32,1024,7.872511863708496,970102
64,2,8,64,64,32,1,32,32,128,17.56671905517578,973019
8,2,8,16,32,16,2,2,1024,512,2.900991916656494,974579
4,32,64,8,128,1,2,1,8,1,2147483648.0,988819
4,16,16,8,32,4,1,1,256,4,47.440895080566406,992076
4,512,512,4,4,4,1,64,2,256,2147483648.0,1004714
64,4,4,64,64,32,2,2,32,8,117.30944061279295,1006783
8,4,8,256,128,32,64,1,256,512,4.485119819641113,1008848
4,1,16,4,64,64,1,64,256,256,12.603391647338867,1011752
4,8,512,512,8,1,1,2,8,512,2147483648.0,1024091
4,4,16,512,16,64,2,8,4,128,29.896703720092773,1025276
4,8,8,8,64,16,2,4,8,4,477.12152099609375,1028147
8,8,32,16,16,2,1,8,2,128,52.21068954467773,1029638
32,16,128,8,32,32,1,1,2,128,2147483648.0,1043467
64,2,4,64,256,16,4,2,64,8,85.07801818847656,1044964
64,4,64,64,64,1,32,1,32,256,2147483648.0,1059044
64,8,8,16,512,4,2,128,512,128,2147483648.0,1071100
16,1,64,16,128,16,8,128,512,1024,2.6521599292755127,1072705
16,4,16,32,128,32,32,2,1024,16,6.697984218597412,1074854
16,8,32,8,128,16,2,1,4,512,2147483648.0,1087207
16,256,256,256,32,1,1,128,128,1024,2147483648.0,1105049
64,4,16,32,128,64,2,128,512,512,105.98400115966795,1107350
8,4,256,512,32,2,1,8,1024,16,2147483648.0,1118944
8,16,128,128,8,4,4,1,8,32,254.2182464599609,1130109
16,4,8,8,512,4,2,1,256,1,2147483648.0,1142440
4,8,8,16,4,256,8,4,128,256,8.167424201965332,1144735
16,2,32,256,64,32,64,1,64,8,138.74688720703125,1148613
16,1,256,1024,16,8,1,128,512,1024,5.098495960235596,1150872
4,1,8,512,4,128,1,8,16,64,28.38015937805176,1151938
8,8,32,4,128,32,1,16,1,256,89.00505828857422,1162302
32,16,64,32,32,1,2,1,256,512,2147483648.0,1174437
4,16,32,128,64,16,2,128,512,1024,12.274687767028809,1179991
4,1,32,4,8,4,128,2,128,1024,220.52761840820312,1181593
4,1,64,16,64,8,2,8,8,128,5.198847770690918,1186059
4,2,128,32,4,32,32,2,512,128,59.46265411376953,1188586
8,2,16,32,16,64,16,16,1024,64,3.250175952911377,1191044
32,8,16,4,512,2,16,16,1024,512,85.7886734008789,1193770
4,4,32,16,4,2,256,2,512,1024,93.1440658569336,1195716
4,64,128,32,16,8,1,8,8,1024,183.71685791015625,1206404
4,2,16,1024,4,128,1,4,512,32,7.497727870941162,1208821
4,64,512,4,8,4,8,4,128,8,203.48313903808597,1213350
8,64,256,16,16,16,1024,1,1024,256,2147483648.0,1225567
64,1,64,512,64,8,256,2,512,32,275.1170654296875,1237071
8,1,8,16,128,2,8,4,512,16,17.158143997192383,1239488
8,2,4,32,16,64,8,64,512,512,12.06783962249756,1241624
4,4,4,1024,4,512,8,64,16,64,1998.0113525390625,1244721
4,1,4,4,4,4,8,4,128,16,184.74496459960935,1246144
4,1,128,32,64,4,4,8,128,16,15.689727783203123,1250617
4,2,8,32,256,8,2,256,4,512,172.9792022705078,1255306
8,4,128,4,32,16,16,2,64,128,58.47347259521485,1259752
4,16,64,1024,4,64,2,1,16,2,395.7073974609375,1262913
32,4,32,256,128,16,2,512,32,512,126.03494262695312,1265269
4,8,512,4,8,2,32,8,64,64,635.2578735351562,1268169
4,1,8,128,8,32,4,16,8,16,891.240478515625,1270104
8,4,16,16,64,64,16,1,64,512,4.827136039733887,1272289
4,128,1024,32,4,1,4,4,128,16,143.9825897216797,1277351
4,2,4,64,8,256,1,32,8,256,45.83219146728516,1279006
16,1,4,8,16,256,8,64,512,512,5.616640090942383,1280811
32,2,128,32,64,1,128,2,256,256,2147483648.0,1293174
8,64,64,32,32,2,2,4,64,1024,165.18655395507812,1304266
16,4,8,512,128,64,8,4,256,512,1.6711679697036743,1306038
16,2,4,4,32,4,1,4,512,128,13.088768005371094,1308538
4,1,16,64,4,512,1,32,128,256,6.27507209777832,1310510
16,2,64,16,64,32,8,4,1024,16,6.426623821258545,1313500
8,32,64,128,8,128,2,1,1024,8,58.43660736083984,1317819
4,1,512,32,4,4,1,64,64,128,6.754303932189941,1319899
4,1,256,4,8,8,2,128,4,128,66.79551696777344,1320994
4,4,8,16,8,2,4,8,128,64,27.167743682861328,1322004
4,32,32,4,64,32,2,256,128,1024,63.12960052490234,1332316
8,8,256,128,16,16,16,4,512,16,6.062079906463623,1337676
8,32,64,16,16,16,16,4,512,128,44.11801528930664,1339825
8,1,16,64,8,8,2,4,512,256,2.2159359455108643,1341565
4,1,512,8,4,4,128,4,1024,256,296.8422546386719,1347051
4,2,8,8,512,4,2,1,256,4,2147483648.0,1359884
128,4,16,128,128,16,128,8,128,128,441.8611145019531,1363113
