tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
32,4,16,4,32,32,1,4,2,512,9.01427173614502,0
8,64,128,128,32,4,64,4,512,16,187.9562225341797,4792
8,4,32,4,64,8,64,2,1024,16,18.281471252441406,8092
16,1,4,4,64,2,256,2,256,256,25.668607711791992,9286
8,16,64,16,16,8,64,16,1024,128,44.3955192565918,11329
16,64,64,512,64,32,512,1,1024,4,2147483648.0,22629
128,1,16,32,512,4,128,1,1024,256,2147483648.0,35592
16,1,4,32,32,128,64,16,1024,32,29.24032020568848,37178
16,64,128,8,32,2,4,8,32,256,2147483648.0,48468
16,8,128,256,16,64,64,16,512,128,53.749759674072266,50193
32,2,8,128,64,64,32,32,32,256,211.9700469970703,51888
16,256,256,16,32,2,1,1024,32,1024,2147483648.0,69939
32,16,16,8,32,8,16,16,32,64,1518.2418212890625,74027
128,1,32,64,128,16,32,2,64,2,2147483648.0,86749
4,4,4,128,64,32,2,1,64,256,6.624256134033203,89686
32,1,128,16,64,1,16,8,16,512,217.4730224609375,94474
8,32,256,32,32,4,16,4,128,1024,173.56492614746094,99448
32,8,16,4,128,1,8,8,1024,64,78.64012908935547,102123
32,1,16,8,128,1,8,16,8,32,680.642578125,104441
4,256,512,8,8,2,16,2,16,128,2147483648.0,115874
4,16,512,8,8,4,8,4,512,256,19.68332862854004,122377
8,32,64,64,8,64,8,1,64,2,1063.5592041015625,128254
8,16,32,256,8,16,4,8,16,512,12.732416152954102,130557
8,16,64,16,8,64,1,8,32,1024,2.966527938842773,133427
4,16,16,8,32,16,1,2,16,1024,31.327232360839844,137770
4,2,512,64,8,1,8,8,256,256,44.76518249511719,140271
8,8,128,1024,64,8,1,4,1024,64,2147483648.0,152580
4,1,128,256,8,64,4,256,4,512,63.1644172668457,154167
4,8,256,128,32,2,2,16,128,512,2.228224039077759,157371
16,4,256,256,16,2,8,8,128,8,83.74988555908203,160443
8,16,128,64,8,64,1,8,1,32,180.95001220703125,162612
16,64,256,256,16,8,1,128,128,128,2147483648.0,173864
4,256,256,512,8,2,16,2,1024,1024,319.96209716796875,185366
64,1,64,128,128,8,8,2,512,256,2147483648.0,198087
8,8,32,8,256,8,8,8,1024,16,49.098751068115234,200530
8,1,128,128,8,4,1,8,1024,128,3.4396159648895264,203490
16,32,32,512,16,16,2,8,512,8,128.54681396484375,206300
8,1,64,64,8,32,4,128,512,512,1.7418240308761597,208262
4,1,256,256,8,8,32,1,128,8,2147483648.0,220305
16,128,128,32,64,8,4,4,32,32,2147483648.0,232382
8,1,512,16,16,4,1,8,1024,256,2147483648.0,244156
8,16,16,64,256,4,2,256,1024,1024,2147483648.0,256315
