tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
64,8,128,64,64,1,2,1,2,256,2147483648.0,412257
4,1,32,4,256,8,128,4,256,64,16.18841552734375,414907
128,16,32,64,128,32,1,32,1024,32,2147483648.0,426859
4,8,8,8,128,1,16,32,128,64,162.96652221679688,428301
16,16,64,4,128,8,2,512,32,1024,2147483648.0,439569
16,1,128,16,16,8,1,256,1024,1024,1.9804160594940183,441115
16,8,64,8,16,64,1,16,64,128,1.397760033607483,443059
8,1,4,8,256,4,1,256,16,256,684.8972778320312,448528
16,4,4,16,1024,4,4,8,256,64,206.35238647460935,459438
8,1,256,16,16,4,4,128,64,256,6.228991985321045,461747
32,2,64,64,32,8,2,64,1024,64,7.782400131225586,463701
4,128,256,64,32,8,8,2,1024,2,30.058496475219727,467122
4,8,16,4,16,32,256,1,1024,512,25.92665672302246,468471
4,128,256,8,8,16,64,16,1024,16,199.91244506835935,473059
32,8,32,8,128,32,2,1,256,128,2147483648.0,485292
8,4,256,32,8,32,8,32,32,512,11.090944290161133,487826
8,64,64,64,64,32,32,1,512,1024,26.08742332458496,492947
32,8,128,8,32,1,64,1,64,16,2147483648.0,506895
4,64,128,16,32,32,8,64,16,256,107.96953582763672,509363
4,16,32,128,8,8,4,64,128,128,34.31526565551758,510636
16,1,8,4,64,16,1,256,2,256,498.3050231933594,512582
32,8,16,4,32,64,8,32,16,32,1098.74072265625,515602
16,1,4,128,256,32,1,2,64,32,141.76666259765625,520065
4,8,64,1024,4,128,1,64,1,64,1111.594970703125,522460
256,4,8,8,1024,1,2,64,8,256,2147483648.0,534698
128,2,8,4,1024,2,1,4,64,16,2147483648.0,547231
32,2,32,128,32,16,2,1,16,32,17.113088607788086,559072
128,16,16,16,512,2,1,32,1,128,2147483648.0,576015
256,4,16,16,256,1,1,8,64,16,2147483648.0,587354
8,4,16,8,256,16,128,2,512,128,7.431168079376221,589394
16,16,128,4,32,4,2,4,1024,256,11.663359642028809,593569
64,4,64,128,64,2,2,1,8,32,2147483648.0,607676
128,1,8,8,512,2,32,16,256,1024,60.94745635986328,609476
64,2,32,64,64,64,1,4,2,1024,80.70758056640625,612843
8,16,32,16,8,8,16,64,1024,512,34.78425598144531,614132
8,8,32,64,8,256,1,1,256,2,26.437631607055664,616056
4,2,256,64,8,1,4,8,128,128,11.544575691223145,618678
4,8,256,512,16,4,256,1,1024,2,117.88902282714844,627146
4,2,32,128,128,32,8,8,128,1024,0.4659200012683868,629246
4,16,512,4,4,2,1,16,16,512,25.95840072631836,630587
8,8,8,16,512,2,32,2,1024,32,114.72077178955078,632313
4,32,128,128,64,8,16,16,16,32,124.12825775146484,633849
128,4,32,8,256,4,4,8,1024,64,77.7676773071289,638199
4,16,32,256,8,128,2,32,512,32,7.096320152282715,640419
8,128,128,16,16,64,8,32,64,1024,2147483648.0,651700
16,16,16,8,32,1,8,2,32,64,68.54041290283203,653863
4,1,32,64,16,16,4,4,1024,128,0.7331839799880981,655806
16,64,256,256,32,1,32,2,128,64,2147483648.0,667815
4,16,64,32,16,16,32,32,128,128,71.34310150146484,669406
4,1,128,16,16,8,2,4,2,16,239.4931182861328,673225
16,4,64,16,64,2,8,64,8,64,647.2765502929688,675206
64,16,16,256,64,64,16,4,512,8,494.95550537109375,680793
32,2,4,8,128,2,64,2,128,1024,41.51500701904297,682020
16,8,16,256,32,64,8,32,256,1024,5.688320159912109,684130
4,8,128,128,4,8,64,1,64,1024,602.88818359375,689465
8,32,64,128,128,8,64,4,64,8,515.4232177734375,692460
8,512,512,16,8,4,1,2,128,16,2147483648.0,707095
4,64,64,4,4,16,16,4,256,512,52.58649444580078,708825
256,1,8,16,256,32,32,1,256,64,2147483648.0,721702
8,8,8,4,64,8,4,256,64,512,84.09907531738281,723412
8,1,128,8,32,16,2,16,2,32,60.06169509887695,725389
8,4,32,512,128,16,2,2,128,64,13.88441562652588,738241
16,4,16,64,16,32,1,16,256,16,17.357824325561523,741029
64,2,32,16,64,4,8,1,256,16,2147483648.0,753464
8,2,32,8,16,2,16,64,128,1024,22.213632583618164,756151
16,2,16,64,128,64,1,8,16,256,7.453695774078369,759521
32,16,64,64,64,8,2,4,32,256,9.431039810180664,763595
64,4,4,128,64,128,4,128,4,256,6135.96044921875,771496
16,4,8,512,16,256,8,128,32,128,989.849609375,773814
4,4,4,4,512,16,2,1,256,512,40.80844879150391,783123
16,16,256,256,16,1,16,16,512,256,8.378368377685547,785780
32,16,16,4,128,64,1,4,8,1024,2147483648.0,797774
64,32,64,1024,64,16,2,32,4,64,2147483648.0,809715
32,1,16,256,256,16,4,16,32,512,3.034111976623535,811473
32,1,32,256,32,32,256,4,512,128,120.5370864868164,813484
16,128,128,4,32,1,1,4,2,16,2147483648.0,827101
512,1,4,4,1024,1,1,2,16,8,2147483648.0,840082
64,2,32,32,128,2,8,32,128,64,45.33145523071289,841613
4,4,4,8,16,512,256,4,256,8,1436.02587890625,844149
4,4,16,4,32,4,8,1,16,2,633.5508422851562,846367
16,2,64,256,32,32,8,2,32,1024,15.051775932312012,854345
4,2,16,4,128,4,128,4,128,1024,20.711423873901367,857404
32,4,64,4,64,2,2,64,1024,64,26.402816772460938,858946
4,1024,1024,256,4,2,8,2,128,1024,2147483648.0,875371
32,2,8,16,128,16,16,64,32,64,628.4625854492188,877386
4,1,16,16,256,4,2,16,64,32,38.74406433105469,879619
4,2,64,256,8,8,4,8,32,32,22.30886459350586,882509
4,1,128,128,32,8,4,256,64,256,8.3886079788208,884548
16,1,256,64,16,1,16,8,16,128,722.1534423828125,887857
4,8,128,32,8,16,64,16,512,64,21.146623611450195,890372
8,8,32,32,16,1,4,128,8,128,1283.4794921875,892862
8,4,32,16,32,128,4,4,64,256,1.3158400058746338,894827
16,8,16,4,256,16,4,256,16,512,225.89952087402344,899485
4,1,16,16,256,8,8,4,8,4,157.11436462402344,901636
4,1,32,128,8,64,1,8,128,512,3.329024076461792,903443
16,2,32,64,128,16,2,4,1024,1024,9.955327987670898,907728
128,4,4,8,128,8,32,16,256,32,638.6257934570312,911000
32,4,8,64,64,8,16,4,128,128,4.819968223571777,913265
4,4,16,64,8,8,64,1,512,512,9.993215560913086,915569
4,32,256,32,4,4,64,2,1024,8,176.7772216796875,918103
16,1,8,512,16,128,16,2,1024,8,13.811712265014648,920424
4,8,16,1024,8,128,2,4,512,32,3.3269760608673096,922022
16,128,128,4,32,2,1,1,1024,2,2147483648.0,936203
4,64,64,4,16,128,16,32,1024,128,26.18060874938965,938402
4,16,256,4,16,4,4,1,4,256,1308.2655029296875,946579
4,16,32,4,64,16,64,2,512,256,9.408512115478516,949288
16,16,64,16,16,128,4,1,256,512,2147483648.0,960598
8,32,32,16,16,16,2,8,256,256,89.76691436767578,962938
4,4,32,8,16,16,32,2,1024,2,60.75904083251953,964542
4,8,8,512,8,256,2,2,256,32,4.632575988769531,966269
4,1,16,1024,8,256,1,64,512,512,4.072447776794434,968007
4,1,64,16,64,16,8,1,32,1,281.9737548828125,977344
16,16,32,8,16,16,32,2,32,128,120.04454040527344,979251
128,16,32,32,256,4,32,1,128,32,2147483648.0,993176
16,64,128,512,16,32,256,2,256,4,4228.1494140625,1002122
32,16,128,16,64,1,32,2,128,1024,2147483648.0,1014125
4,32,1024,256,4,2,1,128,64,1024,25.26105690002441,1015590
4,2,64,8,4,16,8,1,1024,256,15.526911735534668,1022072
8,16,16,1024,32,64,8,64,256,1024,17.61996841430664,1025382
16,4,4,4,1024,4,1,128,64,256,2147483648.0,1039372
128,4,4,4,512,1,32,16,512,128,1512.2965087890625,1045533
4,2,1024,4,4,4,2,8,8,32,876.7611083984375,1050867
8,2,8,8,512,8,128,2,128,512,17.759231567382812,1053202
8,16,1024,16,8,1,16,8,512,32,130.37977600097656,1058026
8,8,16,32,256,2,32,32,64,512,47.025150299072266,1059245
4,128,512,1024,16,2,2,32,4,1024,2147483648.0,1070620
8,32,64,64,16,64,2,128,32,128,493.7349243164063,1073223
16,2,512,32,16,1,16,4,512,128,225.36805725097656,1083409
4,2,16,4,4,8,4,4,1024,256,3.092479944229126,1085231
4,2,256,512,16,2,4,1,256,128,61.24031829833984,1093379
4,4,8,64,4,128,1,32,1,256,330.25537109375,1094661
4,128,128,32,16,1,16,4,16,1024,639.41015625,1099847
4,2,128,4,32,4,2,128,512,1024,1.830911993980408,1101517
32,1,64,16,32,2,4,2,512,2,263.2171630859375,1107464
16,64,256,256,16,16,1,2,256,128,2147483648.0,1119489
4,32,128,64,4,4,1,2,2,16,466.7842712402344,1122248
4,2,32,4,32,1,8,2,256,128,1.7029119729995728,1124424
4,16,64,4,64,2,1,16,128,512,13.570048332214355,1136114
16,4,8,128,32,32,2,8,512,32,8.729599952697754,1138143
128,16,64,4,128,2,32,4,64,64,2147483648.0,1150123
4,1,32,8,64,8,1,1,32,256,2147483648.0,1163264
4,16,16,8,512,2,16,8,128,16,344.9927673339844,1168141
4,16,64,4,8,64,1,64,32,512,3.077120065689087,1170238
16,16,32,8,256,8,32,1,1024,4,62.79475021362305,1174616
32,2,8,8,64,2,8,2,128,8,26.97113609313965,1176305
8,4,16,8,256,1,2,128,2,512,361.3726806640625,1181119
4,8,32,128,32,64,1,2,1,8,811.303955078125,1185425
8,8,8,512,32,64,16,2,256,4,41.63379287719727,1186680
128,16,16,4,512,4,2,4,8,8,2147483648.0,1200267
4,1,8,4,8,1,4,8,8,64,815.6170043945312,1202038
8,1,16,8,256,16,32,2,256,8,12.44159984588623,1204904
4,2,32,4,32,16,8,1,512,128,7.8592000007629395,1207976
8,1,512,16,16,2,4,2,1024,256,2147483648.0,1221230
16,1,64,32,64,8,1,2,1024,16,2147483648.0,1234059
4,2,8,16,16,4,64,2,128,512,13.990912437438965,1236332
16,1,16,32,16,4,16,2,16,512,37.09849548339844,1237921
32,1,32,128,32,16,8,2,64,256,31.18796730041504,1240716
8,1,32,4,16,32,1,2,8,512,45.16556930541992,1243889
4,1024,1024,4,4,2,16,8,512,256,2147483648.0,1260136
4,4,1024,128,8,1,4,256,32,1024,111.25965118408205,1261403
64,1,32,16,128,8,32,4,512,32,70.6539535522461,1266208
4,1,32,128,64,4,16,64,32,256,56.1797103881836,1267388
4,32,256,32,16,8,64,16,256,32,146.23846435546875,1269111
64,4,16,16,64,2,16,16,256,32,62.30937576293945,1270990
8,8,32,4,256,8,1,64,2,128,2147483648.0,1283155
8,64,64,512,16,128,4,2,16,1024,130.52723693847656,1287585
16,4,128,8,64,2,32,2,64,64,102.41126251220705,1298071
64,8,64,256,64,64,32,8,256,1024,222.39846801757807,1300866
32,4,8,8,256,16,4,1,16,1024,9.464832305908203,1305259
4,128,512,128,8,8,4,32,256,128,40.76851272583008,1309739
8,32,32,512,8,256,1,32,256,64,21.22035217285156,1313262
8,32,32,64,8,256,2,256,8,512,1094.792236328125,1316017
128,64,64,32,128,1,1,128,16,256,2147483648.0,1332698
32,4,256,128,32,8,128,8,512,32,326.0733337402344,1337401
4,16,16,32,128,16,2,256,256,512,99.02796936035156,1348052
8,4,256,4,32,1,16,16,1024,1024,102.8679656982422,1349628
8,1,4,8,1024,2,512,1,512,16,82.9859848022461,1350964
4,32,128,128,64,4,2,8,512,16,20.24857521057129,1362756
64,16,16,8,64,2,1,8,2,16,2147483648.0,1373959
32,4,4,128,64,32,2,1,256,2,113.5994873046875,1375685
4,2,8,32,64,4,16,2,256,1024,0.6113280057907104,1377480
8,1,8,128,256,32,128,1,256,512,5.967872142791748,1379544
4,32,32,1024,64,32,16,16,128,512,3.5174400806427,1381670
32,16,16,4,256,4,2,1,128,2,2147483648.0,1393724
4,2,8,16,4,4,8,1,16,1024,74.13760375976562,1395061
8,2,16,32,32,64,2,4,128,16,6.424575805664063,1396989
64,1,4,4,512,4,16,2,16,1024,18.068479537963867,1400094
8,8,64,512,64,16,64,8,64,32,65.66809844970703,1401741
4,16,32,16,8,256,8,2,32,64,18.924543380737305,1404520
4,256,256,64,16,2,1,1,32,16,2147483648.0,1419178
4,16,16,1024,64,128,2,8,16,1024,6.425600051879883,1424266
4,8,64,32,8,16,1,16,16,16,46.91558456420898,1425459
8,16,64,32,128,16,2,32,2,64,304.0030822753906,1436714
4,64,128,512,64,8,32,1,512,256,15.261695861816406,1442518
4,128,128,128,16,1,1,8,32,64,2147483648.0,1454679
8,4,8,16,32,4,32,2,64,256,9.6112642288208,1457159
8,8,8,256,32,32,16,8,256,8,56.67942428588867,1458735
8,16,128,16,64,1,32,8,512,128,149.68319702148438,1460434
128,2,64,64,128,1,4,16,128,64,27.02540779113769,1463054
4,1,8,32,64,128,16,16,64,512,1.5196160078048706,1464735
4,8,16,32,16,16,4,8,64,256,1.789952039718628,1466612
32,16,16,16,512,1,2,32,128,64,2147483648.0,1480143
256,1,32,8,256,4,1,16,512,128,42.13452911376953,1484160
4,1,8,16,32,16,32,32,128,32,100.61414337158205,1485302
64,2,16,8,512,2,256,2,512,4,583.4403686523438,1489860
8,64,64,8,16,16,128,2,256,128,356.9336242675781,1494644
64,2,16,32,64,32,1,2,16,64,71.36358642578125,1498427
8,4,64,1024,8,32,8,1,16,2,957.5126953125,1504091
8,8,16,8,128,4,128,8,128,256,95.8361587524414,1505421
4,32,64,1024,32,64,64,2,512,128,3.0320639610290527,1507335
32,4,8,8,64,128,2,512,16,1024,214.4901123046875,1509037
16,8,16,512,128,64,64,4,512,256,2.78220796585083,1511010
16,4,32,256,16,128,16,16,32,512,7.118847846984863,1513052
256,1,32,16,256,1,4,2,256,16,2147483648.0,1528015
32,2,32,8,256,1,1,64,256,1024,17.904640197753906,1533689
4,4,32,512,64,64,8,2,256,64,0.9871360063552856,1535585
64,64,64,16,64,64,8,4,256,128,2147483648.0,1549084
4,4,32,256,4,32,1,1,2,128,148.10726928710938,1551062
16,8,32,256,32,8,1,1,128,1024,17.174528121948242,1559011
8,64,64,8,128,8,1,64,16,1024,2147483648.0,1576022
64,4,4,128,256,32,16,1,1024,128,11.445247650146484,1579712
4,16,32,64,8,32,4,2,16,4,205.97247314453125,1581416
8,8,128,32,16,8,8,16,8,64,67.78880310058594,1582820
8,16,16,4,32,64,8,1,256,32,4.702208042144775,1585212
8,4,8,16,512,8,4,4,32,16,89.23648071289062,1589916
128,1,4,4,1024,1,1,4,512,4,2147483648.0,1601405
4,16,64,1024,4,16,4,1,64,512,21.5285758972168,1605133
128,32,32,32,128,4,4,16,64,1024,2147483648.0,1618587
16,128,128,128,32,4,2,1,8,1,2147483648.0,1630753
4,4,64,32,4,8,2,256,8,512,133.25823974609375,1632450
16,4,128,4,16,2,4,4,8,1024,173.05599975585938,1635504
4,256,256,16,32,4,8,128,512,256,78.32575988769531,1646175
4,1,256,32,4,32,16,2,16,512,2147483648.0,1657343
32,1,32,8,256,1,1,256,128,1024,51.25939178466797,1660076
8,8,8,8,128,64,4,16,16,512,6.426623821258545,1663181
32,4,32,16,128,32,2,16,4,64,27.432960510253903,1665460
4,1,64,8,64,64,2,64,16,128,3.55020809173584,1667380
4,2,16,32,128,2,128,1,128,8,176.0245819091797,1668777
8,4,64,4,16,16,32,4,512,4,108.9280014038086,1670369
64,4,32,32,64,4,16,16,512,64,13.856767654418944,1673545
8,8,8,32,8,512,16,16,64,16,727.5878295898438,1675383
8,4,8,16,64,16,1,1,512,128,13.794303894042969,1679557
8,16,16,32,64,16,16,16,128,256,6.600704193115234,1682096
16,16,16,64,64,4,4,2,32,32,20.579328536987305,1685585
4,16,64,8,4,2,8,4,16,1024,121.49862670898438,1686827
8,4,128,16,16,32,1,1,64,256,2147483648.0,1699189
16,8,64,8,128,1,64,4,128,256,112.78336334228516,1701383
4,16,32,16,8,8,1,64,32,512,8.239104270935059,1704156
16,2,16,32,16,4,4,2,64,1024,3.4662399291992188,1706424
128,16,16,256,128,32,8,32,256,64,2147483648.0,1718421
4,2,512,128,4,2,256,2,1024,2,1518.6944580078125,1727677
8,4,64,32,64,16,32,32,256,32,26.91891288757324,1728727
32,64,128,256,32,16,2,512,2,512,2147483648.0,1740628
4,4,256,1024,32,4,1,2,2,4,2147483648.0,1755397
4,16,128,128,16,1,8,32,128,1024,21.04934310913086,1758053
128,16,16,32,128,64,128,1,256,8,2147483648.0,1770112
8,4,32,16,16,1,2,16,1024,1024,7.489535808563232,1772151
512,4,8,4,512,8,1,4,16,128,2147483648.0,1784698
4,4,8,4,128,32,128,1,256,16,32.928768157958984,1785843
32,2,4,128,64,128,16,8,16,8,750.8643798828125,1787902
8,8,128,128,8,8,2,128,32,128,32.485374450683594,1789067
8,1,64,32,128,4,2,32,32,512,0.9830399751663208,1791506
8,2,8,16,32,128,128,2,128,64,46.85414505004883,1792831
32,1,4,4,32,4,8,8,512,1024,3.349503993988037,1795270
4,8,16,64,16,32,2,8,8,8,268.0033264160156,1796891
32,4,4,32,64,8,2,256,16,1024,261.9002990722656,1798820
16,32,64,512,128,8,1,256,2,512,2147483648.0,1812380
8,8,8,16,64,4,256,4,1024,8,295.10040283203125,1814168
32,4,16,128,64,16,4,128,32,1024,31.154176712036133,1815803
64,16,16,4,256,2,16,1,128,4,2147483648.0,1827046
32,2,8,64,512,8,16,32,1024,512,13.987839698791504,1829818
4,32,64,512,128,8,64,8,64,512,39.07788848876953,1831340
64,4,128,64,64,2,1,16,256,256,10.025983810424805,1835427
8,64,256,8,32,8,1,64,1024,256,2147483648.0,1847525
8,4,4,4,256,2,2,2,256,8,289.1929626464844,1852568
8,4,32,128,64,8,2,512,16,1024,20.359167098999023,1856023
8,8,8,32,32,8,8,16,8,32,586.88818359375,1857952
128,16,32,512,128,16,8,128,256,128,2147483648.0,1869949
4,8,16,16,32,64,16,8,512,1024,1.46943998336792,1871408
8,4,32,4,8,4,4,16,1024,512,1.2687360048294067,1873284
16,4,64,4,128,16,2,2,16,8,2147483648.0,1885593
4,1,4,128,128,32,1,16,512,32,190.3626251220703,1888859
4,8,128,1024,8,32,32,32,1024,128,5.1906561851501465,1890833
16,1,4,8,128,4,32,2,1024,4,61.51372909545898,1892091
32,4,16,4,32,1,2,32,512,256,10.514431953430176,1894345
16,1,4,32,16,64,16,64,1024,512,14.47321605682373,1896427
4,8,32,8,8,1,2,128,64,1024,14.435327529907228,1899095
32,2,4,4,256,1,1,8,256,64,273.4110717773437,1903956
4,4,16,4,8,1,1,2,4,8,498.0869140625,1905754
16,4,8,8,64,16,4,1,8,64,17.04243278503418,1908419
16,1,8,32,256,8,32,16,1024,128,37.23161697387695,1909618
4,32,128,1024,32,16,128,2,256,256,28.72115135192871,1911752
4,2,32,64,128,8,1,1,256,1,2147483648.0,1926794
8,1,32,32,64,16,1,8,512,64,18.63577651977539,1932406
8,16,64,8,64,4,2,1,256,128,2147483648.0,1944639
32,2,32,128,64,8,4,1,64,1,134.04978942871094,1951758
8,1,16,8,128,8,64,8,1024,512,10.684415817260742,1953700
8,1,8,4,64,1,2,16,4,32,619.7565307617188,1955409
4,4,64,32,16,16,2,8,64,1024,1.0414079427719116,1957165
32,2,16,512,64,64,1,2,64,2,394.0526123046875,1960849
16,8,32,8,128,8,1,64,2,1024,27.35615921020508,1971728
8,16,512,256,8,8,4,16,8,16,207.6129302978516,1973594
32,16,128,256,32,16,32,2,512,2,959.88427734375,1983191
16,1,8,16,512,2,32,2,1024,8,26.179584503173828,1984371
32,1,64,32,64,4,8,1,64,8,2147483648.0,1997110
128,16,32,64,128,32,2,8,256,16,2147483648.0,2009117
16,16,16,32,16,16,4,8,32,256,17.20729637145996,2012783
4,8,512,512,4,8,2,8,64,1024,19.02899169921875,2016271
4,256,256,128,8,2,16,1,128,1024,2147483648.0,2027710
8,32,32,16,128,4,1,8,32,8,2147483648.0,2041394
4,2,16,32,256,8,16,2,32,512,0.9881600141525269,2043676
16,64,64,8,64,4,4,32,16,1024,2147483648.0,2054870
4,4,32,32,32,128,128,1,512,64,11.6561918258667,2057427
16,4,4,8,128,32,64,1,1024,1024,4.97049617767334,2059542
128,1,32,64,256,8,1,4,256,8,2147483648.0,2072310
16,16,256,8,32,4,1,4,64,32,2147483648.0,2084462
128,8,8,4,128,4,8,128,32,128,2361.66748046875,2091511
16,128,512,4,16,4,16,4,32,256,2147483648.0,2103573
8,8,16,512,64,32,64,4,64,64,19.67308807373047,2106285
64,16,16,4,64,64,2,64,32,64,1879.00830078125,2112880
16,64,64,4,128,2,1,16,512,256,2147483648.0,2129631
8,2,128,16,64,16,4,256,512,256,3.891200065612793,2131218
32,16,32,32,32,2,64,16,512,64,217.4248962402344,2134001
4,16,64,8,32,16,4,4,1024,32,2.210815906524658,2136046
32,2,32,512,64,16,32,16,64,512,8.854528427124023,2138414
8,2,32,8,8,2,1,2,2,16,300.326904296875,2140036
4,8,256,32,16,16,4,1,1024,1,49.44998550415039,2146807
256,2,4,8,1024,2,128,1,256,128,308.463623046875,2156874
16,1,128,4,32,32,128,1,256,8,2147483648.0,2169845
8,2,64,4,16,8,4,16,4,256,32.273406982421875,2171508
4,64,64,128,64,4,4,256,512,1024,124.37811279296876,2182034
4,256,1024,8,4,2,32,8,64,32,3558.159423828125,2190905
128,4,4,32,128,16,2,16,32,128,387.7816467285156,2193993
4,1,64,32,8,2,1,1,2,512,266.7530212402344,2198403
512,4,4,4,1024,2,16,1,128,128,2147483648.0,2211038
4,2,32,4,8,128,4,64,256,1024,0.9809920191764832,2212579
4,64,64,64,8,64,8,2,64,1024,37.085182189941406,2214801
4,4,8,512,8,256,8,1,128,32,13.282303810119627,2216935
4,8,128,8,8,32,4,16,8,1024,26.7642879486084,2218050
8,2,4,4,8,512,32,1,64,256,43.11859130859375,2219441
16,128,128,512,16,64,32,8,1024,8,2147483648.0,2231475
8,2,128,32,16,4,128,1,128,256,316.53375244140625,2240280
64,8,8,32,64,4,1,2,32,64,211.44985961914065,2244815
32,2,16,256,64,64,8,2,32,8,113.73670196533205,2247186
16,2,16,4,256,1,2,1,4,4,2147483648.0,2259610
4,2,4,8,16,2,4,2,256,512,2.6552319526672363,2261158
32,2,16,64,32,64,16,1,256,128,6.342656135559082,2266008
4,4,128,16,16,16,2,128,16,512,3.313663959503174,2267995
32,16,128,1024,32,32,64,4,128,64,506.8328857421875,2272791
4,8,512,128,4,1,2,512,16,512,161.96505737304688,2274045
4,32,256,32,8,4,4,8,32,32,21.751808166503903,2277019
4,64,128,64,4,1,4,2,512,8,10.827775955200195,2279799
16,32,128,16,32,4,8,1,8,64,2147483648.0,2291930
4,8,256,4,4,32,2,2,4,32,1836.19580078125,2296454
4,4,8,256,4,128,4,128,128,128,54.70207977294922,2297833
4,8,16,1024,4,64,1,1,16,2,278.1634521484375,2299608
4,8,64,256,4,128,2,512,16,1024,32.899070739746094,2301075
8,8,16,4,64,16,8,2,256,4,31.75935935974121,2302503
4,4,32,8,128,1,8,64,8,128,616.8627319335938,2304634
4,32,32,32,16,8,2,16,256,16,26.82060813903809,2306980
16,2,32,16,32,16,16,1,32,1024,49.76947021484375,2310469
32,4,32,128,32,8,128,4,1024,32,72.15001678466797,2312222
64,4,16,16,512,2,16,2,16,1024,100.23219299316406,2316788
