tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
256,8,16,32,512,4,1,1,256,32,2147483648.0,0
4,32,32,32,64,1,4,8,128,32,85.5050277709961,4474
32,2,8,512,64,64,1,64,64,1024,10.397695541381836,6943
32,4,64,256,32,16,16,1,16,2,2147483648.0,19303
16,8,64,8,32,1,512,1,512,32,381.6038513183594,26469
4,32,64,4,8,32,1,16,8,128,20.23219108581543,30176
32,4,8,16,64,16,256,1,512,512,28.03302383422852,32281
4,2,128,4,32,32,1,8,1,1024,141.29766845703125,37322
128,1,32,64,128,2,16,4,128,8,413.41644287109375,43110
4,8,64,1024,4,16,16,64,128,256,29.868032455444336,44586
8,2,64,64,128,8,64,16,1024,256,17.717248916625977,47031
16,2,8,1024,16,256,4,2,16,128,9.13100814819336,49399
4,1,8,16,64,8,1,1,8,64,114.14220428466795,57424
8,32,32,32,32,32,2,2,1024,256,7.4055681228637695,62444
8,128,256,128,8,32,32,32,32,1024,2616.185791015625,70198
4,1,16,128,128,32,4,16,256,32,9.797632217407228,72477
64,8,8,4,64,16,16,32,16,256,1344.1904296875,76362
64,1,16,128,64,128,32,1,256,128,19.280895233154297,88883
16,32,64,1024,64,32,4,256,32,512,142.202880859375,93494
32,4,16,16,32,16,1,256,64,512,12.850175857543944,96104
8,8,256,32,8,1,64,8,512,64,96.04402923583984,98145
8,1,8,64,8,512,32,4,64,16,311.2489013671875,99575
4,2,16,16,256,16,32,2,32,4,61.5464973449707,101082
16,8,64,32,16,128,16,4,64,16,85.99040222167969,102943
16,16,16,32,64,64,1,128,256,512,2147483648.0,114282
64,1,16,16,64,32,1,2,512,2,493.5833740234375,118473
4,4,512,32,8,4,4,2,128,32,46.42099380493164,129526
4,2,16,4,32,2,32,8,32,64,190.69952392578125,130838
4,2,128,256,4,2,4,64,128,64,107.76985931396484,131933
64,64,64,16,64,2,32,16,1024,64,2147483648.0,145672
16,1,256,128,16,8,8,8,512,128,5.750783920288086,151026
4,2,16,4,16,16,16,16,16,512,19.62598419189453,153524
4,2,32,512,16,16,512,1,1024,128,33.89337539672852,155471
8,8,8,32,64,64,32,1,32,32,39.46495819091797,156833
32,8,128,16,32,8,4,4,16,8,742.6478271484375,161649
4,2,8,8,32,1,16,4,64,1024,24.037376403808597,164758
8,64,128,512,8,4,16,8,64,512,336.9052124023437,167685
4,8,16,256,32,16,1,1,256,128,10.793984413146973,171969
8,8,256,64,32,8,8,4,256,16,6.205440044403076,177127
4,4,4,32,128,32,16,1,256,256,5.223423957824707,179030
32,16,128,16,32,4,64,16,512,512,278.5392761230469,181843
8,32,64,64,64,64,4,1,256,128,7.724031925201416,190256
32,4,16,16,128,64,4,8,128,1024,1.376255989074707,192073
4,4,128,64,4,1,1,128,64,512,14.107647895812988,194348
4,4,128,64,4,4,2,8,16,32,35.28192138671875,195687
4,128,256,32,32,4,32,32,256,1024,71.04000091552734,200263
32,32,64,64,32,32,4,16,256,64,131.1242218017578,205130
