tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,128,256,512,16,4,4,8,512,1024,42.24204635620117,0
4,8,64,64,32,32,16,4,1024,512,3.264512062072754,2839
64,1,16,8,128,1,4,1,1024,8,177.7797088623047,9646
4,16,16,32,4,32,32,8,128,512,28.2030086517334,11069
4,4,4,4,64,4,128,1,256,2,706.0869140625,12857
8,2,64,32,32,2,1,128,512,128,17.24928092956543,15449
8,8,8,512,8,64,16,1,128,1,896.6973266601562,17995
64,4,16,64,128,16,256,2,512,8,534.297607421875,23173
4,4,128,1024,4,32,2,8,4,1024,88.37427520751953,25175
8,1,64,64,128,4,4,2,128,64,2147483648.0,36927
32,4,64,256,64,8,64,8,1024,1024,109.4133758544922,39277
64,4,16,16,64,64,2,512,128,512,215.72300720214844,41261
512,2,16,16,512,2,1,32,1024,256,2147483648.0,53005
8,1,256,32,16,16,1,2,16,256,2147483648.0,66184
8,4,1024,1024,8,2,4,64,256,512,5.747712135314941,68240
16,2,64,256,32,64,2,1,64,4,20.098047256469727,75692
16,2,4,16,16,8,1,4,128,128,8.920063972473145,78760
32,16,32,4,32,128,32,1,128,1,2147483648.0,90109
128,8,8,512,128,64,4,128,4,512,5258.8984375,100228
128,1,8,16,128,16,64,4,128,512,57.67884826660156,102739
8,2,8,128,64,16,2,8,4,1024,4.048895835876465,104526
8,8,32,32,16,1,1,4,1,128,78.96371459960938,106282
4,8,16,64,256,4,8,8,256,128,24.847360610961918,108773
4,32,256,32,8,32,2,64,16,256,10.86464023590088,111299
64,8,64,256,128,4,64,8,64,64,420.3233337402344,116211
16,16,256,256,16,16,4,16,256,512,1.73363196849823,118254
32,2,4,256,32,256,4,1,8,256,26.850303649902344,119901
4,128,128,32,4,64,16,64,256,512,202.70285034179688,122942
64,16,64,8,128,16,1,2,32,4,2147483648.0,137015
16,16,64,1024,32,64,2,4,16,4,86.37235260009766,138946
4,1,32,64,32,2,8,2,256,32,1.120255947113037,140906
8,8,8,8,512,4,16,8,128,128,35.78675079345703,143256
8,1,32,8,128,8,4,32,64,512,1.0393600463867188,145306
4,4,32,4,64,4,64,4,128,128,16.071680068969727,147934
8,2,32,8,16,128,2,16,2,32,110.76812744140624,149075
8,16,16,8,8,32,64,4,256,1024,46.22745513916016,150767
16,1,16,512,32,128,2,64,512,64,14.915583610534668,153745
32,64,64,8,128,8,8,8,128,512,2147483648.0,165783
16,1,32,64,256,4,2,4,128,8,2147483648.0,177446
8,32,256,32,16,16,16,16,128,1024,97.80326080322266,180157
128,1,16,32,512,4,16,8,256,128,64.9902114868164,182785
8,1,64,4,32,64,8,4,128,4,71.53459167480469,184980
4,256,256,128,4,4,8,2,64,32,751.4634399414062,191234
16,2,256,512,16,4,1,16,1,16,1114.9537353515625,194822
16,4,32,64,32,64,8,64,128,512,2.9777920246124268,196623
16,64,256,64,16,8,8,64,1024,64,68.60902404785156,201587
8,1,512,32,8,2,8,8,8,16,421.8511352539063,205481
4,32,512,256,4,1,1,16,256,512,7.910399913787842,208025
16,1,4,8,128,2,2,1,8,128,47.63033676147461,210353
4,2,4,8,4,32,4,1,32,32,125.26592254638672,211561
8,1,8,16,64,8,2,32,8,128,45.65094375610352,212930
8,32,64,32,16,4,1,64,256,512,129.8350067138672,217559
8,2,8,512,32,64,8,16,16,32,131.76319885253906,218945
4,2,16,256,16,16,1,1,2,512,49.20934295654297,221800
64,8,16,16,64,64,1,512,16,512,597.2684936523438,226603
8,16,32,4,16,128,8,1,64,128,22.112255096435547,230528
8,2,32,128,32,16,8,1,32,1,307.2767944335937,233408
16,16,16,32,16,64,32,2,128,256,20.32332801818848,237047
32,8,64,512,64,16,1,1,1024,8,2147483648.0,251198
16,2,16,8,256,8,16,2,32,2,178.25074768066406,252950
16,4,8,16,64,32,128,1,1024,256,5.889023780822754,255109
4,1,128,256,4,4,8,8,8,64,137.85804748535156,256570
16,128,128,32,64,8,1,8,128,16,2147483648.0,274229
4,1,4,64,8,256,1,32,8,64,131.30137634277344,275422
8,16,64,32,8,2,2,2,512,512,5.982207775115967,277688
4,64,128,8,32,8,1,512,1,512,2147483648.0,290004
4,2,64,8,128,2,8,32,256,512,0.8939520120620728,291957
128,2,64,64,128,2,64,2,256,256,2147483648.0,306574
4,1,32,64,8,16,16,1,32,32,42.40179061889648,309885
8,2,8,8,16,256,4,1,32,256,9.657343864440918,312441
16,4,64,128,128,2,16,32,64,512,32.01228713989258,314087
32,1,64,64,32,4,4,32,8,1024,6.78604793548584,316779
8,8,512,32,8,2,1,128,128,1024,4.271103858947754,318983
16,4,4,32,64,64,64,16,256,256,54.89152145385742,320298
32,2,16,512,128,64,2,1,16,16,19.581951141357425,328669
8,8,64,32,16,2,2,4,2,1024,47.04051208496094,330130
4,8,128,64,32,2,8,128,32,512,38.9672966003418,331649
32,4,8,4,32,1,1,8,32,128,18.522111892700195,334707
4,1,4,8,64,64,1,16,32,32,63.23199844360352,336248
8,64,64,4,16,8,8,1,16,16,443.1421508789063,341783
4,1,8,1024,4,128,1,128,1,512,2983.0400390625,345935
4,64,64,128,32,4,128,2,256,16,104.63744354248048,348090
16,1,256,64,16,4,2,512,256,512,3.2020480632781982,349591
8,4,16,4,256,16,16,32,512,64,25.007104873657227,350844
4,64,128,16,64,8,1,1,1,1024,2147483648.0,369730
4,16,128,4,64,1,2,2,8,4,2147483648.0,382104
8,32,64,16,32,32,512,2,512,64,154.8421173095703,384799
4,16,128,64,64,1,8,8,64,32,5.133312225341797,386848
4,2,32,1024,8,128,4,2,256,256,3.408895969390869,388679
8,1,4,4,128,4,64,16,1024,16,130.01522827148438,389945
4,8,64,8,128,8,16,16,512,32,14.941184043884276,393164
128,2,16,64,128,64,16,2,1024,128,45.02220916748047,397871
64,1,32,64,64,4,8,4,1024,128,17.559551239013672,403039
4,4,64,4,32,8,2,8,64,512,1.1151360273361206,405669
16,1,32,4,16,16,2,32,512,512,1.307647943496704,407670
4,1,4,8,256,8,128,1,1024,8,26.97216033935547,409093
32,64,128,1024,32,32,64,4,128,256,2147483648.0,421137
