tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,4,8,4,16,8,4,32,16,128,85.09542083740234,0
4,8,256,1024,4,32,8,32,32,256,17.64147186279297,2558
128,32,64,8,128,8,64,4,512,4,2147483648.0,16324
32,1,16,16,512,2,4,2,512,32,2147483648.0,27927
8,4,16,256,8,64,2,8,16,128,9.912320137023926,30374
8,8,128,128,8,8,16,16,512,32,6.074368000030518,32412
8,4,32,16,16,1,8,8,256,64,24.646656036376957,33475
16,2,16,4,32,64,1,2,8,1024,14.369791984558104,36436
128,8,64,16,128,2,4,8,16,64,100.84249877929688,41376
8,1,4,8,32,16,2,16,128,256,5.699584007263184,43452
32,8,16,64,128,8,8,1,128,256,15.99180793762207,49123
8,1,128,32,8,64,4,1,64,256,2147483648.0,60874
4,512,512,128,16,2,1,4,8,4,2147483648.0,80921
64,64,64,8,64,2,1,16,256,256,2147483648.0,94455
16,1,4,8,32,128,1,2,512,64,13.80454444885254,96770
4,1,8,16,4,4,16,32,64,128,447.6692504882813,98394
16,2,32,8,32,32,16,32,32,128,36.36326217651367,99935
8,32,32,4,16,8,1,4,256,4,94.51929473876952,104238
4,2,4,8,8,2,1,64,32,128,303.7286376953125,105806
8,32,64,16,16,1,16,1,32,32,175.95904541015625,110126
4,64,128,32,64,2,4,4,64,64,57.44742584228516,120569
8,8,128,16,32,1,1,8,1,64,165.607421875,124020
4,64,1024,64,4,2,1,1,128,2,2147483648.0,138274
4,2,32,16,32,2,16,32,16,1024,30.6247673034668,139516
32,2,8,64,32,64,128,1,128,256,31.227903366088867,141941
8,8,16,8,16,16,2,2,8,128,8.179712295532227,143841
32,16,256,256,32,4,256,2,1024,512,2147483648.0,157575
8,2,64,16,16,32,8,128,128,1024,2.317312002182007,159366
16,2,128,512,16,32,1,32,1024,64,4.264959812164307,161546
4,1,4,16,32,32,16,4,16,4,1047.3800048828125,163771
8,4,128,128,8,1,8,1,512,32,2147483648.0,175184
8,8,64,128,16,2,8,1,128,1024,43.75859069824219,179435
8,128,512,16,8,1,4,1,16,128,2147483648.0,193596
8,8,256,4,8,16,1,1,64,4,2147483648.0,205905
4,1,128,32,4,32,1,64,64,256,4.96230411529541,207689
32,1,128,256,64,8,32,8,64,16,246.05593872070312,212314
16,4,16,8,16,1,32,2,512,2,236.1722869873047,214047
64,64,64,64,64,32,4,8,8,64,2147483648.0,227598
4,16,16,4,128,2,8,32,64,32,196.34585571289065,230165
16,2,64,8,16,2,2,1,64,32,52.23628616333008,240846
4,16,256,512,4,2,2,4,256,128,12.326911926269531,243889
64,4,32,512,64,16,1024,1,1024,512,2147483648.0,256165
4,32,32,64,256,8,4,2,32,2,2147483648.0,268399
16,16,128,64,64,1,32,2,1024,16,2147483648.0,279700
8,1,256,128,32,1,8,4,1024,1024,47.57299041748047,284877
4,2,8,16,16,2,1,512,1,1024,2458.82373046875,288350
4,16,256,4,16,1,4,8,1024,128,2.866175889968872,290228
32,2,32,64,256,4,4,2,64,32,90.97625732421876,298991
4,4,256,512,4,4,1,2,4,16,295.1352233886719,304989
8,8,64,1024,32,32,4,1,4,4,283.4053039550781,308634
32,4,32,64,128,2,2,16,1024,1024,5.833727836608887,311343
4,2,64,16,8,2,8,2,1024,4,14.716927528381348,314646
8,256,256,8,16,1,1,1,8,256,2147483648.0,329236
16,8,64,4,64,16,2,256,64,512,28.495872497558597,331910
4,16,256,8,4,4,1,4,8,128,165.18963623046875,334223
4,16,16,64,256,8,16,2,256,512,18.04185676574707,337880
128,4,16,64,128,8,32,16,64,256,211.93624877929688,340648
4,8,32,32,32,2,2,8,128,512,10.313728332519531,343717
8,8,8,4,64,128,1,4,128,4,205.7953338623047,348194
4,256,256,1024,8,16,64,8,512,256,422.53515625,358985
8,8,1024,256,8,1,64,1,256,2,2147483648.0,377732
4,16,128,256,4,32,4,32,16,512,16.532480239868164,380575
16,32,256,4,16,4,32,32,32,32,2841.492431640625,385819
8,2,16,4,256,2,1,64,1,128,593.4725341796875,391602
8,16,128,16,32,8,1,8,8,32,38.977535247802734,394696
8,32,32,512,64,64,8,16,256,256,5.905407905578613,397576
32,32,64,128,64,8,16,32,512,32,2147483648.0,408780
8,4,64,256,128,16,512,2,512,8,67.4303970336914,411369
16,2,4,8,256,4,4,4,128,16,70.5423355102539,413122
8,2,256,8,8,1,2,128,8,512,24.605695724487305,414487
32,16,32,4,128,32,16,32,128,256,59.48518371582031,418715
4,8,32,256,4,64,128,2,1024,4,199.90220642089844,420044
4,1,64,4,8,64,2,8,64,16,25.168895721435547,421297
4,8,8,32,16,32,2,512,512,512,24.00563240051269,424466
4,1,256,128,8,32,128,4,512,4,353.40594482421875,430772
16,8,64,8,128,8,64,4,512,8,37.326847076416016,433350
8,64,64,64,128,16,4,4,16,8,2147483648.0,445605
4,32,128,1024,16,32,2,4,256,512,3.117055892944336,448148
4,64,64,64,32,1,8,4,256,256,128.5242919921875,450513
16,1,16,32,32,4,32,1,1024,1024,30.059520721435547,452950
32,8,8,256,32,128,4,4,256,256,9.498623847961426,455645
4,8,8,4,8,64,1,8,512,64,10.64755153656006,458069
16,32,64,512,16,16,128,1,512,2,2147483648.0,469360
8,64,64,8,128,16,128,1,256,128,136.8289337158203,474189
8,128,512,64,16,1,4,64,32,64,2147483648.0,485483
8,8,8,4,32,1,1,16,8,1024,36.49843215942383,487895
4,8,8,4,32,2,2,64,512,128,56.846336364746094,489698
64,4,32,8,256,4,1,16,512,32,485.9443054199219,500272
4,2,16,32,32,128,16,8,64,16,25.190399169921875,501283
16,32,64,128,16,64,4,128,512,1024,51.05868911743164,503885
32,2,8,16,128,2,32,1,64,32,26.89638328552246,506045
8,32,32,16,256,4,64,2,128,32,74.21542358398438,508116
4,32,32,32,256,8,8,4,128,256,28.864511489868164,518221
8,16,512,32,8,2,4,8,64,16,46.00012969970703,520989
