tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,2,64,128,64,64,32,2,512,32,2.3490560054779053,0
8,8,128,16,8,2,16,64,128,64,132.4277801513672,1591
8,8,16,8,8,1,2,8,8,64,191.6610565185547,3362
32,1,128,16,64,4,128,1,1024,512,2147483648.0,19047
8,64,128,4,64,1,16,32,32,64,813.0979614257812,24520
8,16,64,4,32,2,4,2,8,2,1094.1727294921875,27538
4,4,128,1024,4,32,4,1,1024,64,11.198464393615724,33662
16,64,64,8,32,8,128,1,256,128,2147483648.0,44948
4,16,16,128,8,8,4,2,64,16,27.82310485839844,46508
4,2,4,128,64,32,8,8,512,32,11.55583953857422,48540
16,32,64,16,128,2,2,64,32,64,2147483648.0,60638
64,4,4,8,512,4,16,32,16,128,1002.9107055664062,64269
4,4,4,32,512,16,4,16,1024,512,39.24787139892578,69789
16,32,64,16,64,8,2,1,512,128,2147483648.0,82012
64,1,16,8,128,32,4,64,4,512,23.30009651184082,84973
32,32,128,8,32,1,8,64,256,64,70.39488220214844,89341
4,2,8,16,16,8,16,8,1024,512,3.1774721145629883,91040
4,32,32,8,32,2,16,2,128,64,42.26764678955078,92561
8,1,512,16,16,2,16,1,256,512,2147483648.0,110817
4,16,16,4,128,4,1,1,64,512,2147483648.0,123202
32,16,32,16,32,64,8,1,512,32,2147483648.0,134556
16,1,32,32,16,4,16,64,32,256,126.55411529541016,135944
32,1,32,128,32,64,256,1,512,64,84.03250885009766,147510
32,128,128,4,32,16,128,4,512,128,2147483648.0,161152
64,1,8,8,1024,1,2,8,256,16,1029.5623779296875,166761
16,16,16,8,512,1,16,1,128,1,1275.677734375,171997
8,8,128,8,16,2,8,2,16,512,185.37062072753903,176910
8,8,8,32,32,4,4,2,64,2,148.0447998046875,178386
4,2,256,128,32,1,128,4,128,128,606.8449096679688,181479
4,2,16,4,4,1,4,64,256,512,27.210752487182617,182805
16,32,32,4,32,2,64,2,64,16,2996.906005859375,190187
8,64,64,4,16,8,16,4,16,4,2147483648.0,201041
64,2,8,4,256,32,8,64,256,256,58.52671813964844,202730
4,64,256,16,8,2,8,8,64,64,151.4977264404297,205083
32,1,32,4,64,2,32,16,256,1024,41.81811141967773,206409
32,8,64,64,64,1,64,8,512,256,122.60147094726562,208889
8,2,4,128,8,128,8,4,64,16,133.99244689941406,210143
4,8,64,32,32,16,2,32,2,32,250.16729736328125,212050
16,128,256,512,16,8,4,1,256,8,2147483648.0,226056
8,64,128,64,32,4,1,2,128,16,2147483648.0,238190
64,1,32,32,128,8,2,16,8,128,6.043647766113281,240606
8,1,256,512,8,8,16,64,16,256,80.67481231689453,242012
8,2,8,32,64,32,1,2,8,512,14.25715160369873,245490
4,8,64,512,64,8,1,2,32,16,2147483648.0,257923
32,1,128,128,64,16,128,4,128,4,2147483648.0,269548
16,1,64,512,64,8,1,8,16,32,70.94681549072266,275485
8,8,16,32,256,2,16,32,1024,512,18.553855895996094,279374
32,8,64,16,32,8,4,4,8,4,991.3865966796876,283001
32,64,64,4,64,32,1,1,32,8,2147483648.0,296926
16,1,16,512,128,64,8,4,256,64,3.777535915374756,298999
256,4,32,4,256,4,1,256,512,1024,317.5260009765625,310127
16,2,512,8,16,1,8,32,8,512,158.6298828125,312400
32,4,8,4,32,4,8,128,8,128,7122.5068359375,321029
8,16,1024,8,8,1,1,64,8,64,28.26342391967773,322706
64,8,16,64,64,16,32,1,128,8,2147483648.0,334050
16,32,32,32,16,32,4,64,256,512,154.92608642578125,336880
4,64,64,32,4,2,16,1,16,1,2147483648.0,347601
4,1,128,256,8,2,32,2,1024,8,40.66918563842773,350553
32,8,128,8,32,16,32,1,128,16,2147483648.0,364616
4,2,4,4,32,1,128,1,512,8,193.56057739257807,365970
64,4,8,4,512,8,4,64,1024,256,542.5653686523438,371036
16,256,256,128,32,4,32,1,64,32,2147483648.0,385280
8,4,8,16,256,4,4,4,256,64,17.04960060119629,389428
32,2,32,32,32,8,2,256,16,1024,9.965567588806152,391757
16,8,8,32,16,4,64,2,256,256,16.535551071166992,394788
4,128,256,8,16,8,16,32,64,512,159.5135955810547,399542
16,16,512,256,16,2,2,1,16,512,2147483648.0,417234
64,4,32,64,64,32,8,2,64,4,676.1513061523438,422494
16,4,4,4,16,2,2,1,64,8,68.65510559082031,423843
4,8,8,16,512,2,2,2,128,256,2147483648.0,436181
16,2,32,8,256,4,2,32,128,64,29.033472061157227,438732
16,16,16,8,16,1,64,4,1024,256,70.30169677734375,440533
4,1,16,8,256,1,32,1,32,32,87.55506896972656,442169
16,2,256,4,16,4,4,2,512,1024,2147483648.0,454752
64,1,32,64,64,32,16,2,1024,512,33.274879455566406,460272
512,8,16,32,512,2,32,2,128,2,2147483648.0,474620
64,16,64,512,128,8,8,2,8,256,2147483648.0,486799
8,8,8,128,128,64,1,2,512,32,41.491455078125,497346
8,2,4,16,32,256,4,2,64,128,6.803455829620361,498998
512,4,8,8,512,1,8,1,8,32,2147483648.0,513916
8,4,32,16,8,4,4,1,128,512,21.443584442138672,518035
256,2,16,16,256,16,4,4,64,32,138.63014221191406,523295
64,4,32,64,128,2,16,32,32,32,1471.340576171875,526962
4,16,16,16,16,256,1,1,1024,1,82.13094329833984,529241
32,8,16,32,64,4,16,4,128,512,95.80953979492188,531726
4,2,4,8,4,8,1,4,64,4,159.56480407714844,533300
4,4,16,16,128,64,2,256,8,512,76.0627212524414,536014
8,8,256,512,16,16,4,256,64,512,11.715583801269531,538574
64,8,16,128,128,8,64,4,64,4,2147483648.0,549467
128,2,32,8,256,2,4,2,1024,32,2147483648.0,562068
4,8,8,16,4,8,1,64,512,256,13.110272407531738,564411
