tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,2,64,16,32,2,4,4,16,64,5.920767784118652,0
4,2,512,4,8,2,16,8,1024,16,45.16966247558594,2486
64,8,8,4,64,128,1,16,128,16,920.5924072265624,7669
32,1,4,32,64,128,2,512,128,512,51.94137573242188,8945
4,512,1024,8,8,2,4,64,8,512,2147483648.0,21857
8,4,256,64,8,4,16,4,64,512,107.48210906982422,25119
8,16,128,32,64,2,1,4,1,8,2147483648.0,37481
128,4,64,128,128,4,2,16,512,16,105.0982437133789,40096
16,1,8,64,64,64,1,64,1024,256,24.14899253845215,43258
32,2,64,16,128,16,32,4,128,8,73.34502410888672,47286
8,2,16,4,256,4,8,8,64,512,0.9902080297470092,48945
16,8,128,64,32,32,2,2,512,4,70.69696044921875,57283
4,32,512,32,8,8,8,8,256,16,5.895167827606201,60254
8,128,256,64,32,4,16,32,256,1024,2147483648.0,71569
8,8,16,32,128,2,512,1,512,1,1299.3905029296875,74277
4,16,32,32,16,32,1,1,256,1,81.37522888183594,78074
8,64,256,16,16,1,16,2,16,2,2147483648.0,89415
8,1,128,8,8,1,64,2,128,512,660.8701171875,93432
4,2,16,64,16,256,1,128,64,256,6.600704193115234,95204
4,1,4,64,64,32,2,32,512,32,79.2063980102539,96669
4,64,256,256,8,1,4,128,8,128,1109.6708984375,99934
16,32,128,64,64,8,2,4,256,16,38.62630462646485,108325
64,2,16,64,64,32,1,16,16,16,31.6549129486084,109847
32,1,32,32,256,1,1,256,8,256,199.47314453125,112389
256,4,32,8,256,4,4,8,1024,128,49.63532638549805,117544
4,1,16,16,512,1,32,16,1024,64,27.238399505615234,118571
16,2,32,32,64,32,64,2,256,16,19.819520950317383,122250
4,1,32,1024,4,128,2,128,16,512,67.45292663574219,123414
64,4,64,512,128,16,4,1,32,1,2147483648.0,137773
32,16,256,64,32,1,4,1,1024,2,2147483648.0,155346
8,64,64,16,64,32,1,1,1024,4,2147483648.0,169553
8,16,32,16,32,128,128,2,1024,32,14.649344444274902,172007
4,16,16,8,64,32,16,2,16,128,9.476096153259276,174058
64,16,64,512,64,64,4,2,16,16,314.45196533203125,183671
32,2,8,64,128,32,256,1,1024,2,201.6348114013672,185891
4,2,64,32,16,4,4,1,64,32,29.60076713562012,188659
4,1024,1024,16,8,2,16,1,512,64,2147483648.0,206039
64,4,8,32,64,4,2,8,4,32,476.5399169921875,208158
4,64,64,16,128,4,4,2,512,8,2147483648.0,220447
32,1,16,16,64,128,4,8,1024,32,6.861824035644531,222363
8,128,128,128,16,64,1,4,64,64,2147483648.0,234566
16,16,32,32,64,64,1,8,16,32,2147483648.0,245885
128,4,16,16,128,32,1,4,64,32,93.61817932128906,249154
4,8,32,4,4,1,2,1,256,64,113.06803131103516,250667
4,1,4,512,16,256,16,2,1024,512,4.465663909912109,252547
16,1,64,128,16,64,4,32,64,256,2.173952102661133,254412
4,8,32,4,64,8,1,8,4,16,117.55827331542967,258934
16,1,16,4,512,2,64,8,512,1024,77.11743927001953,260204
512,1,8,32,512,4,32,32,256,512,166.59762573242188,263757
8,2,64,64,64,64,4,32,256,128,0.9758719801902772,265480
16,1,8,4,16,1,32,1,64,1,5457.2880859375,272604
8,32,128,32,64,1,16,32,16,32,1625.85595703125,276307
8,8,32,64,128,4,4,4,4,128,9.759743690490724,279011
32,2,4,32,32,8,4,4,64,1024,3.688447952270508,281219
4,2,8,256,4,128,4,128,128,128,56.56166458129883,282441
4,8,8,16,16,128,128,2,256,32,80.58367919921875,283693
32,8,32,8,128,16,32,2,512,64,75.17081451416016,287976
4,16,32,4,128,2,4,4,1024,32,39.52640151977539,292965
32,4,16,256,32,64,2,2,1024,32,14.66982364654541,295579
4,2,512,32,16,2,2,64,4,1024,30.58687973022461,296719
128,2,64,32,128,4,2,2,16,1024,2147483648.0,311344
64,4,32,16,128,4,2,4,2,1024,42.5431022644043,314647
4,4,16,32,32,8,128,2,512,1024,7.204864025115967,316827
8,2,64,256,64,32,4,2,8,16,101.6453094482422,320630
256,2,16,16,256,1,4,4,32,8,334.90533447265625,325767
8,16,16,128,8,8,8,8,512,512,5.669888019561768,327622
4,32,128,8,16,64,4,4,64,512,6.030335903167725,329602
64,4,16,16,128,2,8,1,64,8,90.19084930419922,337237
4,2,4,4,16,8,16,4,1024,8,23.803903579711918,339746
4,4,16,4,4,1,2,1,64,64,37.47430419921875,340961
16,256,512,16,16,2,2,2,4,128,2147483648.0,354910
16,4,4,64,256,16,1,32,512,128,451.1651916503906,365295
16,4,64,4,32,64,8,8,16,256,15.484928131103516,368043
64,16,128,32,64,16,2,1,64,1024,2147483648.0,385879
4,16,32,64,8,64,16,32,16,256,87.6605453491211,387283
4,32,64,8,32,1,1,1,512,16,2147483648.0,399747
16,4,64,256,32,8,1,64,512,128,9.317376136779783,402058
4,32,128,8,32,1,2,1,256,32,2147483648.0,414527
4,32,128,128,4,64,1,4,1024,16,7.362559795379639,416462
4,2,32,32,32,2,16,1,32,4,207.5238342285156,418375
16,16,256,16,16,1,4,16,1024,128,2.0183041095733643,420417
64,8,16,4,128,16,4,8,512,16,267.9931030273437,425032
32,2,8,4,64,8,64,8,256,8,271.89044189453125,426546
16,1,4,32,256,32,4,1,16,8,83.29318237304688,428852
8,4,4,32,128,8,8,64,128,256,17.657855987548828,431539
4,8,8,256,32,256,32,8,256,128,3.887104034423828,433204
32,1,8,16,64,16,2,2,512,4,67.16928100585938,434768
16,8,16,64,16,8,128,2,1024,128,25.176063537597656,436208
8,16,32,256,128,8,2,4,1024,256,8.287232398986816,448101
4,16,32,32,8,2,8,4,8,8,1153.523681640625,450521
4,2,512,32,16,4,256,4,1024,16,103.2468490600586,455757
32,128,128,64,64,16,4,64,32,256,2147483648.0,469515
8,16,16,256,16,256,1,4,256,16,16.694271087646484,473188
128,2,16,16,128,4,4,4,256,16,79.43167877197266,475814
4,16,16,4,512,4,16,32,512,1024,40.996864318847656,480628
64,4,4,8,64,8,8,1,16,512,187.6735992431641,483205
16,2,16,16,128,64,4,4,32,64,2.4985599517822266,485250
16,64,64,512,128,16,32,8,32,64,2147483648.0,496498
8,1024,1024,256,8,1,8,32,64,32,2147483648.0,506507
4,64,64,64,32,8,4,4,64,8,68.7667236328125,511037
4,4,32,1024,4,128,2,1,512,8,13.199359893798828,514085
4,2,4,8,256,4,512,1,1024,128,23.132160186767575,517199
4,1,16,4,32,128,8,1,8,256,43.56403350830078,518559
4,16,32,512,4,256,16,2,256,256,9.936896324157717,520531
4,16,512,1024,8,2,2,8,256,16,9.942015647888184,523803
64,2,4,8,64,64,8,128,8,128,7196.35986328125,532379
