tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,4,512,512,16,4,2,2,16,4,2147483648.0,0
8,2,16,16,64,8,2,4,16,256,1.5155199766159058,2344
4,8,64,128,8,16,32,8,512,64,5.907455921173096,4768
16,1,64,8,64,32,4,64,32,128,4.45747184753418,6818
1024,4,8,16,1024,2,1,4,64,64,2147483648.0,22772
4,2,8,16,64,4,16,2,64,32,7.885824203491211,24888
4,4,32,8,256,4,8,32,512,256,29.701120376586918,26721
8,32,64,8,16,2,4,4,128,8,80.19558715820312,29226
4,8,128,32,64,2,1,4,512,512,2147483648.0,41790
8,1,256,256,16,1,2,16,1024,128,3.407871961593628,44268
4,4,8,64,128,32,2,16,2,256,72.94771575927734,46791
8,4,32,32,16,128,16,4,512,32,2.915328025817871,48774
64,16,16,32,64,2,16,2,512,32,225.1315155029297,54234
4,16,64,128,8,8,32,16,1024,256,11.231231689453123,56766
4,4,512,512,4,4,16,4,64,16,215.299072265625,61039
128,2,4,16,128,8,2,64,256,256,181.791748046875,63031
4,8,32,64,16,128,2,4,32,4,53.003265380859375,64237
4,16,128,256,16,32,32,1,32,64,179.5389404296875,68085
128,32,64,4,128,2,8,2,256,512,2147483648.0,82023
64,4,4,8,256,8,2,128,4,1024,543.1029663085938,86866
8,32,256,256,16,8,256,4,512,16,479.2862854003906,91902
4,2,16,16,128,32,8,1,1024,8,68.56396484375,94808
8,32,32,256,8,16,2,4,1024,32,11.603967666625977,97588
16,1,16,64,16,16,16,16,256,128,8.010751724243164,99575
8,16,64,1024,16,128,1,2,2,4,1163.6766357421875,103752
8,4,8,128,128,64,16,1,256,16,7.052288055419922,105757
4,32,64,1024,4,32,16,2,128,256,14.26841640472412,108100
4,32,128,8,8,16,32,8,64,16,255.99693298339844,109900
4,32,32,64,8,2,64,1,128,1,1905.2452392578125,113560
8,2,32,256,16,8,1,64,512,128,13.974528312683104,116049
8,8,32,128,128,32,16,4,64,32,2.608128070831299,118444
8,4,8,1024,16,256,2,64,256,64,15.614975929260254,121160
128,2,8,4,512,4,2,8,128,128,72.47564697265625,125288
4,16,256,512,8,2,1,8,256,16,16.41881561279297,128478
4,1,32,16,128,16,2,8,16,1024,2147483648.0,139314
64,32,128,4,64,8,32,8,64,512,2147483648.0,151497
8,16,64,512,16,64,32,32,64,256,117.72621154785156,153179
8,512,512,4,8,4,16,16,64,512,2147483648.0,168690
8,8,64,8,32,1,8,8,128,128,26.084352493286133,170026
16,1,4,4,64,64,512,2,512,512,21.4333438873291,172741
