IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
0,0,1,0,0,2,4,3,1,5,0,6,3,4,0,5,6,2,1,16,4,1,4,1,1,64,16,4,1,1,1,112,7,1,2,4,2,112,1,8,7,2,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,19565568,True,2000
0,1,1,1,0,4,3,1,6,5,0,2,0,3,1,2,5,4,6,16,16,1,1,1,1,64,32,1,2,1,1,112,56,2,1,1,1,112,28,4,1,1,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,110605312,True,4532
0,0,0,1,0,4,2,1,5,6,3,0,0,5,4,1,6,2,3,16,16,1,1,1,1,64,64,1,1,1,1,112,28,1,4,1,1,112,4,14,1,2,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,4967424,True,6167
1,1,0,1,1,4,1,2,3,5,6,0,5,2,6,0,3,4,1,16,2,8,1,1,1,64,16,1,2,2,1,112,4,4,1,7,1,112,7,4,2,2,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,31810560,True,8232
1,1,0,1,0,4,5,0,2,3,1,6,6,4,1,3,5,2,0,16,1,4,4,1,1,64,1,8,4,2,1,112,56,2,1,1,1,112,28,4,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,48623616,True,10198
0,0,0,0,1,4,2,3,6,5,1,0,4,2,6,5,3,1,0,16,1,2,8,1,1,64,16,4,1,1,1,112,4,7,2,2,1,112,2,7,8,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2359296,True,11896
1,0,1,1,1,6,4,5,3,2,0,1,1,6,5,2,4,0,3,16,1,2,2,4,1,64,32,1,1,1,2,112,28,1,2,1,2,112,1,14,4,2,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,6136832,True,13499
1,0,0,1,0,4,6,5,2,0,1,3,6,4,5,1,0,2,3,16,1,1,1,16,1,64,2,4,1,1,8,112,16,7,1,1,1,112,4,7,4,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,109613056,True,16407
1,1,0,0,0,5,2,4,3,0,6,1,6,2,1,5,4,3,0,16,2,4,1,2,1,64,1,4,4,1,4,112,28,4,1,1,1,112,56,2,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,101957632,True,19151
1,1,1,0,0,0,5,4,3,6,2,1,6,1,5,0,2,4,3,16,8,1,2,1,1,64,32,1,1,1,2,112,2,28,2,1,1,112,1,28,1,4,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,42018816,True,21460
1,1,1,1,0,4,6,0,2,1,5,3,2,6,1,3,5,4,0,16,2,4,1,2,1,64,8,4,2,1,1,112,2,2,7,4,1,112,7,1,8,1,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,7712768,True,23137
0,1,1,0,0,5,6,4,1,0,2,3,0,6,4,1,5,2,3,16,4,4,1,1,1,64,2,8,1,1,4,112,16,1,7,1,1,112,1,8,1,1,14,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,76366848,True,25959
0,1,1,0,1,5,0,2,3,6,1,4,4,0,5,3,1,2,6,16,8,2,1,1,1,64,1,16,1,2,2,112,28,4,1,1,1,112,2,7,1,4,2,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,332338176,True,30607
1,0,1,0,1,5,4,0,1,6,3,2,4,5,6,0,3,2,1,16,8,2,1,1,1,64,4,2,8,1,1,112,14,2,4,1,1,112,4,14,2,1,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,4628480,True,32336
1,0,1,0,0,1,5,3,6,2,4,0,6,0,5,2,1,4,3,16,4,1,2,2,1,64,32,2,1,1,1,112,14,4,2,1,1,112,28,1,4,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,4050943,True,33947
