IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
1,1,0,0,0,4,2,3,1,0,5,6,0,1,3,2,6,5,4,16,2,2,2,2,1,64,32,1,1,2,1,112,56,1,2,1,1,112,1,1,2,2,28,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,39559168,True,2229
0,1,0,1,0,4,3,0,6,2,1,5,2,6,3,1,5,4,0,16,4,4,1,1,1,64,1,64,1,1,1,112,28,1,1,2,2,112,8,7,1,2,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,81752064,True,4262
1,1,0,1,0,1,5,3,2,6,0,4,1,0,3,5,6,4,2,16,2,4,2,1,1,64,32,2,1,1,1,112,14,2,4,1,1,112,4,14,2,1,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,34205696,True,5994
0,1,0,1,1,5,3,1,6,0,2,4,4,3,1,2,0,6,5,16,16,1,1,1,1,64,32,2,1,1,1,112,7,4,1,2,2,112,4,4,7,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,2496512,True,7394
0,0,0,1,0,2,0,4,5,3,6,1,2,3,4,5,0,1,6,16,8,2,1,1,1,64,16,2,2,1,1,112,2,4,14,1,1,112,8,7,1,2,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,3060736,True,8838
0,0,0,1,0,6,5,1,2,0,3,4,6,5,4,3,1,0,2,16,16,1,1,1,1,64,16,2,2,1,1,112,2,28,1,2,1,112,8,14,1,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,53159936,True,10623
0,1,0,0,0,4,3,0,5,2,6,1,1,6,0,3,5,2,4,16,4,2,1,1,2,64,2,2,2,4,2,112,16,7,1,1,1,112,7,16,1,1,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,55806976,True,12594
0,1,0,1,0,0,2,1,4,3,6,5,0,2,5,6,1,3,4,16,16,1,1,1,1,64,64,1,1,1,1,112,16,7,1,1,1,112,2,4,14,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,5041152,True,14083
1,1,1,1,0,1,2,3,0,4,6,5,6,5,1,2,0,3,4,16,4,2,1,2,1,64,16,1,4,1,1,112,7,2,4,2,1,112,8,2,7,1,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,5069824,True,15668
0,1,0,0,1,0,3,1,6,2,5,4,5,4,1,6,0,3,2,16,1,8,1,2,1,64,4,4,2,2,1,112,56,2,1,1,1,112,28,2,2,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,5528576,True,17191
