tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
64,8,8,16,64,16,1,4,128,4,1064.8514404296875,True,0
256,4,16,8,256,8,16,16,32,16,2863.94580078125,True,7885
32,4,8,16,128,32,1,2,1,32,374.72564697265625,True,11310
4,1024,1024,128,4,1,1,8,8,64,2147483648.0,False,28056
8,8,1024,4,8,1,1,16,1024,512,5.933055877685547,True,31839
32,1,8,256,64,128,128,8,128,256,33.353729248046875,True,32893
4,2,128,32,4,4,512,2,1024,128,337.49810791015625,True,35692
8,128,512,256,8,8,2,4,2,512,2790.96826171875,True,43729
32,1,16,32,128,4,16,1,16,4,606.7025756835938,True,48199
8,16,1024,256,8,2,8,128,1024,1024,38.81574249267578,True,49471
4,2,512,128,8,4,1,1,16,2,2147483648.0,False,66069
4,2,1024,128,4,4,1,1,2,1,2147483648.0,False,83934
16,16,32,8,16,4,8,1,64,4,255.3159637451172,True,88403
256,2,8,4,1024,2,2,1,1024,4,2147483648.0,False,103447
4,2,16,128,16,128,1024,1,1024,64,37.96992111206055,True,104883
4,4,8,8,32,128,16,1,256,8,21.405696868896484,True,107468
16,4,4,8,1024,2,16,4,512,4,1446.4644775390625,True,111076
16,16,32,32,64,1,2,128,256,256,105.73926544189452,True,115423
4,8,128,8,4,2,2,256,16,512,57.794559478759766,True,116520
8,1024,1024,64,8,1,2,1,8,16,2147483648.0,False,126528
8,1,16,4,8,4,1,128,8,1024,36.801536560058594,True,127679
8,8,16,8,8,1,8,64,32,64,1801.169921875,True,130726
4,32,32,32,8,4,1,2,4,256,40.33536148071289,True,132856
4,8,256,32,16,16,4,32,4,32,62.53260803222656,True,134111
4,4,32,64,8,4,2,2,32,1024,4.731904029846191,True,135996
4,1,1024,16,4,1,1,16,1,16,941.1215209960938,True,138916
4,128,512,32,8,4,1,1,1,128,2147483648.0,False,153627
8,4,128,512,64,8,1,2,1,2,2147483648.0,False,168027
4,4,512,4,16,2,128,1,1024,1,2147483648.0,False,181018
4,2,512,4,4,16,2,4,64,16,112.8622055053711,True,190362
8,4,64,1024,16,64,4,8,512,32,1.5134719610214231,True,192022
16,8,32,512,32,32,1,8,8,16,61.97145462036133,True,194156
16,32,256,16,16,16,2,8,256,64,9.694208145141602,True,197779
4,4,4,64,4,128,2,8,4,32,629.8541870117188,True,199572
8,2,256,64,16,2,2,2,4,8,2147483648.0,False,211224
