tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,8,512,8,16,1,64,8,128,512,870.2095336914062,True,0
4,32,1024,16,8,1,8,16,1024,64,44.01049423217773,True,2601
8,16,256,512,8,4,1,128,1,1024,396.7887268066406,True,4392
8,16,64,64,16,64,1,1,8,512,32.65740966796875,True,11085
16,8,8,4,16,1,64,1,512,128,46.341121673583984,True,12524
8,512,1024,1024,8,1,128,2,512,32,2147483648.0,False,27438
256,4,8,8,256,1,32,4,128,1024,204.85836791992188,True,32843
4,8,256,32,4,8,4,2,8,4,1100.958740234375,True,37680
4,1,128,8,4,4,2,512,1024,512,4.531199932098389,True,40354
4,4,1024,128,4,4,256,4,1024,1024,676.0150756835938,True,48927
8,64,256,64,16,16,1,32,8,1024,140.1845703125,True,59997
8,2,16,4,16,4,1,32,128,64,10.333184242248535,True,62354
256,2,32,64,256,4,2,8,2,512,60.60441589355469,True,67501
8,1,4,4,64,64,32,16,32,1024,6.544384002685547,True,69456
8,8,256,32,32,4,4,256,256,512,6.076416015625,True,71435
4,2,64,32,4,64,2,1,128,512,20.67251205444336,True,75732
4,32,32,4,8,256,1,16,1,32,1156.547607421875,True,79383
8,2,64,32,8,32,16,1,128,4,180.3089904785156,True,84364
4,1024,1024,128,4,2,1,1,16,1,2147483648.0,False,102316
8,8,16,256,128,16,8,1,8,2,314.8042297363281,True,104659
512,4,8,8,512,1,2,128,32,256,2147483648.0,False,117183
8,1,4,4,8,128,8,8,32,512,14.781439781188965,True,119160
8,512,1024,128,8,1,4,64,1024,256,2147483648.0,False,134093
32,8,128,4,64,4,1,2,1,512,2147483648.0,False,148284
32,1,64,32,32,64,1,2,4,2,2147483648.0,False,159992
8,8,8,16,512,4,8,2,16,4,276.7779846191406,True,164689
4,8,512,16,4,2,8,1,256,1,2147483648.0,False,177321
4,128,1024,32,4,1,1,2,2,256,2147483648.0,False,189741
4,128,512,512,16,4,512,2,1024,2,2147483648.0,False,201185
8,4,8,16,1024,2,4,1,512,4,2147483648.0,False,213789
16,16,512,512,16,1,8,2,64,32,2147483648.0,False,227686
8,32,256,16,16,4,1,2,64,2,2147483648.0,False,240003
8,32,512,256,8,8,1,128,128,256,13.493247985839844,True,243524
4,512,1024,32,8,1,4,32,64,512,2147483648.0,False,256275
8,2,128,128,32,8,2,2,2,256,2147483648.0,False,267881
4,2,128,64,8,2,2,1,8,1,988.6576538085938,True,272877
4,512,512,4,4,4,2,2,2,16,2147483648.0,False,285839
256,4,8,4,512,4,32,32,32,256,2147483648.0,False,297223
4,16,128,16,8,1,2,4,2,128,182.77682495117188,True,299034
4,512,512,64,4,4,2,4,2,128,2147483648.0,False,311835
64,4,8,8,512,1,64,1,128,1024,142.52236938476562,True,315976
32,4,128,256,32,8,1,2,64,2,2147483648.0,False,328296
4,2,8,8,4,1,1024,1,1024,8,4108.0380859375,True,333623
8,2,4,4,16,4,16,2,128,2,702.4578857421875,True,335554
32,4,256,16,32,4,32,4,32,16,889.1084594726562,True,345534
32,1,4,64,32,16,4,16,512,1024,4.056064128875732,True,347406
4,16,256,4,16,16,1,64,1,1024,74.6270751953125,True,350188
128,4,8,64,512,8,16,32,1024,64,649.2682495117188,True,355401
16,2,8,256,32,32,1,1,16,16,25.72390365600586,True,357572
4,2,32,128,128,8,4,2,1024,2,80.47001647949219,True,363819
4,8,256,128,8,4,4,2,128,4,19.2225284576416,True,370539
4,32,1024,512,4,2,2,8,8,64,658.8292846679688,True,373726
128,1,4,4,1024,2,4,32,8,128,341.16094970703125,True,376481
16,1,64,4,64,8,1,8,32,512,9.545727729797363,True,383030
4,256,1024,8,4,4,4,1,16,32,2147483648.0,False,398080
8,4,8,4,64,4,32,2,64,128,15.27295970916748,True,400445
