tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,4,256,8,16,8,1,64,32,64,3.328000068664551,True,0
8,64,64,256,8,16,16,8,16,8,2147483648.0,False,10992
8,16,32,4,8,128,8,8,8,8,2323.8154296875,True,14646
8,2,16,32,512,4,32,1,128,1,343.3564147949219,True,17533
8,4,512,1024,8,2,8,16,64,16,109.46969604492188,True,19458
4,1,4,4,16,4,1,32,2,512,132.50253295898438,True,20731
4,1,4,8,8,512,1,4,8,16,188.53170776367188,True,21958
16,1,4,32,16,128,16,32,64,128,81.89132690429688,True,23128
8,1,256,32,8,1,256,1,512,256,2147483648.0,False,36455
4,8,64,32,128,16,1,1,32,1,2147483648.0,False,55418
8,1,64,64,64,2,32,1,32,64,91.91219329833984,True,59857
8,8,64,16,8,1,8,128,1024,128,44.11494445800781,True,61147
4,1,64,256,32,32,4,32,64,32,5.752831935882568,True,63076
4,1,1024,16,4,2,32,2,256,4,2147483648.0,False,77440
8,1,512,512,8,1,4,256,16,1024,246.6488342285156,True,78843
16,8,32,32,16,8,16,8,32,128,21.63302421569824,True,81668
4,8,16,64,16,4,4,1,128,32,21.850112915039062,True,84559
1024,2,8,8,1024,1,2,2,4,8,2147483648.0,False,100477
4,2,1024,16,4,2,8,2,8,256,2147483648.0,False,113639
8,8,16,4,128,32,2,2,2,2,3060.33154296875,True,119741
8,64,512,64,16,2,8,16,8,64,1851.452392578125,True,126426
8,1,8,4,128,64,2,1,256,2,276.6141357421875,True,131579
64,16,32,4,64,8,2,1,4,2,2147483648.0,False,143747
32,16,128,32,64,4,8,8,8,16,1564.21630859375,True,149653
64,1,16,32,64,2,4,1,32,1,454.9488525390625,True,160368
8,16,1024,256,8,1,16,64,128,512,213.6934356689453,True,161927
16,8,64,512,128,16,512,1,512,1,666.6240234375,True,169871
8,2,4,4,8,1,1,1,256,1,180.78924560546875,True,171314
4,32,128,4,8,4,16,16,16,256,162.47398376464844,True,172956
8,2,128,512,64,16,32,16,128,128,7.634943962097168,True,175308
8,512,1024,16,8,2,1024,1,1024,512,2147483648.0,False,196215
4,8,8,128,4,16,1,1,16,1,843.5588989257812,True,198641
8,256,512,8,8,1,4,4,4,4,2147483648.0,False,210923
4,4,8,8,512,1,16,4,16,16,455.299072265625,True,212843
4,8,256,128,4,16,2,128,16,128,40.68147277832031,True,214306
16,128,256,128,32,2,8,32,1024,256,2147483648.0,False,226435
4,256,512,64,4,16,128,4,1024,1024,738.8969116210938,True,232876
4,8,1024,128,4,2,2,1,4,1,2147483648.0,False,247714
4,2,32,128,4,32,16,4,16,64,114.11046600341795,True,249020
4,256,256,128,4,2,8,1,8,1,2147483648.0,False,260568
32,2,16,16,64,1,2,128,64,256,49.20320129394531,True,262124
4,8,256,16,8,4,1024,1,1024,32,1475.0535888671875,True,272132
64,1,64,4,128,2,8,32,64,64,49.14585494995117,True,273637
4,8,256,8,4,1,2,8,128,1024,4.136960029602051,True,275950
4,1,64,16,16,4,512,1,1024,1024,125.13484954833984,True,279056
8,4,4,128,32,32,4,32,4,64,482.7566223144531,True,280638
4,8,1024,512,8,1,2,2,16,2,2147483648.0,False,293043
16,4,64,1024,16,32,32,2,32,128,400.5478515625,True,295957
8,64,256,16,8,16,16,1,512,2,2147483648.0,False,308203
4,4,256,16,4,32,1,1,8,8,326.640625,True,315736
32,2,4,16,128,16,16,32,32,128,91.61011505126952,True,317038
8,16,128,512,32,16,2,8,16,16,29.83833694458008,True,318924
4,4,256,16,8,32,16,8,32,128,69.29714965820312,True,320701
4,2,4,16,256,4,64,16,512,16,165.63917541503906,True,321806
8,1,8,16,16,4,1,32,4,512,39.30112075805664,True,323050
8,4,1024,256,8,1,1,2,64,1024,2147483648.0,False,337571
4,1,64,4,32,1,1,2,2,8,1120.7239990234375,True,348331
4,8,64,128,4,32,1,1,4,16,127.56787109375,True,350449
16,64,64,16,16,1,256,4,512,16,1191.5745849609375,True,356289
8,256,512,1024,16,4,16,1,256,2,2147483648.0,False,370933
32,4,4,4,128,1,1,4,2,4,4685.01806640625,True,380170
4,2,512,1024,8,2,1,1,2,1,2147483648.0,False,396844
4,512,512,256,4,2,2,2,2,256,2147483648.0,False,409589
16,1,8,16,256,4,16,1,128,4,67.48159790039062,True,411553
16,8,8,8,1024,2,4,2,8,2,2147483648.0,False,423699
4,4,512,8,4,8,128,8,128,16,1737.9368896484375,True,428221
128,8,32,512,128,16,1,32,2,128,2147483648.0,False,439478
128,32,64,32,128,4,2,1,128,256,2147483648.0,False,457246
256,8,8,32,512,8,8,128,128,1024,2147483648.0,False,469451
8,32,256,16,16,16,16,64,128,64,201.74745178222656,True,471803
16,4,16,16,16,4,2,4,8,8,211.27474975585935,True,473286
128,16,16,32,128,2,1,512,1,512,2147483648.0,False,485297
128,4,8,64,128,32,1,16,1,128,1414.382568359375,True,491431
4,8,1024,64,4,4,16,8,16,512,920.342529296875,True,496226
4,2,16,1024,128,64,1,16,1,512,30.36160087585449,True,499224
4,64,512,256,4,1,4,4,128,16,103.65440368652344,True,502181
4,32,128,64,4,4,4,128,1024,256,25.98502349853516,True,503716
128,1,16,128,128,16,1,4,8,256,80.67788696289062,True,507518
128,2,8,4,256,2,128,8,256,8,3060.41552734375,True,512811
4,4,4,32,8,32,2,2,256,64,5.377024173736572,True,514702
16,4,4,4,16,4,256,2,512,4,1722.5789794921875,True,517537
16,128,512,1024,16,4,1,1,32,2,2147483648.0,False,535906
