tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,4,512,8,4,8,64,8,256,8,656.0235595703125,True,0
8,4,4,128,8,256,1,64,1,1024,203.7084197998047,True,1512
4,1,512,128,4,1,8,32,16,512,154.4417266845703,True,2940
64,8,32,8,256,8,2,4,8,128,15.07430362701416,True,13110
4,1,4,4,512,1,32,1,1024,256,126.11891174316406,True,14582
64,8,8,8,1024,1,2,1,256,16,2147483648.0,False,28822
16,16,128,16,16,1,2,1,128,1,2147483648.0,False,41220
4,4,8,8,8,128,2,4,16,128,4.975615978240967,True,42851
4,1,32,256,8,16,4,256,1024,256,10.44480037689209,True,44783
4,1,256,4,32,1,4,4,4,8,607.7491455078125,True,49032
16,1,16,4,64,32,64,8,64,16,321.9507141113281,True,50432
8,1024,1024,512,8,2,1,1,2,1,2147483648.0,False,60442
32,8,8,4,64,8,1,16,1,256,761.6399536132812,True,65889
16,2,4,4,64,32,32,4,256,4,133.62892150878906,True,67190
16,32,32,32,64,1,1,8,4,64,2147483648.0,False,79423
4,2,4,4,8,2,1,16,1,512,416.3932189941406,True,80954
4,4,256,8,32,4,32,8,512,128,33.730560302734375,True,82675
4,256,1024,64,4,1,2,32,128,64,93.44204711914062,True,88116
8,128,256,32,32,1,1,256,16,256,2147483648.0,False,102342
16,64,64,16,64,4,2,1,512,128,2147483648.0,False,114781
32,8,8,8,128,2,16,2,512,8,222.57562255859372,True,117245
16,2,128,512,16,32,1,128,8,128,36.46873474121094,True,118416
8,2,8,16,8,128,2,128,8,256,126.6145248413086,True,119679
8,32,32,8,8,128,2,4,2,4,4854.18798828125,True,126138
4,256,512,4,4,4,16,64,128,512,365.8117065429688,True,132094
16,2,4,16,32,128,1,2,4,8,294.4481201171875,True,133596
8,128,128,128,8,2,4,32,128,256,267.0448608398437,True,139297
4,2,4,128,8,32,8,128,128,512,63.59552001953125,True,140516
16,4,128,256,64,16,16,4,1024,16,5.668863773345947,True,145530
4,16,128,1024,8,64,64,1,1024,4,29.47072029113769,True,149054
16,8,8,4,16,16,128,4,1024,64,107.3039321899414,True,150566
8,1,256,256,16,1,2,8,4,8,496.5068664550781,True,152951
4,8,256,64,8,16,1,1,1024,1,2147483648.0,False,165690
32,2,32,4,32,32,2,2,8,256,58.58406448364258,True,168672
16,16,16,32,32,32,2,32,4,64,572.8685913085938,True,171500
8,2,4,8,64,2,64,16,64,16,2168.61376953125,True,174774
32,1,16,32,128,16,1,1,16,4,2147483648.0,False,187852
4,1024,1024,4,4,2,2,1,256,1,2147483648.0,False,206192
16,1,256,32,16,1,2,1,256,2,2147483648.0,False,223220
16,1,512,8,16,1,4,64,8,512,38.34163284301758,True,224583
8,64,128,4,64,16,64,8,64,512,236.7743988037109,True,229425
8,4,64,512,128,16,2,8,64,256,3.26963210105896,True,233401
8,1,4,128,8,64,2,16,64,32,31.876096725463867,True,234536
64,16,64,4,128,2,1,1,1,2,2147483648.0,False,253051
32,16,32,16,128,1,32,1,1024,128,195.09759521484372,True,263047
4,16,128,4,16,32,8,4,16,16,181.32786560058597,True,264641
4,64,512,16,4,8,16,1,256,1,2147483648.0,False,277223
8,1,64,16,32,32,2,2,32,2,225.8790435791016,True,283155
4,1,16,4,256,2,2,16,32,128,14.032896041870115,True,286132
8,2,512,128,8,1,16,1,256,2,2147483648.0,False,302626
128,8,8,8,256,8,1,2,1,64,2147483648.0,False,314915
4,8,16,4,4,32,2,64,512,512,3.569664001464844,True,316592
4,16,512,1024,4,4,256,4,512,32,976.3655395507812,True,320637
16,4,4,4,1024,1,1,1,1,128,2147483648.0,False,335352
4,64,64,4,4,4,2,2,4,2,2147483648.0,False,346088
4,256,512,512,8,8,256,1,1024,64,2147483648.0,False,358856
4,2,4,16,16,8,1,16,4,512,28.12518310546875,True,360092
16,16,32,256,32,8,2,1,32,1024,16.910335540771484,True,365201
8,32,256,32,32,1,16,2,64,8,2147483648.0,False,376619
