tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,4,64,512,8,64,1,128,1,512,161.64556884765625,True,0
4,32,1024,4,4,2,16,4,16,1024,2147483648.0,False,11472
8,512,1024,16,8,1,1,4,4,16,2147483648.0,False,26991
16,4,4,16,256,4,1,32,1,512,316.1937866210937,True,38246
128,1,32,64,128,16,16,1,128,128,2147483648.0,False,54000
32,8,32,64,256,4,1,4,8,8,2147483648.0,False,66203
4,128,128,128,16,2,1,64,8,512,2147483648.0,False,78671
4,1,4,16,4,128,1,16,2,256,70.67750549316406,True,79869
16,1,32,256,64,64,2,1,4,128,51.086334228515625,True,88528
4,32,128,512,32,8,2,2,128,512,49.767425537109375,True,97601
4,8,512,1024,4,2,1,2,8,8,2147483648.0,False,109084
64,4,4,4,64,2,2,2,256,32,34.43814468383789,True,111022
16,4,4,4,16,32,512,1,512,64,188.68121337890625,True,112578
4,256,1024,512,4,1,2,32,128,1024,149.1558380126953,True,118098
16,8,256,64,32,8,1,512,2,1024,171.3623046875,True,120492
128,8,32,4,256,4,32,2,1024,2,2147483648.0,False,132729
4,4,128,8,64,16,2,2,4,8,2147483648.0,False,145413
4,16,16,32,8,8,4,4,4,4,2611.708984375,True,149395
4,8,64,8,4,64,2,2,64,8,23.153663635253903,True,153253
8,8,256,512,32,2,8,64,8,128,362.7591552734375,True,155198
8,4,1024,8,8,2,8,2,16,8,2147483648.0,False,170195
8,64,64,32,32,16,4,1,32,64,70.9386215209961,True,174294
4,128,512,4,4,4,2,1,256,1,2147483648.0,False,186899
4,128,1024,32,8,1,8,2,8,16,2147483648.0,False,199411
4,16,1024,128,4,4,16,2,1024,2,2147483648.0,False,211879
8,4,1024,512,8,2,1,1,4,256,2147483648.0,False,233284
4,4,16,128,4,32,1024,1,1024,4,2070.612060546875,True,236671
4,2,4,8,4,16,2,1,2,2,2147483648.0,False,247213
4,64,256,256,8,1,2,2,128,4,41.02656173706055,True,250673
8,4,4,4,1024,4,4,4,4,8,855.7793579101562,True,261821
8,64,128,32,8,4,4,32,32,256,75.33465576171875,True,264753
32,1,4,16,32,8,128,4,128,32,389.3114929199219,True,266258
8,64,128,32,8,8,2,2,8,16,149.0196533203125,True,269171
128,4,8,32,512,4,32,1,32,256,136.40191650390625,True,278733
64,8,16,1024,128,64,4,16,32,32,405.3166198730469,True,283718
32,1,128,64,64,16,1,1,8,2,2147483648.0,False,293727
8,2,8,8,32,1,8,32,16,512,108.34841918945312,True,295262
8,16,256,1024,32,4,1,128,1,1024,220.71090698242188,True,299862
4,128,256,8,32,2,4,128,4,1024,2147483648.0,False,311334
4,1,16,64,32,4,1,1,32,1,143.62112426757812,True,316423
32,32,64,16,128,1,1,128,16,512,2147483648.0,False,330223
64,8,64,64,64,64,1,1,64,1024,2147483648.0,False,344437
32,2,32,4,256,1,2,64,4,64,292.6776428222656,True,347178
8,2,8,4,1024,2,1,1,2,1,2147483648.0,False,368315
4,128,1024,32,4,2,1,2,1,16,2147483648.0,False,380806
64,2,4,4,256,1,2,1,16,2,604.3986206054688,True,385374
8,2,32,128,32,8,128,2,128,8,191.1541748046875,True,387628
4,1,4,4,16,512,128,1,1024,2,742.8218994140625,True,390003
16,64,128,128,16,64,2,2,16,256,182.7061767578125,True,395345
32,2,32,32,64,16,1,64,1,128,167.09120178222656,True,397500
4,2,1024,4,4,2,2,2,4,2,2147483648.0,False,410953
4,128,128,1024,4,32,2,512,4,512,5718.20458984375,True,420240
4,1,1024,4,4,4,1,1,2,1024,2147483648.0,False,430267
512,1,4,4,512,1,512,1,1024,32,2147483648.0,False,443876
4,256,256,64,32,8,1,32,64,64,2147483648.0,False,463440
8,64,256,4,8,2,4,8,4,8,3321.41064453125,True,469501
4,128,512,512,4,4,1,2,2,64,2147483648.0,False,480965
4,64,512,512,4,4,64,1,512,1024,2147483648.0,False,493548
4,64,512,64,4,8,4,8,8,16,378.2359008789063,True,495775
256,1,16,128,256,16,128,2,512,8,395.79339599609375,True,508104
8,2,1024,8,8,2,8,4,1024,8,2147483648.0,False,521059
16,4,8,8,512,1,8,2,8,2,877.2515869140625,True,524141
16,256,512,1024,16,4,1,32,1,32,2147483648.0,False,538475
8,8,8,64,8,32,1,2,1,64,211.64544677734372,True,540366
4,256,256,8,4,8,1,1,1,16,2147483648.0,False,551974
8,64,256,8,16,1,1,1,1,1,2147483648.0,False,566499
8,128,1024,64,8,1,4,16,512,16,48.36659240722656,True,571912
8,32,32,16,8,4,1,32,1,32,6714.056640625,True,581124
8,1,4,4,64,4,512,1,512,256,26.90355110168457,True,582804
16,8,32,4,256,1,2,2,256,2,2147483648.0,False,595134
8,64,128,8,16,64,1,2,1,256,1216.83251953125,True,605274
4,1,128,32,8,1,1,4,1,128,293.81939697265625,True,607740
4,8,8,32,4,64,2,1,4,1,7242.80029296875,True,616417
64,2,16,32,128,2,16,8,64,1024,27.11859130859375,True,618655
16,16,64,256,128,16,2,64,8,128,2147483648.0,False,629972
8,8,128,512,8,16,2,2,2,1024,675.50927734375,True,633529
8,1,8,128,128,32,4,128,4,1024,54.09280014038086,True,635046
4,8,128,256,8,64,2,2,2,8,624.7362670898438,True,637948
4,32,64,16,8,1,8,8,8,512,233.6942138671875,True,639698
128,2,4,32,512,16,8,4,8,4,1971.29833984375,True,644067
16,2,16,16,512,4,1,1,8,8,2147483648.0,False,663602
4,8,8,16,8,2,8,2,128,256,20.48102378845215,True,666487
8,32,32,128,32,8,2,32,4,128,362.9557800292969,True,671583
8,2,8,64,8,16,1,64,1,256,761.9368896484375,True,673803
8,32,32,32,8,1,64,2,1024,32,60.28595352172852,True,676077
4,32,1024,16,4,2,512,2,512,256,2147483648.0,False,688473
32,1,128,64,64,8,16,2,64,4,2147483648.0,False,701437
8,64,64,128,64,2,128,2,128,2,6056.51171875,True,711971
4,2,8,16,8,128,1,4,32,8,51.8737907409668,True,713401
8,4,256,64,32,8,4,16,1024,256,0.814079999923706,True,715913
4,32,32,4,32,4,1,8,4,128,115.15187072753906,True,726618
4,1,512,32,8,4,4,8,64,512,19.980287551879883,True,731545
64,1,64,64,128,8,16,8,64,64,82.5907211303711,True,736278
16,1,4,64,16,16,1,1,1,1,2147483648.0,False,746872
8,16,512,512,8,1,256,4,256,32,3112.586181640625,True,755067
4,2,64,4,16,4,64,1,512,256,54.95808029174805,True,757830
64,2,64,1024,64,64,4,1,4,2,2147483648.0,False,772553
16,8,8,8,16,2,1,256,1,1024,1771.915283203125,True,775973
8,1,4,128,8,64,16,2,16,8,1698.7064208984375,True,779027
4,32,512,4,4,16,1,1,2,2,2147483648.0,False,791454
4,4,8,256,16,128,8,8,128,256,1.9896320104599,True,794115
8,16,256,32,16,4,1,1,1024,1,2147483648.0,False,808475
32,8,16,16,64,2,32,16,128,16,1914.06494140625,True,812786
16,32,512,16,16,2,8,2,8,2,2147483648.0,False,826708
4,256,1024,16,4,1,1,128,1,256,2147483648.0,False,838241
4,32,256,128,16,1,1,2,512,4,2147483648.0,False,850668
16,4,128,512,32,8,64,1,64,8,2147483648.0,False,863207
4,64,64,16,16,1,32,8,64,8,1187.4171142578125,True,866923
8,4,32,16,8,16,2,1,64,8,28.824575424194336,True,869532
8,1,1024,512,8,1,1,16,2,1024,875.6776733398438,True,874529
8,32,512,8,8,8,128,4,128,16,3896.815673828125,True,883303
64,4,64,64,128,8,8,32,1024,64,118.9345245361328,True,885687
64,16,128,32,64,8,1,2,2,4,2147483648.0,False,899578
8,16,64,16,32,64,16,16,32,128,12.55628776550293,True,902246
32,1,64,32,128,16,1,16,2,256,35.608577728271484,True,906479
8,64,128,128,8,64,32,1,32,1,2147483648.0,False,917897
16,1,4,4,512,1,1,128,512,1024,431.2862854003906,True,923972
4,1,512,16,4,2,32,1,256,2,2147483648.0,False,938988
16,64,128,8,16,2,8,2,128,4,218.3198699951172,True,944760
4,16,16,256,8,32,16,1,256,2,120.97843170166016,True,946570
8,64,64,16,32,2,4,8,4,128,363.5578918457031,True,951579
4,1,256,1024,8,4,1,16,2,16,1345.6741943359375,True,954856
8,4,512,8,16,1,1,128,4,1024,16.731136322021484,True,958200
4,8,16,128,8,64,512,2,512,1024,35.54304122924805,True,959481
8,32,128,64,8,64,512,1,1024,1,2147483648.0,False,970905
8,1,32,16,8,8,4,1,4,1,4449.19384765625,True,978681
4,4,8,4,4,4,2,8,256,32,14.853119850158691,True,981133
512,2,4,4,512,4,256,1,512,512,2147483648.0,False,994215
4,2,256,16,32,1,2,2,4,8,2147483648.0,False,1007188
4,1,256,8,8,1,2,8,8,16,54.50649642944336,True,1008848
8,1,1024,1024,8,1,64,2,256,2,2147483648.0,False,1026867
8,128,128,8,8,2,32,4,256,128,401.72747802734375,True,1033239
4,16,16,16,16,2,2,2,256,1024,48.954368591308594,True,1035230
64,2,8,8,128,2,1,2,1,4,3585.353759765625,True,1042493
32,1,256,16,32,8,4,2,64,64,2147483648.0,False,1058144
4,2,512,1024,4,16,2,512,64,512,19.766271591186523,True,1061092
16,4,8,32,512,8,4,16,128,32,151.9779815673828,True,1066022
4,8,512,16,4,4,64,4,1024,32,110.1506576538086,True,1070315
16,8,16,64,64,16,4,32,8,512,68.14822387695312,True,1072522
4,4,4,4,256,1,32,4,128,4,674.9685668945312,True,1074620
32,4,4,4,32,1,4,1,64,4,186.75814819335935,True,1076357
8,2,1024,64,8,2,2,1,4,128,2147483648.0,False,1086366
8,2,4,4,128,16,128,2,256,128,8.270848274230957,True,1088726
16,8,8,64,16,64,2,2,256,2,72.2001953125,True,1090330
4,1,16,4,4,4,64,16,128,256,161.89849853515625,True,1091742
16,2,4,8,128,2,32,1,512,8,48.18636703491211,True,1093157
4,4,512,8,8,2,8,1,512,128,2147483648.0,False,1106136
4,1,256,256,8,1,4,2,256,16,47.55763244628906,True,1111222
128,1,8,8,128,1,16,16,1024,32,88.25958251953125,True,1112647
16,2,32,64,128,2,64,2,64,32,110.47936248779295,True,1115439
4,128,1024,64,4,2,1,8,2,8,1495.5550537109375,True,1120511
