tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,1,512,64,4,8,4,2,256,32,2147483648.0,False,0
8,2,256,32,16,16,1,2,8,2,2147483648.0,False,13036
16,4,8,16,256,2,4,4,16,512,32.101375579833984,True,15376
8,1024,1024,64,8,1,1,4,4,8,2147483648.0,False,25390
16,4,8,16,256,2,2,16,16,512,21.68012809753418,True,32066
16,4,8,32,256,4,4,4,16,1024,14.733311653137209,True,35961
16,2,8,16,256,2,4,2,16,32,14.27455997467041,True,39401
16,8,8,16,256,2,8,4,16,512,56.407039642333984,True,41889
16,2,8,16,256,2,4,1,16,32,50.64806365966797,True,45948
256,4,8,16,256,2,4,2,16,32,78.30528259277344,True,51681
8,4,32,4,128,2,4,2,16,32,20.0765438079834,True,56697
4,2,8,16,256,2,32,8,512,32,85.51116943359375,True,58179
16,2,8,16,256,2,8,2,32,32,6.635519981384277,True,60516
16,2,8,16,256,2,4,2,16,16,28.652544021606445,True,62705
16,2,8,16,256,2,8,2,32,32,6.635519981384277,True,64766
16,2,8,16,256,2,8,2,32,16,13.264896392822266,True,67719
16,2,8,16,256,2,8,2,32,32,6.635519981384277,True,69979
16,2,8,16,256,2,8,2,32,32,6.635519981384277,True,72115
16,2,8,16,256,2,4,2,16,32,14.27455997467041,True,75123
8,2,8,8,256,1,64,4,128,32,158.55923461914062,True,76466
16,2,8,8,1024,1,8,2,32,32,65.40595245361328,True,79951
16,2,8,16,256,2,16,1,128,32,57.88876724243164,True,82101
16,1,8,16,256,2,8,2,32,32,6.643712043762207,True,84308
16,2,8,16,256,2,8,4,32,64,5.947391986846924,True,86402
8,2,8,16,256,2,8,1,32,64,64.83763122558594,True,88581
16,2,8,16,256,2,8,4,32,64,5.947391986846924,True,90574
16,2,8,16,512,2,8,4,32,64,9.638912200927734,True,92875
16,2,8,16,256,2,1,8,32,64,78.73433685302734,True,98358
16,2,8,16,256,2,8,4,32,64,5.947391986846924,True,100347
16,2,4,8,256,2,8,4,32,64,18.84467124938965,True,103504
4,8,256,256,16,2,8,4,32,64,91.06739044189452,True,106127
16,2,8,16,256,2,16,4,128,64,5.40774393081665,True,107998
8,2,8,4,64,4,16,1,128,2,113.49298858642578,True,109516
16,2,8,16,256,2,16,2,128,64,2.9184000492095947,True,111192
16,2,8,16,256,2,16,16,128,64,58.1396484375,True,112448
16,2,8,16,256,2,16,1,128,2,192.3450927734375,True,114358
16,2,8,16,256,2,16,2,128,64,2.9184000492095947,True,116523
16,2,8,8,256,2,16,2,128,64,2.787328004837036,True,118352
16,2,8,4,256,2,16,2,128,64,3.4314239025115967,True,120110
4,2,8,32,16,4,16,2,128,64,12.38425636291504,True,122544
16,2,8,16,256,2,16,2,128,64,2.9071359634399414,True,124368
16,2,8,32,256,16,16,8,128,64,8.889344215393066,True,126316
16,8,8,8,256,2,16,2,128,512,64.5212173461914,True,127865
16,2,8,8,256,2,16,1,128,8,53.90028762817383,True,129738
16,2,8,8,256,2,32,2,128,64,51.146751403808594,True,131316
16,2,8,8,256,2,2,2,4,64,58.23590469360352,True,135713
8,32,128,32,32,2,2,2,2,64,555.9480590820312,True,145154
16,2,8,8,256,2,2,1,128,2,436.55474853515625,True,153663
16,16,16,8,64,4,1,4,1,32,2147483648.0,False,165215
4,128,256,128,32,8,128,1,512,128,368.6277160644531,True,174984
4,1,4,4,8,1,4,4,4,16,5792.07763671875,True,182030
16,4,32,32,128,1,1,2,1,1024,2147483648.0,False,194479
8,4,32,16,128,2,4,4,8,256,4.5404157638549805,True,197328
16,1,8,8,256,2,16,16,128,32,124.37606048583984,True,198713
4,2,8,4,4,4,16,2,128,256,17.490943908691406,True,201157
16,2,8,8,256,2,16,2,128,32,4.708352088928223,True,203077
16,2,8,8,256,2,16,2,128,64,2.787328004837036,True,204944
16,2,4,8,256,2,8,2,128,64,7.468031883239746,True,207029
8,2,8,8,256,4,16,2,128,64,2.2609920501708984,True,209033
