tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
64,2,64,16,128,2,4,8,8,16,113.40697479248048,True,0
64,8,8,4,1024,2,256,2,256,4,2091.641845703125,True,6507
8,1,4,8,128,16,8,16,256,512,3.869695901870728,True,8400
4,32,256,128,4,8,1024,1,1024,2,2147483648.0,False,20073
8,4,32,512,32,64,1024,1,1024,1,966.3600463867188,True,23505
4,2,128,256,16,64,2,1,32,1,190.90432739257807,True,33140
4,2,32,64,32,32,8,16,256,512,0.3573760092258453,True,34505
8,128,1024,512,8,1,64,8,64,16,3480.932373046875,True,43158
4,32,32,64,32,32,8,4,256,16,4.205567836761475,True,45206
4,2,32,32,32,8,8,128,256,512,3.3679358959198,True,46691
8,2,32,64,32,32,8,16,256,512,1.4079999923706057,True,48493
8,2,16,32,64,32,8,16,256,512,1.1048959493637085,True,49965
32,64,64,64,32,8,8,4,16,4,2147483648.0,False,62258
32,8,8,32,256,4,4,8,512,128,146.9644775390625,True,66974
4,2,8,16,1024,2,2,4,16,8,2147483648.0,False,78839
8,512,512,8,8,8,64,1,512,8,2147483648.0,False,95363
32,16,32,64,32,4,2,128,2,128,6282.67626953125,True,104407
8,16,128,16,8,16,8,1,16,128,2147483648.0,False,115979
4,32,1024,16,8,1,4,128,16,128,149.52549743652344,True,117692
4,256,1024,32,4,2,4,8,16,16,1493.20703125,True,124891
4,2,32,64,32,32,8,16,512,512,0.4249599874019623,True,126245
4,2,32,64,32,32,8,16,256,128,0.4536319971084595,True,127813
8,2,16,32,64,32,2,32,128,512,2.476032018661499,True,129676
4,2,32,64,32,64,8,8,256,512,0.3799040019512176,True,131278
8,2,32,16,256,4,8,16,512,512,1.1653120517730713,True,133288
8,2,32,64,32,32,8,16,256,512,1.409024000167847,True,134860
4,2,32,64,32,32,8,64,256,512,0.8960000276565552,True,136333
4,2,32,32,32,16,8,16,256,1024,0.3205119967460632,True,138308
4,4,256,64,16,4,8,16,256,1024,5.753856182098389,True,140336
4,2,32,16,32,2,8,16,256,1024,0.4802559912204742,True,141828
4,8,1024,64,8,2,8,16,256,1024,42.20927810668945,True,144551
4,2,32,32,32,16,2,32,8,1024,1.943552017211914,True,146654
4,32,32,32,32,16,8,16,256,128,6.095871925354004,True,148913
4,8,1024,64,8,2,8,16,256,1024,42.247169494628906,True,151265
4,4,256,64,16,4,8,1,256,4,38.5269775390625,True,160329
4,8,32,32,32,16,8,16,256,64,1.926144003868103,True,162077
32,2,32,32,32,16,8,16,256,1024,1.3312000036239624,True,164103
4,4,256,64,16,4,8,16,256,1024,5.761023998260498,True,166043
4,2,32,4,32,16,1,64,256,1024,2.1237759590148926,True,167819
4,32,32,32,32,16,8,4,256,16,4.637695789337158,True,169805
4,32,64,64,128,2,4,2,512,2,410.6158142089844,True,179408
8,8,8,64,8,32,2,4,16,512,6.603775978088379,True,181538
4,128,1024,512,4,1,2,1,4,2,2147483648.0,False,196616
4,1,512,128,4,2,1,256,32,1024,19.183616638183597,True,199284
8,32,64,64,64,4,8,8,128,8,144.3256378173828,True,201540
4,2,32,32,32,16,8,16,256,1024,0.3205119967460632,True,203010
4,2,32,16,32,16,8,16,512,1024,0.3952639997005462,True,204458
4,2,32,32,32,16,8,16,1024,1024,0.4403199851512909,True,205925
16,1,4,4,1024,1,1,256,1,256,2147483648.0,False,217785
8,2,32,32,64,8,4,32,128,1024,1.5001599788665771,True,219724
4,4,32,32,64,8,4,32,128,1024,1.5175679922103882,True,221709
4,2,32,64,32,32,8,16,64,1024,0.5928959846496582,True,223376
16,2,16,32,256,2,2,32,8,64,75.65414428710938,True,226254
16,1,8,8,64,1,1,512,16,512,319.3364562988281,True,228051
4,8,64,32,4,64,8,4,64,512,8.683520317077637,True,230457
16,8,16,16,32,8,1,128,1,512,395.69818115234375,True,233316
4,1024,1024,4,4,1,64,16,128,256,2147483648.0,False,250418
4,1,32,64,32,128,32,8,256,1024,2.48524808883667,True,252091
4,2,32,32,32,16,8,16,256,256,0.3328000009059906,True,253483
4,2,32,64,32,64,8,16,256,1024,0.3409920036792755,True,255255
8,128,256,16,8,2,16,32,64,64,626.9951782226562,True,261313
8,2,32,32,64,8,4,32,128,1024,1.4940160512924194,True,263000
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,264696
4,2,32,64,32,16,8,16,256,1024,0.3348479866981506,True,266454
4,2,64,32,32,8,8,8,256,1024,0.2867200076580047,True,267985
4,4,64,16,32,8,8,16,256,1024,0.317440003156662,True,269671
4,4,64,32,32,8,8,16,256,1024,0.2969599962234497,True,271192
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,272972
4,4,64,32,16,4,8,8,256,1024,5.554175853729248,True,274767
4,4,64,64,16,16,8,8,256,1024,1.558527946472168,True,276525
8,4,64,16,32,8,8,8,256,1024,5.311488151550293,True,278721
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,280228
4,2,32,32,32,16,8,8,256,1024,0.3020800054073334,True,281917
8,4,64,64,16,16,4,16,128,1024,0.9379839897155762,True,283478
4,4,64,32,32,8,2,16,128,1024,0.6758400201797485,True,285214
4,4,64,32,32,8,8,8,256,512,0.2836480140686035,True,286662
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,288276
4,4,64,8,32,16,8,8,512,1024,0.5283839702606201,True,290001
8,4,64,32,64,8,8,8,256,1024,0.3573760092258453,True,291711
4,4,64,64,32,8,16,8,256,1024,7.351295948028564,True,293872
4,1,128,32,32,2,8,2,256,1024,1.9671039581298828,True,297723
8,1,64,32,64,8,8,8,256,64,0.7024639844894409,True,300016
4,2,32,64,32,128,8,8,256,256,0.4157440066337585,True,301658
4,4,64,16,32,8,8,8,256,512,0.3235839903354645,True,303233
4,8,64,32,32,4,4,16,256,1024,3.127295970916748,True,305034
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,306570
4,4,64,32,32,8,8,8,256,512,0.2836480140686035,True,308440
4,4,64,32,32,8,8,8,256,1024,0.2836480140686035,True,310035
16,8,8,4,16,16,16,32,16,256,617.2999877929688,True,312116
4,64,256,16,16,2,1024,1,1024,128,2008.7685546875,True,322237
512,2,16,16,512,1,32,8,32,8,2707.917724609375,True,331095
