tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,64,128,4,64,1,16,16,1024,16,111.05587005615234,True,0
4,1024,1024,256,8,1,2,1,512,32,2147483648.0,False,16866
8,4,4,8,32,8,2,4,2,4,2279.5888671875,True,20442
4,1,256,16,16,4,1,4,128,64,2147483648.0,False,32272
4,16,64,64,4,2,2,1,4,512,220.2603454589844,True,35236
8,512,512,32,8,1,1,16,2,512,2147483648.0,False,49956
8,4,512,8,16,1,1,2,2,4,2147483648.0,False,64340
16,16,128,16,32,2,2,256,2,1024,344.9282531738281,True,66982
4,64,128,4,32,1,16,64,1024,64,65.53600311279297,True,69186
4,128,128,4,64,1,16,8,512,8,227.15802001953125,True,73987
4,64,128,4,64,1,16,32,1024,32,107.83026885986328,True,76174
4,32,128,4,64,1,8,16,1024,16,91.61933135986328,True,78749
4,64,128,4,32,1,16,64,1024,64,65.82169342041016,True,81178
4,64,128,4,32,1,16,64,1024,64,65.56159973144531,True,83526
4,64,128,4,32,1,16,64,1024,64,65.86470031738281,True,85557
4,64,128,4,32,1,8,64,1024,64,60.90956878662109,True,87785
8,32,128,4,32,1,8,64,1024,64,39.66361618041992,True,90218
4,64,128,4,32,1,8,64,1024,64,128.33279418945312,True,92741
4,128,256,4,16,1,8,16,1024,16,62.646270751953125,True,97536
8,64,128,4,64,1,8,64,1024,64,107.6654052734375,True,102308
8,32,128,4,32,1,8,32,1024,64,40.78899383544922,True,104562
4,32,128,4,32,1,8,64,1024,64,43.16876983642578,True,106055
8,64,128,4,32,1,8,64,1024,64,92.86348724365234,True,110517
8,32,128,4,32,1,8,64,1024,64,39.71686553955078,True,112956
8,32,128,4,32,1,8,32,1024,64,42.248191833496094,True,114964
4,32,128,4,16,1,8,32,1024,64,26.289152145385746,True,116393
8,32,128,4,32,1,8,64,1024,64,44.25523376464844,True,118573
8,32,128,4,32,1,8,64,1024,64,39.5970573425293,True,120962
4,32,256,4,16,1,8,64,1024,64,20.93465614318848,True,124358
4,128,1024,4,8,1,8,64,1024,64,96.95027160644533,True,128999
8,32,128,4,32,1,8,64,1024,64,38.4634895324707,True,131355
4,16,512,4,8,1,8,64,1024,128,41.7525749206543,True,133187
4,32,256,4,16,1,8,64,1024,64,20.933631896972656,True,136305
4,32,128,4,16,1,8,64,1024,64,25.09516716003418,True,137808
4,16,128,4,16,1,8,64,1024,64,24.171520233154297,True,139481
8,16,256,4,16,1,8,32,1024,32,23.66054344177246,True,142850
4,32,256,4,16,2,64,16,1024,64,98.6777572631836,True,144703
4,8,32,4,32,1,16,32,1024,64,53.38214492797852,True,145821
4,32,256,4,16,1,16,64,1024,64,41.3573112487793,True,147498
4,32,256,4,16,1,8,32,1024,64,27.31417655944824,True,149009
4,32,256,4,16,1,8,64,1024,64,20.954111099243164,True,151766
4,32,512,4,8,1,8,64,1024,64,30.337024688720703,True,153147
4,32,256,4,16,1,8,64,1024,64,20.945920944213867,True,156437
4,32,256,4,16,1,4,256,1024,256,18.157567977905277,True,159237
4,32,256,4,16,1,4,256,512,256,11.377663612365724,True,162006
4,32,256,4,16,1,4,256,1024,256,93.63353729248048,True,164017
4,32,256,4,16,1,4,64,1024,64,48.15667343139648,True,165727
4,32,256,4,16,1,4,256,1024,256,18.177024841308597,True,168410
4,32,256,4,8,1,4,256,512,256,14.012415885925291,True,171297
4,32,512,4,8,1,4,256,512,512,13.04576015472412,True,174673
4,32,256,4,16,1,4,128,512,256,43.31417465209961,True,176372
4,16,256,4,8,1,4,128,128,128,26.74483108520508,True,177911
4,32,256,4,16,1,4,32,512,64,36.933631896972656,True,179624
4,32,256,4,16,1,4,256,512,512,11.646976470947266,True,182638
4,16,512,4,8,1,4,256,512,512,12.489727973937988,True,185332
4,32,256,4,16,1,4,256,512,256,43.97260665893555,True,187059
4,2,4,32,256,16,64,1,64,256,7.112703800201416,True,189146
4,4,256,4,16,1,4,256,512,256,11.201536178588867,True,191473
4,32,256,4,32,2,4,256,512,256,32.09830474853516,True,194071
4,1,16,4,8,16,4,8,4,8,1741.2373046875,True,197365
4,64,512,256,4,1,2,128,2,512,1302.288330078125,True,200875
32,4,16,32,128,2,32,16,32,512,104.3404769897461,True,202945
16,32,64,128,128,8,8,1,128,4,141.80044555664062,True,212848
4,2,8,8,16,4,32,8,32,8,1803.14111328125,True,216079
4,2,4,16,256,16,64,1,64,256,39.88787078857422,True,217338
4,2,4,32,256,16,32,1,64,256,9.711615562438965,True,220160
4,2,4,32,256,16,64,1,64,256,7.132160186767578,True,222754
4,2,8,32,256,16,256,1,256,256,68.19225311279297,True,224656
4,2,8,32,256,16,64,1,64,256,7.817215919494629,True,227243
4,2,8,64,128,32,64,1,64,256,6.310912132263184,True,229493
8,2,4,32,256,16,64,1,64,256,7.249919891357422,True,231565
4,2,4,32,256,16,64,1,64,256,7.1342082023620605,True,233538
4,4,16,128,128,32,64,1,64,512,7.791615962982178,True,236151
4,2,8,64,128,32,64,1,64,256,6.312960147857666,True,238830
4,2,8,64,256,32,64,1,64,1024,4.6561279296875,True,240921
4,2,8,64,128,32,64,1,64,512,6.290431976318359,True,243047
4,4,8,64,256,32,64,1,64,1024,4.4318718910217285,True,245768
4,2,8,16,1024,2,128,1,128,1024,83.01158142089844,True,247503
4,2,8,64,256,32,64,1,64,1024,60.16614532470703,True,248584
4,2,8,64,256,16,64,1,64,1024,60.5931510925293,True,250107
4,4,8,64,256,32,64,2,64,1024,1.0086400508880615,True,251833
4,4,16,64,128,32,64,1,64,1024,62.20083236694336,True,253311
4,4,8,64,256,16,32,2,64,1024,0.9809920191764832,True,255653
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,257808
4,2,8,64,256,16,64,1,128,1024,9.573375701904297,True,260003
4,2,8,16,512,4,64,2,64,1024,1.0844160318374634,True,262085
4,2,8,128,32,64,64,2,64,1024,7.601151943206787,True,264013
4,2,8,16,512,4,128,2,128,1024,1.0178560018539429,True,265575
4,2,8,64,256,16,32,1,32,1024,10.13759994506836,True,268736
4,2,4,32,256,16,64,2,64,1024,1.7377279996871948,True,270896
4,2,8,64,256,16,128,2,128,1024,51.39763259887695,True,272192
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,273729
4,2,8,64,256,16,64,2,64,512,0.9134079813957214,True,275644
4,2,8,64,256,32,64,1,64,256,4.435967922210693,True,278359
4,2,8,64,256,16,256,1,256,512,8.621055603027344,True,280671
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,282249
4,4,16,128,128,32,64,2,128,256,4.523007869720459,True,284436
4,2,8,64,256,16,32,2,64,1024,1.035264015197754,True,286257
4,2,8,64,256,16,32,2,32,1024,1.5861760377883911,True,288185
4,2,8,16,512,4,64,2,64,1024,1.0844160318374634,True,289861
4,2,8,16,512,4,64,4,64,1024,1.4950400590896606,True,291223
4,2,8,64,256,16,64,4,64,1024,1.3281279802322388,True,292988
4,2,8,64,256,16,64,2,64,256,0.9134079813957214,True,294856
4,4,16,64,128,16,32,2,32,512,1.6373759508132937,True,296667
4,2,8,64,128,32,32,4,32,1024,1.4325759410858154,True,298361
4,2,8,16,1024,2,64,2,64,1024,0.9226239919662476,True,300509
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,302071
4,2,8,32,256,8,64,2,64,256,0.9871360063552856,True,304180
4,2,8,32,256,8,128,1,128,1024,67.93830108642578,True,305621
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,307391
4,2,8,64,256,16,64,1,64,1024,54.69184112548828,True,308689
4,2,8,64,256,16,32,2,64,1024,1.0362880229949951,True,310814
8,4,32,1024,64,32,8,64,1024,1024,1.4172159433364868,True,312799
8,64,256,32,8,4,8,1,16,1,2147483648.0,False,325050
16,4,16,32,32,128,4,4,512,1024,1.745919942855835,True,327019
4,256,256,8,32,2,2,1,32,2,2147483648.0,False,341821
4,2,8,64,256,16,256,1,256,1024,8.632320404052734,True,343807
4,2,8,16,256,16,64,2,64,1024,1.0096640586853027,True,346159
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,347616
4,2,4,16,512,8,64,2,64,1024,1.852416038513184,True,349388
4,4,16,64,128,16,512,1,512,1024,9.968640327453612,True,351716
4,2,8,64,256,16,256,1,256,1024,8.688639640808105,True,354003
4,2,8,32,256,16,16,2,16,1024,1.7469439506530762,True,356542
4,2,8,32,256,8,64,2,64,1024,0.9871360063552856,True,359459
4,2,8,64,256,16,64,2,64,1024,0.9144319891929626,True,361804
4,4,16,128,64,32,64,4,64,1024,4.6438398361206055,True,364506
4,2,4,16,256,8,64,1,64,256,26.485759735107425,True,365723
4,1,8,64,256,16,64,2,64,512,0.9553920030593872,True,368223
4,4,16,128,128,32,128,2,128,128,4.680704116821289,True,370697
4,2,8,32,256,8,64,2,64,1024,0.9871360063552856,True,372902
4,4,16,64,128,8,64,2,64,1024,11.478015899658203,True,375494
4,2,8,64,256,16,64,1,64,1024,8.474623680114746,True,377849
4,2,8,128,16,64,64,8,64,1024,7.590911865234375,True,380082
4,2,8,64,64,32,4,4,64,1024,0.9902080297470092,True,382128
4,2,8,128,256,16,128,2,128,1024,86.6160659790039,True,383242
4,2,8,8,256,16,64,2,64,1024,1.3475840091705322,True,384892
4,2,8,64,256,16,64,2,64,512,0.915455996990204,True,386999
4,4,16,128,128,16,64,2,64,512,6.674431800842285,True,389152
4,2,8,16,256,8,64,2,64,1024,1.1274240016937256,True,391265
4,2,8,32,256,16,64,2,64,1024,0.9615359902381896,True,393271
4,2,8,64,256,16,64,2,64,1024,0.9144319891929626,True,395268
4,2,4,16,256,8,64,2,64,512,1.369088053703308,True,396963
4,4,8,16,512,4,64,1,64,1024,39.046142578125,True,398661
4,2,8,128,256,16,128,2,128,1024,8.805376052856445,True,401292
4,2,32,32,4,16,1,1024,2,1024,540.5491333007812,True,403329
8,16,32,256,16,8,8,2,64,8,37.21830368041992,True,405038
8,1,256,64,8,1,1,1,2,2,2147483648.0,False,418268
8,4,128,64,16,32,2,4,128,16,4.333568096160889,True,421094
4,4,16,128,128,32,32,2,32,1024,1.7418240308761597,True,423216
4,2,8,32,256,8,64,2,64,1024,0.9871360063552856,True,424907
4,2,4,32,256,16,64,2,64,1024,1.7408000230789185,True,426650
4,2,4,32,256,16,64,2,64,1024,1.738752007484436,True,428488
4,1,4,256,4,64,128,8,128,1024,47.057918548583984,True,430256
4,2,8,64,256,16,64,2,64,1024,0.9134079813957214,True,431732
4,2,8,32,256,16,32,2,64,1024,1.04038405418396,True,433817
4,2,8,64,256,16,64,2,64,1024,0.9144319891929626,True,435243
4,2,8,64,256,16,256,1,256,512,8.647680282592773,True,437333
4,4,32,128,128,16,64,2,64,512,11.934720039367676,True,440537
