A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,0,0,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,2,1,2,10,25,2048,1,16,1,8,16,13691904,True,1723
1,0,0,0,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,4,25,1,1,10,2048,1,16,1,64,2,8787968,True,2906
0,1,1,1,0,1,2,0,2,0,1,1,1,1,1,1,1,1000,2,50,10,1,1,2048,1,2,1,128,8,6409216,True,4074
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,50,10,1,1,2,2048,1,32,1,4,16,2240512,True,5165
1,1,0,1,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,5,20,1,5,2,2048,1,1024,1,2,1,7915520,True,6432
0,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,1,1,25,40,1,2048,1,4,1,32,16,1615872,True,7638
0,0,0,0,0,0,1,2,1,2,0,1,1,1,1,1,1,1000,2,2,1,2,125,2048,1,2,1,4,256,28377088,True,9323
1,0,0,1,0,0,1,2,0,2,1,1,1,1,1,1,1,1000,2,25,2,2,5,2048,1,1,1,256,8,9951232,True,10246
0,1,0,0,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,1,5,25,4,2,2048,1,4,1,128,4,1802240,True,11382
0,0,1,1,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,1,2,5,25,4,2048,1,1024,1,2,1,22489088,True,12833
0,0,1,0,1,1,2,0,1,0,2,1,1,1,1,1,1,1000,1,1,5,1,200,2048,1,2,1,16,64,9223372036854775807,False,14362
1,1,1,1,1,1,2,0,2,1,0,1,1,1,1,1,1,1000,25,1,2,2,10,2048,1,4,1,64,8,9223372036854775807,False,15313
1,1,1,0,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1,25,2,2,10,2048,1,2048,1,1,1,9223372036854775807,False,16935
1,0,0,0,1,1,0,2,2,1,0,1,1,1,1,1,1,1000,1,100,1,2,5,2048,1,128,1,2,8,37787648,True,19203
0,1,1,1,1,1,0,2,1,2,0,1,1,1,1,1,1,1000,1,4,2,125,1,2048,1,256,1,8,1,48267264,True,21945
1,1,0,1,1,2,1,0,0,1,2,1,1,1,1,1,1,1000,4,1,5,25,2,2048,1,256,1,2,4,3014656,True,23346
0,1,1,0,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1,5,50,1,4,2048,1,1,1,4,512,9223372036854775807,False,24251
1,1,0,0,1,0,2,1,1,0,2,1,1,1,1,1,1,1000,1,2,4,125,1,2048,1,2,1,2,512,21961728,True,25583
0,1,1,0,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,1,1,40,5,5,2048,1,32,1,8,8,9223372036854775807,False,26328
1,0,1,0,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,1,8,5,1,25,2048,1,2,1,1,1024,9223372036854775807,False,27750
0,0,1,0,1,2,0,1,1,0,2,1,1,1,1,1,1,1000,1,4,5,1,50,2048,1,8,1,4,64,9223372036854775807,False,29645
0,1,0,0,1,2,0,1,2,1,0,1,1,1,1,1,1,1000,20,1,1,50,1,2048,1,1,1,32,64,979968,True,30786
1,0,0,1,1,0,1,2,1,2,0,1,1,1,1,1,1,1000,10,50,2,1,1,2048,1,8,1,256,1,2467840,True,31786
0,1,0,1,0,1,2,0,2,0,1,1,1,1,1,1,1,1000,25,2,4,5,1,2048,1,8,1,1,256,884736,True,33560
1,0,0,1,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,1,1,2,1,500,2048,1,1,1,32,64,59350016,True,35438
0,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,5,25,2,1,4,2048,1,4,1,1,512,10783744,True,36545
1,1,0,0,1,0,2,1,1,2,0,1,1,1,1,1,1,1000,1,4,1,250,1,2048,1,16,1,8,16,27534336,True,38092
1,0,0,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,1,1,25,8,5,2048,1,8,1,4,64,3652608,True,39096
0,0,0,1,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,25,1,1,8,5,2048,1,4,1,1,512,2681856,True,40288
1,1,0,0,0,0,2,1,1,0,2,1,1,1,1,1,1,1000,4,5,10,5,1,2048,1,16,1,16,8,1208320,True,41156
0,0,1,0,1,0,1,2,2,0,1,1,1,1,1,1,1,1000,1,25,5,8,1,2048,1,1,1,2,1024,9223372036854775807,False,42552
0,1,0,1,0,1,0,2,2,1,0,1,1,1,1,1,1,1000,5,5,40,1,1,2048,1,1,1,4,512,836608,True,44137
1,1,0,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1000,50,2,1,5,2,2048,1,8,1,4,64,556032,True,45507
1,1,0,1,0,2,0,1,0,2,1,1,1,1,1,1,1,1000,5,2,1,100,1,2048,1,32,1,2,32,4782080,True,46638
0,0,1,0,0,1,0,2,0,2,1,1,1,1,1,1,1,1000,1,2,50,10,1,2048,1,2,1,1,1024,9223372036854775807,False,47675
1,0,1,1,1,0,1,2,0,1,2,1,1,1,1,1,1,1000,1,4,25,10,1,2048,1,16,1,1,128,9223372036854775807,False,48800
0,1,0,0,1,2,0,1,1,2,0,1,1,1,1,1,1,1000,5,10,5,2,2,2048,1,1,1,64,32,1207296,True,50286
1,1,1,1,0,1,0,2,1,2,0,1,1,1,1,1,1,1000,1,2,250,2,1,2048,1,2,1,2,512,9223372036854775807,False,51606
1,1,1,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,5,4,1,2,25,2048,1,16,1,128,1,28770304,True,53048
0,1,1,1,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,5,4,2,5,5,2048,1,2,1,2,512,9223372036854775807,False,54188
0,0,0,1,1,1,2,0,1,2,0,1,1,1,1,1,1,1000,1,2,25,5,4,2048,1,32,1,64,1,1425408,True,55266
1,0,0,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,1,10,20,1,5,2048,1,32,1,16,4,2308096,True,57088
1,0,1,0,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,5,1,1,40,5,2048,1,1,1,512,4,9223372036854775807,False,58065
1,1,1,0,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,2,1,10,25,2,2048,1,4,1,4,128,9223372036854775807,False,59315
0,1,1,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,25,2,2,10,1,2048,1,1,1,16,128,9223372036854775807,False,60604
0,1,0,0,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,2,25,4,1,5,2048,1,16,1,4,32,5268480,True,62104
1,0,0,1,1,2,1,0,0,1,2,1,1,1,1,1,1,1000,5,5,5,2,4,2048,1,2,1,128,8,570368,True,63399
0,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,1,1000,1,1,2,250,2,2048,1,1024,1,2,1,37459968,True,64685
0,0,1,0,1,0,1,2,0,1,2,1,1,1,1,1,1,1000,40,1,1,1,25,2048,1,1,1,256,8,9223372036854775807,False,65950
