tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
128,1024,32,8,1.2441600561141968,0
16,2,16,1,924.8297119140624,2817
8,128,1,1,34.03059387207031,7132
8,1024,1,4,5.705728054046631,9499
128,128,32,8,6.512639999389648,12097
64,128,4,16,6.440959930419922,14724
256,16,1,1,33.7786865234375,18574
16,256,16,1,8.592384338378906,21569
128,1024,32,8,1.2431360483169556,24118
128,1024,32,8,1.2441600561141968,26503
128,1024,32,8,1.2441600561141968,29591
128,1024,32,8,1.2441600561141968,31725
128,1024,32,16,1.1950080394744873,34308
128,512,32,8,2.0828158855438232,37121
128,1024,32,16,1.193984031677246,39513
128,1024,32,16,1.1929600238800049,42007
128,1024,16,64,1.206272006034851,44679
128,1024,32,16,1.1950080394744873,47098
128,512,32,8,2.0838398933410645,49895
128,1024,16,16,1.277951955795288,52463
128,1024,8,32,1.2789759635925293,55245
256,1024,128,4,1.8984960317611692,57999
256,1024,32,16,1.1919360160827637,60783
128,1024,16,16,1.2789759635925293,63276
64,1024,32,16,1.1683839559555054,65923
128,1024,16,16,1.277951955795288,68296
256,1024,32,4,1.2462079524993896,70756
512,1024,128,4,1.9107840061187744,73209
1024,256,1024,1,5.943295955657959,76171
64,512,16,8,1.938431978225708,78986
64,1024,32,16,1.1683839559555054,81432
128,1024,32,16,1.1950080394744873,84159
64,512,32,16,1.9394559860229488,86984
128,1024,16,32,1.2769279479980469,89751
256,1024,32,16,1.1919360160827637,92365
64,1024,32,16,1.1683839559555054,95552
64,1024,32,16,1.1683839559555054,97851
64,1024,32,16,1.1683839559555054,99849
64,1024,16,16,1.1601920127868652,102774
64,1024,16,16,1.159168004989624,105623
128,1024,32,16,1.1950080394744873,108589
64,1024,16,8,1.1386879682540894,111462
128,1024,32,8,1.2441600561141968,114080
64,1024,32,16,1.1683839559555054,116801
32,1024,16,4,2.046976089477539,119270
32,1024,8,8,2.0449280738830566,121971
64,1024,16,8,1.1386879682540894,124184
64,1024,16,16,1.159168004989624,127211
32,1024,16,4,2.046976089477539,130344
64,1024,8,16,1.1397119760513306,132758
64,512,16,8,1.938431978225708,135439
64,1024,16,4,1.146880030632019,137785
64,1024,32,8,1.1509759426116943,140599
64,512,16,8,1.9394559860229488,143761
64,1024,16,16,1.159168004989624,146551
64,1024,16,16,1.159168004989624,149315
4,4,4,1,1831.446533203125,153046
64,8,16,1,58.599422454833984,158946
256,32,32,2,22.89151954650879,162593
64,512,16,64,2.189311981201172,165355
64,1024,32,8,1.1509759426116943,168311
64,1024,16,8,1.1386879682540894,171202
64,512,16,8,1.938431978225708,173781
256,512,128,4,2.057215929031372,176653
32,1024,16,16,2.1073920726776123,179794
64,1024,32,8,1.149952054023743,182497
64,1024,16,8,1.1386879682540894,184905
16,1024,16,4,3.812351942062378,187587
2,128,1,1,128.54681396484375,189444
512,1024,512,1,2.6214399337768555,192529
512,128,1,16,5.01964807510376,195432
512,32,128,1,23.615488052368164,199794
8,1024,2,4,5.495808124542236,202932
64,1024,16,16,1.159168004989624,205168
128,1024,16,8,1.2544000148773191,207928
64,512,16,8,1.9374079704284668,210746
64,1024,16,8,1.1386879682540894,213340
64,1024,32,4,1.1325440406799316,215877
64,1024,16,8,1.1386879682540894,219039
32,1024,8,8,2.0439040660858154,222302
64,1024,32,4,1.1325440406799316,225500
64,1024,32,8,1.149952054023743,227649
32,1024,16,8,2.0541439056396484,230157
64,1024,32,4,1.1325440406799316,232722
32,1024,16,8,2.0541439056396484,235024
64,1024,32,4,1.1325440406799316,237689
64,512,32,4,1.9251199960708616,240149
64,1024,32,4,1.1325440406799316,242705
64,512,32,4,1.9251199960708616,245539
128,1024,32,4,1.2421120405197144,248482
64,256,32,4,3.4498560428619385,251662
32,1024,16,8,2.0541439056396484,254615
64,1024,32,4,1.1315200328826904,257428
64,1024,32,4,1.1325440406799316,260076
64,1024,32,4,1.1325440406799316,262771
64,512,32,4,1.9251199960708616,265156
64,512,32,4,1.9240959882736208,267749
64,1024,32,4,1.1325440406799316,270403
64,256,32,4,3.451904058456421,272691
64,512,32,4,1.9251199960708616,275640
256,512,32,4,2.172928094863892,278140
64,1024,32,4,1.1325440406799316,280777
64,1024,32,4,1.1325440406799316,283358
64,1024,32,4,1.1325440406799316,286130
64,1024,64,2,1.1274240016937256,288467
64,512,32,4,1.9251199960708616,290730
32,512,16,2,2.6275839805603027,293647
64,512,32,4,1.9251199960708616,296310
16,1024,16,4,3.810303926467896,299099
64,1024,64,4,1.146880030632019,301335
64,1024,64,2,1.1284480094909668,304270
64,1024,64,4,1.146880030632019,306612
64,1024,64,2,1.1274240016937256,309428
64,512,64,2,1.9179519414901731,311894
64,1024,64,2,1.1274240016937256,314182
64,1024,64,4,1.146880030632019,317360
64,1024,64,2,1.1284480094909668,320325
64,1024,64,2,1.1274240016937256,323345
32,1024,32,4,1.9916800260543823,325918
64,512,64,2,1.9179519414901731,328692
64,1024,64,2,1.1274240016937256,331958
128,1024,128,2,1.149952054023743,334581
128,512,64,2,1.9056639671325684,337737
64,256,64,2,3.433471918106079,340711
16,1024,16,4,3.8113279342651367,343612
64,1024,64,2,1.1284480094909668,346892
64,1024,64,2,1.1274240016937256,349142
64,512,64,4,1.977344036102295,351823
512,1024,32,32,1.1274240016937256,354435
64,512,64,2,1.9169280529022217,356933
64,1024,64,4,1.146880030632019,359969
16,1024,16,4,3.812351942062378,363015
64,512,64,2,1.9169280529022217,366016
64,1024,64,2,1.1274240016937256,368780
64,512,64,2,1.9169280529022217,371807
64,1024,64,2,1.1274240016937256,374121
1024,256,16,2,2.5323519706726074,377100
128,4,16,1,116.45645141601562,378696
64,1024,64,2,1.1274240016937256,381208
128,16,64,2,46.25715255737305,386603
1024,1024,256,4,2.60915207862854,389330
64,512,64,4,1.977344036102295,392281
8,1024,8,4,5.431295871734619,394970
128,1024,64,4,1.141759991645813,397595
64,1024,64,4,1.1458560228347778,399885
512,1024,512,1,2.619391918182373,402249
32,512,32,4,3.539968013763428,405078
64,1024,64,4,1.146880030632019,407690
512,1024,4,256,1.2738560438156128,410209
64,32,64,2,23.69536018371582,414158
64,1024,64,16,1.1356159448623655,416844
64,1024,64,8,1.1663360595703125,419314
128,1024,64,2,1.1694079637527466,422010
64,256,64,2,3.433471918106079,424628
64,1024,64,2,1.1274240016937256,427706
16,1024,16,4,3.8113279342651367,430403
16,1024,1,1024,15.930368423461914,433466
512,512,512,1,3.3310720920562744,436303
64,1024,64,2,1.1274240016937256,438764
64,1024,64,2,1.1274240016937256,441272
64,1024,2,128,2.4924159049987797,443597
128,64,32,4,12.171263694763184,446711
4,512,4,16,27.664384841918945,451213
256,4,64,2,178.57843017578125,452867
32,1024,32,4,1.9916800260543823,455512
64,1024,64,2,1.1274240016937256,458468
64,512,64,2,1.9169280529022217,461347
64,512,64,2,1.9169280529022217,464365
2,1024,1,4,20.710399627685547,468410
1024,512,1024,1,4.619264125823975,471434
128,4,128,2,181.0677795410156,473077
64,64,64,2,12.092415809631348,476179
64,1024,64,2,1.1274240016937256,478942
256,1024,256,2,1.9159040451049805,481488
16,1024,16,4,3.8113279342651367,484249
64,512,64,2,1.9169280529022217,486946
512,1024,16,64,1.2021759748458862,489433
64,1024,64,2,1.1274240016937256,492142
128,1024,128,2,1.149952054023743,495070
64,1024,64,4,1.146880030632019,497553
16,16,1,16,132.39398193359375,499710
1024,512,1024,1,4.617216110229492,502763
256,1024,1,8,3.3218560218811035,505403
32,64,16,8,25.33478355407715,509613
512,1024,512,2,3.9423999786376953,512562
64,1024,64,2,1.1274240016937256,515320
64,512,64,2,1.9169280529022217,517973
64,512,64,2,1.9169280529022217,520771
64,1024,64,2,1.1274240016937256,523415
128,1024,4,128,1.4684159755706787,525959
64,2,64,2,355.8021240234375,527958
64,1024,64,4,1.146880030632019,530878
64,1024,64,4,1.146880030632019,533796
64,1024,64,2,1.1274240016937256,536423
64,1024,64,2,1.1274240016937256,539524
32,1024,32,4,1.9916800260543823,542727
1024,1024,4,128,1.3967360258102417,545867
64,1024,64,2,1.1274240016937256,548635
256,1024,256,2,1.9107840061187744,551503
64,1024,64,2,1.1274240016937256,553968
512,1024,4,128,1.4335999488830566,556356
