tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
512,8,2,8,62.80806350708008,0
1024,128,8,16,6.783999919891357,2868
2,64,1,8,265.12896728515625,18907
256,1024,2,128,5.01043176651001,21394
256,1024,2,128,5.044223785400391,23864
256,1024,2,64,4.0570878982543945,26218
256,1024,2,128,5.051392078399658,28787
256,1024,2,128,5.014527797698975,31293
256,1024,1,64,11.117568016052246,34102
256,256,2,64,4.009984016418457,36471
1,512,1,8,73.6204833984375,42455
256,1024,2,16,5.909503936767578,45046
64,4,16,2,121.41158294677734,53538
512,2,4,2,221.48095703125,67255
16,8,16,2,245.50706481933597,82248
128,128,2,64,6.872064113616943,84753
64,256,2,64,3.7068800926208496,87119
256,512,2,512,3.836927890777588,89504
512,256,2,64,3.7601280212402335,91902
512,128,2,64,7.165952205657959,94351
1024,16,1,16,35.56351852416992,98378
64,256,1,64,4.850687980651856,100942
64,256,2,128,3.807231903076172,103227
1024,256,2,64,3.8533120155334473,105604
128,256,4,128,3.728384017944336,107998
64,256,2,128,3.808255910873413,110353
32,256,2,64,7.178239822387695,112867
64,128,4,64,6.7348480224609375,115367
256,128,2,32,7.101439952850342,118040
1024,64,1,2,13.223936080932615,120920
16,512,16,4,6.851583957672119,123640
16,512,2,4,4.97049617767334,126446
1024,1024,1,1024,3.985408067703247,129117
64,64,2,64,13.388799667358398,132027
64,256,2,64,3.707904100418091,134382
64,1024,2,64,1.809407949447632,136626
128,1024,8,32,1.2789759635925293,138899
16,1024,2,64,4.239359855651856,141423
64,64,2,64,13.388799667358398,144335
64,1024,2,16,2.713599920272827,146661
1024,1024,8,32,1.265663981437683,149012
128,64,8,32,12.943360328674316,151966
64,1024,2,64,1.8012160062789917,154234
1024,1024,8,32,1.269760012626648,156552
32,1024,8,32,2.1176319122314453,158790
1024,1024,8,32,1.2677119970321655,161366
1024,512,8,32,2.213887929916382,163611
1024,1024,8,32,1.2503039836883545,165946
1024,1024,8,32,1.2503039836883545,168506
32,1024,8,32,2.1176319122314453,170929
512,1024,32,16,1.183743953704834,173256
1024,512,8,32,2.1770238876342773,175713
512,1024,32,4,1.227776050567627,178181
512,1024,32,16,1.1847679615020752,180614
16,1024,2,4,2.982912063598633,182974
512,1024,64,8,1.1632640361785889,185456
1024,256,256,4,3.438591957092285,188267
512,64,64,8,13.180928230285645,191292
256,1024,16,16,1.2851200103759766,193615
1024,128,64,8,6.791168212890625,196414
512,512,64,1,2.046976089477539,198979
256,1024,2,64,4.0960001945495605,201660
512,128,64,8,6.771711826324463,204389
512,64,64,16,14.170111656188965,207458
256,128,4,32,6.731776237487793,210112
512,256,64,8,3.755007982254028,212821
256,1024,4,32,1.1683839559555054,215272
256,1024,4,32,1.1683839559555054,217968
512,1024,64,16,1.1274240016937256,220605
512,8,64,8,101.17324829101562,228240
512,1024,32,16,1.1827199459075928,230692
256,1024,4,32,1.1663360595703125,233244
512,256,64,16,3.8051838874816895,235807
128,1024,64,16,1.1335680484771729,238240
512,128,64,16,7.267327785491943,240758
512,1024,8,128,1.206272006034851,242916
64,1024,64,16,1.134592056274414,245332
512,1024,64,16,1.1274240016937256,247621
256,1024,1,1024,3.985408067703247,249978
512,256,64,16,3.8041601181030273,252313
1024,1024,1,1024,3.986432075500488,255004
1024,512,256,4,3.391488075256348,257640
512,512,64,16,2.0500481128692627,260053
512,512,64,16,2.0500481128692627,262264
512,32,64,16,27.90297508239746,266111
1024,1024,64,16,1.129472017288208,268456
512,256,64,16,3.8041601181030273,271246
512,512,64,1,2.049024105072021,273943
1024,1024,2,512,1.930240035057068,276479
256,512,2,512,3.836927890777588,279070
1024,1024,128,8,1.930240035057068,281372
512,1024,64,16,1.1274240016937256,283922
1024,1024,2,512,1.931264042854309,286514
512,64,32,32,14.317567825317385,289823
512,1024,64,4,1.2195839881896973,292077
512,1024,64,16,1.1274240016937256,294568
512,1024,32,32,1.1274240016937256,296942
512,1024,64,16,1.1263999938964844,299299
512,1024,256,4,2.6071040630340576,301755
512,1024,64,16,1.1274240016937256,304308
512,1024,16,64,1.2021759748458862,306862
256,1024,32,32,1.1263999938964844,309216
512,1024,64,16,1.1274240016937256,311498
512,1024,64,16,1.1274240016937256,313837
1024,1024,128,8,1.930240035057068,316192
1024,1024,512,2,3.9280641078948975,318708
512,1024,64,16,1.1274240016937256,321088
1024,1024,128,8,1.9292160272598269,323719
256,1024,1,1024,3.9874560832977295,326323
8,1024,8,128,8.976384162902832,329129
64,1024,64,16,1.1356159448623655,331361
1024,1024,64,16,1.129472017288208,333651
256,1024,4,256,1.2687360048294067,336059
512,1024,64,16,1.1263999938964844,338352
512,1024,128,8,1.9240959882736208,340765
1024,1024,256,4,2.6071040630340576,343125
4,128,1,2,67.17440032958984,348974
16,512,2,32,7.427072048187256,351740
2,512,2,16,39.86739349365234,356218
256,128,2,32,7.10041618347168,358998
512,1024,64,8,1.1632640361785889,361256
256,1024,2,512,2.531327962875366,363890
512,1024,64,16,1.1274240016937256,366496
512,512,64,16,2.049024105072021,369143
128,1024,8,128,1.2042239904403689,371563
1024,256,512,2,6.169600009918213,374208
512,512,64,16,2.049024105072021,376502
512,1024,64,16,1.1274240016937256,379173
1024,1024,2,512,1.931264042854309,381510
512,1024,64,8,1.1622400283813477,383908
128,1024,64,16,1.1325440406799316,386180
64,1024,4,256,1.2677119970321655,388944
512,1024,64,4,1.2195839881896973,391503
512,1024,64,1,1.2031999826431274,394210
256,1024,2,512,2.6306560039520264,396874
512,64,64,16,14.172160148620604,400041
1024,1024,2,256,5.090303897857666,402647
512,1024,128,8,1.9251199960708616,404819
512,1024,64,16,1.1263999938964844,407171
512,1024,64,16,1.1274240016937256,409699
512,1024,4,256,1.2707840204238892,412205
256,1024,2,512,2.6071040630340576,414625
256,512,8,32,2.199552059173584,417170
128,512,4,64,2.157567977905273,419697
512,1024,64,8,1.1632640361785889,422126
512,512,64,16,2.049024105072021,424737
512,1024,64,16,1.1263999938964844,427326
256,256,64,16,3.82259202003479,429858
1024,1024,64,16,1.129472017288208,432038
1024,1024,128,8,1.930240035057068,434432
256,1024,64,16,1.1284480094909668,436596
512,1024,64,1,1.2021759748458862,439085
128,1024,16,64,1.20524799823761,441324
1024,1024,256,4,2.608128070831299,443840
256,1024,64,16,1.129472017288208,446137
1024,1024,256,4,2.60915207862854,448573
16,32,2,8,62.95654296875,454195
8,1024,8,8,7.477248191833496,456869
32,8,4,1,107.70022583007812,464765
256,1024,2,8,3.267584085464477,467137
256,1024,1,1024,3.986432075500488,469470
512,8,64,8,101.17632293701172,476948
1024,1024,64,16,1.129472017288208,479459
512,32,64,16,27.90297508239746,483469
256,1024,64,8,1.1622400283813477,486144
1024,64,32,32,14.139391899108888,489407
256,1024,64,16,1.1284480094909668,492049
512,128,64,16,7.267327785491943,494946
512,1024,16,64,1.2021759748458862,497260
512,1024,64,16,1.1274240016937256,499459
512,1024,64,16,1.1263999938964844,501799
512,1024,64,16,1.1263999938964844,504447
1024,1024,1024,1,4.627456188201904,507135
512,256,64,16,3.8041601181030273,509548
256,1024,4,256,1.2687360048294067,511874
256,1024,2,512,2.634752035140991,514282
128,2,128,2,359.7138061523437,516172
2,64,2,1,234.63526916503903,517805
16,16,16,2,124.75392150878906,519502
256,1024,1,64,11.108351707458496,522314
128,1024,8,128,1.2042239904403689,524799
512,1024,8,64,1.240064024925232,527306
64,1024,64,16,1.134592056274414,529640
512,16,64,16,54.66828918457031,534902
1024,1024,64,16,1.129472017288208,537398
512,1024,64,16,1.1263999938964844,539725
1024,1024,64,16,1.129472017288208,541961
512,1024,64,16,1.1274240016937256,544421
128,1024,8,128,1.2042239904403689,546755
512,128,64,16,7.266304016113281,549554
256,1024,2,512,2.649087905883789,551936
512,1024,64,16,1.1274240016937256,554302
256,1024,32,32,1.1263999938964844,556822
512,1024,16,1,1.516543984413147,559380
256,1024,1,1024,3.986432075500488,562016
512,1024,64,8,1.1622400283813477,564665
1024,1024,1024,1,4.627456188201904,567378
128,32,32,16,25.664512634277344,570919
64,8,1,4,57.2334098815918,576342
512,32,1,32,21.75078392028809,579778
1024,1024,128,8,1.930240035057068,582072
1024,1024,64,16,1.129472017288208,584362
512,1024,64,16,1.1274240016937256,586590
1024,1024,64,16,1.129472017288208,588838
1024,1024,64,16,1.129472017288208,591388
64,1024,64,16,1.1356159448623655,593722
128,512,64,16,2.0654079914093018,595978
512,1024,64,2,1.210368037223816,598264
1024,1024,1024,1,4.627456188201904,600623
