A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,0,0,0,2,1,0,1,0,2,16,1,2,1,8,1,1000,1,5,200,1,1,2048,1,1,1,16,128,9223372036854775807,False,2850
1,1,0,0,0,1,0,2,1,0,2,16,2,8,1,1,1,1000,1,1,10,100,1,2048,1,4,1,32,16,30733312,True,4070
1,1,0,0,0,0,2,1,0,1,2,16,4,1,1,2,2,1000,5,5,5,1,8,2048,1,1,1,4,512,10566656,True,5065
0,0,1,1,1,2,1,0,0,1,2,16,2,1,1,2,4,1000,25,2,2,1,10,2048,1,4,1,32,16,2846720,True,6112
1,1,0,1,1,0,2,1,2,1,0,16,1,1,8,1,2,1000,1,4,10,25,1,2048,1,8,1,128,2,4760576,True,7024
1,1,0,1,1,2,1,0,1,0,2,16,2,2,1,2,2,1000,25,1,20,2,1,2048,1,2,1,128,8,269312,True,7936
0,0,1,1,1,2,0,1,1,0,2,16,2,1,1,4,2,1000,1,5,1,25,8,2048,1,4,1,32,16,9223372036854775807,False,9005
0,1,1,0,1,2,0,1,0,2,1,16,2,1,1,8,1,1000,5,10,1,10,2,2048,1,8,1,16,16,91395072,True,10547
1,0,0,1,1,2,1,0,2,1,0,16,4,1,2,1,2,1000,1,4,25,1,10,2048,1,256,1,1,8,1751040,True,11335
1,1,1,0,1,2,0,1,0,2,1,16,1,8,1,1,2,1000,4,1,50,1,5,2048,1,1024,1,1,2,5634048,True,12012
0,1,0,0,0,2,1,0,2,1,0,16,1,1,1,1,16,1000,2,5,2,5,10,2048,1,16,1,64,2,274962432,True,15223
1,1,1,1,0,2,1,0,2,1,0,16,1,1,4,4,1,1000,1,1,1,500,2,2048,1,2,1,512,2,9223372036854775807,False,15971
0,1,0,0,0,2,1,0,2,1,0,16,1,4,2,1,2,1000,5,2,1,1,100,2048,1,16,1,32,4,188788736,True,18503
0,1,0,0,0,0,2,1,0,2,1,16,1,8,1,1,2,1000,25,10,1,1,4,2048,1,2,1,512,2,37109760,True,19578
0,0,1,1,1,0,1,2,2,1,0,16,1,4,1,1,4,1000,1,20,50,1,1,2048,1,2,1,8,128,9223372036854775807,False,20395
0,0,0,1,0,0,1,2,2,1,0,16,1,2,2,4,1,1000,2,1,5,25,4,2048,1,8,1,1,256,61785088,True,21767
0,1,1,0,1,0,1,2,1,2,0,16,2,1,1,2,4,1000,1,5,1,40,5,2048,1,4,1,128,4,9223372036854775807,False,22565
1,0,0,1,0,1,2,0,0,2,1,16,1,8,2,1,1,1000,1,1,10,50,2,2048,1,2,1,128,8,27117568,True,23618
1,0,0,0,0,1,2,0,2,1,0,16,4,1,1,4,1,1000,2,125,2,1,2,2048,1,128,1,2,8,46236672,True,25010
