A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,1,0,0,2,1,0,0,2,1,16,2,2,1,4,1,1000,1,2,25,2,10,2048,1,1,1,128,16,9223372036854775807,False,1401
1,1,0,0,0,0,1,2,1,0,2,16,1,1,8,2,1,1000,5,1,1,2,100,2048,1,2,1,4,256,9223372036854775807,False,2263
0,0,1,1,0,1,2,0,2,0,1,16,1,2,4,2,1,1000,4,5,50,1,1,2048,1,8,1,32,8,9223372036854775807,False,2891
1,0,1,1,0,2,0,1,1,2,0,16,4,2,1,1,2,1000,10,5,2,5,2,2048,1,1,1,2048,1,9223372036854775807,False,3522
1,0,0,0,0,2,0,1,2,1,0,16,2,1,4,2,1,1000,8,125,1,1,1,2048,1,32,1,1,64,21553152,True,4556
1,1,0,1,0,1,0,2,1,2,0,16,4,1,1,1,4,1000,5,2,5,1,20,2048,1,256,1,4,2,8684544,True,5396
1,0,1,0,1,0,1,2,1,2,0,16,2,1,8,1,1,1000,25,4,5,2,1,2048,1,2,1,256,4,9223372036854775807,False,5983
1,1,1,1,0,1,2,0,2,1,0,16,1,2,2,1,4,1000,10,1,20,1,5,2048,1,2,1,128,8,9223372036854775807,False,6811
0,1,0,0,0,2,1,0,0,2,1,16,1,1,2,2,4,1000,4,10,1,1,25,2048,1,16,1,32,4,195248128,True,9263
1,1,1,1,1,2,0,1,1,0,2,16,2,4,1,2,1,1000,2,5,4,25,1,2048,1,8,1,16,16,9223372036854775807,False,9985
1,1,0,0,1,1,0,2,0,1,2,16,2,2,1,4,1,1000,25,5,2,1,4,2048,1,1,1,2048,1,2184192,True,10599
0,1,1,0,1,0,2,1,2,1,0,16,1,4,1,1,4,1000,5,2,1,5,20,2048,1,1,1,512,4,9223372036854775807,False,11634
1,1,1,1,0,0,2,1,0,1,2,16,4,2,2,1,1,1000,1,50,2,2,5,2048,1,8,1,64,4,42352640,True,12880
0,1,1,1,1,0,2,1,0,1,2,16,4,1,1,4,1,1000,2,1,500,1,1,2048,1,512,1,2,2,241664,True,13511
1,1,1,1,1,0,1,2,1,0,2,16,1,1,8,1,2,1000,4,5,1,5,10,2048,1,64,1,4,8,6055936,True,14732
