tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,32,32,32,16,1,4,8,512,64,93.58335876464844,True,0
8,16,128,512,8,8,64,4,64,8,720.7557373046875,True,2306
32,1,4,64,32,16,1,2,16,32,22.97753524780273,True,4940
8,1,256,1024,16,16,8,2,8,16,2147483648.0,False,16738
4,16,32,32,32,1,2,8,8,64,61.94790267944336,True,18876
64,16,32,32,256,8,2,1,64,512,2147483648.0,False,32856
8,2,64,32,128,8,2,256,2,1024,32.95539093017578,True,34512
32,1,16,128,64,8,16,4,128,512,8.887295722961426,True,36805
4,8,128,256,8,2,2,64,128,128,14.05337619781494,True,38819
8,128,256,32,8,2,2,2,4,32,1463.103515625,True,45216
32,1,16,128,32,16,2,4,4,32,96.2129898071289,True,46799
8,32,64,128,16,8,16,8,16,256,315.1083374023437,True,49236
4,1,64,1024,8,64,4,1,64,1024,18.00601577758789,True,53865
4,16,128,16,32,4,1,1024,16,1024,70.12044525146484,True,58171
8,4,32,64,16,8,4,1,32,32,11.867136001586914,True,61142
16,2,128,128,64,2,16,1,64,512,2147483648.0,False,73752
8,32,64,16,8,2,2,32,64,512,13.75334358215332,True,76414
32,8,32,4,64,64,8,4,128,8,83.98540496826172,True,78582
4,32,512,32,8,8,2,4,2,16,1048.5186767578125,True,82681
64,32,32,128,64,8,512,2,512,256,2147483648.0,False,94640
16,1,8,512,32,64,4,1,64,1,287.5770874023437,True,96502
4,1,32,16,256,8,2,4,128,16,2147483648.0,False,108275
8,1,8,32,128,16,8,1,64,128,7.631872177124023,True,110976
16,8,8,32,32,64,4,2,256,8,18.151424407958984,True,113517
4,1,64,512,32,32,2,1,32,64,2147483648.0,False,125365
8,4,32,16,16,16,8,2,256,8,13.113344192504885,True,127709
32,4,32,128,64,8,16,1,512,8,16.340991973876953,True,135618
64,2,8,32,256,8,4,32,16,32,114.73919677734376,True,137117
64,32,64,16,64,16,1,16,128,512,2147483648.0,False,149143
64,8,32,128,128,8,8,8,16,32,516.4605712890625,True,153861
4,1,4,4,4,2,1,128,2,1024,1356.063720703125,True,156130
8,2,16,256,8,256,16,4,64,4,378.6813354492188,True,157563
4,128,1024,4,4,2,128,2,256,4,2147483648.0,False,169909
64,64,64,64,64,32,4,8,8,32,2147483648.0,False,183387
8,32,32,32,8,1,128,2,1024,4,487.67181396484375,True,185478
32,16,256,8,32,4,4,1,4,512,2147483648.0,False,203334
4,2,16,16,128,8,32,2,128,16,5.547008037567139,True,205096
4,1,4,16,1024,4,2,1,256,16,2147483648.0,False,218682
8,8,16,128,256,8,2,8,64,16,125.62124633789062,True,229073
8,1,4,256,8,256,1,16,16,64,41.77407836914063,True,230061
8,8,8,4,8,8,4,16,4,16,3909.136474609375,True,234983
4,4,16,8,4,1,1,2,1024,1024,6.5382399559021,True,236612
4,1,16,128,64,8,1,16,64,64,16.083967208862305,True,239802
4,1,64,512,16,128,8,16,32,32,17.302528381347656,True,242239
16,1,128,1024,16,16,512,2,512,16,602.661865234375,True,249929
512,1,8,4,512,1,4,2,8,2,2147483648.0,False,263049
4,8,16,4,16,2,2,2,256,32,4.743167877197266,True,264793
16,32,256,128,16,8,4,4,64,64,77.29663848876953,True,269222
4,1,8,512,32,64,1,4,512,32,21.804031372070312,True,272217
4,32,128,128,4,64,2,2,1024,512,12.58188819885254,True,274863
256,8,8,4,256,4,8,1,512,128,2147483648.0,False,287201
4,1,128,512,4,8,8,1,16,256,368.0870361328125,True,295049
4,8,8,4,64,64,2,64,256,64,92.91878509521484,True,297231
128,64,64,32,128,2,4,4,16,64,2147483648.0,False,314500
4,8,8,256,8,256,32,16,128,512,27.78623962402344,True,317438
256,4,32,32,256,8,16,16,16,256,203.4380798339844,True,323094
4,64,64,64,64,1,8,1,16,512,256.1730651855469,True,327274
8,1,8,16,16,4,2,8,2,1024,19.86457633972168,True,329776
16,4,4,8,16,64,32,4,32,128,134.89971923828125,True,330991
4,4,128,256,16,2,128,1,256,2,509.2095947265625,True,335155
4,16,32,512,8,16,16,16,512,128,14.600192070007324,True,337345
32,1,8,32,256,32,16,8,16,256,15.080448150634766,True,339498
32,4,128,64,32,4,4,32,16,1024,4.413440227508545,True,341328
8,2,32,32,256,1,1,2,1024,256,2147483648.0,False,356059
8,4,16,1024,8,128,1,1,512,128,10.174464225769045,True,358359
32,2,16,4,32,16,1,2,16,2,419.9147644042969,True,360527
128,4,64,4,128,16,1,16,8,256,10.04851245880127,True,364416
32,8,32,4,32,64,16,16,128,32,78.2182388305664,True,365995
4,2,32,4,256,4,2,2,2,32,2147483648.0,False,378762
8,16,16,1024,16,256,4,1,1024,256,5.040128231048584,True,380782
32,1,64,128,32,8,4,128,1024,256,4.790272235870361,True,382440
4,16,128,16,8,64,1,2,8,32,100.00486755371094,True,385505
32,4,4,4,128,16,64,16,512,1024,23.622655868530277,True,388386
8,16,16,128,16,256,32,1,512,512,7.323647975921631,True,390559
4,2,4,4,16,64,8,4,128,32,23.408639907836918,True,393064
8,1,32,256,8,16,8,2,32,32,33.02399826049805,True,395425
16,1,8,16,32,8,8,4,16,512,4.737023830413818,True,397020
32,2,32,8,256,1,8,32,128,1024,47.75833511352539,True,398219
4,1,64,256,8,32,2,256,8,512,65.83193969726562,True,399211
8,1,4,4,16,4,8,2,128,512,7.714816093444824,True,400891
8,64,512,128,16,1,1,1,128,4,2147483648.0,False,418811
8,8,8,8,16,32,2,16,64,256,5.023744106292725,True,420551
4,1,128,64,4,1,2,1,128,16,91.29369354248048,True,425724
4,16,512,1024,4,16,64,1,1024,4,2147483648.0,False,438075
4,4,8,8,4,128,2,32,512,512,4.247551918029785,True,439556
16,2,8,16,16,64,8,4,512,32,3.9147520065307617,True,441111
8,4,8,64,64,64,1024,1,1024,1024,15.339520454406738,True,443456
16,8,8,8,16,32,1,8,256,512,5.694464206695557,True,445415
4,4,32,4,4,8,64,1,256,32,154.17344665527344,True,447401
4,1,32,16,4,16,128,2,256,1024,87.39532470703125,True,449380
4,4,16,128,4,256,2,128,256,128,8.979455947875977,True,451172
4,4,8,16,64,64,64,16,128,16,114.1944351196289,True,452249
8,8,16,64,16,16,16,8,512,16,14.743552207946776,True,454502
32,4,4,16,512,8,16,2,512,4,230.8526153564453,True,456071
8,2,4,512,64,128,2,32,256,64,43.64390563964844,True,457268
64,2,32,16,64,64,8,2,32,16,150.3795166015625,True,461736
4,16,32,64,4,2,256,2,1024,8,287.8924865722656,True,463102
4,4,128,64,16,16,64,1,64,64,248.0384063720703,True,467958
4,1,256,64,4,32,16,1,16,64,2147483648.0,False,480002
64,1,64,8,64,4,2,128,512,512,2.835455894470215,True,481644
8,16,256,256,16,1,8,2,8,64,2147483648.0,False,495356
64,4,4,8,1024,2,1,64,32,512,2147483648.0,False,509283
4,16,16,64,32,32,16,8,1024,64,3.441663980484009,True,510890
128,8,32,256,256,8,16,8,32,64,2147483648.0,False,522200
4,32,32,64,4,2,8,8,32,128,99.8307876586914,True,523529
16,2,16,16,32,16,32,8,256,64,9.162752151489258,True,525392
8,32,128,16,8,4,128,1,1024,2,2147483648.0,False,536740
8,8,32,16,256,2,8,4,16,8,52.65919876098633,True,538649
32,4,8,512,64,64,2,64,1024,64,55.87865447998047,True,540063
128,4,16,8,128,4,4,8,8,256,44.52352142333984,True,542636
4,4,32,16,256,1,4,2,16,16,88.92313385009766,True,551256
4,2,4,32,8,32,256,1,1024,1024,29.99295997619629,True,552397
16,32,64,4,32,64,2,1,256,1024,71.52639770507812,True,561352
8,32,64,64,8,2,2,512,256,1024,56.14387130737305,True,562946
128,4,32,32,128,8,8,1,16,4,2147483648.0,False,577095
8,1,64,128,16,16,2,16,256,1024,0.9308159947395324,True,578694
8,32,512,32,8,2,1,2,64,4,2147483648.0,False,590858
4,64,64,64,16,16,1,128,32,128,221.1901397705078,True,601015
4,32,64,16,8,4,1,8,2,1024,70.18598175048828,True,603327
32,4,64,16,128,4,16,16,1024,32,37.508094787597656,True,604705
32,2,64,256,64,16,1,64,512,256,5.017600059509277,True,606704
8,1,16,8,128,8,16,4,32,256,1.6158720254898071,True,608269
64,16,32,4,128,8,32,32,64,64,2147483648.0,False,619564
32,2,4,32,32,256,2,2,1024,32,13.897727966308594,True,621656
16,2,256,64,32,8,32,2,64,32,2147483648.0,False,634182
4,4,16,32,64,16,4,64,512,256,4.957183837890625,True,635979
4,2,64,64,64,2,4,1,64,16,61.17683029174805,True,643192
8,8,128,128,16,1,2,8,2,16,461.4625244140625,True,645200
16,16,32,16,16,32,2,1,1024,512,14.37183952331543,True,650483
4,1,8,32,32,256,4,32,8,32,128.0245819091797,True,651588
4,8,64,8,64,2,2,8,512,256,1.785856008529663,True,653969
4,4,64,64,16,16,8,4,512,256,2.8190720081329346,True,655778
32,1,32,4,32,1,2,1,16,512,112.0010223388672,True,666842
8,8,128,32,32,8,128,4,512,1024,22.64473533630371,True,670480
8,16,64,16,16,128,64,8,256,1024,81.51551818847656,True,671908
256,2,8,4,1024,2,32,8,128,512,226.5292816162109,True,676235
16,2,4,128,32,128,2,16,256,256,6.457344055175781,True,678067
4,8,8,128,4,32,1,2,32,64,11.23020839691162,True,679910
4,8,128,4,4,1,1,8,64,128,3.851263999938965,True,681449
128,4,16,16,128,64,4,8,4,128,386.7729797363281,True,684375
64,8,128,8,64,2,1,4,1024,256,2147483648.0,False,696499
32,2,32,128,32,4,1,1,1,1,4942.841796875,True,707725
16,4,64,4,16,2,32,8,512,1024,15.105024337768556,True,710182
4,128,128,128,4,32,16,16,16,128,3396.513671875,True,715974
4,2,32,4,16,64,8,1,512,64,7.364607810974121,True,718298
16,8,512,4,16,2,1,1,512,128,2147483648.0,False,736773
4,16,256,1024,8,4,1,1,128,16,2147483648.0,False,749290
8,2,128,8,64,16,2,64,512,512,0.8796160221099854,True,750895
4,1,128,4,32,32,2,32,512,256,0.7178239822387695,True,752778
32,1,32,4,64,32,1,4,16,4,253.92742919921875,True,756760
8,2,32,32,256,8,1,1,64,256,2147483648.0,False,776749
16,2,16,128,32,32,1024,1,1024,512,45.1778564453125,True,778776
8,4,16,256,32,64,16,4,64,32,10.894335746765137,True,780843
8,64,128,4,64,2,32,32,512,256,106.24614715576172,True,785265
16,8,256,8,32,8,2,16,4,1024,17.167360305786133,True,788278
16,64,128,8,32,4,2,1,1024,128,2147483648.0,False,800490
