tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,1,1024,4,8,2,4,2,512,2,2147483648.0,False,0
16,128,128,32,32,1,1024,1,1024,64,2147483648.0,False,12371
16,1,64,1024,128,16,4,1,256,32,2147483648.0,False,25392
8,1,32,128,32,4,4,2,512,8,5.756927967071533,True,28063
16,2,128,32,32,2,2,64,64,128,2.7392001152038574,True,29698
8,4,4,4,64,16,1,16,128,128,41.58873748779297,True,32040
4,8,16,128,4,16,8,8,1024,1024,3.0760960578918457,True,33791
128,4,4,32,128,16,8,16,1024,512,202.05772399902344,True,36388
4,128,512,8,16,4,8,32,128,32,105.17298889160156,True,40985
4,16,64,4,4,128,1,4,128,128,7.011328220367432,True,43007
8,32,32,32,128,2,8,128,256,512,177.35679626464844,True,47326
16,16,32,128,32,64,8,1,512,4,18.64499282836914,True,52462
4,4,256,16,8,2,4,64,256,512,5.91974401473999,True,54084
16,1,128,256,16,32,32,2,1024,256,26.977279663085938,True,61341
128,4,8,8,512,1,2,2,512,1024,163.0074920654297,True,72157
32,8,32,64,64,16,2,16,8,16,558.77734375,True,74856
16,2,8,128,128,64,4,1,16,256,8.264703750610352,True,77521
8,2,32,1024,8,64,8,16,64,32,36.79129409790039,True,78854
256,1,16,32,256,16,1,8,512,1024,13.312000274658203,True,83599
512,8,8,4,512,2,1,32,256,1024,2147483648.0,False,98135
32,4,4,8,64,2,1,128,1,1024,908.7446899414062,True,101262
128,1,64,256,128,8,128,2,512,4,2147483648.0,False,116558
16,32,32,16,64,16,32,1,128,256,56.034305572509766,True,121145
4,1,4,4,32,1,32,32,512,128,105.91232299804688,True,122290
16,16,128,256,16,16,64,1,128,1024,2147483648.0,False,134543
8,2,32,512,64,64,8,1,256,4,13.396991729736328,True,138210
128,4,4,4,1024,4,32,8,128,32,2101.845947265625,True,144584
4,4,16,64,32,128,8,8,512,1024,0.5754879713058472,True,146190
16,4,8,64,16,16,64,8,256,256,33.45612716674805,True,147453
