tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,1,1024,4,4,4,1,4,1,32,2147483648.0,False,0
64,2,8,4,64,32,8,1,512,1,269.41131591796875,True,5027
4,16,16,16,4,8,4,1,8,16,276.2823791503906,True,6545
4,4,1024,1024,8,1,1,64,128,128,17.532928466796875,True,9302
4,64,128,16,4,1,8,128,64,128,1124.074462890625,True,12215
4,1,64,8,4,1,1024,1,1024,128,1191.952392578125,True,15903
8,32,64,256,8,8,2,2,32,4,109.83424377441406,True,17599
4,4,256,32,4,2,2,4,4,64,372.8045959472656,True,19959
8,4,512,128,8,8,2,2,4,1024,2147483648.0,False,32462
8,4,16,4,8,1,64,1,1024,256,51.23993682861328,True,33973
8,512,1024,4,8,2,1,2,2,128,2147483648.0,False,49483
4,2,1024,16,4,1,128,4,256,16,3442.430908203125,True,58301
4,32,1024,1024,8,1,2,1,1024,128,2147483648.0,False,72679
8,4,128,256,64,2,1,2,128,2,2147483648.0,False,87136
4,2,1024,128,8,1,1,64,128,128,4.683775901794434,True,89379
4,4,1024,128,8,1,1,64,128,128,4.636672019958496,True,91706
4,4,1024,128,8,1,4,64,8,128,381.1348571777344,True,93341
4,4,1024,128,8,1,1,64,128,128,4.634624004364014,True,95863
4,4,1024,128,8,1,1,32,128,64,5.562367916107178,True,98967
4,4,1024,128,8,1,1,2,128,2,2147483648.0,False,114135
4,4,1024,128,4,2,1,8,256,128,31.464448928833008,True,119267
4,4,1024,128,8,1,1,64,128,128,4.635647773742676,True,122023
4,16,1024,128,8,1,1,64,128,128,5.285888195037842,True,124312
4,4,1024,16,8,1,1,64,128,128,2.184191942214966,True,126608
4,2,1024,16,8,1,1,64,128,128,2.160640001296997,True,128570
4,4,1024,16,8,1,1,64,128,128,2.185215950012207,True,130674
4,4,1024,16,8,1,1,128,128,256,2.0889599323272705,True,132618
4,512,1024,16,8,1,1,64,128,128,2147483648.0,False,148262
4,4,1024,16,8,1,1,512,128,1024,3.492863893508911,True,150593
4,1,1024,16,8,1,1,128,64,256,2.88972806930542,True,152624
4,1,1024,16,8,1,2,128,128,256,2.559999942779541,True,154329
4,4,1024,16,8,1,1,8,128,64,58.801151275634766,True,164161
4,4,1024,16,8,1,1,64,128,128,2.185215950012207,True,166305
16,2,64,8,128,2,32,32,128,256,52.53324890136719,True,167514
4,128,1024,16,8,1,32,32,128,256,642.8170166015625,True,172839
8,4,1024,16,8,1,1,128,128,256,2.0848639011383057,True,175113
8,1024,1024,16,8,1,1,128,128,256,2147483648.0,False,185136
64,2,128,16,64,4,1,8,128,64,101.0350112915039,True,195029
8,4,1024,16,8,1,2,128,512,256,1.6814080476760864,True,197081
16,32,512,16,16,2,1,128,128,256,35.897342681884766,True,201744
4,4,1024,256,8,1,2,128,512,256,4.319231986999512,True,203697
8,512,1024,16,8,2,1,128,2,256,2147483648.0,False,219403
8,4,1024,16,8,1,2,128,512,256,1.6824320554733276,True,221227
4,4,1024,16,4,2,2,128,512,256,2.312191963195801,True,223659
8,4,1024,4,8,2,2,1,512,1,2147483648.0,False,233684
4,4,1024,16,4,2,2,128,512,256,2.31116795539856,True,235172
4,512,1024,16,8,1,2,128,512,256,2147483648.0,False,248191
8,4,1024,16,8,1,2,128,512,256,1.6824320554733276,True,250063
4,4,1024,16,8,1,2,8,512,256,9.564160346984863,True,254853
8,4,1024,16,8,1,2,128,512,256,1.6824320554733276,True,256643
8,4,1024,512,8,1,2,256,512,1024,7.612415790557861,True,259560
64,2,128,256,64,4,2,128,512,256,6.073344230651856,True,262270
8,8,1024,16,8,1,2,128,512,256,1.867776036262512,True,264211
8,4,1024,16,8,1,2,64,512,64,1.6599040031433103,True,266496
8,2,1024,32,8,1,2,128,512,256,2.298880100250244,True,268545
32,4,256,16,32,2,2,128,512,256,1.696768045425415,True,270824
8,4,1024,16,8,1,2,64,512,64,1.6609280109405518,True,272883
8,4,1024,16,8,1,2,16,512,64,6.180863857269287,True,277057
8,4,1024,16,8,1,2,64,512,64,1.6609280109405518,True,279744
8,4,1024,16,8,1,2,64,512,64,1.6609280109405518,True,282350
8,4,1024,16,8,2,1,64,128,64,2.03059196472168,True,285059
4,4,1024,4,4,4,2,512,512,512,1.6803840398788452,True,287336
4,1024,1024,16,4,2,1,64,64,64,2147483648.0,False,304910
8,32,1024,16,8,2,2,1,512,64,2147483648.0,False,323224
4,8,1024,1024,8,2,4,16,64,128,43.33875274658203,True,325596
4,8,128,256,4,16,2,8,2,32,232.90060424804688,True,326991
4,8,256,32,4,4,16,16,256,32,16.01945686340332,True,329490
4,1,16,8,4,16,1,4,2,512,30.877695083618164,True,330785
8,4,1024,16,8,1,256,2,512,64,2147483648.0,False,345634
8,4,1024,16,8,1,2,4,512,4,134.05081176757812,True,356409
8,4,1024,16,8,2,2,64,512,64,1.3486080169677734,True,358659
8,1,1024,16,8,1,2,64,512,64,1.656831979751587,True,360462
8,4,1024,16,8,2,2,16,512,16,7.502848148345947,True,364228
8,16,1024,16,8,2,2,64,512,64,1.8391040563583372,True,366012
32,2,256,16,32,8,256,4,512,64,772.0611572265625,True,376522
4,4,1024,4,8,2,2,64,512,64,1.652735948562622,True,378489
16,4,512,16,16,4,2,64,512,64,1.840127944946289,True,380894
8,4,1024,16,8,2,2,64,512,64,1.3486080169677734,True,382886
4,2,16,16,4,256,2,64,512,64,4.188159942626953,True,385035
8,4,1024,16,8,2,256,4,512,64,2147483648.0,False,397540
8,4,1024,16,8,2,1,64,256,64,2.0295679569244385,True,399900
8,2,1024,32,8,2,2,64,512,64,2.0971519947052,True,402288
8,4,1024,8,8,2,2,64,512,64,0.8960000276565552,True,404476
8,4,1024,16,8,2,2,128,512,128,1.385472059249878,True,406454
8,1,1024,8,8,2,2,64,256,64,0.8734719753265381,True,408596
16,4,512,8,16,4,1,64,256,64,1.756160020828247,True,410785
8,4,1024,8,8,2,1,64,512,64,1.4786560535430908,True,412637
