tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,32,512,64,4,8,4,1,32,1,2147483648.0,False,0
64,16,32,4,128,32,1,2,2,4,2147483648.0,False,12069
4,2,16,256,4,256,64,2,128,4,1181.0037841796875,True,14470
4,1,4,16,8,512,1,1,2,1,8577.3505859375,True,24253
16,4,128,256,16,16,8,64,128,1024,2.850816011428833,True,27090
16,16,64,32,32,1,16,2,16,16,340.7216491699219,True,31751
16,8,16,4,32,1,16,8,16,64,360.2350158691406,True,33752
8,2,256,1024,8,4,1,64,8,256,117.56543731689452,True,35236
16,4,128,16,16,16,2,256,8,1024,8.3056640625,True,38340
4,4,128,256,16,16,8,64,128,1024,1.8595839738845823,True,40426
16,4,128,64,16,16,8,64,128,1024,2.61734390258789,True,43019
16,4,128,256,16,16,8,64,128,1024,2.850816011428833,True,44979
8,8,16,16,8,32,16,4,64,256,9.754624366760254,True,47178
8,1,64,16,16,4,2,512,128,1024,3.802112102508545,True,48928
32,2,16,4,128,2,8,1,1024,32,72.55142211914062,True,53146
4,8,16,8,8,16,128,8,256,1024,36.72371292114258,True,54368
4,4,128,256,4,16,1,512,1,1024,467.2491455078125,True,56543
4,4,128,256,16,16,8,8,128,1024,2.0101120471954346,True,58901
4,16,128,256,16,16,16,32,1024,1024,3.0607359409332275,True,60932
4,2,32,128,64,16,8,64,128,1024,1.5667200088500977,True,62710
4,2,32,4,64,16,8,64,128,1024,1.5718400478363037,True,64876
4,2,32,128,64,16,32,8,128,1024,6.000639915466309,True,67482
256,1,32,64,256,4,8,64,128,1024,37.3309440612793,True,69602
4,4,128,256,16,16,32,4,1024,4,10.850303649902344,True,72799
4,4,256,256,16,8,8,64,64,128,11.74732780456543,True,75353
4,2,32,128,64,16,64,1,128,1,298.4693908691406,True,77899
4,2,32,16,64,1,8,64,128,256,23.527423858642575,True,80932
4,2,32,16,256,1,8,4,128,1024,2.313215970993042,True,83915
4,2,32,128,64,16,8,64,128,1024,1.5656960010528564,True,85845
4,2,16,128,64,32,32,16,1024,1024,3.790848016738892,True,88414
4,2,32,64,64,16,16,16,64,1024,0.6799359917640686,True,90635
4,2,32,256,32,32,16,32,128,1024,1.0967040061950684,True,92573
4,2,32,128,64,32,16,16,64,1024,0.7229440212249756,True,94910
4,2,32,128,32,32,16,16,64,1024,1.60972797870636,True,96968
4,2,32,256,64,16,16,16,64,1024,0.754688024520874,True,99353
8,2,32,64,64,16,8,32,16,1024,2.2712318897247314,True,101601
4,2,32,128,32,32,64,8,512,1024,3.3177599906921387,True,103793
4,4,32,256,64,16,16,16,64,1024,2.6859519481658936,True,106223
8,2,8,32,128,16,8,32,64,1024,1.838080048561096,True,108409
4,4,32,128,64,32,8,32,32,1024,1.0977280139923096,True,110613
4,2,32,8,64,16,16,16,64,1024,0.9113600254058838,True,112834
4,2,32,64,64,16,16,2,64,1024,0.7055360078811646,True,115425
4,2,32,32,64,16,16,16,64,1024,0.6840320229530334,True,117361
4,32,32,128,4,64,16,16,64,256,35.0382080078125,True,118999
4,256,1024,4,8,1,2,256,1024,256,2147483648.0,False,130415
16,8,64,8,64,4,4,1,4,1,1776.32666015625,True,138932
4,4,1024,256,8,2,1,1,2,1,2147483648.0,False,148943
16,1,4,32,128,8,1,1,1,8,1456.673828125,True,155820
4,2,1024,128,8,1,2,2,2,32,2147483648.0,False,168764
4,2,1024,8,4,1,4,256,64,512,20.09395217895508,True,171908
16,1,8,16,32,2,4,1,8,4,564.8414916992188,True,174278
8,1,128,256,8,16,64,1,64,2,2147483648.0,False,186087
4,2,32,64,64,16,8,32,32,1024,1.838080048561096,True,188016
4,2,32,64,128,16,8,16,32,1024,0.3870719969272613,True,189808
4,2,32,128,32,32,16,16,64,1024,1.6087039709091189,True,192164
8,2,32,64,64,16,16,16,64,1024,2.6030080318450928,True,194584
4,4,32,64,64,16,8,32,32,1024,1.8391040563583372,True,196695
4,2,32,64,128,8,8,16,32,1024,0.4935680031776428,True,198716
4,2,32,32,128,16,16,8,64,1024,0.4628480076789856,True,200361
4,2,32,32,64,16,8,16,32,1024,0.4710400104522705,True,202111
4,4,32,64,64,16,16,8,32,1024,1.0209280252456665,True,204126
4,2,32,128,128,32,8,16,32,512,0.4751360118389129,True,206501
