tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,2,8,4,8,256,16,1,64,4,866.5261840820312,True,0
4,32,128,64,64,4,64,8,256,64,44.193790435791016,True,1621
16,128,128,64,16,32,2,1,256,1,2147483648.0,False,13934
8,1,128,64,16,4,32,8,256,256,22.22694396972656,True,17676
8,1,128,128,16,4,32,8,256,256,21.408767700195312,True,21271
8,1,128,64,16,4,32,8,256,256,22.23308753967285,True,24554
8,1,128,64,16,4,32,8,256,256,22.225919723510746,True,27722
8,1,128,64,16,8,32,8,256,256,10.976256370544434,True,30721
4,2,128,4,16,2,1,4,1,32,303.668212890625,True,35606
4,32,512,4,8,2,2,2,4,8,2147483648.0,False,47008
4,256,256,128,8,4,2,512,16,512,2147483648.0,False,58449
8,2,8,8,16,32,16,2,256,256,2.78220796585083,True,60024
4,4,256,8,8,8,16,2,256,256,56.44287872314453,True,65915
8,2,8,4,16,2,32,2,256,256,19.42937660217285,True,68246
8,2,8,16,16,32,16,2,256,256,2.554879903793335,True,69651
4,2,8,8,16,32,2,4,8,256,6.595583915710449,True,71456
8,128,256,64,8,4,4,8,4,16,5222.3857421875,True,82243
4,2,64,16,64,1,4,8,1024,8,14.179327964782717,True,84774
32,16,128,4,64,1,8,32,64,512,31.98054313659668,True,88979
8,8,256,32,32,1,16,16,512,128,146.3889923095703,True,90546
16,2,8,64,256,8,1,16,2,32,442.14068603515625,True,95389
4,2,128,32,4,32,8,2,32,32,206.3278045654297,True,98142
16,2,512,256,16,1,4,1,8,16,2147483648.0,False,119620
16,32,256,512,32,4,2,2,8,2,2147483648.0,False,131813
8,2,8,16,16,32,16,2,256,256,2.549760103225708,True,133631
8,1,4,16,16,128,16,2,256,256,4.680704116821289,True,135849
16,2,8,16,32,32,16,2,256,256,2.6644480228424072,True,137937
4,2,8,16,8,64,16,2,128,256,5.10975980758667,True,139903
32,2,8,8,256,8,16,2,256,256,13.904895782470703,True,142714
8,4,8,8,16,4,16,2,256,256,6.912000179290772,True,144777
8,2,8,16,16,32,16,64,256,256,12.438528060913086,True,147233
4,16,1024,32,4,1,2,4,8,256,1295.4931640625,True,153226
8,2,16,32,16,32,16,2,256,256,2.746367931365967,True,155197
8,2,8,16,16,32,16,2,256,256,2.5518081188201904,True,156916
4,2,8,32,4,32,4,4,128,256,4.539391994476318,True,158705
8,2,4,16,16,32,16,2,256,128,4.485119819641113,True,161012
4,1,512,512,4,4,1,128,1,512,664.7551879882812,True,162864
32,4,128,4,32,1,4,1,256,512,2147483648.0,False,177035
32,1,64,4,32,64,4,16,1024,16,14.236672401428224,True,179976
4,128,128,32,16,64,1,4,1,4,2147483648.0,False,192323
4,8,16,4,128,16,128,4,1024,16,15.166463851928713,True,194886
8,4,4,16,32,16,1,1,1,16,486.8177795410156,True,196934
64,32,32,4,64,1,1,1,1,4,2147483648.0,False,208996
4,1,512,16,16,2,4,8,8,256,72.50534057617188,True,211472
8,8,8,16,16,32,16,2,256,8,49.05984115600586,True,212824
4,2,16,16,16,32,256,1,256,256,61.71033477783203,True,214436
64,2,8,8,1024,2,16,1,256,256,81.30252838134766,True,218303
8,1,8,16,16,64,16,2,512,128,3.257344007492065,True,219980
8,2,8,16,16,64,16,4,256,64,6.195199966430664,True,222145
8,2,8,16,16,64,16,2,256,256,2.4186880588531494,True,223798
16,2,8,16,32,32,16,2,256,256,2.6603519916534424,True,225915
8,2,8,16,16,64,16,2,256,256,2.420736074447632,True,227739
8,2,8,16,16,64,8,4,128,256,1.7715200185775757,True,229540
8,2,8,8,16,64,16,2,256,256,2.63372802734375,True,231600
8,2,8,16,16,64,32,2,256,256,4.827136039733887,True,233759
16,2,4,16,16,64,16,2,256,256,4.069375991821289,True,235954
8,2,8,16,16,64,16,2,128,256,3.265536069869995,True,238450
8,2,8,64,16,64,16,2,256,128,2.8487679958343506,True,240194
8,2,8,32,8,128,8,4,128,1024,2.928639888763428,True,241702
4,2,16,32,16,64,8,2,128,256,1.8124799728393557,True,243763
8,2,8,8,16,64,8,4,128,256,1.9742720127105715,True,245413
8,2,4,8,16,64,8,4,256,512,2.649087905883789,True,246881
8,2,8,16,16,64,8,2,128,64,5.716991901397705,True,248595
4,2,16,32,16,64,8,4,128,256,0.9410560131072998,True,250152
4,2,16,32,16,64,16,2,512,256,2.4791040420532227,True,251602
4,2,16,32,16,64,8,2,128,64,2.642944097518921,True,253256
8,2,16,16,16,64,16,1,256,256,6.298624038696289,True,255350
4,4,16,16,16,64,16,2,256,256,2.1975040435791016,True,256958
8,2,16,16,64,16,8,4,128,256,0.5120000243186951,True,258407
4,2,8,16,16,64,8,4,256,256,1.146880030632019,True,260051
4,1,8,16,8,128,8,4,128,512,3.0842878818511963,True,261556
8,2,16,32,16,128,8,4,128,256,1.803264021873474,True,263385
8,2,8,8,128,16,16,2,256,256,1.1356159448623655,True,265479
4,4,32,32,32,16,8,4,128,128,0.3932160139083862,True,267460
8,2,16,16,64,16,8,2,128,64,1.3199360370635986,True,269643
8,1,8,8,256,8,16,2,512,256,1.117184042930603,True,272545
4,4,32,32,32,16,8,4,128,128,0.3932160139083862,True,274713
8,4,32,32,64,16,8,4,128,128,0.3850240111351013,True,277006
4,8,64,16,32,16,16,2,256,128,56.35993576049805,True,278954
4,4,32,32,64,16,8,4,128,128,0.3583999872207641,True,280996
4,4,32,32,64,16,8,1,128,64,7.559167861938477,True,284690
4,2,16,32,128,16,16,2,128,128,0.5375999808311462,True,286900
4,8,64,64,32,16,8,4,128,128,0.6533120274543762,True,289370
4,4,16,32,64,16,8,4,128,256,0.3573760092258453,True,291365
4,4,32,32,32,8,8,4,128,256,0.4577279984951019,True,293228
4,4,16,32,128,16,8,4,128,256,0.4720639884471893,True,295009
4,8,64,64,32,16,8,2,128,256,1.0956799983978271,True,297278
4,4,16,32,128,16,32,2,128,1024,0.6625279784202576,True,299529
4,4,16,32,128,16,8,4,128,256,0.4730879962444305,True,302065
4,4,16,16,128,8,8,4,128,256,0.5232639908790588,True,304119
4,4,16,16,64,8,8,4,128,256,0.3891200125217438,True,306063
4,4,16,32,64,16,8,4,128,256,0.3563520014286041,True,307939
8,2,8,32,128,16,8,4,128,256,0.8837119936943054,True,309843
4,8,64,64,32,16,16,2,256,64,4.418560028076172,True,311801
4,2,8,16,128,16,8,4,128,256,0.7628800272941589,True,313325
4,4,16,16,64,16,8,4,128,256,0.3819519877433777,True,314974
4,4,8,16,128,8,8,2,128,64,2.0244479179382324,True,316895
4,4,16,32,128,16,8,4,128,256,0.4751360118389129,True,318408
4,8,64,64,32,16,8,4,128,256,0.6533120274543762,True,320024
4,2,16,64,64,16,8,4,128,256,0.3583999872207641,True,321538
4,4,16,32,64,16,16,2,512,256,0.4526079893112182,True,323422
4,4,32,64,64,16,8,4,128,256,0.3891200125217438,True,325084
4,4,16,32,64,16,8,2,128,32,1.4673919677734375,True,326899
4,4,16,16,64,16,8,4,128,256,0.3819519877433777,True,328522
4,4,32,32,64,16,2,4,64,256,10.293248176574709,True,332451
4,2,8,16,128,8,8,4,64,256,0.596992015838623,True,334308
4,2,8,16,256,8,8,4,128,256,1.227776050567627,True,336142
4,4,16,16,64,16,8,2,128,256,0.681984007358551,True,337746
4,4,32,32,64,16,8,1,128,256,7.572480201721191,True,341042
4,4,16,32,64,16,8,4,128,256,0.3583999872207641,True,342586
4,4,16,64,128,16,16,2,128,256,0.4894720017910003,True,344244
4,4,16,32,64,16,8,4,128,256,0.3563520014286041,True,345636
4,4,16,16,64,16,8,4,128,128,0.5826560258865356,True,347300
8,4,32,32,64,16,8,4,128,256,0.3952639997005462,True,349029
4,4,16,32,64,16,8,4,64,256,0.5130239725112915,True,351102
4,4,16,32,64,16,8,4,128,256,0.3573760092258453,True,352780
4,4,16,32,128,16,16,1,128,256,9.408512115478516,True,355246
4,4,32,32,64,16,16,2,256,256,0.3850240111351013,True,356911
4,4,16,32,64,16,8,4,128,256,0.3583999872207641,True,358345
4,4,16,32,64,16,8,4,128,256,0.3583999872207641,True,359593
4,8,16,256,64,32,1,2,4,4,385.1151428222656,True,363495
4,64,1024,16,4,1,8,1,256,8,2147483648.0,False,377837
16,4,512,256,16,2,1,1,16,1,2147483648.0,False,397436
32,4,8,256,128,64,8,32,16,512,10.557439804077148,True,400111
32,1,128,32,32,1,1,8,1024,1024,12.741632461547852,True,404701
32,4,16,32,64,16,8,4,128,256,3.250175952911377,True,406966
8,4,16,4,512,2,64,2,128,256,1.3158400058746338,True,408762
4,16,512,64,8,4,8,4,128,256,39.0563850402832,True,413325
4,4,16,16,64,16,8,4,128,128,0.5826560258865356,True,415500
4,4,16,32,128,32,32,2,128,256,0.8622080087661743,True,417679
4,4,16,32,64,16,8,2,128,64,0.92876797914505,True,420102
4,4,16,32,64,16,8,2,128,256,0.5693439841270447,True,422103
128,1,64,16,128,1,1,1,1024,1024,2147483648.0,False,443268
4,4,32,16,64,16,16,2,128,256,0.9615359902381896,True,445217
4,2,16,32,64,16,8,4,128,256,0.3604480028152466,True,447409
4,4,16,32,64,16,8,2,128,256,0.5683199763298035,True,449310
4,8,16,64,64,64,8,2,128,128,0.9205759763717652,True,451466
4,4,32,16,64,16,16,2,512,256,0.5416960120201111,True,453555
4,4,16,32,64,16,32,2,128,256,6.859776020050049,True,455822
8,4,16,32,64,16,8,4,128,256,0.3962880074977875,True,457619
4,8,64,1024,32,32,16,4,64,4,51.29727935791016,True,459036
4,4,16,32,64,16,1,2,2,16,878.4271240234375,True,469125
4,4,16,128,64,16,8,4,128,256,0.3604480028152466,True,470786
4,32,1024,64,8,2,8,4,128,256,107.6162567138672,True,481465
4,8,16,64,128,16,8,4,128,256,4.629504203796387,True,484373
4,4,16,8,64,16,16,1,256,128,8.68454360961914,True,486653
4,8,32,32,64,16,8,1,128,256,8.40499210357666,True,489286
4,4,16,32,64,16,16,2,128,256,0.4894720017910003,True,491047
8,8,128,256,32,8,16,8,128,16,17.85651206970215,True,493833
4,8,64,16,4,2,1,32,1,1024,136.6087646484375,True,495298
128,4,8,8,512,1,8,2,1024,2,1076.39501953125,True,500974
4,512,512,512,4,8,1,1,2,1,2147483648.0,False,514027
4,4,16,32,64,16,8,4,128,256,0.3573760092258453,True,515657
4,4,16,32,64,16,8,4,256,256,0.4362240135669708,True,517472
4,4,32,32,64,16,8,4,64,256,0.5253120064735413,True,519343
4,2,16,64,64,16,16,2,512,256,0.439296007156372,True,521038
4,1,256,32,32,1,64,16,64,1024,592.4085693359375,True,522892
4,4,16,32,64,16,8,4,128,256,0.3594239950180053,True,524339
4,4,32,16,64,8,8,4,128,256,0.4874239861965179,True,525997
4,8,16,32,128,16,8,4,128,256,4.6090240478515625,True,528443
8,2,128,32,32,2,32,16,128,256,39.07686233520508,True,530038
4,4,16,32,64,16,8,1,128,256,26.224639892578125,True,531916
4,4,32,64,64,32,8,4,128,256,0.4587520062923431,True,533901
4,4,16,32,8,32,8,4,128,256,1.726464033126831,True,535721
4,8,32,32,64,16,4,4,128,256,0.7178239822387695,True,537627
4,8,64,32,32,8,8,4,128,256,0.6266880035400391,True,539585
4,4,16,32,64,32,8,8,128,256,0.9267200231552124,True,541371
4,4,16,32,64,16,8,4,64,512,0.5212159752845764,True,542934
8,1,16,8,512,1,1,32,1024,1024,33.08134460449219,True,548888
