tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,2,16,32,16,2,4,2,64,1024,2.111488103866577,True,0
128,2,8,8,1024,1,16,1,16,256,200.72140502929688,True,8373
4,32,128,512,16,8,1,2,2,64,635.9623413085938,True,17937
4,32,1024,64,4,1,2,8,1024,256,15.417344093322754,True,21619
4,1,16,16,8,2,4,2,64,1024,7.776256084442139,True,23518
4,4,16,32,16,2,8,1,64,512,29.913087844848636,True,24775
4,1,16,32,16,2,8,1,256,1024,50.12275314331055,True,26221
4,4,16,16,16,1,4,1,64,1024,79.62521362304688,True,27652
4,8,16,16,4,64,1,256,4,512,230.15628051757807,True,28911
4,1,128,64,8,8,2,2,32,64,12.73855972290039,True,33954
128,2,4,4,512,2,1,1,8,16,2147483648.0,False,46744
4,4,256,128,4,1,8,8,32,8,283.5230712890625,True,48680
4,2,16,32,16,2,16,1,512,1024,61.4574089050293,True,49915
4,2,32,32,8,2,1,2,1,1024,91.67769622802734,True,51604
4,2,16,32,16,2,4,2,64,1024,2.1032960414886475,True,53141
4,128,256,128,8,1,4,8,64,1024,50.40639877319336,True,57835
4,2,16,32,256,4,4,256,64,1024,15.69587230682373,True,61113
4,2,16,16,512,1,8,1,64,1,1417.807861328125,True,69109
4,2,16,32,256,4,4,2,64,1024,18.8590087890625,True,76431
4,2,16,32,16,2,4,2,64,1024,2.1145598888397217,True,77959
4,2,8,8,32,2,4,2,64,1024,1.5380480289459229,True,79398
4,2,16,32,16,2,4,2,32,256,3.7007360458374015,True,80893
4,2,16,32,16,2,16,1,64,1024,22.761472702026367,True,83964
4,2,16,32,8,2,4,2,64,1024,8.074239730834961,True,85816
4,2,8,16,4,2,4,2,64,1024,7.128064155578613,True,87733
4,2,8,8,32,2,64,1,64,1024,38.988800048828125,True,89217
4,2,8,128,32,16,4,2,64,1024,1.4202879667282104,True,90911
32,2,8,8,32,2,4,16,64,16,158.01548767089844,True,92256
4,2,8,128,32,16,1,1,1,2,3288.184814453125,True,98528
4,2,8,32,32,4,4,2,64,1024,1.5656960010528564,True,99999
4,2,8,128,32,16,2,1,8,16,56.25958251953125,True,102153
4,1,8,128,32,16,4,2,64,1024,1.4018559455871582,True,103818
4,1,8,128,32,16,1,2,64,1024,4.959231853485107,True,108067
4,1,8,128,32,16,8,1,128,1024,7.304192066192627,True,110369
4,1,32,512,16,16,4,2,64,1024,3.8983678817749023,True,113259
8,1,8,16,1024,2,4,128,64,1024,120.65280151367188,True,116597
4,1,16,256,16,16,16,1,512,1024,6.189055919647217,True,119375
4,1,8,128,32,16,32,1,64,1024,7.255040168762207,True,121456
4,8,8,128,32,16,4,2,64,1024,7.748608112335205,True,123291
4,1,8,128,32,16,4,2,64,1024,1.397760033607483,True,125261
4,8,8,128,32,16,4,2,64,1024,7.748608112335205,True,127279
4,1,8,128,32,16,4,2,64,1024,1.397760033607483,True,128941
4,1,8,128,32,16,64,1,64,1024,13.512703895568848,True,131721
4,2,8,16,32,16,4,2,64,1024,1.3230079412460327,True,133316
4,1,4,8,512,4,4,1,64,2,944.7454833984376,True,140544
4,2,8,16,32,16,4,1,64,1024,6.681600093841553,True,142872
4,8,8,8,32,128,2,1,4,1024,11.143168449401855,True,145712
4,2,8,64,32,16,4,2,64,1024,1.3670400381088257,True,147381
4,2,8,16,32,16,4,2,64,1024,1.3199360370635986,True,149035
4,2,8,16,32,16,1,2,2,1024,12.099583625793455,True,152065
4,2,8,16,256,8,4,2,64,1024,4.355072021484375,True,156430
4,8,512,64,8,4,4,2,64,1024,41.16582489013672,True,167076
4,2,8,8,32,4,2,1,64,16,14.149632453918455,True,169751
4,4,128,16,8,8,4,2,64,1024,10.191871643066406,True,173950
8,2,8,16,512,8,4,2,64,1024,31.14905548095703,True,179727
