tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
1024,128,256,2,18.733055114746094,0
64,512,4,2,254.5919952392578,16650
1024,512,1024,1,63.22073745727539,22203
64,16,8,4,63.1357421875,28513
1024,128,1024,1,24.025087356567383,32539
512,128,256,2,25.46790313720703,38065
1024,128,1024,1,23.993343353271484,41910
512,128,256,1,21.118976593017575,45923
1024,512,1024,1,62.70975875854492,52211
1024,256,256,4,35.714046478271484,56979
256,64,64,4,23.413759231567383,60993
64,32,32,16,121.13919830322266,70970
1024,32,256,2,7.106560230255127,73303
256,128,256,2,27.96544075012207,78706
1024,128,256,2,18.723840713500977,81459
512,128,256,2,25.48019218444824,84819
1024,32,256,2,7.107583999633789,87610
1024,64,256,2,12.866559982299805,90534
1024,32,256,2,7.105535984039307,92734
1024,32,512,1,6.999040126800537,95262
1024,32,512,1,6.999040126800537,97668
512,32,512,1,13.873151779174805,100507
256,128,4,32,23.13113594055176,104796
1024,32,512,1,6.988800048828125,107287
1024,1024,512,1,158.26943969726562,119325
512,32,512,1,13.889535903930664,122855
64,512,2,512,196.44415283203125,137112
512,32,512,1,13.88646411895752,139839
1024,32,1024,1,12.924927711486816,142915
1024,32,512,2,11.933695793151855,146117
1024,32,512,2,11.943936347961426,148708
1024,32,512,1,6.993919849395752,151090
1024,32,512,2,11.935744285583496,154255
512,32,512,1,13.892607688903809,157752
512,32,128,2,11.719679832458496,160353
1024,8,512,1,7.168000221252441,162823
1024,32,1024,1,12.923904418945312,165597
1024,32,512,2,11.943936347961426,169277
64,128,1,16,68.59571075439453,176253
512,32,256,2,14.133248329162598,179255
32,4,4,4,126.23155212402344,189548
32,32,4,8,126.21619415283205,199354
1024,256,64,4,32.084991455078125,203691
16,1024,8,128,776.7285766601562,205771
1024,32,1024,1,12.924927711486816,209423
256,64,16,4,20.03046417236328,213638
1024,32,512,1,7.000063896179199,216224
1024,32,512,2,11.931648254394531,218727
512,1024,512,1,128.7710723876953,229067
512,16,128,2,11.782143592834473,231643
1024,512,1024,1,63.00774383544922,238524
1024,32,1024,1,12.925951957702637,241661
1024,64,512,1,12.92902374267578,244309
1024,128,512,1,18.78323173522949,248037
1024,32,512,1,6.996992111206055,251036
1024,32,512,1,6.9918718338012695,253526
512,32,512,1,13.890560150146484,256229
128,64,8,8,39.70048141479492,260831
1024,4,512,1,7.28985595703125,262995
1024,32,512,1,6.988800048828125,266088
256,8,32,8,24.3240966796875,269625
1024,32,512,1,6.981632232666016,271689
1024,32,512,1,6.995967864990234,274198
1024,32,512,2,11.934720039367676,276877
512,32,512,1,13.87929630279541,279397
512,32,512,1,13.880319595336914,283089
1024,32,512,1,7.002111911773682,286636
1024,8,512,1,7.155712127685547,289385
128,64,32,4,40.43366241455078,294480
512,512,512,1,64.95027160644531,302159
1024,32,512,2,11.932671546936035,304902
1024,32,512,1,6.99289608001709,307467
32,128,1,16,126.22335815429688,318458
1024,32,1024,1,12.883968353271484,321629
512,1024,128,4,125.89158630371094,332234
1024,32,512,1,6.999040126800537,334749
512,2,512,1,14.698495864868164,339054
32,128,1,16,126.22438049316406,348537
1024,256,512,1,32.25088119506836,353031
512,32,512,2,23.84281539916992,357954
512,8,128,8,25.396223068237305,362455
