tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
8,1024,8,128,1522.2333984375,0
512,16,32,4,10.570752143859863,2470
128,512,64,16,98.38182067871094,9477
256,64,256,4,47.691776275634766,13787
128,32,8,4,31.55353546142578,17539
128,16,64,8,62.12403106689453,22784
256,32,16,8,20.92134475708008,26164
256,8,16,8,21.210111618041992,28987
512,32,32,4,10.161151885986328,31753
512,32,16,8,10.50111961364746,34584
128,512,2,512,98.38079833984376,42003
32,16,32,4,162.0193328857422,53068
512,512,32,1,60.98432159423828,58812
512,8,32,4,10.590208053588867,61368
1024,32,32,4,5.894144058227539,63643
512,128,32,4,18.62451171875,66329
1024,64,16,8,9.51296043395996,68459
1024,128,32,32,24.394752502441406,71624
32,1024,32,4,187.61932373046875,84023
256,256,32,4,37.31865692138672,87962
512,32,64,1,10.156031608581545,90581
32,512,1,32,137.0101776123047,100350
1024,16,32,4,5.304319858551025,103244
1024,32,64,4,7.516160011291504,105956
512,8,512,2,23.89606475830078,110226
256,16,32,4,20.402175903320312,113567
1024,512,32,4,61.22086334228516,119088
1024,32,32,16,7.83462381362915,121691
1024,32,32,4,5.892096042633057,124284
128,16,32,4,40.69683074951172,129332
1024,32,32,16,7.83462381362915,131716
1024,4,32,1,4.065279960632324,133648
512,4,1,1,17.350656509399414,136977
128,4,8,1,31.56377601623535,140849
64,4,32,1,63.32108688354492,146528
1024,8,32,2,5.238783836364746,148406
64,4,32,1,63.32108688354492,153981
1024,512,32,1,60.53376007080078,160597
1024,4,32,1,4.0663042068481445,163239
256,16,32,4,20.40115165710449,166474
1024,4,128,1,5.139455795288086,168532
1024,8,32,1,3.99564790725708,170819
1024,4,32,1,4.0663042068481445,172662
1024,128,32,1,16.304128646850586,175603
1024,8,128,1,5.107711791992188,177833
1024,8,32,1,3.99564790725708,179933
512,1024,1,1024,120.27494049072266,189039
1024,8,32,1,4.001791954040527,190679
1024,64,64,1,9.32761573791504,193292
1024,64,32,1,8.72652816772461,196056
512,8,4,1,11.370495796203612,198510
1024,8,32,1,4.001791954040527,200872
128,2,64,1,42.03110504150391,205530
1024,16,16,2,4.407296180725098,208023
512,8,32,1,7.964672088623047,210245
512,256,256,1,33.702911376953125,214482
1024,1,1024,1,13.536255836486816,217511
1024,8,32,1,3.99564790725708,220227
512,8,32,1,7.964672088623047,222688
512,8,8,1,8.687616348266602,225409
1024,512,32,32,61.03449630737305,230968
1024,64,32,32,12.610560417175291,234331
1024,16,32,2,5.212160110473633,236953
1024,8,64,1,5.084159851074219,239229
1024,1,1024,1,13.538304328918455,242074
64,8,32,1,63.30368041992188,247687
1024,64,32,16,13.425663948059082,250062
1024,128,32,1,16.442367553710938,252470
512,8,256,2,14.493696212768556,255681
1024,1,32,1,4.114431858062744,257913
1024,8,32,1,3.99564790725708,259699
1024,8,32,1,3.994623899459839,261920
512,2,32,1,8.151040077209473,264890
1024,8,32,1,3.99564790725708,266960
1024,4,32,1,4.0663042068481445,269329
1024,8,32,1,3.99564790725708,271117
1024,8,32,1,3.994623899459839,273604
1024,32,8,2,8.742912292480469,275850
1024,16,32,2,5.207039833068848,277550
1024,4,32,1,4.0663042068481445,279472
1024,8,32,1,3.99564790725708,281979
512,8,16,1,7.930880069732666,284393
1024,64,32,2,9.342975616455078,286775
1024,4,32,1,4.0663042068481445,289113
256,128,64,16,49.31891250610352,293921
64,8,16,1,63.14905548095703,299380
1024,8,8,1,5.700607776641846,301593
1024,1,1024,1,13.537280082702637,304147
512,8,8,1,8.690688133239746,306311
512,2,16,2,8.166399955749512,308624
1024,64,32,32,12.609536170959473,311311
512,16,8,2,8.689663887023926,313955
1024,8,128,1,5.106688022613525,315961
512,16,256,2,14.240768432617188,318819
512,64,128,4,15.110143661499023,321967
512,64,16,4,11.8220796585083,324081
1024,8,32,1,3.994623899459839,326169
512,16,16,2,7.932928085327148,328678
1024,8,32,1,3.994623899459839,330890
1024,8,32,1,3.99564790725708,333173
1024,64,32,32,12.616703987121582,335955
1024,1024,32,1,121.17401885986328,345107
512,16,16,2,7.931903839111328,347378
512,8,512,1,14.179327964782717,350443
512,128,1,2,225.18170166015625,365052
512,8,32,1,7.974912166595459,367232
512,16,1,2,32.00511932373047,371352
1024,16,32,2,5.222400188446045,374079
512,8,256,2,14.460927963256836,377352
1024,16,1024,1,13.002752304077148,380044
1024,1024,512,2,126.1352996826172,388583
1024,16,16,8,5.335040092468262,391174
1024,8,32,1,3.994623899459839,393646
1024,8,32,1,3.99564790725708,396290
1024,16,64,2,5.097472190856934,398378
512,8,16,2,8.069120407104492,400647
1024,2,64,1,5.305344104766846,403252
1024,512,32,1,60.878849029541016,408775
1024,16,32,2,5.20908784866333,410944
1024,8,32,1,3.994623899459839,413653
1024,4,64,1,5.286911964416504,415577
32,8,32,1,126.308349609375,424542
128,32,64,8,60.589054107666016,430450
512,16,16,2,7.931903839111328,432953
1024,8,16,1,4.404223918914795,435535
1024,16,1024,1,13.005824089050291,438312
512,16,1,2,31.927295684814453,442247
1024,8,32,1,3.99564790725708,444007
1024,8,32,1,3.99564790725708,445736
1024,4,64,1,5.287936210632324,448362
1024,32,32,1,5.682176113128662,450041
512,16,8,2,8.682496070861816,452734
1024,8,2,1,16.04096031188965,455694
128,1024,16,8,136.67430114746094,465238
256,4,16,2,16.21196746826172,468171
32,64,4,8,126.15475463867188,477933
1024,1,512,1,7.657472133636475,480049
1024,16,32,2,5.207039833068848,482335
128,16,8,2,31.551488876342773,486389
256,8,128,1,20.35507202148437,489425
1024,2,128,1,5.299200057983398,492042
1024,16,32,2,5.21011209487915,494705
1024,1024,32,1,120.60262298583984,503122
1024,16,32,1,4.375552177429199,505453
64,32,32,8,94.09331512451172,513216
4,32,4,8,876.9976196289062,515177
64,16,16,16,95.28627014160156,522368
512,64,2,8,17.371135711669922,525543
1024,16,16,1,5.72211217880249,527662
1024,4,16,2,4.082687854766846,529764
1024,8,32,1,3.994623899459839,531929
512,8,32,1,7.962624073028564,534490
1024,4,128,1,5.139455795288086,536492
1024,16,32,2,5.20908784866333,538842
1024,64,1024,1,12.938240051269531,541074
256,8,32,1,15.90169620513916,543998
1024,8,64,1,5.083136081695557,546024
1024,16,32,4,5.302271842956543,548811
1024,16,32,1,4.369408130645752,550709
256,64,32,32,50.07769775390625,556215
1024,16,32,1,4.3724799156188965,558293
512,16,64,1,10.12326431274414,560405
512,8,16,1,7.928832054138184,562451
512,8,8,2,7.919616222381592,565099
1024,64,8,2,16.153600692749023,568650
512,128,32,4,18.62144088745117,571676
512,1024,64,16,122.33318328857422,580038
1024,512,4,2,224.74444580078125,594446
1024,32,8,1,16.16486358642578,597955
1024,16,32,1,4.387839794158936,600633
1024,64,32,16,13.445119857788086,603776
1024,64,32,16,13.443072319030762,607132
1024,32,4,1,29.40620803833008,610762
1024,16,32,2,5.221375942230225,613345
1024,8,32,1,3.99564790725708,615809
256,8,32,1,15.90169620513916,619359
1024,4,128,1,5.139455795288086,621816
1024,64,32,16,13.424639701843262,625028
1024,8,32,1,3.99564790725708,627306
512,256,2,128,33.16633605957031,630759
1024,16,8,1,8.721407890319824,632880
256,8,64,2,20.385791778564453,635873
64,1024,16,1,256.6614990234375,652710
8,64,4,16,562.0264892578125,654429
1024,8,64,1,5.092351913452148,656876
256,8,32,1,15.911935806274414,659510
1024,1,32,1,4.114431858062744,661320
512,8,32,1,7.962624073028564,663605
1024,8,32,1,3.994623899459839,665269
1024,16,16,2,4.405248165130615,667460
512,32,16,2,8.720383644104004,670416
1024,8,32,1,3.994623899459839,672538
1024,8,8,1,5.700607776641846,675093
1024,1,1024,1,13.535231590270996,677930
1024,512,1024,1,63.475711822509766,684149
512,32,128,1,10.174464225769045,686710
1024,8,64,1,5.082111835479736,688942
1024,2,32,1,4.091904163360596,691216
1024,8,512,1,7.207935810089111,693712
1024,512,512,1,65.5472640991211,699028
1024,16,16,1,5.725183963775635,701524
1024,512,32,1,61.06419372558594,707246
1024,16,32,2,5.207039833068848,709118
1024,8,32,1,3.994623899459839,711563
1024,8,64,1,5.084159851074219,714352
512,4,32,1,8.141823768615723,716637
512,16,16,2,7.93395185470581,719202
1024,4,32,1,4.064256191253662,721414
1024,16,16,1,5.726208209991455,723139
1024,1024,128,1,200.0834503173828,736043
64,32,8,4,63.0906867980957,741916
512,256,64,8,38.28019332885742,745826
1024,8,32,1,4.002816200256348,748760
64,8,32,1,63.3251838684082,754637
512,16,4,2,11.37664031982422,757577
1024,16,32,1,4.384768009185791,759897
1024,16,8,1,8.754176139831543,762378
1024,8,32,1,4.00383996963501,764453
1024,2,32,1,4.104191780090332,767127
1024,4,128,1,5.142528057098389,768942
1024,8,64,1,5.091328144073486,770801
1024,2,64,1,5.310463905334473,772761
128,512,4,64,85.46918487548828,779970
256,64,64,4,23.47520065307617,782975
1024,16,32,1,4.377600193023682,785032
1024,8,16,1,4.414463996887207,787077
1024,8,64,1,5.092351913452148,788956
1024,8,64,1,5.091328144073486,790772
512,8,32,1,7.973887920379639,793521
512,16,8,2,8.691712379455566,796217
512,8,8,2,7.919616222381592,798504
256,2,32,1,16.252927780151367,801449
512,16,4,2,11.337727546691896,804282
1024,8,32,1,3.99564790725708,806625
1024,8,32,1,3.994623899459839,809096
512,8,32,1,7.963647842407227,811838
256,8,256,1,22.81574440002441,815919
1024,512,8,1,223.86892700195312,830433
1024,8,1024,1,13.082624435424805,833443
1024,8,256,1,5.746687889099121,835670
32,32,32,8,188.26751708984372,848052
32,16,16,2,126.26534271240234,857170
1024,128,32,1,16.277503967285156,859535
1024,8,512,1,7.166975975036621,861578
1024,8,16,1,4.403200149536133,863319
