A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,1,0,0,0,2,0,1,1,0,2,16,1,1,2,1,8,1000,2,1,4,5,25,2048,1,64,1,32,1,56690688,True,7697
0,0,1,0,0,2,0,1,1,0,2,16,1,1,8,2,1,1000,2,5,5,20,1,2048,1,16,1,1,128,9223372036854775807,False,8452
1,0,0,0,1,0,2,1,1,0,2,16,2,1,4,1,2,1000,1,4,1,250,1,2048,1,1024,1,2,1,59489280,True,10070
0,1,1,1,1,0,1,2,0,2,1,16,2,1,2,2,2,1000,2,5,2,2,25,2048,1,64,1,8,4,70048768,True,11546
0,0,1,0,1,0,2,1,2,0,1,16,1,1,2,8,1,1000,1,1,10,100,1,2048,1,64,1,1,32,9223372036854775807,False,12953
0,1,1,0,1,2,1,0,2,0,1,16,2,2,1,4,1,1000,4,125,1,2,1,2048,1,2,1,1024,1,58638336,True,14542
1,1,1,0,1,2,1,0,0,2,1,16,4,2,2,1,1,1000,1,4,5,2,25,2048,1,8,1,256,1,9223372036854775807,False,15701
0,0,0,1,1,2,0,1,2,1,0,16,2,4,1,1,2,1000,2,2,2,25,5,2048,1,4,1,64,8,41462784,True,17226
0,0,0,0,1,2,1,0,2,1,0,16,8,1,1,1,2,1000,100,1,1,2,5,2048,1,8,1,1,256,576512,True,18028
0,1,1,0,1,0,1,2,1,2,0,16,1,1,16,1,1,1000,4,1,2,1,125,2048,1,4,1,128,4,9223372036854775807,False,19531
1,0,0,0,1,1,0,2,2,0,1,16,1,16,1,1,1,1000,5,2,1,100,1,2048,1,32,1,2,32,108585984,True,21509
0,1,1,0,0,0,1,2,0,2,1,16,1,8,1,1,2,1000,5,1,4,2,25,2048,1,32,1,2,32,9223372036854775807,False,22454
1,1,0,0,1,0,1,2,2,1,0,16,2,1,1,1,8,1000,25,5,4,2,1,2048,1,256,1,1,8,737280,True,23491
1,0,1,1,1,2,1,0,1,0,2,16,1,1,1,8,2,1000,1,10,1,25,4,2048,1,16,1,4,32,9223372036854775807,False,24514
1,0,0,1,1,1,2,0,0,1,2,16,2,2,1,1,4,1000,1,25,5,1,8,2048,1,8,1,4,64,17115136,True,26085
1,1,1,0,0,1,0,2,1,2,0,16,1,4,4,1,1,1000,8,1,1,25,5,2048,1,2,1,1024,1,9223372036854775807,False,27132
0,1,1,0,1,1,0,2,2,0,1,16,1,2,2,4,1,1000,500,1,1,1,2,2048,1,2,1,1024,1,436224,True,28285
1,0,0,1,0,1,0,2,0,2,1,16,4,1,1,1,4,1000,1,2,5,10,10,2048,1,32,1,4,16,68085760,True,29887
1,1,0,0,0,1,0,2,0,1,2,16,1,1,2,1,8,1000,1,1,2,10,50,2048,1,8,1,128,2,151309312,True,32415
0,1,1,0,0,1,0,2,2,1,0,16,1,2,2,4,1,1000,2,250,1,2,1,2048,1,2,1,64,16,83211264,True,34052
0,1,0,0,1,1,2,0,0,2,1,16,8,2,1,1,1,1000,2,4,5,5,5,2048,1,32,1,1,64,6506496,True,35058
0,0,1,0,1,1,2,0,0,2,1,16,1,1,2,4,2,1000,1,4,1,125,2,2048,1,4,1,256,2,9223372036854775807,False,36424
1,1,0,0,0,0,1,2,0,2,1,16,1,1,8,1,2,1000,5,1,4,1,50,2048,1,128,1,16,1,18131968,True,37588
1,1,1,1,0,2,0,1,1,0,2,16,8,1,2,1,1,1000,1,2,1,4,125,2048,1,512,1,1,4,100071424,True,41604
1,0,0,0,1,1,0,2,1,0,2,16,4,1,1,1,4,1000,100,5,1,1,2,2048,1,256,1,2,4,1298432,True,46281
0,1,0,1,0,2,0,1,1,0,2,16,4,1,2,2,1,1000,5,10,2,2,5,2048,1,1024,1,1,2,7681024,True,47359
1,1,1,0,0,1,2,0,1,0,2,16,1,4,4,1,1,1000,8,1,125,1,1,2048,1,512,1,2,2,606208,True,48238
0,0,0,1,0,0,2,1,2,0,1,16,1,2,2,2,2,1000,50,10,1,2,1,2048,1,512,1,2,2,11467776,True,49222
1,1,1,0,0,0,2,1,1,2,0,16,1,2,1,4,2,1000,2,2,1,10,25,2048,1,128,1,4,4,340754432,True,53026
1,0,1,1,0,2,0,1,1,2,0,16,1,16,1,1,1,1000,1,1,25,1,40,2048,1,32,1,16,4,9223372036854775807,False,53726
0,1,0,1,0,1,2,0,2,0,1,16,1,1,4,4,1,1000,5,1,40,5,1,2048,1,4,1,2,256,3471360,True,55045
0,0,0,0,1,1,0,2,0,1,2,16,1,8,1,1,2,1000,40,1,25,1,1,2048,1,4,1,16,32,1536000,True,55869
1,0,1,0,1,2,1,0,1,0,2,16,1,1,1,16,1,1000,40,1,25,1,1,2048,1,4,1,1,512,9223372036854775807,False,56552
