A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,1,1,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,1,20,5,1,10,2048,1,1024,1,1,2,12513280,True,1403
0,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1000,4,10,1,5,5,2048,1,4,1,32,16,9223372036854775807,False,2226
0,1,0,1,1,1,2,0,1,0,2,1,1,1,1,1,1,1000,4,125,2,1,1,2048,1,256,1,8,1,12576768,True,3360
0,0,1,0,0,0,1,2,2,0,1,1,1,1,1,1,1,1000,125,2,4,1,1,2048,1,2,1,2,512,169984,True,4594
0,1,1,1,0,0,1,2,0,1,2,1,1,1,1,1,1,1000,2,10,10,1,5,2048,1,1,1,128,16,9223372036854775807,False,5841
0,1,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,2,1,1,2048,1,64,1,8,4,67584,True,6754
1,0,1,0,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,4,5,50,1,1,2048,1,1,1,32,64,9223372036854775807,False,7587
0,0,0,0,1,0,2,1,1,2,0,1,1,1,1,1,1,1000,4,10,1,25,1,2048,1,1,1,1024,2,7077888,True,8725
0,1,0,0,0,2,0,1,1,2,0,1,1,1,1,1,1,1000,250,2,2,1,1,2048,1,64,1,1,32,165888,True,9805
1,1,1,0,0,2,1,0,2,1,0,1,1,1,1,1,1,1000,50,4,1,1,5,2048,1,2048,1,1,1,1464320,True,11032
0,1,1,1,0,1,2,0,2,0,1,1,1,1,1,1,1,1000,8,25,5,1,1,2048,1,4,1,2,256,11186176,True,12243
0,0,1,0,1,1,2,0,1,0,2,1,1,1,1,1,1,1000,125,4,1,2,1,2048,1,64,1,4,8,646144,True,13226
0,0,1,1,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,20,25,1,2,1,2048,1,4,1,512,1,3092480,True,14341
0,0,1,0,1,0,2,1,2,1,0,1,1,1,1,1,1,1000,1,50,1,1,20,2048,1,64,1,16,2,49940480,True,15809
0,0,0,1,0,0,1,2,0,2,1,1,1,1,1,1,1,1000,200,1,5,1,1,2048,1,1,1,256,8,60416,True,16679
1,0,1,1,1,0,2,1,0,1,2,1,1,1,1,1,1,1000,200,1,1,5,1,2048,1,256,1,8,1,779264,True,17651
