tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,8,1024,512,8,1,16,2,512,2,2147483648.0,0
4,2,512,4,8,4,4,32,16,128,56.200191497802734,1625
4,32,512,16,16,4,2,1,512,1024,2147483648.0,16115
64,4,32,4,128,1,1,64,256,256,42.32601547241211,20919
64,4,32,4,128,1,1,64,64,256,42.11199951171875,25827
8,1,128,128,8,1,32,4,512,32,15.690752029418944,29327
32,8,8,8,1024,2,16,1,512,1,1693.2628173828125,35336
32,1,16,8,32,16,1,256,64,512,12.165120124816896,37937
32,1,16,8,32,16,1,512,64,512,17.344512939453125,40292
8,2,4,4,8,8,16,64,256,1024,51.33107376098633,41751
32,16,16,16,256,2,2,8,4,256,2147483648.0,53806
16,1,16,8,16,16,1,128,64,128,10.69977569580078,55940
16,1,16,8,16,16,1,128,64,128,10.69977569580078,57953
16,1,16,8,16,16,1,128,64,128,10.69977569580078,60220
16,1,16,16,16,16,1,128,64,128,12.302335739135742,62814
16,1,8,8,16,16,1,128,64,128,30.486528396606445,64433
8,8,16,4,8,64,2,1,2,128,169.43820190429688,66241
512,4,4,8,1024,2,2,4,32,8,2147483648.0,78761
4,8,32,16,256,8,2,1,2,1024,2147483648.0,93486
32,16,128,256,32,2,1,16,64,1024,95.91193389892578,98349
4,8,64,8,4,8,32,1,128,128,220.1507873535156,101110
64,16,16,16,128,64,1024,1,1024,64,2147483648.0,112418
4,2,512,64,16,4,1,32,1,512,115.9208984375,114965
4,8,64,8,4,1,2,1,1024,1,57.14022445678711,118067
16,2,16,16,16,32,1,128,128,128,11.102208137512209,120423
16,1,16,8,16,16,2,32,64,64,8.308735847473145,122641
16,1,32,8,16,8,1,128,64,128,11.24454402923584,124883
16,1,16,8,16,16,1,32,64,64,4.5649919509887695,126946
8,1,64,8,8,32,1,32,128,64,1.6803840398788452,128752
8,1,32,8,16,16,1,32,64,64,2.5169920921325684,131041
16,1,16,4,16,16,1,32,64,64,4.689919948577881,133409
16,1,16,8,16,16,1,8,64,64,2.967551946640014,135333
8,1,64,8,8,16,1,32,128,64,1.5237120389938354,137649
16,1,32,16,16,16,1,32,128,64,2.643968105316162,139864
8,1,64,8,8,32,1,32,64,64,3.1580159664154053,141888
8,1,64,8,8,32,1,16,64,32,5.929984092712402,144509
8,2,256,8,8,8,1,64,128,64,1.5605759620666504,146978
8,1,64,8,8,16,1,32,64,64,2.9368319511413574,148541
8,2,64,8,8,16,1,16,16,64,10.94041633605957,151180
8,1,64,8,8,16,2,32,32,64,8.079360008239746,153696
16,1,64,8,16,16,1,32,256,64,2.727936029434204,155453
8,1,64,4,8,16,1,64,128,128,1.0383360385894775,157212
16,1,32,8,16,16,1,32,128,64,2.634752035140991,158961
8,4,128,8,8,16,1,64,128,128,1.234943985939026,160796
4,2,128,4,4,8,1,64,128,128,1.5708160400390625,163280
8,1,64,4,8,16,4,64,128,128,5.393407821655273,165842
8,1,64,4,8,16,1,128,128,256,1.911808013916016,167963
8,1,64,4,8,16,1,64,128,128,1.0383360385894775,169544
4,64,512,16,16,2,2,1,8,1,2147483648.0,184094
32,2,8,16,128,4,1,256,2,512,588.626953125,187181
4,64,512,4,4,16,1,2,4,8,1943.5172119140625,198096
32,64,128,512,32,8,1,16,64,256,2147483648.0,210102
8,1,64,4,8,16,1,128,128,256,1.9107840061187744,212260
8,1,64,4,8,16,1,64,32,128,3.344383955001831,214253
8,1,64,4,8,64,1,128,128,256,0.92876797914505,215912
8,1,64,4,8,16,4,64,128,128,5.393407821655273,218413
8,1,64,4,8,64,1,512,128,512,2.332672119140625,220764
8,1,64,4,8,32,1,256,128,256,1.661952018737793,222846
8,1,64,4,8,64,1,128,128,256,0.9308159947395324,225306
8,1,64,4,8,64,1,128,128,256,0.9297919869422911,227116
8,1,64,8,8,64,2,128,256,256,1.0926079750061035,229453
4,1,64,4,4,64,1,256,128,256,2.2804479598999023,231339
8,1,64,4,8,64,1,512,128,512,2.332672119140625,233600
8,1,64,4,8,64,1,128,32,256,2.31116795539856,236324
8,1,64,4,8,8,1,128,128,256,1.2288000583648682,238995
8,1,64,4,8,1,1,512,128,1024,7.404543876647949,240958
128,1,4,64,256,16,1,128,128,256,230.898681640625,243740
4,1,64,1024,4,64,1,32,128,32,13.234175682067873,246525
8,1,64,4,8,64,1,256,128,256,1.4366719722747805,248367
8,1,64,4,8,64,1,64,512,64,1.4755840301513672,250265
16,1,8,4,16,64,1,128,128,256,7.410687923431396,252171
8,1,64,4,8,64,1,64,128,256,0.7454720139503479,253853
8,1,128,8,8,32,1,64,128,256,0.9328640103340148,255726
8,2,64,4,8,16,1,128,128,512,0.9308159947395324,257171
16,1,8,4,16,64,2,128,128,256,5.888000011444092,259769
16,1,64,4,16,64,1,256,128,1024,1.0741759538650513,261428
8,1,32,4,8,64,1,64,128,512,0.9062399864196776,263177
8,1,32,4,8,64,1,64,128,256,0.9646080136299132,265521
8,1,64,4,8,64,1,128,64,512,0.9318400025367736,267441
8,2,64,4,8,64,1,128,128,256,1.193984031677246,268785
4,1,64,128,16,2,1,1,16,1,509.15533447265625,278357
4,32,64,64,4,1,1,16,1,16,7830.75634765625,287944
4,1,4,16,8,512,1,16,1,64,574.1680908203125,290238
4,1,1024,8,8,1,1,1,256,32,2147483648.0,300249
8,1,64,4,8,32,1,64,128,256,0.7464960217475891,302582
8,1,64,4,8,64,1,32,128,128,0.809984028339386,304764
8,1,128,4,8,32,1,128,256,256,1.026047945022583,306644
8,1,64,4,8,32,1,64,256,256,1.1325440406799316,308534
8,1,64,8,8,64,1,64,128,256,1.0035200119018557,310178
4,1,64,4,4,32,1,32,128,128,0.9615359902381896,311624
8,1,64,4,8,32,1,64,128,256,0.7464960217475891,313115
8,1,128,4,8,32,1,16,64,256,1.371135950088501,315000
8,1,4,4,64,8,2,2,4,4,694.4163818359375,318092
8,1,32,4,8,32,1,256,128,256,2.469887971878052,319694
8,1,64,4,8,64,1,32,128,256,0.8529919981956482,321896
16,1,64,4,16,64,1,128,128,512,1.0751999616622925,323680
16,2,8,8,128,8,2,4,8,16,51.9741439819336,325581
8,1,64,4,8,64,1,128,128,256,0.9308159947395324,327360
8,1,128,4,8,32,1,64,128,256,0.6758400201797485,328979
8,1,64,4,8,32,2,64,128,256,1.3926399946212769,330336
8,1,128,4,8,32,1,64,64,256,0.8468480110168457,331846
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,333686
8,1,128,4,8,32,1,64,64,256,0.8488960266113281,335427
8,1,128,4,16,32,1,64,128,256,0.8386560082435608,337419
8,1,256,4,8,16,1,128,512,512,0.6574079990386963,339429
4,1,256,4,4,16,1,128,64,512,0.9431040287017822,342145
8,1,256,4,8,16,1,32,128,64,0.7065600156784058,345200
4,1,256,4,4,16,1,64,128,256,0.7311360239982605,347056
8,1,512,4,8,8,1,64,128,256,0.6502400040626526,348856
8,1,256,8,8,32,1,64,64,256,1.1008000373840332,351660
8,1,256,8,8,16,1,128,256,512,1.1653120517730713,353524
8,1,256,4,8,16,1,32,128,128,0.52019202709198,355464
8,1,256,8,8,16,1,128,128,256,0.894976019859314,357539
4,1,256,4,8,16,1,32,256,256,0.634880006313324,360140
4,1,1024,8,4,4,1,64,128,256,2.3367679119110107,362441
8,1,256,4,8,16,1,128,128,512,0.4802559912204742,364151
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,365596
8,1,256,4,8,16,1,64,32,256,0.9615359902381896,367172
8,1,256,4,8,32,1,128,128,512,0.5990399718284607,368835
8,1,256,4,8,16,2,64,32,256,3.2133119106292725,370903
4,2,4,64,4,64,1,1024,128,1024,45.04576110839844,372103
8,1,128,8,8,32,1,64,128,256,0.9318400025367736,373973
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,376031
8,1,256,4,8,16,2,128,128,256,1.2840960025787354,378815
4,1,16,128,4,64,8,1,8,64,163.25018310546875,380651
8,8,8,8,32,2,32,1,64,1,1720.806396484375,383607
4,2,32,32,8,128,64,1,256,2,515.9147338867188,386344
32,8,64,4,32,2,1,1,32,2,2147483648.0,398623
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,400248
16,1,256,4,16,8,1,32,128,256,0.6635519862174988,402939
8,2,512,8,8,8,1,64,128,256,1.149952054023743,405074
8,1,128,4,8,32,1,64,64,256,0.8488960266113281,407026
32,4,8,32,32,16,2,64,64,256,10.89740753173828,410275
8,1,256,4,8,16,1,128,128,512,0.4812799990177154,412296
8,1,128,4,8,32,1,64,32,128,2.545664072036743,414965
8,1,256,4,8,16,1,128,128,256,0.5816320180892944,417006
8,1,256,4,8,16,1,8,128,256,2.401279926300049,420444
8,1,256,4,8,32,1,2,128,16,2147483648.0,432270
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,433650
8,1,256,4,8,4,1,128,128,512,0.5836799740791321,435609
4,2,4,4,4,1,1,1,1024,1,81.89542388916016,436679
8,1,256,4,8,16,1,64,32,256,0.9625599980354308,438288
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,440607
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,442370
32,4,8,8,32,4,2,8,128,8,57.72083282470703,444351
8,2,512,4,8,8,1,64,128,128,0.5713919997215271,446187
8,1,128,4,8,64,1,64,64,256,0.8355839848518372,447812
16,1,256,4,16,16,1,128,128,256,0.7608320116996765,449305
8,1,512,4,8,4,1,128,32,512,1.42848002910614,451139
8,1,256,4,8,16,2,128,128,256,1.2840960025787354,452721
8,1,256,8,8,16,1,64,128,256,0.7147520184516907,454767
8,1,256,4,8,16,1,64,32,256,0.9625599980354308,456512
4,1,512,4,4,4,2,64,32,1024,13.356032371520996,459050
32,16,64,16,32,32,1,64,8,256,277.1271667480469,463543
4,32,1024,32,4,4,1,16,64,1024,27.01312065124512,465757
4,256,256,8,4,2,512,1,512,1,2147483648.0,477322
8,1,256,4,8,16,1,64,64,256,0.6113280057907104,478778
8,1,256,4,8,8,1,64,128,256,0.4618239998817444,480697
8,1,256,8,8,16,1,128,64,256,1.2318719625473022,482679
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,484305
8,4,64,8,8,16,2,32,32,256,2.1760001182556152,486027
8,1,256,4,8,16,1,128,128,256,0.5816320180892944,487439
8,1,256,4,8,16,1,256,128,1024,0.5990399718284607,488758
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,490298
16,2,4,4,1024,1,32,32,1024,1024,84.39091491699219,491866
4,1,256,4,4,16,1,64,128,256,0.7290880084037781,493482
8,1,1024,4,8,2,1,8,128,256,2147483648.0,505218
8,1,256,4,8,16,1,64,512,256,0.7014399766921997,507039
8,1,256,4,8,16,1,32,32,256,1.3352960348129272,509080
16,1,128,4,16,32,1,64,32,256,0.9983999729156494,510582
8,1,256,4,8,16,1,128,128,256,0.5816320180892944,511892
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,513191
32,2,8,16,256,2,8,32,256,256,41.92665481567383,514593
32,2,32,32,256,4,512,2,512,2,1817.9931640625,520555
32,8,32,16,64,16,16,2,64,512,49.74284744262695,524840
16,4,8,16,64,64,32,2,256,64,4.327424049377441,526953
4,1,64,8,4,1,1,512,1,1024,1476.295654296875,530154
8,1,256,4,8,8,1,64,128,256,0.4607999920845032,532210
8,1,256,4,8,8,1,64,128,256,0.4618239998817444,533889
8,1,256,16,8,16,1,64,128,128,1.415168046951294,535409
8,1,128,4,8,32,1,64,128,256,0.6768640279769897,536925
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,538626
8,1,256,8,8,16,1,64,128,128,0.9277439713478088,540858
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,542372
8,2,32,8,8,2,1,128,8,512,71.99027252197266,543610
8,8,256,4,8,16,1,64,128,256,0.6625279784202576,545617
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,547172
8,1,256,4,8,16,1,2,128,2,2147483648.0,559008
8,8,256,4,8,4,32,1,1024,16,2147483648.0,571409
8,1,512,8,8,8,1,64,128,128,0.9553920030593872,573548
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,575159
8,1,128,4,8,32,1,128,128,256,0.7710719704627991,576623
4,1,64,8,8,128,16,16,128,128,9.5928316116333,578800
8,4,1024,64,8,2,16,1,256,1,2147483648.0,600099
16,4,4,8,16,4,8,16,64,64,161.36805725097656,601687
4,64,256,32,4,1,1024,1,1024,2,2147483648.0,613155
32,2,8,16,64,8,1,64,8,256,45.490177154541016,614829
8,1,256,4,8,16,1,128,128,256,0.5806080102920532,616267
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,617995
8,1,256,4,8,16,1,64,128,256,0.4526079893112182,619510
256,1,16,16,512,1,1,256,1024,256,4533.88916015625,629412
8,1,128,4,8,32,1,64,128,256,0.6758400201797485,631140
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,632929
8,1,256,4,8,16,1,64,16,256,1.8360320329666135,635109
8,1,256,4,8,32,1,64,128,256,0.7628800272941589,637401
8,1,256,4,8,16,1,4,128,256,10.306559562683104,644439
8,8,128,64,8,32,1,64,128,256,2.4227840900421143,646295
8,8,256,4,8,16,1,64,128,256,0.6625279784202576,648140
8,8,16,16,16,32,2,4,8,128,13.361151695251465,650406
8,1,256,4,8,8,1,64,64,256,0.6481919884681702,652464
4,1,512,4,4,8,1,64,128,256,1.1950080394744873,654534
8,1,256,4,8,16,1,64,64,256,0.6113280057907104,656074
4,1,4,4,4,64,2,16,16,16,477.6099853515625,657672
16,1,256,4,16,8,1,64,128,256,0.4956159889698028,659630
8,1,256,4,8,16,1,256,128,512,0.7331839799880981,661568
8,1,256,4,8,16,1,64,128,256,0.4515840113162994,663308
4,1,4,16,8,32,4,1,4,1,2147483648.0,673919
8,4,1024,4,8,1,2,2,2,4,2147483648.0,688546
8,16,64,4,8,1,4,8,64,256,10.51955223083496,690839
4,64,512,256,4,8,2,4,64,4,171.54354858398438,693720
32,4,32,32,64,4,2,32,64,512,2.9921278953552246,695672
8,1,256,4,8,8,1,16,128,128,0.963584005832672,698406
8,1,256,4,8,16,1,256,128,1024,0.5990399718284607,699990
8,1,512,4,8,8,1,64,128,256,0.6492159962654114,701932
32,4,4,8,1024,4,16,4,1024,32,139.19334411621094,704421
8,1,256,4,8,16,1,256,128,256,1.013759970664978,706588
8,1,256,64,8,16,1,64,128,256,2.060287952423096,708193
8,1,256,4,8,16,32,16,128,256,89.48019409179688,710973
8,1,256,4,8,32,1,64,128,256,0.7628800272941589,712366
8,1,256,4,8,32,1,64,64,256,0.7895039916038513,714026
8,2,256,4,8,16,1,64,128,256,0.5283839702606201,715498
8,1,256,4,8,16,1,64,128,128,0.6113280057907104,717092
16,4,32,16,16,4,1,64,16,256,13.58950424194336,719914
8,2,256,4,8,16,1,64,64,256,0.7393280267715454,721583
