tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
32,4,4,4,256,32,2,1,2,128,41.23545455932617,0
8,1,512,128,8,4,1,1,1,2,2147483648.0,17975
4,4,64,1024,32,64,4,16,16,1024,2.5815041065216064,19972
64,2,16,8,512,4,2,4,2,4,2147483648.0,31375
4,2,64,1024,32,64,4,16,16,1024,2.9327359199523926,33529
4,4,64,1024,32,64,4,16,16,1024,2.579456090927124,35748
32,4,64,1024,32,64,2,32,2,1024,16.918527603149414,39266
4,32,256,64,16,16,4,16,16,1024,15.267840385437012,41821
4,8,128,1024,16,64,4,16,16,512,3.69868803024292,43971
4,4,64,1024,32,64,4,16,16,1024,2.579456090927124,45597
4,8,64,1024,32,64,4,32,16,512,2.337791919708252,47595
8,1024,1024,128,8,1,1,4,8,4,2147483648.0,57604
4,8,64,1024,32,64,4,32,16,512,2.3367679119110107,59502
4,8,64,1024,32,64,4,64,16,512,4.396031856536865,62802
4,4,64,1024,32,64,4,32,16,512,1.9394559860229488,64846
4,8,128,1024,16,64,16,8,64,1024,6.394879817962647,66754
4,4,64,1024,32,64,4,32,16,1024,1.941504001617432,68356
4,4,128,1024,16,64,4,32,16,512,3.931135892868042,69990
4,4,64,1024,32,64,8,32,16,512,2.4883201122283936,71539
4,4,64,1024,32,32,4,32,8,256,10.61580753326416,73891
8,2,256,256,16,4,64,16,64,128,173.04473876953125,75840
4,2,32,128,8,32,8,4,256,256,1.482751965522766,77808
4,64,1024,256,4,4,2,2,8,8,2147483648.0,90110
4,128,512,8,8,4,2,2,2,2,2147483648.0,101467
8,16,16,512,8,32,1,64,1,128,2424.10498046875,105630
4,64,256,64,16,16,1,2,2,8,2147483648.0,117905
4,128,256,64,4,1,8,1,64,2,2147483648.0,129289
4,128,256,16,8,8,32,8,256,16,414.8971557617188,134583
4,2,32,64,8,8,16,4,256,256,3.5686399936676025,137466
4,2,32,128,8,16,8,4,256,64,2.1125121116638184,139574
4,2,64,128,8,32,8,4,256,256,1.9896320104599,142042
4,2,32,128,8,32,8,16,256,256,1.4725120067596436,144671
4,2,32,128,32,32,1,32,1,256,55.94112014770508,146106
4,1,32,128,8,32,8,16,256,256,1.8933759927749636,148420
4,2,32,32,8,4,8,16,256,128,6.2320637702941895,150660
4,2,32,32,8,32,8,16,256,256,1.405951976776123,153235
4,2,32,32,8,32,1,2,1,256,122.98854064941406,155515
4,2,32,256,8,32,16,16,1024,256,2.165760040283203,157692
4,2,32,128,32,32,8,16,256,256,0.3655680119991302,159587
4,8,32,16,8,8,8,16,256,256,2.8477439880371094,161757
4,2,32,4,32,32,8,16,256,256,0.5652480125427246,163864
4,2,32,128,32,32,128,4,128,256,12.25318431854248,167105
4,2,32,128,32,32,8,16,256,1024,0.3522560000419616,169789
4,2,32,128,32,32,8,32,256,256,0.8908799886703491,172024
4,2,32,32,32,32,8,16,256,1024,0.3430399894714355,174831
4,2,32,128,32,32,8,16,256,512,0.3522560000419616,176844
4,2,32,128,8,32,8,16,256,1024,1.363968014717102,179223
4,32,32,128,32,32,32,8,256,1024,46.55718231201172,181216
4,2,32,32,32,32,8,16,256,1024,0.3430399894714355,182872
4,2,32,128,32,32,8,16,256,1024,0.3522560000419616,185121
4,2,32,16,4,2,8,16,256,1024,5.2008957862854,187386
16,8,32,16,32,2,8,16,256,1024,10.207232475280762,189981
4,1,32,64,16,32,8,16,256,512,1.0936319828033447,192675
4,2,32,32,32,32,4,32,256,1024,0.7034879922866821,194460
4,2,64,32,16,16,8,16,256,1024,1.5011839866638184,196383
4,2,32,32,32,32,16,8,1024,1024,3.2686080932617188,198873
16,2,32,8,32,1,8,16,256,1024,33.372161865234375,200110
4,2,32,32,32,128,8,16,256,1024,0.3184640109539032,201797
4,2,32,32,32,32,8,64,128,1024,0.8376320004463196,203423
4,2,32,32,128,8,8,16,256,1024,0.5550079941749573,205372
4,2,32,32,32,128,1,64,2,1024,12.06272029876709,208127
4,2,32,32,32,128,8,16,256,128,0.3911679983139038,209975
4,2,32,16,32,4,8,16,256,64,1.5831040143966677,211547
4,16,32,32,32,128,4,32,256,1024,1.5503360033035278,214139
4,2,32,32,32,16,8,16,256,512,0.3225600123405456,216231
4,1,4,32,32,256,8,16,256,1024,1.2113920450210571,217598
4,8,1024,32,4,4,8,128,256,1024,6.4481282234191895,219530
4,256,1024,32,4,4,8,64,256,1024,199.79367065429688,225154
4,2,32,32,16,128,8,64,256,1024,0.7464960217475891,226531
4,4,32,32,32,128,8,32,256,1024,0.4157440066337585,228470
4,2,32,32,32,128,8,16,256,1024,0.3184640109539032,229765
4,4,32,32,32,128,8,32,256,1024,0.4157440066337585,232098
4,2,32,4,32,2,8,16,256,1024,0.5631999969482422,233777
4,8,32,32,32,128,32,8,256,32,5.774335861206055,235752
4,2,32,32,32,128,4,32,256,1024,0.5468159914016724,237519
4,2,32,32,32,128,4,32,16,1024,1.0557440519332886,239450
4,512,1024,32,4,4,2,128,4,128,2147483648.0,252153
8,2,32,8,256,4,128,1,256,1024,61.36729431152344,254852
32,1,32,128,128,4,1,16,1,128,110.84083557128906,257237
4,512,1024,256,4,1,32,8,32,1024,2147483648.0,269906
4,16,32,32,32,128,8,128,256,1024,6.623231887817383,271850
4,2,32,32,32,128,8,1,256,1024,2.5927679538726807,274320
4,16,32,32,32,128,1,64,1,1024,95.09580993652344,279001
4,2,32,16,32,128,2,64,256,1024,0.9728000164031982,280985
4,64,128,32,8,1,16,1,512,256,89.53548431396484,285299
4,2,256,8,4,16,2,1,8,2,2147483648.0,296961
16,1,8,32,128,4,64,8,64,128,59.54252624511719,298654
32,1,8,32,64,8,64,2,256,32,27.79955291748047,300570
4,2,32,32,32,128,8,16,128,1024,0.3440639972686767,302505
4,2,32,64,32,128,8,8,128,1024,0.549888014793396,304083
4,2,16,32,32,128,8,16,256,1024,0.4587520062923431,306067
4,2,32,32,32,128,16,32,256,256,1.0219520330429075,307803
4,2,32,32,32,128,8,16,128,1024,0.3440639972686767,309453
4,2,32,32,128,32,8,16,256,1024,0.6574079990386963,311311
4,2,32,32,32,32,1,64,1,1024,28.1845760345459,313045
4,4,512,32,8,8,8,16,256,1024,5.3739519119262695,315832
4,2,32,32,32,128,8,16,256,64,0.5591040253639221,317744
4,2,32,32,32,128,16,16,256,1024,0.7649279832839966,319240
4,2,32,32,32,32,8,16,256,1024,0.3420160114765167,320845
4,2,32,64,32,128,1,16,256,64,5.501952171325684,323297
256,8,8,4,256,1,64,1,64,256,2147483648.0,335571
8,4,1024,128,8,2,2,8,128,16,79.0302734375,341646
32,4,128,16,64,16,64,8,1024,512,53.95660781860352,346077
8,64,64,8,128,1,16,2,16,2,2478.8818359375,353237
4,4,32,64,16,128,8,16,256,512,0.6481919884681702,355126
4,2,32,32,32,128,8,16,256,1024,0.3184640109539032,357073
4,2,32,32,32,128,8,16,256,1024,0.3184640109539032,359366
4,4,32,16,32,128,16,16,1024,1024,0.7751680016517639,361996
4,2,32,32,32,128,32,8,256,1024,2.093055963516236,364310
8,2,16,32,32,128,8,64,256,1024,0.8652799725532532,367471
4,2,32,32,32,128,8,1,256,1,26.14169692993164,369694
4,32,1024,32,4,4,8,16,256,1024,22.445056915283203,373323
4,2,32,32,32,128,8,1,256,1024,2.593791961669922,375545
4,2,32,16,16,2,8,16,256,1024,9.701375961303713,378116
4,2,32,32,32,32,8,16,256,1024,0.3420160114765167,380776
4,4,32,32,32,128,8,16,256,1024,0.4208639860153198,383002
4,2,32,32,32,128,16,16,256,512,0.7598080039024353,385867
4,2,32,32,32,128,4,64,64,1024,0.6502400040626526,387852
4,2,32,32,32,128,8,16,256,1024,0.3184640109539032,389449
4,2,32,32,32,64,8,8,256,512,0.4003840088844299,391539
4,2,1024,128,4,1,1,2,8,2,2147483648.0,404451
4,2,1024,256,4,1,4,32,16,64,137.01837158203125,406242
8,8,256,8,32,1,4,2,4,2,2147483648.0,417571
8,32,128,16,64,4,4,2,512,4,98.42585754394533,426264
8,2,32,32,32,128,8,8,256,16,3.0269439220428467,428572
8,2,32,32,32,128,64,1,256,1,499.462158203125,431520
4,2,32,32,32,128,8,1,256,1,25.074687957763672,433795
4,1,32,32,32,128,8,16,256,1024,0.4341759979724884,435914
8,32,64,8,8,32,64,8,64,1024,346.34649658203125,438375
4,32,32,8,64,8,1,2,4,2,2147483648.0,450545
256,4,4,4,256,4,128,8,1024,256,276.1502685546875,456342
8,512,1024,32,8,1,4,4,128,256,2147483648.0,471121
4,2,32,32,32,128,2,64,256,1024,1.0987520217895508,473142
4,2,32,32,32,128,4,32,16,1024,1.0536960363388062,475071
4,2,32,16,32,4,8,16,256,1024,0.3973119854927063,477524
4,2,32,32,32,128,16,16,512,1024,0.7352319955825806,479827
4,2,32,32,32,128,8,16,256,256,0.3440639972686767,481821
4,2,32,128,16,128,16,8,512,1024,1.1386879682540894,483991
4,4,32,16,32,128,8,16,256,1024,0.6266880035400391,487160
4,4,32,32,32,128,8,16,256,512,0.4229120016098022,489644
4,32,32,32,32,128,8,16,256,1024,1.5206400156021118,491688
4,2,64,32,16,128,8,8,256,32,1.5738879442214966,494157
256,2,32,32,256,8,8,4,256,1024,59.52716827392578,504888
4,2,32,32,32,128,1,64,8,1024,3.776511907577514,507237
16,512,512,8,16,2,16,16,16,256,2147483648.0,526658
128,2,4,32,128,8,1,128,1,256,5544.50634765625,534594
8,16,128,128,16,64,1,2,16,2,429.4103088378906,543774
4,4,4,32,8,64,4,4,16,256,16.893951416015625,547143
64,2,4,8,512,4,1,1,1,2,2147483648.0,559620
4,2,32,32,32,128,8,128,256,1024,0.719871997833252,562002
4,2,32,8,32,128,8,16,256,1024,0.4321280121803283,564616
4,2,32,32,32,128,4,32,16,1024,1.0547200441360474,566788
4,1,1024,32,4,1,1024,1,1024,256,2147483648.0,576844
4,2,32,32,32,128,4,16,128,1024,0.5406720042228699,579333
4,2,32,32,32,128,16,16,256,1024,0.7639039754867554,581288
4,2,64,64,16,64,8,16,256,1024,0.8499199748039246,582918
4,2,32,32,32,128,8,64,256,1024,0.5089280009269714,585050
4,2,32,16,32,2,8,16,256,1024,0.4812799990177154,587506
4,2,32,64,32,128,8,16,256,1024,0.3409920036792755,589579
4,2,32,32,32,128,2,32,8,1024,1.7469439506530762,591968
4,2,256,32,8,2,32,16,128,32,172.09242248535156,594139
4,2,32,32,32,64,8,16,256,1024,0.3184640109539032,596654
4,2,32,32,32,128,4,128,256,512,1.3567999601364136,599607
4,4,32,64,32,128,8,32,128,1024,0.4311040043830871,602585
4,1,64,1024,4,32,1,1,1024,256,22.51571273803711,609862
8,8,1024,512,8,1,64,1,256,128,2147483648.0,629475
16,16,256,8,16,16,256,4,512,16,1088.0123291015625,634950
128,1,4,4,1024,1,2,16,2,32,1550.3902587890625,641696
4,2,32,16,32,2,8,16,256,1024,0.4802559912204742,643635
4,1,4,32,128,64,8,16,256,1024,1.5370240211486816,645281
4,2,32,32,128,32,8,16,256,1024,0.6574079990386963,647164
4,32,32,256,32,128,8,16,256,1024,1.5278079509735107,649705
4,1,32,1024,4,256,1,1,1024,1024,25.05830383300781,651676
16,2,32,32,32,128,8,16,256,1024,0.7915520071983337,653654
4,1,4,32,32,256,8,2,256,512,1.6588799953460691,655430
4,4,128,32,16,64,32,8,256,1024,6.100992202758789,657890
256,2,4,16,256,32,1024,1,1024,1024,2147483648.0,669469
4,2,16,32,32,32,8,16,256,1024,0.9983999729156494,671538
4,2,32,64,32,64,32,8,256,1024,2.3203840255737305,673473
4,2,32,32,16,128,16,16,256,512,1.1683839559555054,675560
32,2,16,32,64,32,64,2,256,128,8.236031532287598,680308
16,4,16,16,512,2,64,1,128,16,69.72621154785156,682673
4,4,64,1024,128,16,4,4,16,1024,112.94310760498048,690771
64,8,8,8,512,1,2,4,128,4,2147483648.0,702799
256,2,4,4,1024,1,1024,1,1024,1024,428.142578125,714033
4,2,32,32,32,128,8,16,256,1024,0.317440003156662,716251
8,2,32,32,32,128,8,32,256,1024,0.5375999808311462,717939
4,2,32,32,128,32,8,16,256,64,1.4305280447006226,720054
4,2,32,32,32,128,8,2,256,1024,1.07315194606781,721894
4,2,32,32,32,128,128,4,256,1024,6.7051520347595215,724210
4,2,32,128,32,128,8,16,256,1024,0.3307519853115082,725709
4,1,4,32,32,256,8,16,256,1024,1.2113920450210571,727264
16,2,32,64,32,128,8,4,256,1024,1.773568034172058,729339
4,2,32,16,32,2,8,16,256,1024,0.4802559912204742,731214
4,2,32,32,32,128,4,32,64,1024,0.6041600108146667,733223
8,8,32,32,128,32,8,4,256,8,6.755328178405762,736005
8,2,32,32,128,32,8,16,256,1024,0.8888319730758667,738370
8,1,32,32,64,64,8,16,256,1024,0.7598080039024353,740321
4,1,32,32,32,128,8,16,256,1024,0.4341759979724884,742351
8,2,32,32,256,8,8,16,256,1024,1.3066240549087524,744814
4,2,32,32,32,4,8,16,256,1024,0.3809280097484588,747764
4,2,32,32,32,128,4,32,32,1024,0.6461439728736877,749378
16,1,32,32,32,128,8,16,256,1024,1.201151967048645,752205
4,2,32,32,32,128,8,128,256,1024,0.7188479900360107,753969
4,2,32,32,32,16,8,16,256,1024,0.3225600123405456,756381
4,2,32,32,32,64,4,32,256,1024,0.579584002494812,759260
8,2,32,32,32,64,8,4,256,1024,0.993279993534088,761445
8,1,32,32,16,128,8,8,256,16,6.512639999389648,764518
