tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,4,1024,1024,8,1,32,1,64,2,2147483648.0,0
32,2,16,32,64,4,2,8,64,512,1.5861760377883911,2416
256,16,16,16,256,8,1,1,16,4,2147483648.0,16707
4,1,512,1024,8,4,4,64,4,64,490.7489318847656,18571
8,1,256,4,16,4,64,1,64,32,2147483648.0,32310
16,1,512,4,16,2,2,1,1024,128,2147483648.0,42321
8,8,32,16,32,4,1,1,4,1,1211.030517578125,50836
8,4,16,256,64,32,8,4,32,16,14.866432189941406,53863
32,2,16,32,64,4,1,4,64,128,7.708672046661377,57187
32,1,8,32,64,8,2,8,64,512,2.83955192565918,59186
32,1,16,32,64,4,2,8,32,512,1.307647943496704,61238
32,2,16,32,64,4,2,8,32,512,1.2072960138320925,63616
32,2,16,32,64,8,2,8,32,512,1.1622400283813477,65839
32,2,16,32,64,8,2,4,32,512,1.7233920097351074,68623
32,2,16,32,64,4,2,4,32,512,1.756160020828247,71340
64,1,4,8,64,4,2,8,16,512,5.326848030090332,74246
32,2,16,32,64,8,2,8,32,512,1.1612160205841064,76368
4,4,1024,8,8,1,2,64,32,512,8.208383560180664,79463
32,2,16,16,64,2,2,8,32,512,1.42848002910614,82217
32,2,16,32,64,8,2,256,32,512,14.856191635131836,85148
32,1,16,32,64,8,2,4,32,512,2.654207944869995,87826
64,2,16,32,64,8,1,8,16,512,1.8944000005722048,89854
32,2,16,64,64,16,2,8,32,512,1.1223039627075195,91605
32,2,16,32,64,8,2,4,16,512,2.060287952423096,93773
16,2,16,64,32,16,2,8,32,512,1.141759991645813,95301
32,2,16,64,64,16,2,8,128,1024,1.5974400043487549,97057
32,2,64,128,32,8,2,8,64,512,3.136512041091919,99601
64,1,8,32,128,16,2,8,16,1024,2.041856050491333,101318
32,2,16,64,64,16,2,8,32,512,1.1223039627075195,103698
32,2,16,64,64,16,16,4,32,512,7.368703842163086,106166
4,2,16,32,4,4,2,32,32,512,22.30169677734375,109194
4,2,16,128,4,32,2,8,32,512,3.5880959033966064,111234
64,2,16,128,64,32,2,2,32,1024,19.168256759643555,115963
32,2,16,64,64,16,4,4,32,256,1.819648027420044,118344
32,2,16,32,64,16,2,16,32,512,1.3731839656829834,120846
32,2,16,64,64,16,2,8,32,512,1.1223039627075195,122939
4,32,32,64,8,2,16,1,512,512,43.53433609008789,124621
8,32,1024,16,8,2,1,128,1,512,1803.3284912109373,129081
64,1,32,8,256,2,4,1,8,1,2147483648.0,142027
4,64,1024,4,8,2,2,16,4,1024,580.5260620117188,144766
32,1,16,64,64,16,2,8,16,512,1.6588799953460691,146754
64,1,8,32,128,16,1,8,32,512,6.22489595413208,149007
32,2,16,64,64,16,4,4,32,512,1.9957760572433472,151919
32,2,16,128,64,16,2,8,16,512,1.2421120405197144,153989
32,2,16,16,64,2,4,4,1024,512,11.36025619506836,156625
32,2,16,128,64,128,1,2,32,8,98.93580627441406,160353
32,1,16,16,64,16,32,2,32,512,56.06911849975586,162883
4,2,16,128,8,32,2,1,32,4,61.9233283996582,164266
16,2,32,128,32,16,2,16,32,512,0.8376320004463196,165856
64,1,4,16,128,16,2,8,32,512,6.200319766998291,168324
32,2,16,64,64,16,4,2,32,512,4.746240139007568,171200
16,2,16,128,32,16,2,8,32,512,1.1991039514541626,173141
16,2,32,256,32,16,2,8,32,512,1.3475840091705322,174946
32,2,32,64,64,16,2,16,32,512,0.6891520023345947,176775
32,2,16,64,64,16,4,64,128,512,3.0914559364318848,178634
32,4,32,256,32,16,2,16,32,512,1.516543984413147,181115
32,2,32,64,64,16,2,16,16,512,1.1018240451812744,182878
16,2,64,128,32,16,1,16,16,1024,1.985535979270935,184906
16,2,32,64,32,16,2,16,16,512,1.1233279705047607,186656
32,1,32,64,64,16,2,16,32,512,0.8939520120620728,188810
32,2,32,64,64,16,4,8,32,512,1.6373759508132937,190929
16,2,32,32,64,16,2,4,32,512,3.3751039505004883,193565
16,2,32,64,32,16,2,4,32,512,1.6424959897994995,195754
32,2,32,64,64,16,2,16,64,512,0.8806399703025818,197635
32,2,32,64,64,16,1,16,32,512,1.6076799631118774,200051
64,2,16,128,64,16,1,16,256,1024,3.1447041034698486,202225
8,2,64,128,32,16,2,16,32,1024,1.1919360160827637,204115
32,4,32,64,64,16,2,4,16,512,4.008959770202637,206641
32,2,32,64,64,8,2,16,32,512,0.7700480222702026,208420
32,1,32,64,64,16,2,16,32,512,0.8939520120620728,210597
32,1,32,64,64,16,4,8,32,512,2.2415359020233154,212940
32,2,32,64,64,16,2,16,32,512,0.6881279945373535,214443
32,2,32,32,64,4,2,4,32,512,3.383296012878418,216896
32,4,16,64,64,32,2,16,32,512,1.5677440166473389,219217
32,1,32,64,64,16,2,16,32,256,1.1325440406799316,220806
32,2,32,64,64,16,4,16,128,1024,1.2451839447021484,222767
16,2,32,64,64,16,2,16,32,256,0.8878080248832703,224550
32,2,32,64,64,16,2,32,32,512,1.1673599481582642,226750
64,2,32,64,64,16,2,16,32,512,0.8560640215873718,229002
32,2,32,64,64,16,2,16,16,1024,1.2072960138320925,230930
16,2,32,64,32,16,2,8,32,1024,1.0506240129470823,232819
32,2,32,64,64,16,2,64,32,512,1.950719952583313,235009
64,2,8,16,128,16,2,16,32,512,4.618239879608154,237366
32,1,32,64,64,16,2,16,32,1024,1.0414079427719116,239587
16,2,64,128,32,16,2,16,32,512,1.0158079862594604,241284
32,2,32,64,64,32,2,16,32,512,0.66457599401474,243285
16,4,32,64,64,16,2,16,32,512,0.974847972393036,245684
16,2,32,64,32,16,2,8,32,256,0.9728000164031982,247543
16,4,64,16,32,32,2,16,32,512,0.8028159737586975,249685
32,8,32,64,64,32,2,16,32,512,42.22259140014648,251864
32,2,32,64,64,32,2,32,16,512,1.7500159740447998,253675
32,2,32,64,64,32,2,8,32,512,1.070080041885376,255948
16,4,32,64,32,32,2,16,32,512,0.9871360063552856,258509
32,4,32,64,64,16,4,8,16,1024,1.896448016166687,260738
64,2,32,32,128,8,2,8,16,512,3.3310720920562744,263634
32,2,32,64,64,32,4,8,128,1024,1.1018240451812744,266056
32,2,32,32,64,64,2,16,32,512,0.6707199811935425,267746
32,2,32,64,64,32,4,8,32,512,1.3793280124664309,269830
16,2,32,64,32,32,2,8,16,512,1.6558079719543457,271848
64,2,32,64,64,32,2,16,32,512,0.7751680016517639,274629
512,1,8,16,1024,2,4,1,4,256,2147483648.0,291323
16,8,64,32,16,128,8,1,512,8,11.356160163879396,303623
32,4,8,16,512,8,4,1,8,1,700.6044311523438,310982
4,512,512,1024,4,4,64,2,1024,16,2147483648.0,323867
32,2,32,64,64,32,2,16,32,512,0.66457599401474,326051
16,2,32,64,64,32,2,128,32,512,2.9900801181793213,328125
64,2,32,64,128,16,1,4,2,512,100.1011199951172,337308
8,4,32,64,64,32,2,16,32,512,0.8939520120620728,339343
16,2,32,64,32,128,2,16,32,512,1.090559959411621,341041
32,2,32,64,64,64,2,4,32,256,3.3720319271087646,343819
64,2,8,32,128,32,2,16,32,512,4.411392211914063,346175
16,4,64,64,32,32,2,16,32,512,0.8939520120620728,347889
8,4,8,4,16,1,1,16,1,64,1954.1636962890625,351255
