tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
256,2,8,16,256,2,1,512,64,1024,836.421630859375,0
16,8,256,16,16,4,2,16,2,16,492.8819274902344,2388
256,4,4,8,512,4,1,16,1,128,2147483648.0,14789
32,4,16,16,512,2,8,32,16,1024,15.268863677978516,18313
8,16,128,8,8,2,4,4,512,8,11.84768009185791,21569
4,128,512,16,8,2,4,32,8,128,1170.302978515625,27238
4,2,128,32,64,1,1,1,1,1,2147483648.0,48563
64,2,8,8,512,1,1,2,2,4,2147483648.0,60995
8,16,128,4,8,2,4,4,512,8,17.772544860839844,64112
8,16,128,8,8,2,4,2,512,4,35.743743896484375,66811
8,16,128,8,8,2,8,4,512,8,23.647232055664062,70240
16,2,4,4,16,4,4,4,512,8,26.819583892822266,71323
8,8,8,128,16,128,8,64,32,1024,21.48966407775879,74404
4,32,512,64,8,1,2,4,2,256,854.9652709960938,78762
16,128,512,128,16,2,1,1024,1,1024,2147483648.0,90909
4,8,64,256,8,4,1,8,4,512,63.696895599365234,92204
8,16,128,8,8,1,4,2,512,8,45.47174453735352,95044
8,16,128,8,8,2,4,4,512,8,11.849727630615234,97626
8,16,128,8,8,2,4,4,512,8,11.84870433807373,100559
8,16,128,8,8,2,4,2,512,8,41.08902359008789,103612
16,16,128,16,16,2,4,4,256,8,16.508928298950195,107508
8,16,128,8,8,2,4,2,512,4,35.6126708984375,109817
4,2,8,64,16,64,2,16,4,256,29.487104415893555,111017
32,2,128,8,32,4,16,4,1024,4,151.52024841308594,115818
4,32,512,16,4,2,4,32,512,1024,3.29420804977417,117904
8,256,512,4,16,1,64,1,128,4,2147483648.0,132678
32,16,128,8,32,2,4,1,512,8,2147483648.0,146715
8,16,128,8,8,2,2,32,256,1024,1.1960320472717283,148439
8,16,256,8,8,2,32,8,256,1024,52.2874870300293,150578
8,64,128,8,8,2,2,32,256,1024,11.157504081726074,155134
4,16,128,8,8,2,32,4,64,16,281.9215393066406,157140
8,16,128,8,8,2,1,64,256,1024,2.925568103790283,159242
32,16,128,8,32,2,2,32,256,1024,25.992191314697266,162060
8,16,128,16,8,8,2,32,256,1024,1.1919360160827637,164493
8,16,128,8,8,2,2,4,256,1024,3.889152050018311,167297
8,16,128,8,8,2,4,32,1024,1024,2.480128049850464,169467
16,16,16,8,16,16,32,8,256,1024,43.75244903564453,171314
4,16,128,8,8,2,2,32,16,1024,10.234880447387695,173358
8,16,128,16,8,64,2,32,256,1024,1.418239951133728,176187
8,16,128,16,8,8,2,32,256,512,1.1919360160827637,178265
16,4,16,8,16,16,1,64,1,1024,60.12928009033203,179869
4,16,128,16,8,8,2,16,256,128,1.3260799646377563,181981
8,128,128,16,8,8,2,32,256,1024,171.73094177246094,187362
8,16,128,16,8,8,2,32,256,1024,1.1919360160827637,189079
4,16,512,16,4,4,2,32,16,1024,35.95366287231445,190416
8,16,128,8,8,16,2,32,256,1024,0.9482240080833436,192518
8,16,128,128,8,8,2,32,256,1024,1.657855987548828,194367
8,16,128,16,8,8,2,32,256,256,1.1919360160827637,196201
4,64,1024,8,4,2,2,32,256,1024,7.8919677734375,198997
8,16,128,8,8,8,4,32,1024,1024,1.8708479404449463,201362
8,16,128,8,8,16,2,32,128,1024,1.2298239469528198,203088
8,16,128,128,8,1,4,4,512,256,4.932608127593994,205929
8,16,256,8,8,8,2,32,256,1024,0.9594879746437072,208330
8,16,128,256,8,16,2,32,256,1024,1.652735948562622,210572
8,16,128,256,8,16,2,512,256,1024,15.047679901123049,213279
16,2,4,4,16,32,128,4,1024,1024,23.34515190124512,216024
4,2,128,1024,4,64,2,8,8,128,35.45702362060547,217289
4,16,128,4,4,16,4,32,256,1024,2.4227840900421143,219341
16,16,128,16,16,8,2,64,256,1024,3.6669440269470215,221821
4,8,128,8,16,1,8,4,32,8,242.4330291748047,223695
4,16,128,1024,8,16,64,4,256,256,23.42092704772949,226721
8,32,128,8,8,16,16,8,256,1024,15.988736152648926,230033
8,2,128,8,8,16,2,32,256,1024,0.6430720090866089,231841
4,16,128,8,8,16,2,4,256,16,1.768447995185852,233663
8,4,256,8,8,8,2,32,32,1024,2.2507519721984863,235697
64,2,128,32,64,4,2,32,256,1024,3.3310720920562744,238327
8,2,128,64,8,1,2,32,256,1024,1.6640000343322754,240056
32,2,128,8,64,4,2,32,256,1024,1.2042239904403689,242254
8,8,128,8,8,8,2,4,256,4,14.113792419433594,245377
4,2,128,8,4,16,2,32,256,1024,0.8642560243606567,247384
4,2,128,8,4,16,2,32,256,1024,0.8642560243606567,249181
8,2,128,8,8,16,2,32,256,1024,0.6430720090866089,251472
16,1,4,4,16,32,2,32,256,1024,4.879360198974609,253264
64,2,128,8,64,4,2,32,256,1024,3.1651840209960938,256104
8,64,128,8,8,16,2,4,256,16,71.35948944091797,258666
64,2,128,8,64,4,2,32,64,1024,3.1385600566864014,261124
4,256,512,8,4,2,1,8,128,32,242.5733184814453,272013
16,2,16,256,16,64,1,8,256,128,3.4047999382019043,273880
4,4,32,16,64,32,2,4,1024,256,3.889152050018311,277185
16,8,128,128,16,32,512,1,512,128,2147483648.0,289461
8,2,128,8,8,16,2,2,256,256,13.413375854492188,293902
4,4,512,8,4,4,2,32,256,1024,1.3373440504074097,295925
64,2,128,8,64,4,2,32,256,1024,3.1651840209960938,298515
16,2,16,8,16,32,1,64,1,1024,46.15987014770508,299685
8,2,128,16,8,16,2,32,256,1024,0.9052159786224364,301262
8,2,64,8,8,16,2,64,256,512,0.7485439777374268,302644
8,16,16,512,64,32,16,1,64,1,109.7871322631836,304503
256,8,16,8,512,4,1,128,1,128,2147483648.0,318635
32,2,128,256,32,8,64,4,256,1024,190.38514709472656,323433
8,2,128,8,8,16,2,32,256,1024,0.6430720090866089,325402
32,2,128,64,32,8,2,32,256,1024,1.499135971069336,327486
8,2,128,8,8,16,2,32,256,1024,0.6430720090866089,329373
4,2,128,8,8,8,2,32,256,1024,0.4515840113162994,331304
64,2,128,32,64,16,2,32,256,1024,3.234816074371338,333873
8,2,128,64,8,16,2,32,256,1024,1.3271039724349976,335379
8,2,128,8,8,16,2,4,256,1024,6.574079990386963,338157
4,2,128,1024,16,8,2,32,256,1024,1.6844799518585205,340113
4,2,128,4,8,8,2,32,256,256,0.5222399830818176,342085
4,1,128,8,8,4,2,2,256,2,18.38387107849121,346736
4,2,32,256,16,8,2,32,256,1024,1.4469120502471924,348612
4,2,128,8,32,4,1,64,1,1024,14.187520027160645,351182
4,32,128,128,8,32,2,32,256,1024,2.075648069381714,353169
4,128,128,32,8,8,2,4,256,1024,86.92633819580078,357535
4,2,128,256,8,8,2,32,256,1024,1.1816960573196411,359336
4,2,128,8,8,8,2,32,256,256,0.4536319971084595,361134
4,2,128,8,8,8,2,32,128,1024,0.5406720042228699,363411
4,2,128,8,8,8,16,8,256,1024,8.459263801574707,365679
8,2,16,4,256,4,2,32,64,1024,5.204991817474365,369702
32,4,4,4,32,8,128,8,512,8,3260.544921875,374320
4,2,128,8,16,8,2,32,256,1024,0.4812799990177154,375946
8,4,4,4,1024,4,2,2,2,2,2147483648.0,388378
4,2,128,4,8,8,2,32,128,1024,0.8468480110168457,389879
4,2,128,8,8,8,2,8,256,64,0.6133760213851929,391688
4,2,128,8,16,8,1,64,1,1024,16.17100715637207,394187
4,2,128,32,8,8,8,32,256,1024,3.2921600341796875,395742
8,2,128,8,8,8,2,32,256,1024,0.5468159914016724,397745
8,64,64,8,64,1,1,128,1,128,2147483648.0,411708
4,2,128,8,8,8,128,4,256,1024,140.76211547851562,414047
4,4,512,8,8,2,2,64,256,1024,0.8007680177688599,415499
4,128,128,8,8,8,256,2,256,1024,1340.6024169921875,421337
4,2,16,8,8,32,2,4,2,32,122.54924774169922,422718
16,4,8,32,64,8,2,32,16,512,9.172991752624512,425288
4,4,128,4,8,8,2,32,256,1024,0.5734400153160095,427325
4,8,1024,4,4,1,2,1,128,1024,2147483648.0,442271
16,32,64,16,64,2,1,32,4,128,2147483648.0,454430
8,1,4,4,1024,2,4,32,512,1024,48.70758438110352,457733
16,1,4,4,16,16,4,128,256,1024,9.088000297546388,460147
4,2,128,512,8,8,2,32,256,1024,1.350656032562256,462066
4,2,128,8,8,8,2,128,64,512,1.350656032562256,463970
4,2,128,8,8,8,2,32,128,512,0.5406720042228699,465746
8,8,128,256,8,32,128,1,256,128,206.9411773681641,476642
4,2,128,8,8,8,2,32,256,1024,0.4526079893112182,478475
8,2,128,8,8,8,256,1,256,1024,2147483648.0,490096
4,2,128,8,8,8,1,64,2,1024,15.178751945495604,492851
4,4,1024,8,4,2,2,32,256,1024,2.1073920726776123,494857
4,4,256,8,8,4,1,64,256,1024,1.234943985939026,496767
8,16,128,128,16,16,16,4,64,128,14.697471618652344,500232
8,2,128,8,8,8,1,64,1,1024,30.834688186645508,501572
4,2,128,4,8,2,16,8,256,1024,22.003711700439453,504462
4,2,128,8,8,8,8,16,256,1024,3.575808048248291,506664
4,1,4,1024,4,1024,1,1024,1,1024,3543.860107421875,511374
8,8,8,512,8,128,64,16,64,1024,110.5960922241211,512825
4,8,32,8,4,16,1,1,2,64,234.44479370117188,514481
4,4,1024,128,8,2,1,128,64,128,5.777408123016357,516402
4,2,128,8,8,8,2,8,256,64,0.6133760213851929,518684
4,2,128,8,4,8,2,32,256,1024,0.8929280042648315,520438
4,128,128,8,8,8,2,32,256,1024,104.27801513671876,525247
4,2,128,8,8,8,1,64,4,1024,7.638016223907471,527297
8,2,16,256,16,64,1,128,4,512,59.46879959106445,528743
4,2,128,8,8,8,4,32,256,1024,1.44486403465271,530197
