tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,1024,1024,16,4,2,256,2,1024,8,2147483648.0,0
4,64,128,32,16,32,1,64,1,128,2147483648.0,11334
8,256,512,512,8,1,256,2,256,4,2147483648.0,23548
16,2,8,8,512,2,2,2,128,16,2147483648.0,35039
4,512,1024,16,4,2,64,2,256,4,2147483648.0,47808
4,512,512,16,4,2,64,4,1024,8,2147483648.0,60523
4,1,4,4,128,1,2,128,2,1024,729.438232421875,62943
4,1024,1024,16,4,2,256,2,1024,8,2147483648.0,79684
8,1,128,1024,8,16,2,8,8,8,264.2944030761719,82657
32,8,8,256,128,32,2,1,128,8,51.22662353515625,86261
4,32,32,16,128,8,64,1,64,1,586.0341796875,88591
8,1,4,4,512,4,1,1,32,2,2147483648.0,101549
8,1,4,8,64,2,2,8,2,16,1302.2310791015625,104280
8,2,4,32,16,64,16,2,32,4,857.8569946289062,106660
4,1,16,16,8,2,4,1,64,2,199.7711334228516,108119
8,2,128,16,64,2,8,1,32,8,112.79052734375,115374
32,1,8,128,128,16,2,1,128,8,78.561279296875,119009
32,8,8,8,128,1,2,1,128,8,179.0556182861328,123024
16,32,32,512,64,32,2,1,128,8,123.82412719726562,132154
32,2,8,256,128,32,2,1,128,8,50.54463958740234,135808
64,2,8,256,128,32,4,1,128,8,33.84320068359375,139730
32,1,8,256,128,32,2,1,128,8,74.01676940917969,143537
16,4,16,512,64,64,4,1,16,8,38.34163284301758,145921
8,2,8,256,128,32,2,1,128,8,52.29568099975586,149470
8,32,1024,512,8,2,4,1,128,8,2147483648.0,167476
64,2,8,256,128,32,4,2,256,32,70.46451568603516,170141
64,2,8,64,128,32,4,1,128,8,33.48992156982422,174632
64,2,8,256,128,32,4,16,128,32,26.66291236877441,176972
64,2,8,256,128,32,8,16,1024,32,26.7509765625,178471
4,2,8,512,4,256,2,16,32,32,74.5000991821289,179523
128,2,8,256,128,32,4,32,512,32,335.7225036621094,182023
64,4,8,32,128,4,4,16,128,32,452.7175598144531,184727
16,16,256,512,32,4,2,8,8,32,52.43801498413086,187880
64,2,8,256,128,32,2,2,32,32,28.89523124694824,190213
16,2,8,512,32,128,4,16,128,32,15.40505599975586,193100
64,2,8,256,128,32,4,8,128,16,29.931520462036133,194871
8,2,8,512,8,256,16,16,128,32,80.67072296142578,196156
16,16,256,512,32,8,1,16,128,32,18.80064010620117,200761
4,2,8,128,32,16,4,1,128,32,8.194047927856445,203396
16,8,8,8,32,128,4,16,128,32,19.902463912963867,206694
4,2,8,16,32,16,4,1,128,32,8.237055778503418,210041
4,2,8,16,32,2,2,1,64,32,46.68108749389648,211813
4,2,8,8,32,16,4,8,512,32,5.502975940704346,214578
4,2,8,32,32,16,4,1,128,32,8.80947208404541,216978
4,2,8,8,32,64,4,8,512,32,5.449728012084961,218970
4,2,8,8,128,8,4,8,512,32,17.758207321166992,222492
256,2,8,4,256,4,4,8,512,32,182.06105041503903,225774
4,1,8,8,32,16,4,8,512,32,4.436992168426514,228093
4,1,8,8,32,16,64,8,512,32,17.912832260131836,231292
4,1,8,8,32,128,4,8,512,32,4.465663909912109,233493
16,1,8,8,32,16,8,4,1024,32,4.589568138122559,235722
