tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,2,4,128,4,32,8,2,256,2,384.1433715820313,0
4,4,4,512,16,256,1,1,1024,16,22.823936462402344,2919
8,2,4,8,8,2,64,8,64,64,1941.738525390625,6070
4,32,1024,4,8,2,16,2,16,512,2147483648.0,18293
4,4,4,512,16,256,4,1,16,16,36.71039962768555,19565
4,4,4,512,16,256,2,1,256,8,20.70528030395508,22069
8,4,4,512,16,256,1,1,1024,64,15.004672050476074,24932
4,4,4,512,16,256,1,2,8,16,87.7127685546875,26821
8,4,4,256,16,128,1,1,1024,32,14.457856178283691,29386
4,4,4,512,8,512,4,1,1024,64,18.2476806640625,31868
4,256,512,16,4,2,32,4,512,1024,433.9210205078125,37786
8,4,4,512,16,256,1,1,1024,64,14.996479988098145,40746
4,2,4,16,8,4,64,2,128,2,4316.95849609375,46339
4,32,1024,1024,8,1,1,2,1,32,2147483648.0,60334
8,1,512,8,16,1,2,1,4,128,2147483648.0,77575
4,8,1024,4,8,2,2,1,8,64,2147483648.0,92219
8,4,4,256,16,128,1,1,1024,32,14.49779224395752,94422
8,4,4,256,16,128,2,1,1024,32,10.521599769592283,96291
8,4,4,256,16,128,1,1,1024,32,14.516223907470703,98921
4,4,4,256,8,128,1,1,512,32,15.341567993164062,101878
4,4,4,256,8,128,2,1,512,32,6.776832103729248,103691
16,4,4,256,32,128,2,1,1024,32,11.146240234375,106332
8,4,4,256,32,128,8,1,1024,32,3.7068800926208496,108381
8,4,4,256,16,128,2,1,1024,32,10.521599769592283,110828
8,4,4,64,32,128,8,1,512,32,3.689471960067749,112706
8,4,4,256,32,128,8,1,1024,32,3.73145604133606,114892
8,4,4,256,32,128,4,4,256,128,4.135935783386231,116989
8,4,4,256,32,128,8,1,1024,32,3.725311994552612,118898
8,4,4,64,32,128,8,1,512,64,3.008512020111084,120762
16,4,4,64,32,128,4,1,512,32,10.712063789367676,122894
8,4,4,64,32,128,4,1,256,32,9.074687957763672,125245
8,4,4,32,32,256,8,1,128,32,5.099520206451416,127353
8,4,4,64,32,128,8,2,512,64,3.033087968826294,129206
8,4,4,64,32,128,8,1,256,64,2.9214720726013184,131178
8,4,4,64,32,128,16,1,512,64,4.699135780334473,133341
8,4,4,64,32,128,8,1,512,32,3.684351921081543,135089
8,4,4,32,32,64,8,1,256,64,2.4688639640808105,136842
8,4,4,64,32,128,2,1,256,64,7.646207809448242,139275
8,4,4,32,16,256,8,1,256,64,8.936448097229004,141242
8,4,4,64,32,128,8,1,256,64,2.920448064804077,143098
16,4,4,32,32,64,16,1,256,64,5.401599884033203,145353
8,4,4,32,32,128,4,1,256,8,19.59014320373535,148269
8,4,4,32,32,64,8,1,256,64,2.4647679328918457,150001
8,4,4,8,32,64,8,1,256,64,4.125696182250977,152795
8,4,4,64,32,64,4,1,256,16,9.977855682373049,155153
8,4,4,64,32,64,16,1,512,64,4.434944152832031,157985
8,8,8,32,32,64,8,1,128,64,2.5620479583740234,160456
8,4,4,32,32,64,8,1,512,64,2.9511680603027344,162811
8,4,4,32,32,64,4,1,512,64,5.306367874145508,165012
8,16,16,128,32,64,4,1,512,64,2.1278719902038574,167208
8,16,16,128,16,64,8,1,256,32,4.607999801635742,169974
16,8,8,32,64,32,8,1,256,64,6.081535816192627,172787
8,16,16,128,64,32,4,1,512,64,48.47615814208984,175336
8,16,16,128,32,64,4,1,512,64,2.126847982406616,177697
8,16,16,64,32,64,8,1,1024,32,3.476480007171631,180941
8,16,16,128,32,64,4,1,512,64,2.12992000579834,184121
16,8,8,64,64,64,8,1,512,64,56.92723083496094,185963
8,16,16,64,32,64,4,1,512,64,2.1473278999328613,188198
8,8,16,128,32,64,4,1,512,64,3.980288028717041,191319
8,16,16,128,32,64,4,1,512,32,3.348479986190796,193727
8,32,64,128,16,64,4,1,512,64,8.367103576660156,199218
16,16,16,128,32,64,8,1,512,64,59.15852737426758,201754
8,16,16,64,32,64,4,1,512,64,2.1473278999328613,203897
8,32,32,32,32,64,4,1,512,64,4.766719818115234,206584
8,16,16,128,32,64,4,1,512,64,2.12992000579834,208864
8,16,16,32,32,64,4,1,512,64,2.3306241035461426,211029
8,16,16,128,32,64,4,1,256,32,3.2962560653686523,213028
8,32,32,64,32,128,4,1,512,64,5.97811222076416,215725
128,4,32,256,256,8,1,32,1,64,2147483648.0,227048
4,64,1024,32,8,2,256,1,256,512,2147483648.0,241246
32,4,64,8,64,8,16,32,16,32,1212.689453125,244129
4,8,512,256,4,1,2,4,8,16,467.2194519042969,247488
8,16,16,128,32,64,4,1,512,256,2.1278719902038574,249956
16,16,16,128,32,64,8,1,1024,64,5.329919815063477,253352
16,16,16,64,64,32,4,2,256,64,5.472256183624268,256802
8,16,16,128,32,64,4,1,512,64,2.130944013595581,259328
16,16,16,128,32,64,8,1,512,64,5.331967830657959,262558
8,32,32,128,32,64,4,1,512,32,4.25267219543457,265313
8,16,16,128,32,64,4,1,256,64,2.122751951217652,267916
8,16,16,128,32,64,4,1,512,64,2.130944013595581,270284
8,16,16,256,32,64,4,1,64,64,2.209791898727417,272261
16,16,16,128,64,64,4,1,256,64,3.7498879432678223,275310
8,16,16,128,32,64,4,1,256,64,2.1237759590148926,277037
8,16,16,256,32,64,2,1,256,8,11.284480094909668,280224
