tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,4,16,128,256,16,8,8,1024,64,8.334336280822754,0
8,4,16,128,256,8,32,1,64,2,133.14764404296875,1855
4,16,64,8,8,8,1,1,2,1,4708.5703125,10091
8,8,256,128,8,8,2,2,16,4,453.5439453125,15236
16,16,256,256,16,2,16,2,128,512,253.64480590820312,24334
4,256,1024,128,4,1,8,64,128,128,162.8159942626953,29496
8,32,64,128,16,64,8,1,128,1,188.74163818359372,33520
32,2,8,8,32,1,4,2,16,32,73.69830322265625,35011
16,4,16,128,256,16,8,8,1024,64,10.32908821105957,38026
16,4,16,64,256,16,8,8,1024,64,8.324095726013184,40655
16,4,16,32,256,16,8,8,1024,64,7.840767860412598,43048
16,4,16,64,256,16,8,8,1024,64,8.324095726013184,45766
16,4,16,32,256,16,8,16,1024,256,4.873216152191162,48110
32,4,16,64,256,16,8,8,1024,64,9.51910400390625,50695
16,8,16,32,256,16,64,4,1024,32,7.908351898193359,52904
8,8,16,32,256,16,8,4,1024,32,11.148287773132324,56280
16,4,16,32,256,16,8,16,512,256,5.346303939819336,59001
16,4,16,32,256,16,8,16,1024,128,7.646207809448242,61453
16,4,16,32,256,16,8,32,1024,512,4.61516809463501,63691
32,4,8,32,256,32,8,16,512,256,7.474175930023193,66080
16,4,16,16,512,4,8,32,1024,256,43.81695938110352,68691
16,4,16,32,256,16,8,8,1024,512,3.670016050338745,71811
16,4,8,32,256,32,16,16,1024,1024,2.687999963760376,74093
16,4,16,16,512,4,2,64,256,512,44.21324920654297,85206
16,4,8,32,256,32,16,16,1024,1024,2.6992640495300293,86821
8,4,8,64,128,64,8,32,1024,1024,1.9916800260543823,88516
16,4,8,32,256,32,8,16,512,1024,2.80678391456604,90648
16,1,4,16,512,16,8,32,512,1024,14.005248069763184,93350
8,4,8,128,128,64,8,32,1024,128,55.30214309692383,94601
8,4,8,64,128,64,4,64,1024,1024,5.797887802124023,97010
16,4,16,32,256,16,8,32,1024,1024,2.510848045349121,99761
8,4,8,32,128,64,8,32,1024,512,2.900991916656494,101899
8,4,16,64,128,64,8,32,1024,1024,1.013759970664978,103832
8,2,4,64,128,64,8,32,1024,1024,2.802687883377075,105784
8,4,8,64,128,64,8,64,1024,512,4.014080047607422,108121
8,4,8,64,128,64,4,32,1024,1024,3.5676159858703613,110558
16,4,16,32,256,16,4,32,1024,512,45.50758361816406,112875
8,8,32,64,64,32,8,32,1024,1024,1.1735039949417114,115199
8,8,32,64,128,32,8,32,1024,1024,1.6732159852981567,117634
8,2,16,128,128,64,8,32,1024,1024,1.005568027496338,119747
8,2,16,128,64,128,8,64,1024,1024,0.9533439874649048,121331
8,2,16,256,128,64,8,32,1024,1024,0.9574400186538696,123260
8,2,32,128,128,32,8,32,1024,1024,1.8176000118255613,125004
8,2,16,128,128,64,8,32,1024,512,1.8431999683380127,126764
8,2,16,128,64,128,16,32,1024,1024,0.9789440035820008,128484
8,2,32,128,32,128,8,64,1024,1024,0.6318079829216003,129968
8,2,16,128,64,64,32,16,1024,512,1.8647040128707888,132166
8,2,16,128,64,64,8,64,1024,1024,0.9256960153579712,134307
8,1,32,256,32,128,8,64,512,256,1.827839970588684,135986
8,2,32,128,32,128,32,16,1024,1024,1.6660480499267578,137831
8,1,32,128,64,64,8,64,1024,128,4.780032157897949,139572
8,2,16,128,64,128,8,32,1024,1024,0.9328640103340148,141635
8,1,32,128,32,128,4,128,1024,1024,0.9011200070381165,143762
8,1,32,256,64,32,8,64,256,1024,1.405951976776123,146033
8,2,32,128,32,128,8,128,1024,1024,1.0086400508880615,147521
8,2,32,128,32,128,8,64,1024,1024,0.6318079829216003,149463
8,1,32,128,32,16,8,64,1024,1024,2.0951039791107178,151284
8,2,32,128,128,32,16,16,1024,1024,1.193984031677246,153151
8,2,32,128,32,128,4,128,256,1024,0.9390079975128174,155048
8,2,32,128,64,64,8,64,1024,1024,0.6871039867401123,156781
8,2,32,128,32,128,8,64,512,1024,0.6307839751243591,158326
8,2,32,64,32,64,8,64,1024,1024,0.6184960007667542,159963
8,2,32,128,32,128,8,32,1024,1024,0.52019202709198,161665
8,1,32,128,32,128,8,64,1024,1024,0.9328640103340148,163589
4,2,32,128,16,128,8,32,1024,1024,0.638975977897644,165353
4,2,32,128,32,128,8,32,1024,1024,0.3962880074977875,166911
8,1,16,128,64,128,8,32,512,512,0.9185280203819276,168676
8,1,16,128,64,128,8,32,1024,1024,0.9123839735984802,170675
4,1,32,128,32,128,16,16,1024,512,0.8550400137901306,172448
4,2,32,128,32,128,8,32,1024,1024,0.3973119854927063,174045
4,2,32,64,32,64,8,32,1024,1024,0.4853760004043579,176332
4,2,32,128,32,128,8,16,256,1024,0.3297280073165893,177825
4,2,32,128,32,128,8,16,256,1024,0.3297280073165893,179465
4,2,32,128,32,128,8,16,256,512,0.3297280073165893,181295
4,4,32,128,64,64,8,32,512,512,0.8560640215873718,183755
4,2,32,64,32,128,8,16,256,1024,0.3389439880847931,185591
4,2,64,128,32,64,4,32,256,1024,0.4587520062923431,187206
4,2,32,128,32,128,8,16,256,1024,0.3297280073165893,188700
4,2,32,128,32,64,16,16,256,1024,1.2759040594100952,190577
4,2,32,128,32,64,8,16,256,1024,0.3317759931087494,192492
4,2,32,128,32,128,4,32,256,1024,0.5335040092468262,194232
4,2,32,128,64,64,8,8,256,1024,0.4167680144309997,195745
4,4,32,128,32,128,8,8,1024,512,0.3215360045433044,197577
4,2,32,128,32,128,8,16,256,1024,0.3297280073165893,199766
4,4,32,128,32,128,8,8,1024,512,0.3205119967460632,201398
4,4,32,128,32,128,4,4,1024,512,1.1960320472717283,203505
8,4,32,128,32,128,8,8,1024,512,0.5847039818763733,205043
8,4,32,128,32,128,8,8,1024,512,0.5836799740791321,206516
4,4,32,128,64,64,8,16,1024,512,0.9625599980354308,208279
4,4,64,128,32,64,4,16,128,512,0.419840008020401,209907
4,4,64,128,32,64,8,8,512,512,0.3727360069751739,211937
4,2,8,128,64,128,16,2,1024,512,0.7475200295448303,214149
4,2,32,256,32,128,8,8,512,1024,0.4167680144309997,216256
4,2,32,128,32,128,16,4,1024,512,1.1950080394744873,218558
4,4,32,128,32,128,8,4,1024,512,0.5611519813537598,220260
4,4,32,32,32,128,8,16,1024,256,0.4935680031776428,222448
8,2,8,64,128,64,8,16,1024,512,1.397760033607483,223973
4,4,32,128,32,128,32,4,1024,1024,1.371135950088501,225623
4,4,32,256,128,32,8,8,1024,512,0.6492159962654114,227927
4,2,32,128,32,128,32,4,1024,512,1.3547519445419312,229718
4,4,32,128,64,64,8,32,256,1024,1.0199040174484253,231307
4,2,32,256,32,64,8,8,1024,512,0.4147199988365173,233064
4,4,32,128,32,128,8,16,1024,1024,0.4136959910392761,234618
4,4,32,64,32,128,8,8,1024,512,0.3420160114765167,236181
4,2,32,128,32,128,8,8,1024,512,0.421887993812561,238749
4,4,32,128,64,64,8,8,1024,1024,0.419840008020401,240836
4,4,32,256,32,128,8,8,1024,512,0.3184640109539032,242471
4,4,128,128,16,64,8,8,1024,512,1.0567679405212402,244725
4,4,32,256,32,128,8,8,1024,512,0.3184640109539032,246943
4,4,32,128,32,128,8,8,1024,256,0.3215360045433044,248771
4,4,32,256,32,128,32,4,1024,512,1.418239951133728,250641
4,2,16,256,64,128,8,32,1024,1024,0.6205440163612366,252339
4,4,32,128,32,128,8,8,1024,512,0.3215360045433044,253809
16,4,32,128,64,64,16,8,1024,512,1.6906239986419678,255769
4,4,32,256,32,128,8,8,1024,512,0.3184640109539032,257603
4,4,32,256,32,64,8,8,1024,512,0.3358719944953918,258985
4,2,8,256,16,256,8,16,1024,512,1.7541120052337646,260471
4,2,8,256,64,128,8,8,1024,1024,0.8529919981956482,262086
4,4,64,256,16,128,8,8,1024,512,0.8611840009689331,263958
4,4,32,256,32,128,8,8,1024,512,0.317440003156662,265860
4,4,32,256,32,128,8,8,1024,512,0.3184640109539032,267757
4,1,32,512,32,128,8,8,1024,512,0.4874239861965179,269484
4,4,32,256,32,128,8,4,1024,512,0.5560320019721985,271288
4,2,32,256,64,64,8,8,1024,512,0.4597760140895843,273308
4,8,32,256,32,128,8,16,1024,512,0.5375999808311462,275543
4,4,32,256,32,128,16,8,1024,512,0.7004160284996033,277849
4,4,32,256,32,128,8,8,1024,256,0.3184640109539032,279475
4,4,32,256,64,64,8,16,1024,512,0.9584640264511108,280923
4,2,32,64,64,64,8,16,1024,512,0.3829759955406189,283449
4,4,32,128,32,128,8,16,1024,512,0.4136959910392761,286035
4,4,32,256,32,128,16,8,1024,512,0.6973440051078796,287492
4,4,64,512,32,64,8,8,1024,512,0.3440639972686767,289400
512,4,8,4,512,8,64,8,128,512,2147483648.0,301920
8,1,4,4,64,8,2,2,2,2,2794.392578125,306553
4,2,32,128,128,8,4,8,256,8,17.165311813354492,310231
4,1,64,32,16,16,4,1,512,1,40.1530876159668,315899
4,2,32,256,32,128,8,8,1024,512,0.419840008020401,317789
4,4,32,256,32,64,32,4,1024,512,2.174976110458374,319833
4,4,32,256,32,128,8,8,1024,1024,0.3184640109539032,321619
4,4,16,256,64,128,8,8,1024,256,0.993279993534088,324092
4,2,8,512,128,64,32,4,512,512,0.8488960266113281,326160
4,4,32,256,32,128,8,32,1024,512,0.4607999920845032,327779
4,4,32,256,64,64,8,8,1024,512,0.4095999896526336,329764
4,4,64,256,64,64,8,8,1024,512,0.4679679870605469,331753
4,4,32,256,32,128,8,16,1024,512,0.4147199988365173,333760
4,4,32,128,32,128,16,8,1024,512,0.7321599721908569,335397
4,4,32,256,32,128,4,16,1024,512,0.6287360191345215,337660
4,4,32,256,64,64,8,8,1024,512,0.4106239974498749,339764
8,1,16,4,32,8,256,1,256,2,1459.3485107421875,343416
4,8,1024,16,4,2,512,1,1024,2,2147483648.0,358425
16,4,32,256,16,128,256,2,1024,512,55.02361679077149,360684
4,2,8,128,128,64,8,4,1024,512,0.9144319891929626,362599
4,2,32,512,32,128,8,8,1024,512,0.421887993812561,364661
4,4,64,256,32,64,8,8,1024,512,0.3717119991779327,366812
4,8,32,256,32,128,16,8,1024,512,0.8468480110168457,369008
8,4,32,256,32,128,8,16,1024,512,0.6318079829216003,371462
4,4,32,256,32,128,64,4,1024,512,1.6015360355377195,373629
4,4,32,1024,32,128,8,8,1024,512,0.3389439880847931,376045
4,4,32,256,32,128,16,8,1024,512,0.6993920207023621,378111
4,4,32,256,64,64,8,8,1024,512,0.4106239974498749,379789
4,2,32,256,64,64,16,8,1024,512,0.477183997631073,381797
4,4,32,256,32,128,8,8,1024,512,0.3184640109539032,383904
4,4,32,256,32,128,8,16,1024,512,0.4167680144309997,386481
4,1,32,256,32,128,8,8,1024,512,0.4843519926071167,388680
4,4,32,256,32,64,8,8,1024,512,0.3358719944953918,390809
4,2,32,256,32,128,8,8,512,1024,0.4167680144309997,392474
4,2,16,256,64,128,16,8,512,512,0.4843519926071167,394043
4,4,32,256,32,128,8,16,512,512,0.4136959910392761,395655
4,2,8,64,128,64,8,8,1024,512,1.3434879779815674,398396
4,1,32,1024,32,128,8,8,1024,256,0.5263360142707825,400284
8,2,32,256,32,128,8,8,1024,512,0.6543359756469727,402369
4,4,32,256,32,128,8,8,512,512,0.3164159953594208,403977
4,4,32,256,32,128,16,4,1024,512,1.0076160430908203,406135
4,4,32,256,64,64,16,8,1024,1024,0.3563520014286041,407923
4,4,32,256,64,64,16,8,128,512,0.4792320132255554,409983
4,4,32,256,32,128,8,8,256,256,0.2938880026340484,411916
4,2,8,512,128,64,8,8,256,128,2.5282559394836426,413540
4,4,32,1024,32,128,8,8,256,256,0.3205119967460632,414910
4,4,32,256,32,64,4,8,128,64,0.7813119888305664,417036
4,4,32,256,32,128,4,16,256,256,0.766975998878479,419169
4,2,16,256,64,128,8,8,1024,256,0.6430720090866089,420739
4,4,32,128,32,128,4,16,256,256,0.749567985534668,422880
4,4,32,512,64,64,8,8,256,256,0.3717119991779327,424775
4,4,32,256,32,128,8,32,512,256,0.567296028137207,427553
4,4,32,256,32,128,16,8,512,256,0.7024639844894409,430312
4,4,16,256,64,128,8,8,256,256,0.9256960153579712,432225
4,4,32,256,32,128,4,8,256,256,0.6174719929695129,434087
4,16,128,256,16,64,8,8,1024,256,1.1028480529785156,436586
4,2,8,128,128,64,8,16,1024,256,2.143232107162476,439568
4,4,32,256,64,64,2,16,128,256,1.8268159627914429,442203
4,4,32,256,32,128,8,8,512,256,0.3153919875621795,444135
4,4,32,256,32,128,8,8,256,256,0.2928639948368072,446147
4,2,32,256,32,64,8,8,256,128,0.3522560000419616,448175
8,2,8,256,128,64,8,8,256,256,1.277951955795288,450516
4,4,32,512,32,64,8,8,256,256,0.3082239925861358,452042
4,4,32,256,32,128,8,8,256,256,0.2938880026340484,453923
8,4,32,256,32,128,4,16,256,256,0.7167999744415283,455892
4,4,32,512,32,128,8,16,256,256,0.447488009929657,457525
4,2,16,256,64,128,4,16,256,256,1.0496000051498413,459512
4,4,32,256,32,128,8,4,256,256,0.5191680192947388,461248
4,4,32,512,32,128,4,8,64,64,1.5134719610214231,463886
4,2,8,256,64,128,16,8,256,1024,0.822272002696991,465997
4,4,32,1024,32,128,8,8,256,256,0.319487988948822,467472
4,4,32,512,32,64,4,32,256,256,1.0803200006484983,469288
4,4,32,256,32,128,4,16,256,512,0.6256639957427979,471140
4,2,32,256,32,128,8,8,512,256,0.4167680144309997,472886
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,475196
4,2,16,512,64,128,8,8,256,256,0.6451200246810913,477020
4,4,32,256,32,32,8,8,256,128,0.307200014591217,478997
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,481001
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,482626
4,4,32,256,32,64,16,8,256,256,1.282047986984253,484756
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,486223
4,2,16,256,64,16,16,8,256,128,0.7536640167236328,488370
4,4,32,256,16,32,8,8,1024,256,1.434623956680298,490564
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,492810
4,8,32,256,32,16,8,8,256,256,2.952192068099976,495646
4,4,32,256,32,32,8,16,256,256,0.8304640054702759,498521
4,4,32,256,32,32,8,8,256,256,0.2734079957008362,500150
4,4,64,256,16,32,4,16,256,256,0.4567039906978607,502421
8,1024,1024,8,8,1,1,8,2,8,2147483648.0,512442
16,32,256,128,16,4,8,2,128,16,163.4385986328125,522891
32,4,128,16,32,1,128,4,128,256,801.4581909179688,527743
8,4,32,256,32,32,8,4,256,256,1.7008639574050903,529875
4,2,32,256,32,32,8,16,256,256,0.3758080005645752,531598
4,2,16,512,64,32,8,8,256,256,0.6225919723510742,533308
4,2,16,512,32,32,4,32,256,256,2.1831679344177246,535182
4,2,16,256,64,32,8,8,256,256,0.5990399718284607,537402
4,4,32,256,32,32,2,16,256,256,1.546239972114563,539257
4,4,32,512,32,32,8,32,256,256,0.9256960153579712,540848
4,4,32,256,32,32,4,8,128,128,0.5375999808311462,542452
4,2,16,256,64,64,4,16,128,256,1.3404159545898438,544366
4,4,32,128,32,32,8,8,256,256,0.2734079957008362,546680
