tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
256,1,8,16,1024,2,1,1,1,16,2147483648.0,0
8,512,512,64,8,4,256,4,1024,8,2147483648.0,14668
16,4,4,32,16,8,16,16,32,256,145.0567626953125,16172
4,128,128,8,4,2,8,1,32,16,1343.595458984375,22500
32,4,8,16,256,4,2,1,64,1,748.4764404296875,29786
64,16,128,4,64,16,1,1,2,32,2147483648.0,47187
4,8,8,8,4,256,16,1,512,2,325.9576416015625,49005
4,4,1024,128,8,2,4,2,8,512,2147483648.0,61607
4,1,64,64,128,1,2,1,2,1,2147483648.0,77394
128,2,32,16,128,4,1,2,2,4,2147483648.0,89803
4,256,256,16,16,4,4,16,4,64,2147483648.0,101188
4,8,32,128,64,4,4,1,32,1,127.01286315917967,105169
64,1,8,8,256,4,8,4,8,256,13.847552299499512,108973
32,32,256,4,32,1,16,2,16,2,2147483648.0,122675
4,16,512,16,16,2,32,32,32,1024,716.9187622070312,125163
8,64,512,256,16,1,128,4,256,512,2147483648.0,136444
8,32,1024,512,8,2,256,2,256,256,2147483648.0,150318
4,4,1024,64,4,4,2,64,16,64,33.75001525878906,152165
8,2,16,64,16,128,1,1,2,2,1516.211181640625,156440
128,1,8,4,1024,2,4,16,128,32,415.4787902832031,159958
4,64,256,32,4,16,8,2,32,64,580.6448364257812,164076
4,2,1024,512,8,1,32,1,64,32,2147483648.0,181214
4,16,64,256,8,64,1,4,256,512,3.496959924697876,184475
4,8,512,512,8,8,1,64,1,64,422.8331604003906,186750
4,16,64,8,4,1,1,64,64,128,38.80140686035156,188218
16,128,256,512,16,16,4,2,512,2,2147483648.0,200244
4,64,128,8,64,16,4,32,8,64,2147483648.0,211589
16,8,8,64,16,8,4,1,512,4,19.94342422485352,214840
4,2,128,256,4,2,8,1,64,16,85.38419342041016,220990
4,32,256,512,4,4,2,2,2,1024,1673.9461669921875,225578
8,4,4,32,128,16,4,1,16,1,529.2001342773438,228025
8,64,256,128,16,2,1,16,4,16,2147483648.0,239300
8,64,64,256,8,64,1,4,256,512,140.48255920410156,243874
4,16,64,256,32,64,1,4,256,512,12.16102409362793,248678
4,16,64,4,8,64,1,4,256,512,2.596863985061645,250690
4,32,64,512,8,128,1,4,256,512,6.065152168273926,254372
8,16,64,4,128,16,1,4,256,512,2147483648.0,266478
4,1,8,4,16,128,1,4,256,512,4.288512229919434,268831
4,16,64,4,8,64,1,2,256,32,9.453568458557127,271721
4,32,128,4,8,64,1,4,256,512,9.277440071105955,274787
4,4,8,4,16,128,1,4,256,512,4.262911796569824,277170
4,4,8,4,16,128,1,4,256,128,5.238783836364746,279732
4,16,64,4,8,64,1,16,256,512,1.958912014961243,282175
4,16,64,4,8,64,1,4,256,128,2.60915207862854,284476
4,16,64,4,8,8,1,16,256,512,2.672640085220337,287874
8,16,64,4,8,64,1,16,8,512,6.092800140380859,290556
4,16,64,4,8,64,16,4,256,512,12.130304336547852,294011
4,32,64,4,32,64,1,16,256,512,7.69536018371582,305950
8,16,64,4,8,1,1,1,256,2,86.8485107421875,309554
4,32,64,4,8,64,1,16,256,512,3.147775888442993,312396
4,16,64,64,8,64,1,16,256,512,3.4344959259033203,314853
8,16,64,4,8,64,1,16,256,512,1.7418240308761597,317026
8,8,32,4,8,128,1,16,256,512,1.7674239873886108,319313
64,16,64,4,128,16,1,16,256,512,2147483648.0,331302
32,16,64,4,32,64,256,2,256,8,2737.978271484375,338658
8,8,64,4,8,1,1,16,256,512,4.571135997772217,340745
8,4,128,256,8,4,4,2,32,16,72.31180572509766,344744
8,16,64,8,8,8,1,16,256,512,2.2722558975219727,348552
8,32,64,4,8,32,1,16,256,512,130.17088317871094,351913
4,4,64,4,8,64,1,16,256,512,0.9779199957847596,354333
4,4,64,1024,8,64,1,16,256,1024,2.731008052825928,357358
4,4,64,4,8,64,1,2,256,8,11.684864044189451,361102
4,4,64,4,8,64,4,8,256,512,2.9972479343414307,363545
4,4,64,4,8,4,1,16,256,512,0.963584005832672,365561
4,4,64,4,8,4,1,256,256,512,2.50163197517395,368792
4,4,64,4,8,4,1,64,256,512,1.5411200523376465,371540
4,4,64,4,8,4,1,16,256,512,0.9625599980354308,374174
