A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,0,0,0,0,2,1,2,0,1,16,16,1,1,1,1,1000,50,10,2,1,1,2048,1,128,1,2,8,1739776,True,1305
0,0,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,1,5,5,1,2048,1,1,1,2,1024,432128,True,2315
1,0,0,0,0,0,2,1,0,2,1,16,4,2,1,2,1,1000,25,10,2,2,1,2048,1,1,1,8,256,8506368,True,3431
1,1,0,0,0,1,2,0,0,2,1,16,2,4,2,1,1,1000,500,2,1,1,1,2048,1,1,1,512,4,1131520,True,4367
0,0,0,0,0,2,1,0,2,1,0,16,2,4,2,1,1,1000,40,1,5,5,1,2048,1,1,1,2,1024,1712128,True,5235
0,0,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,1,5,5,1,2048,1,1,1,128,16,272384,True,6011
0,0,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,1,25,1,1,2048,1,1,1,2,1024,61440,True,7118
0,0,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,1,5,5,1,2048,1,1,1,2,1024,432128,True,7921
0,1,1,0,1,0,2,1,2,0,1,16,2,2,2,1,2,1000,20,5,10,1,1,2048,1,2,1,1,1024,2904064,True,9197
0,1,0,0,1,2,0,1,2,0,1,16,8,2,1,1,1,1000,500,2,1,1,1,2048,1,8,1,1,256,4336640,True,10265
0,0,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,5,5,1,1,2048,1,1,1,1,2048,458752,True,11137
0,1,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,1,25,1,1,2048,1,1,1,2,1024,401408,True,12082
0,1,0,0,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,40,25,1,1,1,2048,1,256,1,1,8,1406976,True,13172
