tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
64,64,64,4,64,2,128,1,1024,8,2147483648.0,False,0
8,8,64,4,8,16,8,1,8,64,673.3025512695312,True,40855
4,2,8,64,512,8,256,2,512,64,13.831168174743652,True,43620
8,64,512,16,16,2,4,8,16,32,279.11883544921875,True,63576
4,2,8,64,512,8,256,2,512,64,13.812735557556152,True,66171
16,2,4,1024,16,512,16,8,512,512,7.995391845703125,True,68228
16,64,512,1024,16,4,1,16,1024,512,2147483648.0,False,79577
4,2,8,64,512,8,128,4,512,64,3.1047680377960205,True,81520
8,2,8,64,512,8,128,2,512,64,16.084991455078125,True,84507
4,2,8,64,512,8,128,4,512,64,3.1047680377960205,True,86526
4,2,8,128,256,16,128,4,512,32,7.373824119567871,True,88996
4,1,4,64,512,16,128,4,512,64,5.051392078399658,True,91208
4,2,8,512,64,64,128,4,512,64,5.57260799407959,True,93630
4,2,8,32,512,8,128,4,512,64,3.012608051300049,True,95894
4,4,8,64,512,8,128,4,512,64,11.96953582763672,True,98381
256,2,8,4,512,8,128,4,512,64,242.3736267089844,True,116437
4,2,16,128,128,32,64,4,128,64,4.661248207092285,True,118558
4,2,8,32,512,8,64,4,128,64,3.1825919151306152,True,120317
4,8,8,32,512,8,128,4,512,64,12.17843246459961,True,122869
4,4,256,256,16,8,8,16,8,128,46.30527877807617,True,127263
8,4,64,4,32,4,8,128,32,256,46.0503044128418,True,131329
4,64,128,32,64,16,1,1,8,2,2147483648.0,False,150423
16,2,8,4,16,128,1,16,32,256,3.59935998916626,True,152298
4,16,32,16,4,4,16,2,16,32,303.794189453125,True,154086
4,2,8,64,512,8,16,8,16,128,15.30470371246338,True,156986
4,2,8,32,512,8,128,2,512,64,1.8206720352172847,True,158709
4,8,8,32,512,8,128,4,512,64,12.210176467895508,True,160990
4,2,8,8,64,64,128,4,512,64,7.304192066192627,True,163362
4,2,8,32,512,8,128,2,512,64,1.819648027420044,True,164936
16,2,8,128,128,32,128,2,512,64,6.574079990386963,True,167308
4,2,8,4,512,8,128,2,512,64,2.787328004837036,True,169719
4,2,8,256,8,256,128,2,512,64,28.691455841064453,True,173262
64,2,8,64,256,16,128,2,512,512,8.216575622558594,True,176907
4,2,8,32,512,8,128,2,512,64,1.8206720352172847,True,178771
4,2,8,32,512,8,128,2,512,64,1.8206720352172847,True,180832
4,2,8,32,512,8,128,2,512,512,1.1100159883499146,True,182912
8,2,8,32,512,8,128,2,512,512,17.39468765258789,True,185748
16,2,8,64,512,8,128,4,512,512,17.21855926513672,True,188936
4,2,16,32,512,4,128,2,512,512,1.1182080507278442,True,190904
4,4,8,16,512,8,4,8,512,512,11.504639625549316,True,198321
4,2,8,16,1024,2,512,2,512,512,83.87276458740234,True,204701
4,2,8,32,256,16,128,2,512,512,9.148415565490724,True,207168
8,2,8,32,512,8,128,2,512,512,17.299455642700195,True,209694
4,2,8,16,1024,2,64,2,512,512,1.686527967453003,True,211803
