tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
1024,4,64,4,191.4337310791016,0
512,256,512,1,6.098944187164307,2815
256,64,8,32,12.880895614624023,5620
256,8,8,8,93.95814514160156,7454
512,1,2,1,311.8090209960937,9228
16,1024,2,64,4.245503902435303,12600
4,1024,1,512,31.60678482055664,16553
16,16,4,8,127.42144012451172,18574
1024,8,8,1,57.32249450683594,24776
4,1024,4,8,10.713088035583496,27612
128,512,2,64,2.5477120876312256,30338
4,128,4,64,111.34464263916016,32186
16,512,2,64,7.341055870056152,35281
2,128,1,128,248.73370361328125,37153
32,16,4,1,55.73222351074219,42776
1024,512,1,64,8.158207893371582,46373
128,256,1,128,4.6684160232543945,49428
32,8,1,4,114.4616928100586,51095
16,32,1,1,56.31590270996094,56288
256,256,8,4,2.4688639640808105,59314
16,1024,4,1,4.807680130004883,62209
32,1024,1,256,5.436416149139404,65609
16,128,16,1,16.63590431213379,69033
16,256,16,4,12.808192253112791,72334
32,64,2,16,17.336320877075195,76142
1024,1024,1,64,11.25273609161377,79888
1,64,1,4,524.2081298828125,82098
128,256,8,128,4.099071979522705,85249
512,1024,2,8,3.427328109741211,87940
1024,32,32,8,24.665088653564453,91639
1024,512,32,1,1.4909440279006958,94588
128,4,64,4,191.4582977294922,96430
4,1024,1,2,11.325440406799316,99752
1,1024,1,2,44.59212875366211,104709
16,1024,4,1,4.810751914978027,107500
64,32,64,16,27.593727111816406,111663
256,128,4,32,6.732800006866455,114747
64,128,8,8,6.375423908233643,117842
128,16,1,1,30.337024688720703,122105
16,256,4,256,17.845247268676758,125878
128,8,64,4,96.03174591064452,127725
4,256,1,1,34.83443069458008,132181
256,256,1,8,9.090047836303713,135350
1024,128,1,8,5.195775985717773,138812
1024,256,2,2,5.288959980010986,141499
32,512,32,1,2.4832000732421875,144086
256,512,32,4,2.164736032485962,146805
512,64,4,16,13.234175682067873,150365
1,128,1,1,262.6170959472656,152138
16,16,16,4,190.1680603027344,154130
512,256,16,16,3.924992084503174,157155
2,1024,2,16,21.43436813354492,160778
32,16,2,8,61.81990432739258,166549
512,8,4,1,53.894142150878906,172476
32,32,1,2,29.630464553833008,176664
32,4,2,1,208.2908172607422,178481
1024,1024,2,2,3.667968034744263,180877
32,16,8,8,94.74969482421876,182684
8,256,8,1,17.2093448638916,186067
8,64,8,8,100.8384017944336,187633
32,32,2,16,34.336769104003906,192044
128,2,1,1,145.9568634033203,193646
128,512,32,32,2.060287952423096,196188
16,128,2,4,16.292863845825195,199912
16,16,8,2,122.1775360107422,201914
256,8,256,2,93.84754943847656,203811
64,1024,2,2,3.2133119106292725,206198
16,1024,8,8,3.828736066818237,209051
8,32,2,4,122.79808044433594,211411
512,512,8,8,1.9793920516967771,213715
64,32,4,4,15.526911735534668,216996
128,128,32,8,6.518784046173096,219914
128,1024,16,32,1.2769279479980469,222529
128,8,128,2,90.77350616455078,224519
1024,256,8,2,2.653183937072754,227162
1024,8,32,4,93.17273712158205,228696
