tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,128,128,256,32,8,8,8,8,256,2147483648.0,False,0
4,8,16,64,4,512,1,8,512,256,8.965120315551758,True,2207
32,4,4,4,128,4,4,2,8,64,33.96710586547852,True,3773
16,2,256,4,32,1,1,64,1,128,74.11609649658203,True,5603
64,8,32,4,64,64,32,1,256,256,2147483648.0,False,17795
4,4,4,32,4,32,1,1,32,32,18.04390335083008,True,20463
8,2,4,512,32,128,1,32,64,128,27.28755187988281,True,21661
8,4,32,128,32,8,32,32,64,32,202.36697387695312,True,22976
64,32,32,8,64,32,1,128,512,128,2147483648.0,False,35126
4,2,64,16,64,64,4,256,32,256,11.905023574829102,True,37329
4,8,64,128,4,4,32,8,512,1024,9.240575790405272,True,40051
8,16,128,1024,8,8,1,16,16,1024,23.987199783325195,True,43464
64,2,32,32,64,32,64,1,64,4,2147483648.0,False,55926
16,8,16,8,128,64,4,256,64,256,201.35833740234372,True,58680
4,2,32,64,8,64,4,16,64,512,1.269760012626648,True,60485
4,256,256,256,32,4,2,32,4,256,2147483648.0,False,74985
64,8,16,8,256,8,8,1,512,128,65.12435150146484,True,84064
128,4,4,32,128,8,2,1,512,512,212.69503784179688,True,88845
8,1,8,16,16,128,16,16,32,256,18.513919830322266,True,91786
8,32,256,8,8,8,64,1,64,64,2147483648.0,False,103965
32,8,64,16,128,4,16,4,64,8,408.342529296875,True,108633
8,2,16,32,16,2,2,2,4,64,45.12358474731445,True,110038
64,2,16,1024,64,128,64,2,1024,32,64.68096160888672,True,112731
4,16,64,128,32,32,32,16,64,128,10.391551971435549,True,114940
8,4,64,8,64,32,8,8,16,32,16.141311645507812,True,117912
16,4,256,64,32,8,1,2,8,64,2147483648.0,False,132257
16,4,16,16,64,4,1,8,128,512,6.520832061767578,True,135847
4,32,32,512,64,32,2,256,4,256,2147483648.0,False,147194
4,16,32,128,8,64,64,8,1024,256,16.76799964904785,True,149547
64,8,16,4,64,128,1,4,32,1024,49.61587142944336,True,154046
8,8,8,32,16,128,2,8,128,128,3.733504056930542,True,156118
8,8,32,32,64,16,4,32,256,64,7.321599960327148,True,159027
16,2,8,128,128,32,2,4,256,8,51.364864349365234,True,160564
8,2,64,8,64,8,4,64,1024,512,2.2364161014556885,True,162479
64,16,128,4,64,8,8,8,8,256,506.5830383300781,True,167583
16,4,32,512,32,16,1,32,4,1024,8.712191581726074,True,169947
