tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,2,4,4,128,32,8,4,512,32,11.600895881652832,True,0
32,16,16,16,64,16,2,2,16,1024,139.28140258789062,True,4921
256,16,32,128,256,8,256,4,1024,4,2147483648.0,False,18959
8,4,16,4,64,16,1,16,512,128,12.338175773620604,True,22247
4,1,32,32,4,128,256,2,1024,8,402.0828247070313,True,24424
16,2,128,8,16,1,128,2,256,16,723.6935424804688,True,29415
64,8,8,32,128,32,2,32,64,128,417.9742736816406,True,34477
8,1,64,256,64,8,8,1,64,16,41.617408752441406,True,40148
128,16,32,8,256,8,64,2,64,2,2147483648.0,False,52308
16,8,32,16,16,16,2,8,1024,32,6.633471965789795,True,54757
4,8,8,16,4,512,8,32,16,128,359.193603515625,True,56379
4,2,8,16,512,8,32,2,512,4,27.1278076171875,True,58153
8,2,16,256,32,128,8,1,64,16,9.01427173614502,True,60971
32,4,32,128,64,16,1,8,128,1024,2.748415946960449,True,64261
4,1,512,8,16,1,32,32,256,1024,378.5287780761719,True,66085
16,2,8,4,64,128,16,32,512,256,4.093952178955078,True,68810
64,2,32,128,128,8,8,2,128,16,15.302656173706056,True,81061
8,32,32,128,256,4,8,64,1024,512,103.35027313232422,True,91927
8,8,256,512,32,8,1,2,32,512,2147483648.0,False,106623
64,8,64,8,64,1,8,32,16,64,396.5910949707031,True,109607
4,1,1024,256,4,1,64,4,128,256,2621.853759765625,True,117721
8,16,128,8,32,32,2,1,1024,512,2147483648.0,False,130091
16,8,128,16,32,2,16,4,512,8,22.377471923828125,True,136261
4,2,8,64,32,64,32,32,64,64,91.6684799194336,True,137935
4,16,16,16,16,1,128,1,512,4,295.96160888671875,True,139362
8,32,128,4,8,2,32,4,32,64,555.11962890625,True,141990
16,4,8,16,32,8,1,1,4,4,375.1526489257813,True,144788
16,1,4,128,32,32,1024,1,1024,2,2918.662109375,True,149494
32,4,64,256,32,32,256,2,256,256,408.5862426757813,True,154168
128,2,16,8,128,16,1,512,1024,512,293.180419921875,True,156983
4,1,64,16,16,2,2,1,64,1,166.4204864501953,True,161366
4,32,256,512,8,2,8,4,32,512,113.6895980834961,True,164225
4,4,256,16,4,32,1,64,256,1024,2.2558720111846924,True,165825
32,1,128,8,32,32,8,4,256,64,25.841663360595703,True,171230
8,2,512,16,16,2,16,2,32,256,2147483648.0,False,184127
8,2,128,64,8,4,2,4,256,512,3.9639039039611816,True,186945
8,4,16,4,16,4,16,8,256,256,6.146048069000244,True,188909
16,2,4,64,32,32,2,1,512,2,75.77702331542969,True,190469
4,1024,1024,128,4,1,8,1,8,4,2147483648.0,False,208173
8,8,512,16,8,8,8,32,32,64,27.873279571533203,True,209894
32,4,8,8,64,2,64,2,1024,256,22.143999099731445,True,213636
32,4,4,16,64,4,8,8,8,512,40.69478225708008,True,215631
4,8,16,32,128,16,32,16,32,1024,49.97324752807617,True,216922
16,64,64,64,64,4,1,128,64,512,2147483648.0,False,230803
32,16,64,16,32,64,2,4,512,4,142.5070037841797,True,233763
4,8,16,4,64,4,1,8,32,16,59.41862487792969,True,238784
4,32,64,512,4,16,1,1,256,64,13.084671974182127,True,242492
4,1,64,512,4,16,2,8,4,32,294.9140625,True,244916
64,32,128,8,64,1,32,16,64,1024,390.4368591308594,True,255151
32,4,8,4,64,16,2,2,4,128,16.091136932373047,True,257970
16,2,64,8,64,8,1,4,32,64,58.9854736328125,True,267329
256,1,4,8,1024,2,4,32,256,512,161.29330444335938,True,270568
4,2,8,16,32,2,256,2,1024,4,257.1202697753906,True,272019
8,2,64,32,32,4,1,32,8,64,19.28191947937012,True,275128
8,4,4,8,16,128,8,16,16,16,896.5888061523438,True,277440
4,1,8,512,64,64,4,2,8,128,13.900799751281738,True,281031
8,16,32,32,32,16,64,8,1024,256,25.37369537353516,True,282975
32,8,32,32,64,64,2,2,512,32,24.72960090637207,True,286428
8,2,8,16,512,8,8,32,128,128,37.186561584472656,True,288281
4,16,64,4,32,1,2,2,4,512,111.67129516601562,True,292101
4,32,64,64,16,128,4,4,1024,32,2.126847982406616,True,295006
16,2,16,4,32,1,1,2,4,128,15.865856170654297,True,298794
32,4,4,128,128,32,64,4,512,8,50.2476806640625,True,300774
8,16,128,1024,16,16,4,32,1024,32,6.053887844085693,True,303825
4,32,128,4,16,32,1,8,512,8,33.833984375,True,308161
8,2,8,128,8,16,4,1,128,4,71.56633758544922,True,310285
16,8,32,64,32,2,1,16,16,128,16.15564727783203,True,314515
16,8,8,256,16,256,32,8,256,64,37.44972610473633,True,315862
16,8,32,1024,32,64,2,4,1024,4,16.710655212402344,True,319007
4,32,64,256,128,4,1,64,512,256,2147483648.0,False,333360
8,16,128,8,32,32,16,4,1024,16,7.02566385269165,True,336739
4,4,64,32,128,16,128,1,512,1024,10.85644817352295,True,340597
16,16,128,512,64,4,8,32,128,512,11.058176040649414,True,344061
32,2,128,4,32,4,2,32,32,512,1.5482879877090454,True,346192
8,8,16,4,32,4,32,4,256,16,43.88966369628906,True,347446
32,2,8,4,64,64,2,2,16,256,5.439487934112549,True,350125
128,2,8,4,1024,2,64,4,256,32,222.413818359375,True,353236
8,8,8,512,16,128,64,16,64,1024,115.64543914794922,True,354752
4,8,8,16,256,2,2,1,256,16,98.74227142333984,True,361665
8,2,4,64,512,16,1,2,16,8,812.80615234375,True,372819
4,2,4,4,4,1,16,8,256,16,1528.1090087890625,True,376003
32,16,16,8,64,16,8,1,16,16,378.8677062988281,True,381322
16,2,16,8,64,16,16,2,512,64,5.0032639503479,True,384188
4,1,32,32,32,128,2,8,8,16,56.96819305419922,True,385608
4,32,256,128,8,2,2,64,1024,64,8.148991584777832,True,388855
4,16,16,16,32,2,1,4,2,256,38.333438873291016,True,393532
8,64,128,1024,8,32,4,32,4,1024,1307.7330322265625,True,397603
32,128,128,8,64,8,2,4,256,32,2147483648.0,False,411647
16,32,128,256,32,16,32,4,64,4,2591.6396484375,True,418642
4,2,16,8,32,4,2,16,2,512,20.961280822753903,True,421771
8,4,4,8,1024,2,1,1,1,2,2147483648.0,False,436876
64,4,16,4,128,8,1,2,256,128,69.0851821899414,True,445529
4,8,64,128,32,16,32,2,1024,64,7.969791889190674,True,448094
8,128,512,1024,16,4,4,1,32,256,2147483648.0,False,462732
4,1,128,16,8,32,4,16,8,128,32.4771842956543,True,464077
8,1,4,4,8,128,8,128,64,512,55.51820755004883,True,465302
16,2,16,1024,16,256,2,16,2,32,410.6004333496094,True,467197
4,4,32,4,128,32,8,32,512,1024,1.7715200185775757,True,469026
16,64,64,8,32,16,1,64,1024,64,2147483648.0,False,481168
32,32,32,128,64,64,2,128,512,1024,2147483648.0,False,492491
8,1,8,8,256,16,256,1,256,512,14.296064376831056,True,495486
32,16,128,32,64,4,64,8,128,32,492.5614013671875,True,500736
16,2,16,4,32,128,4,4,256,8,20.344831466674805,True,503611
8,4,4,8,16,512,1,4,4,128,39.6943359375,True,504926
4,16,16,256,16,256,16,2,512,8,10.05465602874756,True,507369
32,16,32,128,32,4,4,64,256,512,97.17247772216795,True,510305
16,32,128,32,64,2,8,1,128,256,2147483648.0,False,522592
8,2,32,16,16,4,2,4,8,128,10.027008056640623,True,525091
4,16,256,128,8,2,4,4,64,16,10.730496406555176,True,529376
4,32,128,16,8,64,1,8,8,32,32.6932487487793,True,531698
4,4,32,16,128,8,2,4,64,8,36.359169006347656,True,538505
8,2,128,128,8,1,1,1,8,1,1486.9320068359375,True,546954
128,4,16,512,128,64,4,256,512,1024,201.4648284912109,True,550034
8,8,16,256,32,128,8,1,64,1,115.93830108642578,True,551809
4,32,32,16,128,1,32,4,512,8,163.83897399902344,True,553967
8,16,128,1024,32,32,1,128,128,512,4.584447860717773,True,559200
32,128,128,1024,32,8,4,8,4,128,2147483648.0,False,573123
4,128,128,32,64,4,4,8,32,16,2147483648.0,False,585511
16,8,8,8,128,2,2,16,8,32,350.97088623046875,True,590628
4,8,64,8,32,1,4,2,8,512,49.28819274902344,True,592640
16,2,32,4,256,2,2,32,64,512,9.438207626342772,True,596686
8,32,64,128,8,64,128,1,1024,32,278.677490234375,True,601558
4,4,8,128,16,256,16,64,1024,512,6.067200183868408,True,603698
4,64,128,256,16,2,2,2,16,16,60.99456024169922,True,606915
16,128,256,64,16,1,128,1,1024,4,2147483648.0,False,621340
4,4,256,8,32,1,256,1,256,8,882.3285522460938,True,629577
16,1,32,4,64,1,16,32,16,512,99.21536254882812,True,630756
8,16,32,256,64,16,16,1,512,512,7.608320236206055,True,634208
32,32,64,512,64,64,2,128,256,1024,2147483648.0,False,645468
32,8,32,256,256,8,16,32,32,64,252.62489318847656,True,648023
32,32,32,8,128,1,4,4,16,256,2147483648.0,False,659293
4,1,4,8,64,2,1,1,128,512,45.65913772583008,True,662231
32,2,32,32,64,8,2,8,256,512,1.8063360452651975,True,664499
