tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
1024,2,1,2,213.67808532714844,True,0
32,32,1,2,29.63353538513184,True,4123
64,8,16,2,62.04415893554688,True,9453
1024,256,8,8,3.463167905807495,True,11838
8,128,8,8,51.51744079589844,True,16431
1024,256,32,16,3.8932480812072754,True,18929
1024,128,256,4,6.574079990386963,True,21449
64,32,1,16,16.961536407470703,True,24348
128,512,1,512,3.9239680767059326,True,26700
16,8,4,1,218.99571228027344,True,28225
64,256,1,256,4.743167877197266,True,30429
8,4,4,4,957.2955932617188,True,32778
256,256,128,4,3.869695901870728,True,35267
64,64,32,2,11.761664390563965,True,37931
2,128,1,128,245.47021484375,True,39619
4,2,2,2,3617.61376953125,True,44803
64,128,32,32,7.252992153167725,True,47108
1024,1024,512,2,3.931135892868042,True,49299
1024,4,8,4,123.12166595458984,True,50889
1024,32,4,8,16.542720794677734,True,53740
16,64,8,8,49.50630569458008,True,58656
1024,8,4,2,57.55596923828125,True,63763
8,512,4,2,9.569279670715332,True,66319
512,4,2,2,110.4691162109375,True,68077
512,1024,2,256,5.30841588973999,True,70666
512,64,1,64,15.249407768249512,True,73675
128,8,32,4,93.32633972167967,True,75363
8,16,1,1,217.30918884277344,True,76934
1024,512,16,1,1.661952018737793,True,79228
32,256,16,32,7.319551944732666,True,81936
32,32,2,8,31.070207595825195,True,85519
512,1024,4,2,2.2210559844970703,True,87560
32,64,4,4,16.250879287719727,True,90602
8,64,1,8,62.05952072143555,True,96002
128,512,2,2,3.739648103713989,True,98088
64,128,1,128,7.965695858001709,True,100390
128,1,1,1,256.0819091796875,True,102007
1024,64,32,8,13.570048332214355,True,104783
1024,1024,1,256,11.01414394378662,True,107439
512,512,8,32,2.150399923324585,True,109993
1024,512,32,1,1.4847999811172483,True,112315
64,128,2,64,6.863872051239014,True,114873
512,1024,256,1,1.1735039949417114,True,116909
128,1024,1,128,8.90880012512207,True,119498
256,256,128,8,3.6925439834594727,True,121778
512,512,1,4,3.89734411239624,True,124186
2,64,1,1,259.6474914550781,True,125986
128,128,4,4,4.404223918914795,True,128156
256,4,32,1,117.79583740234376,True,129794
32,512,4,16,3.660799980163574,True,132087
32,4,32,2,332.8941955566406,True,133851
1024,2,8,1,220.90138244628903,True,135561
4,8,1,2,910.8941040039062,True,137972
4,16,2,8,502.0845947265625,True,139940
16,64,4,2,31.56070327758789,True,143610
64,64,1,8,8.596480369567871,True,146273
8,4,2,2,897.4899291992188,True,148523
512,64,8,16,12.813311576843262,True,151130
64,128,8,16,6.376448154449463,True,153576
512,32,128,4,25.171968460083008,True,156823
16,256,2,4,8.994815826416016,True,159692
1024,4,16,4,187.24761962890625,True,161500
16,512,2,8,5.369855880737305,True,164104
16,256,1,1,16.037887573242188,True,166985
128,2,32,2,317.8362731933594,True,168745
128,2,64,1,321.0588073730469,True,170505
64,256,32,1,2.4381439685821533,True,172574
128,32,16,8,24.69375991821289,True,176115
8,1024,1,64,8.830975532531738,True,178977
1024,1024,64,16,1.129472017288208,True,181077
128,2,16,2,242.63168334960935,True,183033
8,8,8,4,508.5245361328125,True,184823
512,256,4,64,4.104191780090332,True,187407
1024,8,32,8,97.18169403076172,True,189024
256,64,1,4,8.532992362976074,True,191689
16,512,4,64,7.377920150756836,True,194028
1024,256,2,256,7.8919677734375,True,196355
64,32,8,1,14.968832015991213,True,199268
1024,128,4,1,6.062079906463623,True,202000
1024,512,2,8,4.35916805267334,True,204142
2,256,2,4,67.91065979003906,True,209926
8,64,2,1,58.063873291015625,True,214969
1024,512,4,32,1.9834879636764529,True,217378
2,64,1,32,312.226806640625,True,219254
8,64,1,64,113.0035171508789,True,220739
512,256,8,4,2.4934399127960205,True,223061
1024,512,8,16,1.99782395362854,True,225260
128,16,64,4,48.20684814453125,True,229926
1024,512,4,32,1.9886080026626587,True,232384
128,64,16,4,12.171263694763184,True,235075
32,512,4,64,3.701760053634644,True,237331
1,128,1,4,266.3638916015625,True,238873
1024,8,2,8,62.76300811767578,True,244268
8,512,2,128,15.61190414428711,True,247216
32,512,4,256,4.633600234985352,True,249569
16,1024,16,4,3.808255910873413,True,251813
256,32,32,4,23.89094352722168,True,255122
32,512,32,32,3.924992084503174,True,257490
2,4,2,4,3956.792236328125,True,262995
1024,256,4,32,3.560447931289673,True,265306
512,64,32,4,13.042688369750977,True,268279
8,256,2,256,33.870849609375,True,272001
512,4,512,2,187.2865295410156,True,273790
32,64,4,16,24.65279960632324,True,277160
32,64,1,64,28.16409683227539,True,280649
512,256,32,8,3.8359038829803462,True,283532
16,256,1,128,15.12448024749756,True,286478
8,128,8,128,65.70086669921875,True,291907
1024,1024,32,16,1.1786240339279177,True,293929
64,16,1,8,30.224384307861328,True,297655
32,128,1,32,10.149888038635254,True,300288
1024,256,2,256,7.889920234680176,True,302854
256,2,2,2,214.14093017578125,True,304459
1024,1024,32,2,1.2165119647979736,True,306804
1024,64,512,2,12.282879829406738,True,309798
128,32,16,32,26.89638328552246,True,313253
64,256,2,2,4.438015937805176,True,315524
256,16,32,8,49.59231948852539,True,320310
512,1024,2,4,2.289664030075073,True,322688
64,2,64,1,322.1422119140625,True,324500
64,1024,8,1,1.9834879636764529,True,326783
512,512,4,1,3.8707199096679688,True,329321
8,2,8,1,1833.9788818359373,True,332519
32,256,16,2,4.575232028961182,True,335054
16,1024,8,128,4.495359897613525,True,337798
16,512,1,2,8.739839553833008,True,340323
64,64,8,2,8.179712295532227,True,343129
128,8,32,4,93.2669448852539,True,344674
32,2,32,2,641.7673950195312,True,346706
4,512,2,16,19.689472198486328,True,349650
32,256,16,16,6.840320110321045,True,352077
256,512,128,1,1.9927040338516235,True,354141
256,1024,256,2,1.913856029510498,True,356568
1,1024,1,64,68.20146942138672,True,362554
1024,512,4,4,2.229248046875,True,364881
1024,32,4,2,15.20025634765625,True,367970
64,256,8,16,3.492863893508911,True,370189
64,64,8,2,8.179712295532227,True,372640
512,64,8,2,8.140800476074219,True,375311
16,256,4,64,14.05951976776123,True,378299
16,1,16,1,1803.24755859375,True,381497
1024,16,64,4,49.14278411865234,True,386128
4,256,2,2,34.19033432006836,True,389817
8,128,2,64,54.71334457397461,True,394788
128,256,8,64,3.640320062637329,True,397121
16,512,2,8,5.36575984954834,True,399452
2,128,1,4,131.70278930664062,True,400954
32,512,16,32,3.8410239219665527,True,403203
32,64,2,16,17.329151153564453,True,406325
128,512,32,2,2.0295679569244385,True,408569
512,512,32,16,2.1073920726776123,True,410674
512,256,2,64,3.7601280212402335,True,413207
1024,512,1,128,7.824384212493896,True,415864
1,512,1,256,146.04698181152344,True,417397
8,4,2,4,934.6467895507812,True,419672
128,4,128,1,160.9738311767578,True,421296
256,32,4,2,15.233023643493652,True,424563
256,512,64,8,2.0582399368286133,True,426912
16,1024,1,8,3.3679358959198,True,429104
32,64,32,2,23.337984085083008,True,432338
1024,128,16,64,7.810048103332519,True,434723
16,32,2,2,58.248191833496094,True,439837
64,256,2,16,2.703360080718994,True,442074
128,256,1,128,4.721663951873779,True,444741
64,512,4,8,1.4325759410858154,True,446893
16,8,1,2,222.26329040527344,True,448483
32,1024,2,256,2.4832000732421875,True,450541
16,128,2,128,29.17990493774414,True,454033
512,32,2,2,15.180800437927246,True,456812
32,16,16,16,101.19782257080078,True,458347
1024,4,4,1,104.83609771728516,True,459856
256,1024,16,64,1.206272006034851,True,461922
1024,64,32,32,14.152704238891602,True,464781
2,32,2,8,518.7225341796875,True,466762
1024,8,64,2,91.9183349609375,True,468441
8,128,4,2,34.24870300292969,True,472428
1024,1,512,1,612.4472045898438,True,474755
8,16,4,2,244.00384521484372,True,476334
32,256,2,8,4.896768093109131,True,478610
128,4,8,4,123.1124496459961,True,480234
8,1024,4,2,5.485568046569824,True,482705
64,16,32,1,30.19673538208008,True,486218
512,512,32,32,2.0541439056396484,True,488370
64,16,32,8,48.833534240722656,True,492826
1024,1,32,1,450.8600463867188,True,494742
512,512,2,128,4.424704074859619,True,496887
2,8,2,1,1850.74169921875,True,500250
1024,8,2,1,52.89369583129883,True,505322
8,256,2,1,17.323007583618164,True,508469
8,64,8,16,101.10975646972656,True,509921
1024,256,8,64,4.113408088684082,True,512398
8,256,1,4,17.147903442382812,True,515350
32,256,4,2,4.632575988769531,True,517629
32,128,8,128,15.99897575378418,True,520669
8,1024,1,1,13.711359977722168,True,523462
1024,128,32,32,7.280640125274658,True,526029
256,8,256,4,98.27737426757812,True,527473
32,512,1,32,3.828736066818237,True,529674
256,32,2,1,16.821247100830078,True,532445
16,32,4,1,56.53401565551758,True,537556
2,16,1,4,990.2387084960938,True,540020
256,256,32,1,2.5661439895629883,True,542403
512,32,1,4,15.474687576293944,True,545388
2,16,2,4,993.0966796875,True,547706
128,1024,8,4,0.9000959992408752,True,550101
32,128,4,128,14.714879989624023,True,553453
16,64,16,1,30.19673538208008,True,557097
128,512,64,4,1.94867205619812,True,559221
4,8,2,1,902.69287109375,True,561587
1024,4,16,1,115.21331024169922,True,563095
32,8,8,4,124.15487670898438,True,564618
1024,1024,8,8,1.2165119647979736,True,566664
256,8,128,4,98.09510040283205,True,568628
64,2,8,1,198.1491241455078,True,570145
32,16,1,16,65.81759643554688,True,575830
1024,4,16,1,115.22969818115234,True,577263
512,32,8,8,24.345600128173828,True,580869
128,128,2,128,7.215104103088379,True,583292
512,4,4,4,117.24390411376952,True,584846
256,256,8,8,3.437567949295044,True,586976
8,256,4,8,17.949695587158203,True,589857
256,64,8,32,12.872703552246094,True,592505
256,256,64,16,3.8195199966430655,True,594642
256,1024,128,4,1.8657280206680296,True,596806
8,64,1,2,59.56607818603516,True,602236
512,16,8,2,30.7455997467041,True,606480
16,1024,8,4,2.835455894470215,True,608645
32,32,1,2,29.609983444213867,True,612152
16,128,2,128,29.13587188720703,True,615910
256,512,32,2,2.0551679134368896,True,617967
64,8,32,8,97.21036529541016,True,619464
1024,1024,128,2,1.2431360483169556,True,621740
32,32,16,16,50.783233642578125,True,626521
2,512,2,4,37.564414978027344,True,630803
128,1024,64,16,1.1325440406799316,True,632998
16,256,4,4,8.877056121826172,True,635488
1024,128,32,8,7.328767776489258,True,638195
4,16,4,1,468.4738464355469,True,640177
1024,256,64,2,3.5829761028289795,True,642349
512,8,128,1,83.39762878417969,True,648863
64,32,2,8,15.825920104980469,True,651806
64,2,1,1,150.35494995117188,True,653255
2,512,1,128,64.5406723022461,True,658656
512,64,2,4,8.146944046020508,True,661134
512,128,16,1,4.451327800750732,True,663429
128,512,8,8,1.9445760250091555,True,665952
32,4,32,2,332.8727111816406,True,667871
2,256,1,4,70.75532531738281,True,673665
128,1024,1,512,9.186304092407228,True,676180
1024,128,16,64,7.811071872711182,True,678638
512,64,16,16,12.821503639221191,True,681314
1024,256,8,64,4.1113600730896,True,683602
64,32,64,8,25.588735580444336,True,686836
64,16,2,1,27.08582305908203,True,690066
256,256,8,2,2.5661439895629883,True,692578
16,512,16,1,4.736000061035156,True,694669
256,128,64,1,6.343679904937744,True,697149
64,1024,2,128,2.521087884902954,True,699534
512,16,2,2,28.487680435180664,True,703226
1024,16,128,2,46.522369384765625,True,707875
512,8,8,8,94.02572631835938,True,709412
64,64,4,4,8.20736026763916,True,712115
2,64,1,32,312.1397705078125,True,713910
128,4,2,2,109.39596557617188,True,715644
1024,512,256,1,2.012160062789917,True,718034
4,256,2,256,68.07449340820312,True,723803
1024,128,16,32,7.798783779144287,True,726310
128,8,128,1,82.58560180664062,True,732765
256,512,2,256,3.947520017623901,True,735193
64,1024,64,1,1.1397119760513306,True,737540
512,64,32,32,14.317567825317385,True,740564
8,2,8,1,1833.965576171875,True,743795
32,8,32,4,187.52716064453125,True,745337
8,1024,8,4,5.427199840545654,True,747596
8,128,1,2,31.37126350402832,True,751449
4,32,2,16,275.5727233886719,True,753214
16,32,2,32,102.27302551269533,True,754856
32,1024,8,128,2.2958080768585205,True,757115
1024,32,2,1,18.146303176879883,True,760473
16,256,4,64,14.056447982788086,True,763118
64,128,4,32,6.443007946014404,True,765666
4,512,2,128,30.66777610778809,True,769313
8,64,2,1,58.06489562988281,True,774337
64,16,64,8,50.732032775878906,True,779108
