IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
1,0,1,1,1,5,3,2,4,1,0,6,4,3,5,0,6,1,2,16,4,4,1,1,1,64,4,1,4,1,4,112,8,7,2,1,1,112,1,2,28,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,1030144,True,1794
0,0,1,1,0,6,0,1,2,4,3,5,3,6,2,1,5,4,0,16,16,1,1,1,1,64,8,2,4,1,1,112,7,2,4,1,2,112,16,1,7,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,10882048,True,3359
0,1,1,1,1,4,5,6,3,0,1,2,4,5,2,3,0,6,1,16,16,1,1,1,1,64,1,1,2,4,8,112,8,14,1,1,1,112,2,28,2,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,11596800,True,5126
0,1,0,1,1,1,3,5,4,6,2,0,2,3,6,5,1,4,0,16,2,8,1,1,1,64,64,1,1,1,1,112,16,1,1,1,7,112,1,28,1,1,4,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,8198144,True,6592
1,0,1,1,1,5,3,2,4,1,6,0,4,3,1,0,6,2,5,16,4,4,1,1,1,64,32,1,2,1,1,112,8,7,2,1,1,112,28,1,4,1,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,2791424,True,8087
1,0,1,1,1,6,3,2,0,4,1,5,4,3,5,0,6,1,2,16,4,4,1,1,1,64,4,4,2,1,2,112,8,7,2,1,1,112,1,2,28,1,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,8747008,True,9593
1,1,1,1,1,5,3,4,2,1,0,6,4,3,5,0,6,2,1,16,4,4,1,1,1,64,4,1,4,1,4,112,8,7,2,1,1,112,1,2,28,1,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,1888256,True,11143
1,0,1,1,1,5,3,2,4,1,6,0,4,3,5,0,6,1,2,16,4,4,1,1,1,64,4,1,4,1,4,112,8,7,2,1,1,112,1,2,4,2,7,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,4310016,True,12747
0,0,0,1,1,5,4,1,2,0,3,6,4,2,3,5,6,0,1,16,2,2,2,2,1,64,4,2,2,2,2,112,2,14,2,2,1,112,14,1,1,1,8,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,3976192,True,14402
1,1,0,1,0,1,2,4,6,3,5,0,5,1,3,6,4,0,2,16,4,1,1,2,2,64,32,1,1,1,2,112,1,112,1,1,1,112,2,8,1,7,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,179991552,True,17621
