A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,1,0,1,2,0,1,0,2,1,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,64,1,8,4,178176,True,1159
0,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1000,250,1,1,2,2,2048,1,4,1,16,32,340992,True,2722
0,0,1,0,0,0,1,2,2,1,0,1,1,1,1,1,1,1000,1,1,1000,1,1,2048,1,1024,1,2,1,645120,True,3495
0,0,1,1,1,0,1,2,1,0,2,1,1,1,1,1,1,1000,125,2,2,1,2,2048,1,8,1,128,2,646144,True,4493
0,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,8,1,1,5,25,2048,1,128,1,8,2,3779584,True,5680
1,0,0,0,1,2,1,0,2,0,1,1,1,1,1,1,1,1000,100,2,1,1,5,2048,1,1024,1,1,2,707584,True,6596
0,1,1,1,0,1,2,0,2,1,0,1,1,1,1,1,1,1000,1,125,8,1,1,2048,1,2048,1,1,1,37715968,True,7945
1,1,1,1,0,0,1,2,1,0,2,1,1,1,1,1,1,1000,125,8,1,1,1,2048,1,8,1,64,4,1850368,True,9210
0,0,1,1,1,0,1,2,1,2,0,1,1,1,1,1,1,1000,2,5,100,1,1,2048,1,1,1,1024,2,9223372036854775807,False,10030
0,1,0,0,1,2,1,0,0,1,2,1,1,1,1,1,1,1000,100,2,5,1,1,2048,1,1024,1,2,1,230400,True,11115
0,0,1,0,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,500,1,2,1,1,2048,1,32,1,16,4,147456,True,12305
0,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,200,5,1,1,1,2048,1,64,1,32,1,567296,True,13248
1,1,1,0,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,250,2,2,1,1,2048,1,8,1,16,16,386048,True,14393
1,0,1,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,16,1,16,8,4068352,True,15471
0,1,1,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,4,50,1,1,5,2048,1,64,1,32,1,65780740,True,16928
1,1,1,0,1,1,2,0,2,0,1,1,1,1,1,1,1,1000,125,2,2,2,1,2048,1,512,1,1,4,508928,True,17856
1,0,0,0,0,2,0,1,0,2,1,1,1,1,1,1,1,1000,1,1000,1,1,1,2048,1,128,1,4,4,138706944,True,21834
1,0,0,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,100,2,1,5,1,2048,1,4,1,1,512,699392,True,23078
1,0,0,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,2,125,2,2,1,2048,1,4,1,8,64,29845504,True,24391
0,1,0,0,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,20,1,50,1,1,2048,1,4,1,8,64,126976,True,25305
0,1,1,1,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,2,1,1,2,2048,1,2048,1,1,1,519168,True,26161
1,1,1,1,0,2,0,1,1,2,0,1,1,1,1,1,1,1000,8,5,25,1,1,2048,1,4,1,64,8,9223372036854775807,False,27089
0,1,1,1,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,25,40,1,1,1,2048,1,256,1,4,2,8734720,True,28156
0,1,0,0,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,125,8,1,1,1,2048,1,256,1,8,1,805888,True,29026
1,1,1,1,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,20,2,5,5,1,2048,1,256,1,1,8,3531776,True,31039
1,0,0,0,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,2,50,2,5,1,2048,1,32,1,16,4,21011456,True,32661
1,0,1,1,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,50,10,1,2,1,2048,1,2048,1,1,1,9223372036854775807,False,35546
1,0,1,1,0,1,0,2,0,1,2,1,1,1,1,1,1,1000,5,10,1,20,1,2048,1,128,1,2,8,27871232,True,37053
1,0,0,0,1,2,0,1,0,1,2,1,1,1,1,1,1,1000,40,1,5,5,1,2048,1,4,1,64,8,663552,True,38078
0,1,1,0,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,20,50,1,1,1,2048,1,256,1,2,4,10904576,True,38991
1,1,1,0,1,1,2,0,0,1,2,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,8,1,256,1,4948992,True,39886
0,1,1,1,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,1,50,5,4,1,2048,1,64,1,1,32,20202496,True,40910
1,0,1,1,1,2,0,1,0,1,2,1,1,1,1,1,1,1000,100,5,1,1,2,2048,1,8,1,4,64,1100800,True,42041
1,1,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,2,4,25,1,5,2048,1,128,1,4,4,12182528,True,43234
0,0,1,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,2,1,128,8,395264,True,44995
1,1,0,1,0,2,0,1,1,2,0,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,512,1,4,1,2786304,True,45835
1,0,1,0,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,25,10,1,4,1,2048,1,16,1,8,16,3471360,True,47063
1,1,0,0,1,1,2,0,0,1,2,1,1,1,1,1,1,1000,10,10,2,5,1,2048,1,2048,1,1,1,5486592,True,48446
1,0,0,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,20,10,1,1,5,2048,1,2,1,1,1024,7837696,True,49843
1,0,0,0,1,0,1,2,0,1,2,1,1,1,1,1,1,1000,20,1,1,2,25,2048,1,2048,1,1,1,4091904,True,50754
1,1,1,0,1,2,1,0,2,0,1,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,2048,1,1,1,694272,True,51749
0,0,0,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,5,5,8,5,1,2048,1,16,1,8,16,1046528,True,52885
1,0,0,1,0,1,0,2,1,2,0,1,1,1,1,1,1,1000,100,10,1,1,1,2048,1,4,1,512,1,1430528,True,54143
0,1,1,1,0,1,2,0,1,2,0,1,1,1,1,1,1,1000,200,1,5,1,1,2048,1,16,1,8,16,336896,True,55029
1,1,1,1,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,20,50,1,1,1,2048,1,512,1,4,1,11375616,True,56389
0,1,1,1,1,1,0,2,1,2,0,1,1,1,1,1,1,1000,250,2,1,1,2,2048,1,32,1,8,8,461824,True,57361
1,0,1,0,1,1,2,0,0,1,2,1,1,1,1,1,1,1000,20,25,2,1,1,2048,1,32,1,16,4,5511168,True,58519
1,1,1,0,0,1,2,0,1,2,0,1,1,1,1,1,1,1000,8,1,5,25,1,2048,1,4,1,16,32,9223372036854775807,False,59401
1,0,1,1,0,0,2,1,0,1,2,1,1,1,1,1,1,1000,200,1,1,1,5,2048,1,4,1,8,64,1911808,True,60634
1,0,0,1,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,5,10,20,1,1,2048,1,1,1,32,64,1529856,True,61686
1,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1000,10,25,2,1,2,2048,1,32,1,2,32,4330496,True,62787
0,0,1,0,1,0,2,1,1,2,0,1,1,1,1,1,1,1000,100,1,10,1,1,2048,1,16,1,128,1,210944,True,63667
0,1,1,0,1,0,1,2,0,1,2,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,64,1,32,1,3650560,True,64678
0,1,1,0,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,4,1,125,2,1,2048,1,512,1,4,1,252927,True,65597
1,1,0,1,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,200,1,1,1,5,2048,1,4,1,1,512,1190912,True,66775
0,0,1,0,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,256,1,4,2,384000,True,67754
1,0,1,0,1,2,1,0,2,1,0,1,1,1,1,1,1,1000,5,2,20,5,1,2048,1,8,1,32,8,9223372036854775807,False,68520
1,0,1,1,1,0,1,2,1,2,0,1,1,1,1,1,1,1000,25,40,1,1,1,2048,1,1,1,8,256,8577024,True,69877
1,1,1,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1,125,4,1,2,2048,1,32,1,32,2,48953344,True,71407
1,1,0,0,1,2,0,1,1,0,2,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,128,1,4,4,304128,True,72353
0,1,1,1,1,0,1,2,1,2,0,1,1,1,1,1,1,1000,20,2,5,5,1,2048,1,128,1,1,16,3014656,True,73741
0,1,0,1,1,2,1,0,1,2,0,1,1,1,1,1,1,1000,10,50,2,1,1,2048,1,8,1,1,256,7015424,True,74855
1,0,0,1,1,1,0,2,2,1,0,1,1,1,1,1,1,1000,50,2,10,1,1,2048,1,4,1,32,16,366592,True,76017
1,0,0,0,1,0,1,2,2,1,0,1,1,1,1,1,1,1000,100,1,2,1,5,2048,1,512,1,2,2,392192,True,77032
1,1,1,0,1,0,1,2,2,1,0,1,1,1,1,1,1,1000,250,1,1,2,2,2048,1,128,1,8,2,315392,True,78389
1,0,1,1,1,2,1,0,0,1,2,1,1,1,1,1,1,1000,8,125,1,1,1,2048,1,1,1,16,128,23025664,True,79780
1,0,0,1,1,2,1,0,2,0,1,1,1,1,1,1,1,1000,10,20,1,1,5,2048,1,512,1,1,4,6628352,True,80792
0,1,0,1,1,1,0,2,1,2,0,1,1,1,1,1,1,1000,200,1,5,1,1,2048,1,16,1,4,32,133120,True,81835
1,1,0,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,2,125,2,1,2,2048,1,32,1,8,8,40828928,True,83346
0,1,0,0,0,0,1,2,0,1,2,1,1,1,1,1,1,1000,50,2,2,1,5,2048,1,32,1,2,32,962560,True,84416
1,0,0,1,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,200,1,1,5,1,2048,1,128,1,4,4,629760,True,85273
1,1,1,1,0,1,2,0,1,2,0,1,1,1,1,1,1,1000,4,25,2,1,5,2048,1,2048,1,1,1,9223372036854775807,False,86284
1,1,0,1,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,20,5,2,1,5,2048,1,2048,1,1,1,2612224,True,87369
1,1,1,0,0,2,0,1,0,2,1,1,1,1,1,1,1,1000,100,10,1,1,1,2048,1,1,1,1,2048,3094528,True,88593
1,1,0,0,1,0,1,2,2,1,0,1,1,1,1,1,1,1000,25,2,5,1,4,2048,1,2,1,1,1024,785408,True,89924
1,0,1,1,1,2,1,0,2,1,0,1,1,1,1,1,1,1000,20,10,1,1,5,2048,1,64,1,2,16,13456384,True,91229
0,1,0,0,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,100,10,1,1,1,2048,1,128,1,4,4,995328,True,92020
0,0,1,1,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,8,1,1,5,25,2048,1,1,1,512,4,9223372036854775807,False,93088
0,1,0,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,2,125,2,1,2,2048,1,64,1,16,2,33105918,True,94547
1,0,0,0,0,1,0,2,1,2,0,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,1024,1,2,1,238592,True,95558
1,1,0,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,40,5,5,1,1,2048,1,4,1,4,128,888832,True,98358
0,1,1,0,0,1,0,2,2,0,1,1,1,1,1,1,1,1000,2,4,1,1,125,2048,1,256,1,8,1,174234624,True,101205
1,0,0,0,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,1,125,8,1,1,2048,1,2048,1,1,1,27754496,True,102388
0,0,1,1,0,0,2,1,0,1,2,1,1,1,1,1,1,1000,50,10,2,1,1,2048,1,256,1,4,2,1439744,True,103613
1,0,1,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1000,500,1,1,2,1,2048,1,256,1,4,2,248832,True,104494
1,0,0,1,0,1,2,0,2,1,0,1,1,1,1,1,1,1000,1,10,25,1,4,2048,1,8,1,2,128,4637696,True,105649
0,0,1,1,0,1,0,2,2,1,0,1,1,1,1,1,1,1000,4,50,1,5,1,2048,1,1,1,1,2048,76623872,True,108306
1,1,1,0,1,1,0,2,2,1,0,1,1,1,1,1,1,1000,10,10,10,1,1,2048,1,512,1,1,4,1709056,True,109360
0,0,1,1,0,1,0,2,2,1,0,1,1,1,1,1,1,1000,25,1,4,2,5,2048,1,512,1,4,1,763904,True,110410
0,0,1,0,1,0,2,1,2,0,1,1,1,1,1,1,1,1000,125,1,8,1,1,2048,1,128,1,8,2,169984,True,111465
1,1,0,1,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,2,250,2,1,1,2048,1,8,1,32,8,23688192,True,112572
0,1,1,1,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,250,4,1,1,1,2048,1,32,1,1,64,771072,True,113830
0,0,0,0,1,0,2,1,1,0,2,1,1,1,1,1,1,1000,1,250,2,1,2,2048,1,128,1,2,8,37696512,True,115254
0,1,1,0,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,4,2,125,1,1,2048,1,4,1,4,128,9223372036854775807,False,116476
0,1,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,250,4,1,1,1,2048,1,64,1,1,32,385024,True,117357
0,1,0,1,0,0,1,2,2,1,0,1,1,1,1,1,1,1000,200,5,1,1,1,2048,1,512,1,4,1,501760,True,118175
1,1,0,1,0,1,0,2,1,2,0,1,1,1,1,1,1,1000,2,20,5,1,5,2048,1,16,1,1,128,10960896,True,119328
0,1,1,1,0,0,1,2,1,2,0,1,1,1,1,1,1,1000,40,5,1,5,1,2048,1,64,1,32,1,7524352,True,120316
0,1,0,0,1,2,0,1,1,0,2,1,1,1,1,1,1,1000,5,10,4,1,5,2048,1,4,1,256,2,3406848,True,121254
1,0,1,1,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,500,1,2,1,1,2048,1,2048,1,1,1,9223372036854775807,False,127885
1,0,0,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1000,50,1,1,5,4,2048,1,2048,1,1,1,1567744,True,129197
1,0,1,1,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,32,1,16,4,238592,True,130162
1,1,0,0,0,1,2,0,2,0,1,1,1,1,1,1,1,1000,125,2,1,2,2,2048,1,32,1,8,8,665600,True,131456
1,1,1,0,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,200,5,1,1,1,2048,1,512,1,1,4,1143808,True,132532
1,1,0,1,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,4,1,1,50,5,2048,1,2048,1,1,1,33543168,True,134096
0,1,1,0,0,0,1,2,2,0,1,1,1,1,1,1,1,1000,125,4,2,1,1,2048,1,2,1,2,512,1115136,True,135180
1,0,0,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1000,1,25,1,1,40,2048,1,128,1,4,4,69584896,True,136702
1,1,1,1,0,1,2,0,1,2,0,1,1,1,1,1,1,1000,200,5,1,1,1,2048,1,2,1,8,128,1732608,True,138353
0,0,1,1,1,2,1,0,2,0,1,1,1,1,1,1,1,1000,2,10,1,25,2,2048,1,4,1,128,4,9223372036854775807,False,139447
1,1,0,0,0,0,1,2,0,1,2,1,1,1,1,1,1,1000,500,1,1,2,1,2048,1,32,1,32,2,414720,True,140399
1,1,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1,1000,8,5,25,1,1,2048,1,32,1,4,16,577536,True,141416
1,0,0,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,16,1,16,8,250880,True,142997
0,1,1,0,1,2,0,1,0,1,2,1,1,1,1,1,1,1000,4,125,1,1,2,2048,1,1,1,16,128,24933376,True,143957
1,0,0,0,0,2,0,1,1,2,0,1,1,1,1,1,1,1000,4,10,1,25,1,2048,1,256,1,4,2,20094976,True,145182
1,1,1,1,1,2,0,1,0,2,1,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,64,1,32,1,177152,True,146111
1,0,1,1,1,0,2,1,0,1,2,1,1,1,1,1,1,1000,50,2,1,5,2,2048,1,16,1,64,2,3337216,True,147569
0,1,1,1,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,128,1,16,1,474112,True,148439
1,1,1,1,1,2,1,0,1,0,2,1,1,1,1,1,1,1000,40,5,5,1,1,2048,1,4,1,1,512,1976320,True,149554
0,0,0,0,1,2,0,1,0,2,1,1,1,1,1,1,1,1000,5,200,1,1,1,2048,1,2,1,128,8,30213120,True,150681
0,1,0,1,1,2,1,0,1,0,2,1,1,1,1,1,1,1000,25,2,1,10,2,2048,1,32,1,4,16,1694720,True,152106
0,1,0,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,20,1,50,1,1,2048,1,32,1,4,16,110592,True,153262
