A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,0,1,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,100,5,2,1,1,2048,1,32,1,4,16,571392,True,715
0,1,1,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,250,4,1,1,1,2048,1,64,1,2,16,355328,True,1727
0,1,1,0,0,2,1,0,0,2,1,1,1,1,1,1,1,1000,200,1,5,1,1,2048,1,128,1,2,8,144384,True,2760
0,0,1,1,0,1,0,2,0,2,1,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,2,1,128,8,141312,True,3863
0,1,0,0,1,0,1,2,0,2,1,1,1,1,1,1,1,1000,200,1,1,5,1,2048,1,2048,1,1,1,191488,True,4623
1,1,1,0,0,0,1,2,1,2,0,1,1,1,1,1,1,1000,20,50,1,1,1,2048,1,32,1,64,1,4533248,True,5902
0,1,0,1,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,250,1,1,4,1,2048,1,64,1,8,4,180224,True,6973
0,1,0,1,0,0,1,2,2,1,0,1,1,1,1,1,1,1000,250,4,1,1,1,2048,1,16,1,16,8,231424,True,8086
1,1,1,1,1,2,1,0,2,1,0,1,1,1,1,1,1,1000,8,5,5,1,5,2048,1,32,1,16,4,5165056,True,8954
0,0,0,1,1,2,1,0,2,1,0,1,1,1,1,1,1,1000,50,10,2,1,1,2048,1,2048,1,1,1,709632,True,9933
1,1,1,1,1,1,2,0,1,0,2,1,1,1,1,1,1,1000,1,1,250,4,1,2048,1,32,1,2,32,9223372036854775807,False,10664
