tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
1,1024,1,512,127.16646575927734,0
512,32,128,1,23.6759033203125,3575
128,16,64,2,46.256126403808594,8467
512,1024,256,1,1.1755520105361938,10804
1024,1024,1024,1,4.634624004364014,14176
16,1024,8,1,2.919424057006836,17297
128,1,16,1,445.3007507324219,19284
32,256,1,256,9.298944473266602,22433
512,256,512,1,6.102015972137451,25742
16,1024,4,8,2.8590080738067627,28770
128,128,32,16,6.805503845214844,31227
256,16,256,4,49.26259231567383,36225
1024,16,8,16,48.4771842956543,41743
8,512,1,32,11.661312103271484,44881
1024,128,512,2,6.228991985321045,47268
512,16,16,8,48.090110778808594,52502
1024,64,512,1,12.321791648864746,55464
512,128,32,4,6.729728221893311,58194
16,1024,1,1024,15.963135719299316,61577
2,32,1,1,448.2774963378906,63754
512,64,256,4,12.859392166137695,66723
32,16,1,16,65.91283416748047,73068
64,32,16,4,24.026111602783203,76894
64,8,64,8,101.16505432128906,78572
1024,256,16,2,2.5384960174560547,81155
2,1024,2,512,61.97043228149414,86614
512,1024,512,2,3.940351963043213,89615
8,512,2,16,10.459136009216309,92207
64,16,64,16,54.67443084716797,97584
1024,1024,1024,1,4.632575988769531,100206
32,16,2,4,58.23385620117188,105747
64,32,64,16,27.616256713867188,110238
128,32,16,8,24.72447967529297,114522
64,512,64,16,2.067456007003784,116793
4,128,2,128,117.67603302001952,118419
1024,256,256,1,3.5194880962371826,120753
4,128,1,4,65.77664184570312,126740
512,64,128,2,13.201408386230469,129845
128,256,32,32,3.836927890777588,132541
64,1024,32,4,1.1335680484771729,135255
256,8,1,4,57.69011306762695,140574
32,2,32,1,467.3525695800781,142460
512,8,64,4,97.39673614501952,143937
1024,128,128,4,6.616064071655273,146776
32,1024,8,16,2.0725760459899902,149669
32,64,4,1,15.248384475708008,152411
256,4,8,2,115.39250946044922,153919
1024,256,512,1,3.3955841064453125,156507
128,1024,16,16,1.2769279479980469,159067
1024,128,64,2,6.672383785247803,161917
256,256,4,64,3.757055997848511,164530
64,64,32,8,12.898303985595703,167651
128,128,16,8,6.406144142150879,170211
512,256,512,2,6.166528224945068,173435
512,128,4,16,6.671360015869141,176593
1024,256,32,4,3.654655933380127,179123
64,32,16,8,24.69171142578125,182728
8,512,8,16,14.042112350463867,186174
512,512,1,128,6.505472183227539,188711
1024,512,16,4,2.051071882247925,191299
512,32,32,32,27.76371192932129,195150
128,8,128,2,90.9854736328125,196563
1024,4,128,1,164.5096893310547,198304
128,16,128,4,49.261566162109375,203161
1024,16,512,1,41.9788818359375,207961
4,16,2,2,491.1595458984375,210111
256,8,256,2,93.64889526367188,211861
64,32,8,16,24.9487361907959,216130
256,128,2,64,7.217152118682861,218832
64,8,16,4,93.6990737915039,220724
1024,1,512,1,612.7523803710938,222826
1024,16,512,2,47.65900802612305,228092
256,512,128,1,1.9998719692230225,230464
128,128,8,8,6.484992027282715,233428
512,16,64,4,48.75161743164063,238091
1024,128,8,1,4.7861762046813965,240981
32,256,4,32,6.67033576965332,243541
128,4,128,2,181.3207092285156,245358
128,256,128,2,3.575808048248291,248201
256,8,128,2,90.84928131103516,250226
128,32,32,8,25.050111770629883,253745
32,32,16,2,31.5729923248291,258549
256,128,256,2,6.289408206939697,260954
512,1024,128,4,1.9179519414901731,263890
64,512,16,64,2.190335988998413,266464
256,16,256,1,42.3372802734375,271145
128,1024,4,4,1.575935959815979,273844
256,512,1,16,11.581439971923828,276759
1024,512,64,16,2.052095890045166,278902
8,1024,8,128,8.981504440307617,281797
256,64,16,8,12.504063606262209,285287
256,16,256,2,47.54636764526367,290611
32,128,1,128,14.897151947021484,293730
512,512,8,16,1.9886080026626587,296754
256,128,4,1,5.807104110717773,299568
256,32,256,2,24.354816436767575,303180
16,256,8,16,13.279232025146484,306169
128,4,16,4,187.4708404541016,307822
32,32,16,32,54.31705474853516,313249
1024,128,1024,1,11.168767929077148,316328
1024,2,1024,1,319.7163391113281,318526
64,64,16,16,13.05395221710205,321672
256,4,16,4,187.4913330078125,323555
1024,8,1024,1,81.9783706665039,330434
64,64,1,64,14.585856437683104,333465
64,4,8,1,102.48806762695312,334993
16,128,2,1,16.137216567993164,338656
512,32,256,4,25.585664749145508,342512
128,512,64,4,1.950719952583313,345093
512,8,512,2,93.70521545410156,346648
256,4,128,2,180.98687744140625,348245
32,16,2,8,61.68576049804688,353713
256,1024,8,16,1.146880030632019,356371
64,32,2,2,15.246335983276367,359309
128,512,128,8,1.9927040338516235,362223
16,32,16,4,95.79007720947266,363859
256,64,128,4,12.860416412353516,367410
1024,32,256,1,23.6810245513916,370798
512,32,256,1,22.92019271850586,374576
128,32,4,1,14.970879554748535,377586
8,1024,8,4,5.435391902923584,380792
512,32,512,2,24.35174369812012,384642
1024,4,128,2,184.1285095214844,386566
2,512,2,512,122.69977569580078,388280
128,8,32,8,97.31890869140624,390007
