tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
512,128,64,16,7.261184215545654,0
1024,4,256,4,195.85638427734372,1793
128,512,64,8,2.101248025894165,4216
1024,512,256,1,2.011136054992676,6780
256,512,8,128,2.185215950012207,9347
16,256,8,4,9.14022445678711,12558
32,256,32,2,6.301695823669434,15211
512,2,32,2,316.6187438964844,17137
8,128,4,2,34.22208023071289,21307
32,1024,32,2,1.9752960205078125,24176
8,32,4,32,203.19027709960935,25841
512,32,64,1,23.389184951782227,29658
1024,128,512,1,6.097919940948486,32582
128,1024,2,64,3.2071681022644043,34838
32,512,16,4,3.586047887802124,37951
512,1024,512,2,3.936255931854248,40257
32,1024,4,64,2.202624082565308,43166
2,16,2,2,969.8385620117188,45823
4,64,1,32,154.91378784179688,47919
512,256,512,1,6.098944187164307,50578
32,2,4,2,452.22503662109375,52584
256,8,128,2,90.67417907714844,54017
1024,1024,64,16,1.1284480094909668,56615
32,1024,8,64,2.100224018096924,59228
8,16,4,4,245.15277099609372,61366
64,128,64,4,6.518784046173096,64214
512,512,2,4,3.1242239475250244,66977
128,64,16,2,8.343551635742188,69896
64,256,1,256,4.736000061035156,72723
256,2,128,1,321.36602783203125,74956
512,1024,512,2,3.9342079162597656,77845
1024,1024,256,4,2.6071040630340576,80329
16,16,8,8,191.0016021728516,82046
512,512,256,1,1.9701759815216064,84432
1024,8,32,8,96.99327850341795,86191
1024,512,64,16,2.049024105072021,88819
32,32,16,2,31.56480026245117,92918
1024,1024,512,2,3.9290881156921382,95398
512,4,8,2,118.13478088378906,97404
512,32,1,8,15.856639862060549,100702
512,64,512,2,12.163071632385254,103402
256,512,64,1,2.040832042694092,105659
8,32,2,32,206.44248962402344,107845
256,1024,2,16,5.923840045928955,111279
1,512,1,512,251.82003784179688,113002
8,4,4,4,954.4232788085938,115345
256,128,8,1,4.602880001068115,118183
1024,4,1024,1,159.29241943359375,119669
32,32,32,16,51.05049514770508,124832
64,32,64,2,23.657472610473636,128394
256,512,128,4,2.049024105072021,131125
512,512,256,2,2.0049920082092285,134085
32,8,1,4,114.36134338378906,135924
1024,2,512,1,318.4721984863281,138045
16,512,4,128,7.840767860412598,140686
512,128,16,16,7.019519805908203,143441
1024,512,512,1,2.0142080783843994,146314
1024,16,1024,1,41.86111831665039,150671
1024,256,1024,1,5.93612813949585,153889
256,32,256,1,22.66521644592285,157596
2,512,2,32,58.69260787963867,163484
128,16,32,8,48.70963287353516,168325
512,2,128,1,307.5553283691406,170027
32,1024,2,64,2.450432062149048,172988
128,16,8,1,28.54297637939453,177449
1024,16,64,8,51.71507263183594,182561
16,64,16,16,51.592193603515625,187780
1024,32,128,1,23.382015228271484,191354
1024,128,2,128,8.248319625854492,194082
1024,512,1024,1,4.6141438484191895,196539
512,32,128,4,25.160703659057617,200625
1024,1024,64,4,1.224704027175903,203630
8,512,8,32,14.666751861572266,206611
128,512,128,4,2.08076810836792,209739
1024,1024,128,8,1.9292160272598269,212783
512,4,256,4,195.852294921875,214741
256,8,128,4,98.17906951904295,216327
1024,256,512,1,3.391488075256348,218557
8,16,8,2,246.57305908203125,220461
256,512,2,1,6.420479774475098,223543
8,128,8,32,53.93715286254883,228800
64,16,64,8,50.62041473388672,234231
32,256,32,1,4.374527931213379,236651
512,512,64,1,2.0480000972747803,239119
64,32,64,1,22.666240692138672,242848
1024,1024,16,2,1.0393600463867188,245382
64,1,64,1,609.5452270507812,247739
512,16,512,2,47.48185729980469,252542
16,512,4,64,7.385087966918945,255947
64,256,32,16,3.59116792678833,258246
512,4,128,2,180.34994506835935,259782
1024,512,32,8,2.190335988998413,262478
512,256,256,2,3.446784019470215,265271
512,1024,32,4,1.2298239469528198,267814
512,64,64,4,12.561408042907717,270673
4,1024,1,1024,63.14905548095703,276724
8,512,4,32,14.263296127319336,279857
64,1024,2,8,2.5835518836975098,282646
1024,4,256,4,195.78469848632807,284717
1024,64,256,1,11.978752136230469,287725
4,1024,4,128,16.714752197265625,291122
16,32,16,16,102.22284698486328,292648
128,32,2,4,15.303680419921877,296240
1024,1024,4,4,1.7346559762954712,298568
512,1024,2,64,4.721663951873779,301511
1024,32,64,4,24.647680282592773,305351
1024,64,256,4,12.814335823059082,308388
512,1024,1,1024,3.9884800910949703,310900
256,512,128,2,2.011136054992676,313206
512,256,256,4,3.432447910308838,316084
32,16,8,2,60.02483367919922,321824
128,512,1,32,8.831999778747559,324628
512,1024,512,1,2.61734390258789,326876
256,1024,128,2,1.1898880004882812,329324
512,16,512,1,41.86316680908203,333583
128,64,128,4,12.94745635986328,337201
1024,32,8,4,16.559104919433594,340691
256,128,4,64,6.770688056945801,343456
512,16,512,2,47.47673416137695,348463
128,1024,16,32,1.277951955795288,350607
1024,4,1024,1,159.39891052246094,352242
1024,256,256,2,3.514368057250977,355307
