tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
1024,64,256,4,12.813311576843262,0
16,1024,8,64,4.089856147766113,2553
512,256,512,1,6.095871925354004,4868
32,32,32,4,47.922176361083984,9548
512,32,256,2,24.07423973083496,13184
512,16,16,1,30.35852813720703,16994
512,16,4,16,47.88838577270508,21816
128,256,32,16,3.557375907897949,24301
128,64,2,32,12.95257568359375,27346
1024,64,16,4,12.472319602966309,30748
1024,16,64,16,54.57817459106445,36141
128,1024,128,4,1.9425280094146729,38521
512,1024,2,128,5.938176155090332,40996
128,256,4,128,3.727360010147095,43346
8,16,4,16,391.1628723144531,45045
128,256,128,4,3.438591957092285,47228
256,64,16,8,12.508159637451172,50249
1024,4,1024,1,159.36614990234375,51756
1024,4,512,2,187.1073303222656,53501
1024,8,64,1,83.79289245605469,60273
1024,16,1024,1,41.849857330322266,64707
512,8,512,2,93.76255798339844,66728
2,4,1,1,3503.792236328125,71680
16,128,16,64,30.90534400939941,75548
1024,8,64,1,83.79698944091797,81825
1024,64,256,4,12.815360069274902,84529
64,128,1,32,5.612544059753418,87287
1024,1024,1024,1,4.626431941986084,89636
256,512,128,2,2.011136054992676,91962
1024,64,8,64,13.661184310913086,94675
256,8,128,2,90.74585723876952,96359
256,256,2,128,4.246528148651123,98911
64,16,8,8,47.97849655151367,103357
4,512,2,32,28.852224349975582,107059
128,64,8,4,8.479743957519531,109582
256,1024,64,8,1.1622400283813477,111851
16,32,16,32,108.8880615234375,113316
256,256,8,64,3.6669440269470215,115547
512,16,64,16,54.57100677490234,120816
1,512,1,128,132.63258361816406,122375
1024,16,1024,1,41.85599899291992,126815
4,128,4,8,69.39955139160156,132604
512,512,8,1,2.6992640495300293,134802
1024,64,32,1,8.50432014465332,137519
16,256,16,32,14.442496299743652,140402
1024,512,1,16,11.799551963806152,143083
128,64,64,4,12.6812162399292,146089
1024,32,128,4,24.95795249938965,149985
512,256,256,1,3.4007039070129395,152432
512,4,512,2,186.6219482421875,153997
64,16,64,1,42.23487854003906,158365
256,32,128,1,22.87001609802246,161830
1024,256,1024,1,5.937151908874512,164160
512,4,8,4,122.85132598876952,165602
4,128,4,16,104.29132843017578,167204
64,512,16,16,2.007040023803711,169591
1024,32,1024,1,21.962751388549805,173246
