IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
0,0,0,0,1,3,0,2,5,1,6,4,4,0,2,5,1,6,3,16,1,4,4,1,1,64,64,1,1,1,1,112,4,7,4,1,1,112,112,1,1,1,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,1,7,2742272,True,2474
1,0,0,1,0,0,2,3,6,1,4,5,3,4,6,5,2,1,0,16,16,1,1,1,1,64,4,16,1,1,1,112,56,1,1,1,2,112,16,7,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,64688124,True,5233
1,1,1,1,1,5,3,6,0,2,4,1,2,3,5,4,1,0,6,16,1,1,8,1,2,64,4,8,2,1,1,112,4,2,1,2,7,112,14,2,1,1,4,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,5705728,True,7472
0,0,0,0,1,5,0,4,2,1,6,3,1,2,3,0,6,5,4,16,4,1,1,4,1,64,64,1,1,1,1,112,16,1,1,7,1,112,28,1,4,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,3500032,True,9593
1,0,0,1,0,5,3,1,6,4,0,2,0,1,5,3,6,4,2,16,1,4,2,2,1,64,8,2,1,4,1,112,16,1,7,1,1,112,8,14,1,1,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,59811840,True,12236
1,1,1,1,1,1,0,5,2,6,3,4,2,1,3,5,4,0,6,16,1,2,2,1,4,64,16,2,2,1,1,112,2,7,2,1,4,112,7,16,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,105393152,True,15117
0,1,0,1,0,1,2,3,4,0,5,6,4,2,0,5,1,6,3,16,8,1,1,1,2,64,8,1,1,4,2,112,28,1,2,2,1,112,56,1,2,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,27092992,True,17431
0,1,1,1,1,2,4,0,1,3,5,6,0,2,1,3,5,6,4,16,16,1,1,1,1,64,32,1,2,1,1,112,2,4,14,1,1,112,112,1,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,2461696,True,19563
1,0,1,0,0,5,4,2,1,6,0,3,2,1,3,6,5,4,0,16,1,4,1,2,2,64,32,1,1,1,2,112,112,1,1,1,1,112,16,1,7,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,12252160,True,21947
1,1,0,0,1,0,4,2,5,3,6,1,5,0,6,4,2,1,3,16,4,4,1,1,1,64,1,2,2,8,2,112,7,1,8,1,2,112,16,7,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,182194176,True,25643
1,0,1,0,0,6,5,2,3,1,0,4,1,0,5,3,6,2,4,16,8,1,2,1,1,64,8,2,1,1,4,112,7,1,1,8,2,112,8,2,1,1,7,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,180310016,True,29306
